1629,"NEXT FUNDS 商社・卸売(TOPIX-17)上場投信",,"当ファンドは2026年4月1日に受益権の分割を行なっています。分割日をまたいで計算している値（受益権口数、基準価額、分配金）は、分割の影響を受けないよう調整しています。"
,"NEXT FUNDS TOPIX-17 COMMERCIAL & WHOLESALE TRADE ETF",,"The beneficial interests of this fund was split on April 1, 2026. Shares, Net Asset Value (per Share) and ETF Dividend (per Share) are recalculated to reflect the split."

"基準日","純資産総額","受益権口数","1口当たり基準価額","1口当たり分配金","騰落率","1口当たり基準価額（分配金再投資）","株式組入比率","債券組入比率","REIT組入比率","先物組入比率"
Date,"ETF Net Asset (Total)","Shares Outstanding","Net Asset Value (per Share)","ETF Dividend (per Share)","Total Return","ETF Net Asset Value (per Share) (Dividend-included)","Percent of Stocks in ETF","Percent of Bonds in ETF","Percent of REITs in ETF","Percent of Futures in ETF"
20080321,958753875,,53.279,0,,53.279,,,,
20080324,954842034,,53.0616,0,-0.004080406914545,53.0616,,,,
20080325,988194261,,54.915,0,0.034929214347098,54.915,,,,
20080326,1021762424,,56.7804,0,0.033968860966948,56.7804,,,,
20080327,1013533499,,56.323,0,-0.008055596649548,56.323,,,,
20080328,1044952547,,58.069,0,0.030999769188431,58.069,,,,
20080331,1019105298,,56.6326,0,-0.024736089824175,56.6326,,,,
20080401,1017695704,,56.5544,0,-0.00138083012258,56.5544,,,,
20080402,1027363709,,57.0916,0,0.009498818836377,57.0916,,,,
20080403,1054579433,,58.604,0,0.026490762213705,58.604,,,,
20080404,1068177183,,59.3596,0,0.012893317862262,59.3596,,,,
20080407,1111848024,,61.7864,0,0.040883024818226,61.7864,,,,
20080408,1102384904,,61.2606,0,-0.008509963357633,61.2606,,,,
20080409,1094112378,,60.801,0,-0.007502375099167,60.801,,,,
20080410,1102637235,,61.2746,0,0.007789345569974,61.2746,,,,
20080411,1135248106,,63.0868,0,0.029575060465511,63.0868,,,,
20080414,1119886248,,62.2332,0,-0.013530564238478,62.2332,,,,
20080415,1144534449,,63.603,0,0.022010759530282,63.603,,,,
20080416,1139092605,,63.3006,0,-0.004754492712608,63.3006,,,,
20080417,1141672270,,63.4438,0,0.002262221843078,63.4438,,,,
20080418,1132734757,,62.9472,0,-0.007827399998109,62.9472,,,,
20080421,1152779981,,64.0612,0,0.017697371765543,64.0612,,,,
20080422,1140210358,,63.3626,0,-0.01090519690546,63.3626,,,,
20080423,1175971559,,65.35,0,0.031365505834672,65.35,,,,
20080424,1171413755,,65.0966,0,-0.003877582249427,65.0966,,,,
20080425,1169431846,,64.9864,0,-0.001692868751978,64.9864,,,,
20080428,1163930651,,64.6808,0,-0.004702522373912,64.6808,,,,
20080430,1129310683,,62.757,0,-0.029742984007619,62.757,,,,
20080501,1123800093,,62.4506,0,-0.004882323884189,62.4506,,,,
20080502,1127022751,,62.6298,0,0.002869468027529,62.6298,,,,
20080507,1178953177,,65.5156,0,0.046077107064049,65.5156,,,,
20080508,1179350688,,65.5376,0,0.000335797886305,65.5376,,,,
20080509,1172190395,,65.1398,0,-0.006069798100633,65.1398,,,,
20080512,1162849127,,64.6206,0,-0.007970549495087,64.6206,,,,
20080513,1168837498,,64.9534,0,0.005150060507021,64.9534,,,,
20080514,1180335609,,65.5924,0,0.009837822192525,65.5924,,,,
20080515,1193283108,,66.312,0,0.010970783200492,66.312,,,,
20080516,1231493377,,68.4354,0,0.032021353601158,68.4354,,,,
20080519,1268513043,,70.4926,0,0.030060465782329,70.4926,,,,
20080520,1281592065,,71.2194,0,0.01031030207426,71.2194,,,,
20080521,1257580158,,69.885,0,-0.018736467872518,69.885,,,,
20080522,1282366088,,71.2624,0,0.019709522787436,71.2624,,,,
20080523,1240726673,,68.9484,0,-0.032471541794832,68.9484,,,,
20080526,1208857965,,67.1774,0,-0.025685875234234,67.1774,,,,
20080527,1242062231,,69.0226,0,0.027467570939035,69.0226,,,,
20080528,1205459918,,66.9886,0,-0.02946860883247,66.9886,,,,
20080529,1218649368,,67.7216,0,0.010942160307873,67.7216,,,,
20080530,1225185797,,68.0848,0,0.005363133771204,68.0848,,,,
20080602,1581800328,,68.774,0,0.010122670552017,68.774,,,,
20080603,1571169958,,68.3118,0,-0.006720563003461,68.3118,,,,
20080604,1562128194,,67.9186,0,-0.005755960170864,67.9186,,,,
20080605,1531401122,,66.5826,0,-0.019670605695642,66.5826,,,,
20080606,1552417856,,67.4964,0,0.013724306350307,67.4964,,,,
20080609,1536943235,,66.8236,0,-0.009967939030823,66.8236,,,,
20080610,1508396020,,65.5824,0,-0.018574276153934,65.5824,,,,
20080611,2801443246,,65.1498,0,-0.006596281929298,65.1498,,,,
20080612,2756818684,,64.112,0,-0.015929442607652,64.112,,,,
20080613,2781333165,,64.6822,0,0.008893810831045,64.6822,,,,
20080616,3220403815,,67.0918,0,0.037252907291341,67.0918,,,,
20080617,3217325196,,67.0276,0,-0.000956897862333,67.0276,,,,
20080618,3231902106,,67.3312,0,0.004529477409306,67.3312,,,,
20080619,3165777477,,65.9536,0,-0.020460054179935,65.9536,,,,
20080620,3440237706,,64.9102,0,-0.015820212998229,64.9102,,,,
20080623,3398267145,,64.1182,0,-0.012201472187731,64.1182,,,,
20080624,3435585493,,64.8224,0,0.010982841065407,64.8224,,,,
20080625,3444612788,,64.9926,0,0.002625635582761,64.9926,,,,
20080626,3379706657,,63.768,0,-0.018842145105751,63.768,,,,
20080627,3345330977,,63.1194,0,-0.010171245765902,63.1194,,,,
20080630,3403167596,,64.2108,0,0.017291038888202,64.2108,,,,
20080701,3484457456,,65.7444,0,0.023883832626287,65.7444,,,,
20080702,3433233546,,64.778,0,-0.014699350819234,64.778,,,,
20080703,3331765333,,62.8634,0,-0.029556330853068,62.8634,,,,
20080704,3324340150,,62.7234,0,-0.002227051034466,62.7234,,,,
20080707,3305202320,,62.3624,0,-0.005755427798876,62.3624,,,,
20080708,3200063505,,60.3786,0,-0.03181083473375,60.3786,,,,
20080709,3165166454,,59.7202,0,-0.010904525775689,59.7202,,,,
20080710,3126669769,,58.9938,0,-0.012163388602182,58.9938,,,,
20080711,3154711965,,59.5228,0,0.008967043994453,59.5228,,,,
20080714,3173715794,,59.8814,0,0.006024582176913,59.8814,,,,
20080715,3141795142,,59.2792,0.1578,-0.007421336174505,59.437,,,,
20080716,3075067435,,58.0202,0,-0.021238478252069,58.174648568,,,,
20080717,3066918304,,57.8664,0,-0.002650800927953,58.020439156,,,,
20080718,3007052653,,56.7368,0,-0.019520827284919,56.887832184,,,,
20080722,3167482171,,59.7638,0,0.05335161658747,59.922889995,,,,
20080723,3166749203,,59.75,0,-0.00023090901181,59.90905326,,,,
20080724,3184823242,,60.091,0,0.005707112970711,60.250960995,,,,
20080725,3083155647,,58.1728,0,-0.031921585595181,58.327654786,,,,
20080728,3153526905,,59.5006,0,0.02282510039056,59.658989362,,,,
20080729,3179011131,,59.9814,0,0.008080590783958,60.141069242,,,,
20080730,3240317898,,61.138,0,0.019282644286395,61.300748087,,,,
20080731,3200755847,,60.3916,0,-0.012208446465374,60.552361186,,,,
20080801,3102671490,,58.541,0,-0.030643334503475,58.696834927,,,,
20080804,2936138611,,55.3988,0,-0.053675201995183,55.546270456,,,,
20080805,2884731445,,54.4288,0,-0.017509404535839,54.573688336,,,,
20080806,2927778699,,55.2412,0,0.014925921570933,55.388250928,,,,
20080807,2921640717,,55.1252,0,-0.002099881972152,55.271942138,,,,
20080808,2947696597,,55.617,0,0.008921509581824,55.7650513,,,,
20080811,2908280824,,54.8732,0,-0.01337360878868,55.019271319,,,,
20080812,2855607418,,53.8794,0,-0.018110844638184,54.022825844,,,,
20080813,2768301746,,52.2322,0,-0.030571981128224,52.371241032,,,,
20080814,2802971361,,52.8862,0,0.012521011942824,53.026981967,,,,
20080815,2759756726,,52.0708,0,-0.015418010747606,52.209411389,,,,
20080818,2817291829,,53.1564,0,0.020848536991941,53.297901233,,,,
20080819,2745742646,,51.8064,0,-0.025396753730501,51.944307562,,,,
20080820,2784386139,,52.5356,0,0.014075481021649,52.675448677,,,,
20080821,2823569390,,53.2748,0,0.014070458888829,53.416616412,,,,
20080822,2869923343,,54.1494,0,0.016416767402223,54.293544579,,,,
20080825,2864694990,,54.0508,0,-0.001820888135418,54.194682108,,,,
20080826,2834541052,,53.482,0,-0.010523433510698,53.624367974,,,,
20080827,2819844000,,53.2046,0,-0.005186791817808,53.346229541,,,,
20080828,2824475197,,53.292,0,0.001642715103581,53.433862198,,,,
20080829,2916925349,,55.0364,0,0.032732867972678,55.182905754,,,,
20080901,2864167586,,54.0408,0,-0.018089845992834,54.184655488,,,,
20080902,2750457513,,51.8954,0,-0.039699634350343,52.033544478,,,,
20080903,2651019833,,50.0192,0,-0.036153493373209,50.152350072,,,,
20080904,2551344462,,48.1386,0,-0.037597562535987,48.266743954,,,,
20080905,2527096022,,47.681,0,-0.009505885090136,47.807925832,,,,
20080908,2672259535,,50.42,0,0.05744426501122,50.554216993,,,,
20080909,2533541948,,47.8026,0,-0.051911939706466,47.929849529,,,,
20080910,2487585689,,46.9356,0,-0.018137088777598,47.060541593,,,,
20080911,2475748815,,46.7122,0,-0.004759713309301,46.836546907,,,,
20080912,2547806300,,48.0718,0,0.029105886684848,48.199766134,,,,
20080916,2342313200,,44.1946,0,-0.080654354528019,44.312245108,,,,
20080917,2337472521,,44.1032,0,-0.002068125970142,44.220601803,,,,
20080918,2302920669,,43.4514,0,-0.014778972954344,43.567066725,,,,
20080919,2485442804,,46.8952,0,0.079256364582038,47.020034049,,,,
20080922,2837578002,,48.9238,0,0.043258158617513,49.05403414,,,,
20080924,2785676465,,48.029,0,-0.018289666787944,48.156852201,,,,
20080925,2678968659,,46.1892,0,-0.03830602344417,46.312154692,,,,
20080926,2595314158,,44.7468,0,-0.031228079291263,44.865915053,,,,
20080929,2483427405,,42.8178,0,-0.043109227922444,42.931780095,,,,
20080930,2375869052,,40.9632,0,-0.043313762033547,41.072243188,,,,
20081001,2446488005,,42.1808,0,0.029724240293727,42.293084414,,,,
20081002,2298189234,,39.624,0,-0.060615256230323,39.729478266,,,,
20081003,2210717421,,38.1158,0,-0.038062790228145,38.217263468,,,,
20081006,2079378536,,35.8514,0,-0.059408434297588,35.946835683,,,,
20081007,2054060322,,35.4148,0,-0.012178046045622,35.509073463,,,,
20081008,1837897323,,31.6878,0,-0.105238487863831,31.772152266,,,,
20081009,1932091998,,33.312,0,0.051256319466797,33.400675853,,,,
20081010,1901910709,,32.7916,0,-0.015621998078771,32.878890559,,,,
20081014,2192623790,,37.8038,0,0.152850120152722,37.904432931,,,,
20081015,2147999046,,37.0344,0,-0.020352451340871,37.132984804,,,,
20081016,1863638279,,32.1316,0,-0.132385025813838,32.217133652,,,,
20081017,1862557231,,32.113,0,-0.000578869399595,32.198484139,,,,
20081020,1960724538,,33.8056,0,0.052707626194998,33.895589806,,,,
20081021,2061473927,,35.5426,0,0.051382019547057,35.637213663,,,,
20081022,1888441837,,32.5594,0,-0.083933083117161,32.646072447,,,,
20081023,1818049659,,31.3456,0,-0.037279556748589,31.429041337,,,,
20081024,1684389236,,29.0412,0,-0.073515900158237,29.118507072,,,,
20081027,1536098713,,26.4844,0,-0.088040439100313,26.554900923,,,,
20081028,1631375250,,28.1272,0,0.062028967996254,28.202074023,,,,
20081029,1730579480,,29.8376,0,0.060809465570693,29.917027072,,,,
20081030,1946691096,,33.5636,0,0.124875995388369,33.652945607,,,,
20081031,1882729704,,32.4608,0,-0.032857023680416,32.547209976,,,,
20081104,1927666288,,33.2356,0,0.023868789432176,33.324072477,,,,
20081105,2069431450,,35.6798,0,0.07354162404169,35.774778887,,,,
20081106,1978449772,,34.1112,0,-0.043963250915084,34.202003306,,,,
20081107,1889058167,,32.57,0,-0.045181641220479,32.656700664,,,,
20081110,1954434706,,33.6972,0,0.034608535462081,33.786901247,,,,
20081111,1909780154,,32.9272,0,-0.022850563251546,33.014851523,,,,
20081112,1829969746,,31.5512,0,-0.041789159114653,31.63518864,,,,
20081113,1725666177,,29.7528,0,-0.056999416820914,29.832001336,,,,
20081114,1742532396,,30.0436,0,0.009773870022317,30.12357544,,,,
20081117,1711247086,,29.5042,0,-0.017953906988511,29.582739568,,,,
20081118,1711652931,,29.5112,0,0.000237254357006,29.589758202,,,,
20081119,1624333974,,28.0058,0,-0.051011141532707,28.080350858,,,,
20081120,1489619942,,25.6832,0,-0.082932821058496,25.751568145,,,,
20081121,1568698746,,27.0466,0,0.053085285322701,27.118597488,,,,
20081125,1598248169,,27.556,0,0.018834160301109,27.6293535,,,,
20081126,1556380658,,26.8342,0,-0.02619393235593,26.905632083,,,,
20081127,1620579405,,27.941,0,0.041245872804108,28.015378362,,,,
20081128,1705464479,,29.4046,0,0.05238180451666,29.482874435,,,,
20081201,2434061939,,29.3154,0,-0.003033538970093,29.393436986,,,,
20081202,2377357396,,27.0046,0,-0.078825463749429,27.076485685,,,,
20081203,2390386876,,27.1526,0,0.00548054775853,27.224879658,,,,
20081204,2305399175,,26.1874,0,-0.0355472404116,26.257110315,,,,
20081205,2293552561,,26.0528,0,-0.005139876429123,26.122152013,,,,
20081208,2400758931,,27.2706,0,0.046743536203402,27.343193771,,,,
20081209,2426197900,,27.5594,0,0.010590159365763,27.632762551,,,,
20081210,2497412439,,28.3684,0,0.029354775503095,28.443916092,,,,
20081211,2612445563,,29.675,0,0.046058290210233,29.753994234,,,,
20081212,2500116396,,28.3992,0,-0.042992417860152,28.474798081,,,,
20081215,2617331089,,29.7306,0,0.046881602298656,29.80974224,,,,
20081216,2557344942,,29.0492,0,-0.022919147275871,29.126528367,,,,
20081217,2554260416,,29.0142,0,-0.001204852457211,29.091435198,,,,
20081218,2549153962,,28.9562,0,-0.001999021168945,29.033280803,,,,
20081219,2480697463,,28.1786,0,-0.026854352435748,28.253610848,,,,
20081222,2509682037,,28.5078,0,0.011682624402915,28.583687172,,,,
20081224,2420731304,,27.4974,0,-0.035442931408247,27.570597508,,,,
20081225,2486981039,,28.25,0,0.027369860423167,28.325200914,,,,
20081226,2534467685,,28.7894,0,0.019093805309734,28.866036785,,,,
20081229,2588695914,,29.4054,0,0.021396764086781,29.483676564,,,,
20081230,2638617163,,29.9724,0,0.019282172662164,30.052185907,,,,
20090105,2766629551,,31.4264,0,0.048511297059961,31.510056425,,,,
20090106,2743557076,,31.1644,0,-0.008336939643103,31.247358986,,,,
20090107,2872405872,,32.628,0,0.046963843359731,32.714855059,,,,
20090108,2759491671,,31.3454,0,-0.039309795267868,31.428840804,,,,
20090109,2755676285,,31.302,0,-0.001384573175012,31.385325274,,,,
20090113,2569749541,,29.19,0,-0.067471727046196,29.267703174,,,,
20090114,2596878384,,29.4982,0,0.010558410414525,29.576723596,,,,
20090115,2524480263,,28.6758,0,-0.027879667233934,28.752134384,,,,
20090116,2603904007,,29.578,0,0.031462069061717,29.656736022,,,,
20090119,2639384072,,29.981,0,0.013624991547772,30.0608088,,,,
20090120,2592844062,,29.4524,0,-0.017631166405391,29.530801677,,,,
20090121,2532566315,,28.7678,0,-0.023244285694884,28.844379286,,,,
20090122,2529557170,,28.7336,0,-0.001188829177066,28.810088247,,,,
20090123,2487871695,,28.26,0,-0.016482445638556,28.335227533,,,,
20090126,2483780412,,28.2136,0,-0.001641896673744,28.288704018,,,,
20090127,2633454622,,29.9138,0,0.06026171775314,29.993429915,,,,
20090128,2670334258,,30.3326,0,0.014000227319832,30.413344752,,,,
20090129,2717789365,,30.8716,0,0.017769660365415,30.953779558,,,,
20090130,2620722210,,29.769,0,-0.03571567395276,29.84824446,,,,
20090202,2626150565,,29.8308,0,0.002075985085155,29.91020897,,,,
20090203,2612689169,,29.6778,0,-0.005128927149121,29.756801688,,,,
20090204,2701305908,,30.6844,0,0.033917608448065,30.766081236,,,,
20090205,2752459690,,31.2656,0,0.018941220946148,31.348828378,,,,
20090206,2724925513,,30.9528,0,-0.010004605700834,31.035195711,,,,
20090209,2732341037,,31.037,0,0.002720270864025,31.11961985,,,,
20090210,2699846384,,30.6678,0,-0.011895479588878,30.749437047,,,,
20090212,2640993066,,29.9994,0,-0.021794846712187,30.07925778,,,,
20090213,2649870009,,30.1002,0,0.003360067201344,30.180326108,,,,
20090216,2644901572,,30.0438,0,-0.001873741702713,30.123775972,,,,
20090217,2605988216,,29.6018,0,-0.014711854026455,29.680599377,,,,
20090218,1414755914,,29.3924,0,-0.007073894155086,29.470641959,,,,
20090219,537033864,,29.5016,0,0.003715246118044,29.580132647,,,,
20090220,527115492,,28.9568,0,-0.018466795021288,29.033882401,,,,
20090223,516114471,,28.3524,0,-0.020872472096365,28.4278735,,,,
20090224,512615723,,28.1602,0,-0.006778967565357,28.235161868,,,,
20090225,522930891,,28.727,0,0.02012769795669,28.803470678,,,,
20090226,520107081,,28.5718,0,-0.005402582935914,28.647857539,,,,
20090227,533782602,,29.323,0,0.026291658208443,29.401057217,,,,
20090302,514013375,,28.237,0,-0.037035773965829,28.312166308,,,,
20090303,499555169,,27.4428,0,-0.028126217374368,27.515852164,,,,
20090304,504270290,,27.7018,0,0.009437812468115,27.775541617,,,,
20090305,520096961,,28.5712,0,0.031384242179208,28.647255941,,,,
20090306,504288622,,27.7028,0,-0.030394243153945,27.776544279,,,,
20090309,500735893,,27.5076,0,-0.007046219154743,27.58082466,,,,
20090310,493380391,,27.1036,0,-0.014686850179587,27.175749221,,,,
20090311,502152104,,27.5854,0,0.017776236367124,27.658831762,,,,
20090312,487612538,,26.7868,0,-0.028950096790332,26.858105906,,,,
20090313,498394198,,27.379,0,0.022107903892962,27.45188233,,,,
20090316,511282939,,28.087,0,0.025859235180247,28.161767011,,,,
20090317,523388830,,28.752,0,0.023676433937408,28.828537227,,,,
20090318,527450598,,28.9752,0,0.007762938230384,29.052331381,,,,
20090319,531144286,,29.1782,0,0.007005991330516,29.255871763,,,,
20090323,567712512,,31.187,0,0.068845919213659,31.270019147,,,,
20090324,584053390,,32.0846,0,0.028781222945458,32.170008539,,,,
20090325,595283183,,32.7016,0,0.019230409604607,32.78865098,,,,
20090326,605190213,,33.2458,0,0.016641387577366,33.33429963,,,,
20090327,598893313,,32.8998,0,-0.010407329647655,32.987378585,,,,
20090330,573596612,,31.5102,0,-0.042237338828808,31.594079498,,,,
20090331,559414622,,30.7312,0,-0.024722153461419,30.813005817,,,,
20090401,578426789,,31.7756,0,0.033985005466756,31.860185988,,,,
20090402,599926773,,32.9566,0,0.037166882765392,33.044329785,,,,
20090403,615036027,,33.7866,0,0.025184636764715,33.876539228,,,,
20090406,614274536,,33.7448,0,-0.001237176868937,33.834627957,,,,
20090407,615682996,,33.8222,0,0.002293686730992,33.912233994,,,,
20090408,602217162,,33.0824,0,-0.021873207538244,33.170464662,,,,
20090409,621706885,,34.1532,0,0.032367663772882,34.24411511,,,,
20090410,628888029,,34.5476,0,0.011547966222784,34.639564994,,,,
20090413,649841762,,35.6988,0,0.033322141045977,35.793829465,,,,
20090414,645000372,,35.4328,0,-0.007451230853699,35.527121378,,,,
20090415,293373256,,35.3866,0,-0.00130387663408,35.480798395,,,,
20090416,293920670,,35.4528,0,0.001870764639722,35.547174618,,,,
20090417,298776249,,36.0384,0,0.016517736257785,36.134333473,,,,
20090420,298970729,,36.0618,0,0.000649307405434,36.157795763,,,,
20090421,285511012,,34.4384,0,-0.045017164977899,34.530074306,,,,
20090422,282186302,,34.0374,0,-0.011643978814347,34.128006852,,,,
20090423,280346656,,33.8154,0,-0.006522237303672,33.905415893,,,,
20090424,276116809,,33.3052,0,-0.01508780023303,33.393857751,,,,
20090427,276284683,,33.3254,0,0.00060651189604,33.414111523,,,,
20090428,265345776,,32.006,0,-0.039591422758617,32.091199308,,,,
20090430,271496103,,32.7478,0,0.023176904330438,32.834973964,,,,
20090501,284493384,,34.3156,0,0.047874971753827,34.406947415,,,,
20090507,299287573,,36.1,0,0.051999673617829,36.196097451,,,,
20090508,298579932,,36.0148,0,-0.002360110803325,36.11067065,,,,
20090511,306989320,,37.029,0,0.028160645068138,37.127570429,,,,
20090512,299341661,,36.1066,0,-0.024910205514597,36.20271502,,,,
20090513,303995280,,36.668,0,0.015548403892917,36.765609455,,,,
20090514,292077732,,35.2304,0,-0.039205847060107,35.324182594,,,,
20090515,296112195,,35.717,0,0.013811935146918,35.812077913,,,,
20090518,288534267,,34.803,0,-0.025590055155809,34.895644864,,,,
20090519,296486176,,35.7622,0,0.02756084245611,35.857398234,,,,
20090520,306926824,,37.0216,0,0.035215954275743,37.120150731,,,,
20090521,306108916,,36.9228,0,-0.002668712319295,37.021087727,,,,
20090522,305463917,,36.845,0,-0.002107099136577,36.943080625,,,,
20090525,307562736,,37.0982,0,0.00687203148324,37.196954638,,,,
20090526,306911873,,37.0198,0,-0.002113310079735,37.118345939,,,,
20090527,308745815,,37.241,0,0.005975180849167,37.340134769,,,,
20090528,310650689,,37.4706,0,0.006165247979377,37.570345959,,,,
20090529,314077544,,37.884,0,0.011032649597284,37.984846422,,,,
20090601,327434802,,39.4952,0,0.042529827895681,39.600335403,,,,
20090602,325201888,,39.2258,0,-0.006821082055541,39.330218265,,,,
20090603,327478146,,39.5004,0,0.007000494572449,39.605549245,,,,
20090604,325244032,,39.231,0,-0.006820184099402,39.335432108,,,,
20090605,330060090,,39.8118,0,0.014804618796359,39.917778185,,,,
20090608,332426316,,40.0972,0,0.00716872886933,40.203937914,,,,
20090609,326477002,,39.3796,0,-0.017896511477111,39.484427678,,,,
20090610,339414199,,40.9402,0,0.039629655964001,41.049181963,,,,
20090611,341198165,,41.1554,0,0.005256447208367,41.264954821,,,,
20090612,344265014,,41.5252,0,0.00898545512861,41.635739221,,,,
20090615,340403362,,41.0594,0,-0.01121728492578,41.168699271,,,,
20090616,324568318,,39.1494,0,-0.046517971524182,39.25361489,,,,
20090617,324071135,,39.0894,0,-0.001532590537786,39.193455171,,,,
20090618,314524257,,37.938,0,-0.029455555726105,38.038990169,,,,
20090619,320036075,,38.6028,0,0.017523327534398,38.705559852,,,,
20090622,317411664,,38.2862,0,-0.008201477613023,38.38811707,,,,
20090623,304822457,,36.7676,0,-0.039664422167779,36.865474588,,,,
20090624,307401478,,37.0788,0,0.008463973715989,37.177502996,,,,
20090625,317529881,,38.3004,0,0.032946050033981,38.40235487,,,,
20090626,318582265,,38.4274,0,0.003315892262221,38.529692941,,,,
20090629,311728714,,37.6008,0,-0.02151069289101,37.700892549,,,,
20090630,317634853,,38.3132,0,0.018946405395629,38.415188943,,,,
20090701,314620039,,37.9494,0,-0.009495421943351,38.050420515,,,,
20090702,314034557,,37.8788,0,-0.001860371968991,37.979632579,,,,
20090703,311082480,,37.5228,0,-0.009398396992513,37.622684915,,,,
20090706,304948136,,36.7828,0,-0.019721342756938,36.88071505,,,,
20090707,303876752,,36.6536,0,-0.003512511282448,36.751171122,,,,
20090708,298287878,,35.9794,0,-0.01839382761857,36.075176416,,,,
20090709,294095560,,35.4738,0,-0.014052485588976,35.568230519,,,,
20090710,292831686,,35.3214,0,-0.004296128410264,35.415424834,,,,
20090713,287193348,,34.6412,0,-0.01925744732655,34.733414155,,,,
20090714,294198544,,35.4862,0,0.024392919413877,35.580663528,,,,
20090715,255889841,,30.8654,4.536,-0.002389661333138,35.495637792,,,,
20090716,262705000,,31.6874,0,0.026631762426535,36.440949185,,,,
20090717,264205390,,31.8684,0,0.005712049584377,36.649101694,,,,
20090721,276025648,,33.2942,0,0.044740244254496,38.288791455,,,,
20090722,275597464,,33.2426,0,-0.00154981948808,38.22945074,,,,
20090723,274341736,,33.091,0,-0.004560413445399,38.055108639,,,,
20090724,279940917,,33.7664,0,0.020410383487957,38.831828,,,,
20090727,280806238,,33.8708,0,0.003091830932524,38.951889447,,,,
20090728,281680308,,33.9762,0,0.003111824934751,39.073100907,,,,
20090729,281221471,,33.921,0,-0.00162466667844,39.009620142,,,,
20090730,279507858,,33.7142,0,-0.006096518380944,38.771797276,,,,
20090731,285342939,,34.418,0,0.020875476802059,39.581177031,,,,
20090803,285310805,,34.4142,0,-0.000110407344994,39.576806978,,,,
20090804,292259242,,35.2524,0,0.024356225046637,40.540748595,,,,
20090805,290408588,,35.029,0,-0.006337157186461,40.283835499,,,,
20090806,293298762,,35.3776,0,0.009951754260755,40.684730331,,,,
20090807,293088203,,35.3522,0,-0.000717968432003,40.655519979,,,,
20090810,296758235,,35.795,0,0.012525387387489,41.164746116,,,,
20090811,296228331,,35.731,0,-0.001787959212181,41.091145229,,,,
20090812,289693334,,34.9428,0,-0.022059276258711,40.184704304,,,,
20090813,292204603,,35.2458,0,0.008671314262165,40.533158504,,,,
20090814,298832546,,36.0452,0,0.022680716567647,41.452479584,,,,
20090817,289781969,,34.9534,0,-0.030289747317258,40.196894451,,,,
20090818,287029337,,34.6214,0,-0.009498360674498,39.81508985,,,,
20090819,285801233,,34.4734,0,-0.004274812688107,39.644887799,,,,
20090820,290087144,,34.9904,0,0.014997070204853,40.239444964,,,,
20090821,286702208,,34.582,0,-0.011671772829119,39.769779304,,,,
20090824,294359699,,35.5056,0,0.02670753571222,40.831932105,,,,
20090825,471996421,,35.5138,0,0.000230949484024,40.841362218,,,,
20090826,474767861,,35.7224,0,0.005873773012181,41.08125511,,,,
20090827,465652652,,35.0366,0,-0.01919803820572,40.292575605,,,,
20090828,465223337,,35.0042,0,-0.00092474726429,40.255315155,,,,
20090831,462807201,,34.8224,0,-0.005193662474789,40.046242636,,,,
20090901,461256615,,34.7058,0,-0.003348419408198,39.91215102,,,,
20090902,451483745,,33.9704,0,-0.021189541805693,39.066430827,,,,
20090903,453507774,,34.1228,0,0.004486258625156,39.241692939,,,,
20090904,450826982,,33.921,0,-0.005913934378187,39.009620142,,,,
20090907,459341485,,34.5616,0,0.018885056454703,39.746319021,,,,
20090908,456175834,,34.3234,0,-0.006892042035091,39.47238572,,,,
20090909,458926615,,34.5304,0,0.006030871067551,39.710438589,,,,
20090910,465082468,,34.9936,0,0.013414266848921,40.243125009,,,,
20090911,461993358,,34.7612,0,-0.006641214393489,39.975861787,,,,
20090914,456540618,,34.3508,0,-0.01180626675719,39.503896099,,,,
20090915,456999595,,34.3854,0,0.001007254561756,39.543686579,,,,
20090916,457757968,,34.4424,0,0.001657680294543,39.609237369,,,,
20090917,467083542,,35.1442,0,0.020376048126727,40.416317096,,,,
20090918,468216413,,35.2294,0,0.00242429760814,40.514298277,,,,
20090924,472100759,,35.5216,0,0.008294208814229,40.850332327,,,,
20090925,456766378,,34.3678,0,-0.032481644970948,39.523446335,,,,
20090928,440293997,,33.1284,0,-0.036062826250153,38.098119157,,,,
20090929,446142937,,33.5686,0,0.013287692734934,38.604355258,,,,
20090930,446415719,,33.589,0,0.000607710777333,38.627815541,,,,
20091001,443398597,,33.362,0,-0.006758164875406,38.366762395,,,,
20091002,433273007,,32.6002,0,-0.022834362448295,37.490681836,,,,
20091005,424070739,,31.9078,0,-0.021239133502249,36.69441224,,,,
20091006,428528145,,32.2432,0,0.010511536364149,37.080126888,,,,
20091007,443824105,,33.394,0,0.035691246526399,38.403562838,,,,
20091008,446203144,,33.573,0,0.005360244355273,38.609415319,,,,
20091009,452044424,,34.0126,0,0.013093855181246,39.114961412,,,,
20091013,454704204,,34.2128,0,0.005886053991756,39.345194187,,,,
20091014,455249798,,34.2538,0,0.001198381892157,39.392344755,,,,
20091015,464992586,,34.9868,0,0.021399085648891,40.235304914,,,,
20091016,463635777,,34.8848,0,-0.002915385231002,40.118003501,,,,
20091019,290545086,,34.8564,0,-0.000814108150255,40.085343107,,,,
20091020,294840645,,35.3716,0,0.014780642866159,40.677830248,,,,
20091021,297351861,,35.673,0,0.008520960318447,41.024444425,,,,
20091022,298601050,,35.8228,0,0.004199254338014,41.196716501,,,,
20091023,295890627,,35.4976,0,-0.009078017352078,40.822731994,,,,
