trade_date,daily_return,long_ret,short_ret,daily_return_gross,slippage_cost,gross_exposure,sigma_s,dispersion_indicator,scale,signal_mode,gap_open_coef,dispersion_metric,signal_mean,signal_std,weight_concentration,active_count,gap_mean,gap_std
2015-01-22,0.005347870651476706,0.0009369161974510864,0.00441095445402562,0.005347870651476706,0.0,2.0,0.08029668631274575,0.19234163722721628,1.0,baseline,0.7,long_short_mean_gap,0.001065293915693178,0.08029668631274575,0.6616195190952927,10,0.0005544746627014404,0.00573665077041171
2015-01-23,0.0037437059320215766,8.360813039252728e-05,0.00366009780162905,0.0037437059320215766,0.0,1.9999999999999998,0.1646608613229438,0.3901648746495517,1.0,baseline,0.7,long_short_mean_gap,-0.0019746240891303467,0.1646608613229438,0.6785585367154892,10,0.013136832866502704,0.0071512232139071315
2015-01-26,0.0060399009339634525,0.005635469996744698,0.00040443093721875345,0.0060399009339634525,0.0,2.0,0.12886176300839602,0.31050438657843105,1.0,baseline,0.7,long_short_mean_gap,0.0006003225806872805,0.12886176300839602,0.6619237044676458,10,-0.008793692436849961,0.0077132886562269135
2015-01-27,-0.005711643190243907,0.005364772385416262,-0.011076415575660168,-0.005711643190243907,0.0,1.9999999999999998,0.08847753833322172,0.21103150388999903,1.0,baseline,0.7,long_short_mean_gap,-0.0004118321472823318,0.08847753833322172,0.6711192305506123,10,0.009033977312019381,0.010241842570194374
2015-01-28,0.0033957735119878943,0.007141266288611122,-0.003745492776623228,0.0033957735119878943,0.0,2.0,0.23261781244815166,0.5280525903010246,1.0,baseline,0.7,long_short_mean_gap,-0.00010198925288996882,0.23261781244815166,0.6861347138220679,10,-6.0429195383280546e-05,0.005818677643339718
2015-01-29,-0.0002592701043262172,-0.0025005787617753497,0.0022413086574491325,-0.0002592701043262172,0.0,2.0,0.17853978412825197,0.4051365030695918,1.0,baseline,0.7,long_short_mean_gap,-0.002507205493427204,0.17853978412825197,0.6981611066837686,10,-0.004917743938218069,0.007181856225795564
2015-01-30,-0.003908529966331155,-0.00194613156158165,-0.0019623984047495045,-0.003908529966331155,0.0,2.0,0.0792706575092811,0.1781343515898295,1.0,baseline,0.7,long_short_mean_gap,-0.001532571735528591,0.0792706575092811,0.7109469897033043,10,0.004215044945492891,0.006191556696019626
2015-02-02,-0.0019552952173955457,-0.0013851933067571287,-0.0005701019106384173,-0.0019552952173955457,0.0,2.0,0.30209293121023567,0.6690582520815622,1.0,baseline,0.7,long_short_mean_gap,0.004008077245650852,0.30209293121023567,0.7383491042949537,10,-0.009034826005793991,0.0056698661256483875
2015-02-03,0.017548525734737745,-0.007128066749248775,0.02467659248398652,0.017548525734737745,0.0,2.0,0.07457265431360284,0.17214631773668465,1.0,baseline,0.7,long_short_mean_gap,-0.00010313245385298386,0.07457265431360284,0.6851912645888554,10,0.010962473148333618,0.012427678082698675
2015-02-04,0.009353077410653391,0.009005681459499754,0.0003473959511536356,0.009353077410653391,0.0,2.0,0.22983499914118197,0.5133654209970607,1.0,baseline,0.7,long_short_mean_gap,0.0038607033714806254,0.22983499914118197,0.7277128728445368,10,0.008876439691577946,0.009499534560589341
2015-02-05,-0.0010339048030208317,-0.0030478570270908896,0.002013952224070058,-0.0010339048030208317,0.0,2.0,0.15553207281582937,0.3557158350443764,1.0,baseline,0.7,long_short_mean_gap,-0.0018296095336238004,0.15553207281582937,0.6849547080785898,10,-0.0033675592148229407,0.010137325015235213
2015-02-06,-0.0031922016155041606,0.0003263669628254858,-0.0035185685783296465,-0.0031922016155041606,0.0,2.0,0.05971124714543943,0.13661182459953225,1.0,baseline,0.7,long_short_mean_gap,0.0006289230629474252,0.05971124714543943,0.6677292910442058,10,0.003479215205428814,0.006344408280176986
2015-02-09,0.0025119327618823508,-0.004498404681175235,0.0070103374430575864,0.0025119327618823508,0.0,2.0,0.37735604162835884,0.8460613309978643,1.0,baseline,0.7,long_short_mean_gap,0.0034391018310586403,0.37735604162835884,0.7133593471855909,10,0.005923261990182775,0.008235172362294433
2015-02-10,0.00756704143752094,0.010253845807677499,-0.0026868043701565574,0.00756704143752094,0.0,2.0,0.09418090432967437,0.20812945844041,1.0,baseline,0.7,long_short_mean_gap,0.0004819769529760755,0.09418090432967437,0.6991939658775541,10,-0.0010261447675695048,0.006717199372289368
2015-02-12,0.011412477627104107,0.00802047898741904,0.003391998639685069,0.011412477627104107,0.0,2.0,0.19035383050787202,0.44675196406969575,1.0,baseline,0.7,long_short_mean_gap,-0.002321743921677715,0.19035383050787202,0.6604370538094673,10,0.009418118770674007,0.006930278812730007
2015-02-13,0.008884225234169523,0.0020908575795164407,0.006793367654653082,0.008884225234169523,0.0,2.0,0.263573568074533,0.5814467373189833,1.0,baseline,0.7,long_short_mean_gap,0.0020293750732453607,0.263573568074533,0.7421050782839936,10,0.0015808170566792617,0.0035378652666064477
2015-02-16,0.009449916953582185,0.006522940929460961,0.002926976024121224,0.009449916953582185,0.0,1.9999999999999998,0.2230181957947076,0.4865905780195801,1.0,baseline,0.7,long_short_mean_gap,0.0049063565603786755,0.2230181957947076,0.7548368597608405,10,0.00390721590799543,0.004992141364773114
2015-02-18,-0.0073154284183321,0.0009555675799285175,-0.008270995998260618,-0.0073154284183321,0.0,2.0,0.05504080992238411,0.1285952319422738,1.0,baseline,0.7,long_short_mean_gap,0.0009217392993299797,0.05504080992238411,0.6962977234071339,10,0.005880636181646568,0.0037298849354432877
2015-02-19,-0.004538035697867179,0.0066556896670524205,-0.0111937253649196,-0.004538035697867179,0.0,2.0,0.21954737599812235,0.4977570538452589,1.0,baseline,0.7,long_short_mean_gap,-0.0025855494188710398,0.21954737599812235,0.7171006335171267,10,0.002825745232604593,0.0057847808240185
2015-02-20,0.0025389646862890376,0.0005821334779228873,0.0019568312083661503,0.0025389646862890376,0.0,2.0,0.13917525181366525,0.30544420707638564,1.0,baseline,0.7,long_short_mean_gap,0.0010955536773624365,0.13917525181366525,0.7693002776273624,10,0.0031301485326067947,0.005106217768027661
2015-02-23,0.006171336189928228,-0.0040707501355874455,0.010242086325515673,0.006171336189928228,0.0,2.0,0.06390893185998471,0.14449475595992342,1.0,baseline,0.7,long_short_mean_gap,-0.0020563737957994656,0.06390893185998471,0.7264521964667572,10,0.0065282180601518615,0.005196500846685786
2015-02-24,-0.0025638038279846226,0.0015984059708128938,-0.004162209798797516,-0.0025638038279846226,0.0,2.0,0.10069260822623505,0.2239613415622887,1.0,baseline,0.7,long_short_mean_gap,-0.00023606076659313003,0.10069260822623505,0.6676200784992464,10,-0.00031689949571091794,0.005527686004357875
2015-02-25,-0.004603737138850867,-0.0011621390549260593,-0.0034415980839248078,-0.004603737138850867,0.0,2.0,0.06219737374959078,0.14533640745179688,1.0,baseline,0.7,long_short_mean_gap,-0.0008148901010953016,0.06219737374959078,0.6735418974952294,10,0.0059192424953325214,0.0076576165244933835
2015-02-26,0.005369081437840461,0.008967635479586901,-0.003598554041746441,0.005369081437840461,0.0,2.0,0.10229028610248651,0.22921974665446498,1.0,baseline,0.7,long_short_mean_gap,0.0003444564928746867,0.10229028610248651,0.7147609436293028,10,0.001406728316301685,0.006683875094292677
2015-02-27,0.008474148715915258,0.0010675352408868854,0.007406613475028373,0.008474148715915258,0.0,2.0,0.12088076259667425,0.2800133347063455,1.0,baseline,0.7,long_short_mean_gap,-0.0013619465742395215,0.12088076259667425,0.6664482428013769,10,0.005786076674782559,0.005866459876832547
2015-03-02,6.711291265957208e-05,-0.0025675779502742696,0.0026346908629338414,6.711291265957208e-05,0.0,2.0,0.06356585389934291,0.14061585538094593,1.0,baseline,0.7,long_short_mean_gap,-0.00015069069558605678,0.06356585389934291,0.8005464656782546,10,0.0052417498964811,0.004278412761446831
2015-03-03,-0.005954359109488969,-0.0037277111956476464,-0.002226647913841322,-0.005954359109488969,0.0,2.0,0.1772627349412145,0.395194266692915,1.0,baseline,0.7,long_short_mean_gap,-0.0007667920851176643,0.1772627349412145,0.77596172359166,10,0.006718819320612429,0.0067919131583943524
2015-03-04,0.004536200933816391,-0.0038977862633785953,0.008433987197194985,0.004536200933816391,0.0,2.0,0.08503062575058526,0.19395033670832934,1.0,baseline,0.7,long_short_mean_gap,-0.0004044718203564064,0.08503062575058526,0.7141415763320503,10,-0.00264667728263498,0.00266326529954242
2015-03-05,0.008138871952893884,0.011291978126850772,-0.003153106173956888,0.008138871952893884,0.0,1.9999999999999998,0.07761740425014027,0.17558514404008108,1.0,baseline,0.7,long_short_mean_gap,0.0017105306179851917,0.07761740425014027,0.6729566452803275,10,0.0006529323928009011,0.005519959907341654
2015-03-06,0.009214093549869136,0.007295802844853401,0.001918290705015734,0.009214093549869136,0.0,2.0,0.11556051803171337,0.25331047755841235,1.0,baseline,0.7,long_short_mean_gap,-0.0018040902528556483,0.11556051803171337,0.7414961912826933,10,0.005529532192969392,0.005734134683122382
2015-03-09,0.012716251154483408,-0.00041020765218059913,0.013126458806664005,0.012716251154483408,0.0,2.0,0.21331512327703323,0.4903545461837915,1.0,baseline,0.7,long_short_mean_gap,-0.0007411030585060508,0.21331512327703323,0.7013120838137659,10,-0.00030922543111914813,0.005410335823952644
2015-03-10,0.007195409571221461,-0.005666457253858189,0.01286186682507965,0.007195409571221461,0.0,2.0,0.06704108609711902,0.15095092330176235,1.0,baseline,0.7,long_short_mean_gap,-0.001047154562536534,0.06704108609711902,0.7347365736215555,10,0.000472643243400409,0.005926776985707423
2015-03-11,-0.0007557647192673977,0.00967446111752934,-0.010430225836796739,-0.0007557647192673977,0.0,1.9999999999999998,0.1473973360252416,0.3359220788262678,1.0,baseline,0.7,long_short_mean_gap,0.00015148061500556403,0.1473973360252416,0.7120131462214517,10,-0.004047811855810118,0.004845408877904155
2015-03-12,0.0033088345604793262,0.009626441829267356,-0.00631760726878803,0.0033088345604793262,0.0,1.9999999999999998,0.1451723014982338,0.33296758651334946,1.0,baseline,0.7,long_short_mean_gap,0.0006757612447545927,0.1451723014982338,0.6811053984412588,10,0.0027052042933412863,0.006527903930223537
2015-03-13,0.005039894263647756,0.005077440659431298,-3.7546395783541685e-05,0.005039894263647756,0.0,2.0,0.2184584227473693,0.4811654501065672,1.0,baseline,0.7,long_short_mean_gap,-0.005436441139016783,0.2184584227473693,0.7395070224598769,10,0.009512608319396546,0.006310466878896719
2015-03-16,-0.01125591016806408,-0.013001120686004584,0.0017452105179405057,-0.01125591016806408,0.0,2.0,0.06978228832957072,0.16159383240356207,1.0,baseline,0.7,long_short_mean_gap,0.0014027253738285678,0.06978228832957072,0.6787140980648187,10,0.0007717591864808563,0.0033814248139584138
2015-03-17,0.0015447684130038023,0.0018048702600454351,-0.0002601018470416326,0.0015447684130038023,0.0,2.0000000000000004,0.14123403668171228,0.3381404931374892,1.0,baseline,0.7,long_short_mean_gap,1.3621904439140837e-05,0.14123403668171228,0.6581263593246313,10,0.003110966432093031,0.004184570603417552
2015-03-18,0.006545007131786761,0.006480552948810581,6.445418297617932e-05,0.006545007131786761,0.0,2.0000000000000004,0.04483505682453283,0.10769808617534579,1.0,baseline,0.7,long_short_mean_gap,0.0005261263903469746,0.04483505682453283,0.6827218715416253,10,0.0007689640414977524,0.006861156814342067
2015-03-19,0.0036933635917888842,-0.0031610107323446195,0.006854374324133503,0.0036933635917888842,0.0,1.9999999999999998,0.10437968319491191,0.2535811034691298,1.0,baseline,0.7,long_short_mean_gap,0.001906137474311424,0.10437968319491191,0.647393890427585,10,0.001988294775492861,0.00947181631199678
2015-03-20,-0.0003982457324435006,8.707262122249716e-05,-0.00048531835366599817,-0.0003982457324435006,0.0,2.0,0.17041718038396073,0.40548897099987435,1.0,baseline,0.7,long_short_mean_gap,-0.0007625465194954707,0.17041718038396073,0.6454177892333357,10,0.002733257775427858,0.007451894293876572
2015-03-23,-0.005517774795363098,0.0007956166318133719,-0.006313391427176469,-0.005517774795363098,0.0,2.0,0.048513477101616596,0.10858074897677673,1.0,baseline,0.7,long_short_mean_gap,0.0005948843358841348,0.048513477101616596,0.7189078382487881,10,0.003141184316795893,0.004697622643794876
2015-03-24,0.008646216479193357,0.005750981245436932,0.0028952352337564243,0.008646216479193357,0.0,2.0,0.062205224255171755,0.1395229681704683,1.0,baseline,0.7,long_short_mean_gap,6.379170992377104e-05,0.062205224255171755,0.6775128246411507,10,-0.000606897471066524,0.004755495187207799
2015-03-25,-0.0035839525640240454,-0.00014351715556843174,-0.0034404354084556135,-0.0035839525640240454,0.0,2.0,0.05141647344556425,0.11467858241334557,1.0,baseline,0.7,long_short_mean_gap,0.0006666869467892284,0.05141647344556425,0.6884142889662026,10,-0.0001396563406681745,0.0036655549674651806
2015-03-26,-0.0050155998120022345,-0.0009794973761675407,-0.004036102435834693,-0.0050155998120022345,0.0,1.9999999999999998,0.3135473894414671,0.690572076233896,1.0,baseline,0.7,long_short_mean_gap,0.0034341709460187254,0.3135473894414671,0.7121716690110078,10,-0.005360023669821586,0.007791032004870905
2015-03-27,-0.005958413951718287,-0.008402875203388324,0.002444461251670037,-0.005958413951718287,0.0,1.9999999999999998,0.062092767732222345,0.1410205005258044,1.0,baseline,0.7,long_short_mean_gap,0.0009851701744556837,0.062092767732222345,0.7128020439924642,10,0.0012084616626971624,0.007567320627113252
2015-03-30,0.01211158275294535,0.002567048399297694,0.009544534353647657,0.01211158275294535,0.0,1.9999999999999998,0.14807087140760197,0.3456481561762903,1.0,baseline,0.7,long_short_mean_gap,-0.0019526906200699615,0.14807087140760197,0.6900088489488931,10,0.0035307616727326767,0.00464682472450899
2015-03-31,0.005406349109885713,-0.0017238921721143877,0.007130241282000099,0.005406349109885713,0.0,2.0,0.07380374663366246,0.1696504393400718,1.0,baseline,0.7,long_short_mean_gap,0.0013808262440934758,0.07380374663366246,0.667394457735763,10,0.007583740075245433,0.00672990616129053
2015-04-01,0.007634698647251333,0.001234416899142002,0.006400281748109331,0.007634698647251333,0.0,2.0,0.09929896510001919,0.2319724227691998,1.0,baseline,0.7,long_short_mean_gap,0.00018344658300548916,0.09929896510001919,0.6744772577878697,10,-0.007264394768578842,0.009973749482958935
2015-04-02,0.007287075312581247,0.010267180337453738,-0.0029801050248724906,0.007287075312581247,0.0,2.0,0.09405690033450187,0.22423415991144274,1.0,baseline,0.7,long_short_mean_gap,4.705243294058375e-06,0.09405690033450187,0.6760633290019592,10,0.0047503372517718485,0.008556524749957708
2015-04-03,-0.0014355667259633392,-0.001365694280888538,-6.987244507480086e-05,-0.0014355667259633392,0.0,2.0,0.04903523390691497,0.10683356673443062,1.0,baseline,0.7,long_short_mean_gap,-0.0011042129230645912,0.04903523390691497,0.7434260791865109,10,-0.00027042011052626783,0.007842858747077444
2015-04-07,-0.0012369696236681962,0.0103918377025026,-0.011628807326170795,-0.0012369696236681962,0.0,2.0,0.0647587154308547,0.15000906471643305,1.0,baseline,0.7,long_short_mean_gap,0.0017472481837123692,0.0647587154308547,0.6830711103542618,10,0.006503787727206363,0.005793286341648577
2015-04-08,0.0034014189398808943,0.010113383788621248,-0.006711964848740355,0.0034014189398808943,0.0,2.0,0.09232821317010831,0.20148976243391445,1.0,baseline,0.7,long_short_mean_gap,0.0010393359480109687,0.09232821317010831,0.7348170976130973,10,0.0032376867403491097,0.0044511417383541335
2015-04-09,0.00872687570208186,0.005902640069039826,0.0028242356330420333,0.00872687570208186,0.0,2.0,0.10982397237930418,0.24472253318244624,1.0,baseline,0.7,long_short_mean_gap,-0.0016779354580210857,0.10982397237930418,0.7240236747830892,10,0.0018077646177927574,0.004928396384265476
2015-04-10,0.004281856389122629,-0.0007245303565287374,0.005006386745651367,0.004281856389122629,0.0,2.0,0.13498620899291747,0.2859144937901707,1.0,baseline,0.7,long_short_mean_gap,0.0018373883111953084,0.13498620899291747,0.7427748034246792,10,0.0032998952125349312,0.005928315057653846
2015-04-13,0.01023381791972587,-0.006071866602977198,0.01630568452270307,0.01023381791972587,0.0,2.0,0.06440784053265423,0.14020215999988656,1.0,baseline,0.7,long_short_mean_gap,0.0002048506365303724,0.06440784053265423,0.7516977916845784,10,0.0004069980171889218,0.0042283855298681835
2015-04-14,-0.0005928851553026549,-0.0032858248067159836,0.0026929396514133288,-0.0005928851553026549,0.0,1.9999999999999998,0.11578373437917841,0.26352772732961854,1.0,baseline,0.7,long_short_mean_gap,-0.0005348272386597643,0.11578373437917841,0.7034829052122055,10,0.0032657492022863423,0.0050857364335969
2015-04-15,0.0008468264266549052,0.00039615012940803367,0.0004506762972468709,0.0008468264266549052,0.0,1.9999999999999998,0.15181372702386503,0.33539347127798147,1.0,baseline,0.7,long_short_mean_gap,0.0013977996359351235,0.15181372702386503,0.7275151069915409,10,0.001705537051533665,0.005332831182597373
2015-04-16,0.02420219415155051,0.024106820573554906,9.537357799560802e-05,0.02420219415155051,0.0,2.0,0.1949705942170719,0.40727194716909654,1.0,baseline,0.7,long_short_mean_gap,0.002261842019232804,0.1949705942170719,0.7822260968000294,10,-0.0012020178234938936,0.004023491087715805
2015-04-17,-0.007695944208770955,-0.007416945866640479,-0.0002789983421304758,-0.007695944208770955,0.0,2.0,0.05641785531468169,0.1284089727085233,1.0,baseline,0.7,long_short_mean_gap,-0.0008061212798595223,0.05641785531468169,0.7692126548911938,10,0.0012485639155115228,0.006036873996469593
2015-04-20,-0.004133431657811881,-0.00025587479387181693,-0.0038775568639400643,-0.004133431657811881,0.0,2.0,0.14410803203556316,0.335137056594641,1.0,baseline,0.7,long_short_mean_gap,0.0016590412950219366,0.14410803203556316,0.6870922363313685,10,-0.004958997284511559,0.006504251857660823
2015-04-21,0.0020646713053596353,0.010728720632650285,-0.00866404932729065,0.0020646713053596353,0.0,2.0,0.1926280560173005,0.45167652567840166,1.0,baseline,0.7,long_short_mean_gap,-0.0013681952178669502,0.1926280560173005,0.6828361193595507,10,0.0005121451312884276,0.004628552126537167
2015-04-22,-0.005688183778626758,-0.0006372670890099384,-0.00505091668961682,-0.005688183778626758,0.0,2.0,0.13893742388924682,0.3305494335304199,1.0,baseline,0.7,long_short_mean_gap,0.0006720957500729254,0.13893742388924682,0.6501210863001785,10,0.004851450939896499,0.006981424025020688
2015-04-23,-0.009701119074364922,-0.002980976552599033,-0.006720142521765889,-0.009701119074364922,0.0,2.0,0.05307157961566069,0.11689080675087135,1.0,baseline,0.7,long_short_mean_gap,-0.0017592667589454167,0.05307157961566069,0.7317485027903845,10,0.004009407881382951,0.0051976300489280595
2015-04-24,-0.0005695026916544231,0.0014503942630279274,-0.0020198969546823507,-0.0005695026916544231,0.0,2.0,0.05912012479003938,0.13706066201246409,1.0,baseline,0.7,long_short_mean_gap,0.00031350773527671905,0.05912012479003938,0.6634982999801136,10,0.0006559129863004697,0.005793143619880625
2015-04-27,-0.0073137642077986675,-0.007936757258402607,0.0006229930506039385,-0.0073137642077986675,0.0,2.0,0.20118513659926376,0.45553659591623474,1.0,baseline,0.7,long_short_mean_gap,-0.00370194781565752,0.20118513659926376,0.7130761370749288,10,-0.00011878601843104571,0.007156008679608379
2015-04-28,0.005199950887637534,0.005074098135413777,0.00012585275222375656,0.005199950887637534,0.0,2.0,0.20999284104526275,0.4909238870805481,1.0,baseline,0.7,long_short_mean_gap,-0.0020244817979589436,0.20999284104526275,0.6639138579379554,10,0.003318390837800193,0.00439653989155344
2015-04-30,-0.007343167651088908,-0.016985957364153367,0.009642789713064459,-0.007343167651088908,0.0,2.0,0.10145701783124289,0.22704931619750163,1.0,baseline,0.7,long_short_mean_gap,0.00041250028979797674,0.10145701783124289,0.7152883402258227,10,-0.002827482451189173,0.007707355507940383
2015-05-01,-0.006270323197623215,-0.0035084906787061585,-0.002761832518917056,-0.006270323197623215,0.0,2.0,0.3234220668726778,0.7486783592983735,1.0,baseline,0.7,long_short_mean_gap,0.0012238868576141897,0.3234220668726778,0.6996022014625444,10,-0.006075686373186549,0.005469383010442438
2015-05-07,0.00813324130185182,-0.0009045799981124893,0.00903782129996431,0.00813324130185182,0.0,2.0,0.11158048433631633,0.24761151956822627,1.0,baseline,0.7,long_short_mean_gap,-0.0008231119587653488,0.11158048433631633,0.7409556648098445,10,0.0016368027498907794,0.005768197612371736
2015-05-08,-0.0047132870041731514,0.004242815731755396,-0.008956102735928548,-0.0047132870041731514,0.0,2.0,0.2538052004979217,0.5956725228983939,1.0,baseline,0.7,long_short_mean_gap,-0.0006379552696115428,0.2538052004979217,0.6776753708060093,10,-0.004471513787266956,0.006247421705869295
2015-05-11,-0.006750308005093778,0.0006484995813363871,-0.007398807586430166,-0.006750308005093778,0.0,2.0,0.07503273939203087,0.1692725277052286,1.0,baseline,0.7,long_short_mean_gap,0.00018089803302998522,0.07503273939203087,0.7093373439356832,10,0.008130401496117675,0.008633705119487928
2015-05-12,0.004042908459449915,0.003964630685329018,7.827777412089794e-05,0.004042908459449915,0.0,2.0,0.10124045011217638,0.22258764794923147,1.0,baseline,0.7,long_short_mean_gap,-0.0008007887208518879,0.10124045011217638,0.7508439479657059,10,-0.0006680650989029434,0.006842302637893236
2015-05-13,0.005720599097063328,0.0021733108171597994,0.0035472882799035283,0.005720599097063328,0.0,2.0,0.05733379367722919,0.1336178557562361,1.0,baseline,0.7,long_short_mean_gap,0.0007824438272290584,0.05733379367722919,0.6582430405123275,10,0.000974389199916946,0.005745170764298588
2015-05-14,0.0017145832629870742,-0.007409094897272856,0.00912367816025993,0.0017145832629870742,0.0,1.9999999999999998,0.050123460113665495,0.11481409381958446,1.0,baseline,0.7,long_short_mean_gap,0.0007210417080741764,0.050123460113665495,0.7230758676516036,10,-0.0006579003736209075,0.006423737880608717
2015-05-15,0.00883508635849466,0.00023546358441800714,0.008599622774076655,0.00883508635849466,0.0,2.0,0.15228371473545277,0.34730540547253125,1.0,baseline,0.7,long_short_mean_gap,-0.0002269242406673301,0.15228371473545277,0.7202652824844438,10,0.0057341634334951656,0.006957648740804268
2015-05-18,-0.01317095863004724,0.002369703957089685,-0.015540662587136926,-0.01317095863004724,0.0,2.0,0.10428053087766373,0.23112076646711133,1.0,baseline,0.7,long_short_mean_gap,-0.0003325104551025977,0.10428053087766373,0.7237817183509858,10,0.00474495660063845,0.00977967206801046
2015-05-19,0.0008457591353718732,0.0015469703524333513,-0.0007012112170614781,0.0008457591353718732,0.0,1.9999999999999998,0.08219770972961048,0.19548393498156635,1.0,baseline,0.7,long_short_mean_gap,0.0001463464194741864,0.08219770972961048,0.6587856514256792,10,0.0036345446237897074,0.003967277199809895
2015-05-20,0.02177174372673294,0.015600960492664975,0.006170783234067961,0.02177174372673294,0.0,1.9999999999999998,0.1488112244731558,0.32567909742010404,1.0,baseline,0.7,long_short_mean_gap,-0.0004883071920236787,0.1488112244731558,0.7376692818909926,10,0.00406451914203868,0.006206517275033081
2015-05-21,-0.002354687091268371,-0.00258090542575057,0.0002262183344821986,-0.002354687091268371,0.0,2.0,0.058880759040865704,0.1394545552735414,1.0,baseline,0.7,long_short_mean_gap,0.0006988298001447781,0.058880759040865704,0.6481309161527904,10,0.004477569969115995,0.005478177546141748
2015-05-22,0.002690751928103457,0.0016322153527070977,0.0010585365753963594,0.002690751928103457,0.0,1.9999999999999998,0.10038736186231274,0.23072701108710886,1.0,baseline,0.7,long_short_mean_gap,-3.284612329719413e-05,0.10038736186231274,0.7352870219912969,10,0.0011578568270695661,0.004914074153698133
2015-05-25,-0.002664907255904519,0.00562172155333189,-0.00828662880923641,-0.002664907255904519,0.0,2.0,0.04573901172843172,0.10023400628210419,1.0,baseline,0.7,long_short_mean_gap,-0.00020924148156498614,0.04573901172843172,0.746758482659089,10,0.003267463290631741,0.00610095264427828
2015-05-27,-0.0026809444066276146,-0.005490110894302234,0.002809166487674619,-0.0026809444066276146,0.0,2.0,0.11002967490349878,0.23908602104310006,1.0,baseline,0.7,long_short_mean_gap,9.2016207839509e-05,0.11002967490349878,0.7333598511397529,10,0.002929281795225989,0.005623532522583927
2015-05-28,0.007824641670222935,0.0003881398649688652,0.007436501805254068,0.007824641670222935,0.0,2.0,0.14515833384171314,0.3318831582553693,1.0,baseline,0.7,long_short_mean_gap,-0.0014505519256894134,0.14515833384171314,0.6978006736724722,10,0.006502884618002793,0.009217591861936743
2015-05-29,0.0006824764571067063,-0.00020174747113271352,0.00088422392823942,0.0006824764571067063,0.0,2.0,0.04541209073389977,0.09828787300699963,1.0,baseline,0.7,long_short_mean_gap,-0.0003066256834582817,0.04541209073389977,0.7514900796093419,10,0.0024779750639603157,0.0037318763240314556
