trade_date,linear_return,corrected_return
2017-03-13,0.0037943367568786255,0.0037943367568786255
2017-03-14,0.00628566259237337,0.006406444855260907
2017-03-15,-0.0005594688412790444,-0.0005457708632993661
2017-03-16,0.003483803404674135,0.00347769740767866
2017-03-17,0.009501973922374087,0.00959013806486633
2017-03-21,0.007604300871161699,0.007603477889362036
2017-03-22,0.011200025121139278,0.011288600682535586
2017-03-23,0.007067252823043974,0.007067252823043974
2017-03-24,0.014155126977900688,0.014102336609110892
2017-03-27,0.006448720962063682,0.006448720962063682
2017-03-28,0.008400284204946262,0.008391053871586925
2017-03-29,0.0012271798396059435,0.0012271798396059435
2017-03-30,0.0004241118767697868,0.0004241118767697868
2017-03-31,0.004480873576014248,0.004310064479029582
2017-04-03,0.004360961057641484,0.004395831455103619
2017-04-04,0.010948077844363748,0.010890966492699192
2017-04-05,0.007348470271967918,0.0072825939015099305
2017-04-06,0.012425407147211617,0.012695312131153453
2017-04-07,0.006538361962697698,0.006538361962697698
2017-04-10,0.012365031948287674,0.012365031948287674
2017-04-11,-0.0016127617237799118,-0.0015979312179985735
2017-04-12,0.00685059635510269,0.0068079581945964095
2017-04-13,0.012767324106095414,0.01349684558732868
2017-04-14,0.0006145533720047377,1.8072878187433633e-05
2017-04-18,0.005624166921098795,0.005624166921098795
2017-04-19,0.0062082965012962964,0.006187320250936997
2017-04-20,0.0022573635706520353,0.002267884619344832
2017-04-21,-0.0030863662864269595,-0.0031011598613656204
2017-04-24,0.0006633237292624878,0.0006551806995927628
2017-04-25,-0.0020714661714951316,-0.0020714661714951316
2017-04-26,0.0029920765854892437,0.0029920765854892432
2017-04-27,0.003632963533135803,0.0037031995316989955
2017-04-28,-0.002248597056941637,-0.002013179787439574
2017-05-01,0.00407551523095198,0.00407426608544324
2017-05-02,-0.004360715209818883,-0.004453679492013954
2017-05-08,0.00478547648075351,0.004787489473292215
2017-05-09,0.005311878607643383,0.005298194805131214
2017-05-10,0.0017698019883960838,0.0017466156561480003
2017-05-11,0.002669106898804497,0.002671127944274961
2017-05-12,0.011059145902410967,0.011067628400718862
2017-05-15,0.003513631614383012,0.003513631614383012
2017-05-16,0.0030182837585499872,0.0030435710533145313
2017-05-17,-0.004908944264110323,-0.00496238951381391
2017-05-18,0.010559965845970878,0.010527433068725996
2017-05-19,0.0049506306061258805,0.005020704034409373
2017-05-22,0.0011274140430830352,0.0011274140430830352
2017-05-23,0.0011015046828698651,0.001100717051545467
2017-05-24,0.005964186252910847,0.005964186252910847
2017-05-25,-0.0023182149868003965,-0.002316251281804651
2017-05-26,0.0052964141490303585,0.005214750750594167
2017-05-29,0.0027896577101256263,0.002705661526738536
2017-05-31,-0.0014009016108148553,-0.0014009016108148553
2017-06-01,0.012025196249666614,0.012113248873778681
2017-06-02,-0.0003757987537605814,-0.000342460017025249
2017-06-05,0.006185604514237383,0.006185604514237384
2017-06-06,0.005023456648837472,0.0050430200715278
2017-06-07,-0.00022013174823707683,-0.00021469669705690884
2017-06-08,-0.003622030899597873,-0.003615617875013882
2017-06-09,0.010138317113971566,0.010191598797960706
2017-06-12,0.018228388236250934,0.018228388236250934
2017-06-13,0.0026112619397652076,0.0026112619397652076
2017-06-14,-0.0008445022561330007,-0.0008445022561330007
2017-06-15,0.01018238989145934,0.010250462761983874
2017-06-16,0.0003598645912091358,0.0003598645912091358
2017-06-19,0.009597405151901,0.009879836866558751
2017-06-20,0.005788059884345702,0.005788059884345702
2017-06-21,0.00244660528015506,0.0022260073027258517
2017-06-22,-0.0018481932280750143,-0.0018481932280750143
2017-06-23,-0.0010086255027479977,-0.0009951146765951493
2017-06-26,0.007679557137759987,0.007919158310794231
2017-06-27,0.002049060345355442,0.002049060345355442
2017-06-28,0.004162105451894648,0.003317711697852118
2017-06-29,0.005027396273117993,0.005027396273117993
2017-06-30,0.007680956999134358,0.00753537026284723
2017-07-03,0.005026801533991306,0.005026801533991306
2017-07-04,0.008056236715354178,0.008056236715354178
2017-07-06,-0.0008159467183227273,-0.0008159467183227273
2017-07-07,0.0024692976728612494,0.0025389580650206725
2017-07-10,0.006647852530327174,0.0066241306393128845
2017-07-11,-0.00021731406855428717,-0.00022915847870758023
2017-07-12,-0.0036778816117319945,-0.003682893650124361
2017-07-13,-0.0034946607778664185,-0.0034946607778664185
2017-07-14,0.00020212027134717538,0.00020212027134717538
2017-07-18,-0.003480626670044547,-0.003480626670044547
2017-07-19,0.0006448829172480764,0.0006448829172480764
2017-07-20,0.00913604499559281,0.00913604499559281
2017-07-21,0.002950695240403119,0.0028392094571810496
2017-07-24,0.006213597504988386,0.006213597504988386
2017-07-25,0.006738499900289235,0.006710326556967948
2017-07-26,0.010227667310779292,0.010227667310779292
2017-07-27,0.0006693518954224096,0.0006528273987096114
2017-07-28,0.0014435480694730846,0.0014435480694730846
2017-07-31,0.0031786840681953983,0.0031887805113148893
2017-08-01,0.000424922302621576,0.0005150201359573444
2017-08-02,0.0019404454156109583,0.0018079045407322877
2017-08-03,-0.0006425128267945604,-0.0006709093034677994
2017-08-04,0.0019868494368637693,0.0019868494368637693
2017-08-07,0.0026294541056170505,0.002641394950788826
2017-08-08,-0.0010165629069694678,-0.001024808527624255
2017-08-09,-0.009951614593952662,-0.010028042378150973
2017-08-10,0.002124278968123083,0.0021310801623149263
2017-08-11,0.0,0.0
2017-08-14,0.0006100351236145813,0.0006100351236145818
2017-08-15,0.0008257353782871109,0.0008257353782871109
2017-08-16,-0.005417801231592505,-0.005242167178608037
2017-08-17,0.005576927522017174,0.005558062015475174
2017-08-18,0.006126870584497009,0.006452507716599597
2017-08-21,-0.005508967473138804,-0.005682370360381136
2017-08-22,-0.0018513587934265237,-0.001887122278425826
2017-08-23,0.01100468238099532,0.01100468238099532
2017-08-24,0.001206615053563761,0.0011837088743504199
2017-08-25,-0.0032442322544354646,-0.0032431963626236926
2017-08-28,0.0023485965025479227,0.00234512319611884
2017-08-29,0.0007566290183232409,0.0007706012434990502
2017-08-30,0.001861306545468127,0.0018659428860537245
2017-08-31,0.0018718448470635817,0.0018114649605080616
2017-09-01,0.004794565116269364,0.0047923091001481006
2017-09-04,0.005289599526701048,0.005244887961299429
2017-09-06,0.004082029641722389,0.00451188832152449
2017-09-07,-0.002351397856098561,-0.002351397856098561
2017-09-08,0.0021545399203715633,0.0022737663558664483
2017-09-11,-0.0017851432703059125,-0.0018676635890583727
2017-09-12,0.000213421373023253,0.000213421373023253
2017-09-13,0.00026801750187549836,0.0002431287454887081
2017-09-14,0.0023202753988893774,0.0022978565124524924
2017-09-15,-0.0017109244320873582,-0.0017261040565663525
2017-09-18,0.0,0.0
2017-09-19,0.02148195972904913,0.021509103585043515
2017-09-20,0.005432885437902917,0.005381089859543714
2017-09-21,-0.0006291093453543069,-0.0005512973127233456
2017-09-22,0.0004334524095647096,0.0005060229289060407
2017-09-25,0.01015767991402725,0.01015767991402725
2017-09-26,0.003953854245154167,0.004153921623337737
2017-09-27,0.004784856262721534,0.004706356471468061
2017-09-28,0.006047979680766958,0.005879952334159927
2017-09-29,0.007140512429789395,0.007247558250550401
2017-10-02,0.0024868115612728136,0.002484264328894657
2017-10-03,0.008201054768206213,0.008176609842545715
2017-10-04,0.00011551721015452994,-0.00042513091798705455
2017-10-05,0.004342540531751241,0.004198822833435284
2017-10-06,0.003430340422830561,0.0034322874994586828
2017-10-09,0.0,0.0
2017-10-10,0.002493184679961581,0.003116055781738895
2017-10-11,0.007303443015736489,0.007155281754943263
2017-10-12,-0.00583860006977564,-0.005901801247268046
2017-10-13,0.010442687610920213,0.010300406837808505
2017-10-16,0.009092505906916414,0.009108248415482516
2017-10-17,0.005545425918466943,0.005555421772380905
2017-10-18,0.004284151136793129,0.00419163151694335
2017-10-19,0.0029827863877049604,0.002818611613006393
2017-10-20,0.005050181632897643,0.005169098370655512
2017-10-23,0.0065773051166207385,0.006537710529824665
2017-10-24,0.008402470210093405,0.009027100033571293
2017-10-25,0.010553688300583348,0.011011626856097174
2017-10-26,-0.00699478310544678,-0.006737113771770537
2017-10-27,0.005689531062530372,0.005833627742625825
2017-10-30,0.00012372795680618958,0.00018115149243478528
2017-10-31,0.006641711229808819,0.006687934620151001
2017-11-01,0.007409506602077092,0.007409206071041485
2017-11-02,0.0013362763525731054,0.001310878628103032
2017-11-03,0.0,0.0
2017-11-06,0.0125871147344733,0.012446108022488283
2017-11-07,0.008889856648251773,0.008889856648251772
2017-11-08,0.008362247705253704,0.008362131997146006
2017-11-09,0.019580040316939454,0.0196008499751894
2017-11-10,0.002426437397299887,0.001866485612910209
2017-11-13,0.0016632214719191868,0.0017515172699025627
2017-11-14,-0.0009653523637840646,-0.0009223488922308755
2017-11-15,0.015297386162125705,0.014221470092451834
2017-11-16,0.00426218001209022,0.004307453488212045
2017-11-17,0.011133707444172346,0.011133707444172346
2017-11-20,0.019148624461507013,0.018833698554665074
2017-11-21,-0.0006525061748152759,-0.0006525061748152759
2017-11-22,0.018327461069921648,0.01837332797638393
2017-11-23,0.0,0.0
2017-11-27,0.04976065922347964,0.0496832295697273
2017-11-28,-0.0006626263904414792,-0.0006043624040990797
2017-11-29,0.0014920612480089925,0.0014920612480089925
2017-11-30,0.006268538335839709,0.006196165832793937
2017-12-01,0.004702143872959208,0.004702143872959208
2017-12-04,0.009380051472963901,0.00928525800736201
2017-12-05,0.00047308887260203835,0.00047308887260203835
2017-12-06,0.0065552215948544625,0.006674449183047553
2017-12-07,0.005004633391122725,0.005004633391122725
2017-12-08,0.0023299621670266725,0.0023299621670266725
2017-12-11,0.007450494105108434,0.007639529670547653
2017-12-12,0.012755189552179616,0.012899121490612151
2017-12-13,-0.0009637128198849612,-0.0009066759695077963
2017-12-14,0.005612508508297314,0.005847229311416171
2017-12-15,0.0006703968381459074,0.0007281146911826732
2017-12-18,-0.0020476570335869852,-0.002093833476463938
2017-12-19,0.0014940165233835677,0.0014884380388856771
2017-12-20,0.007868403194602433,0.007953494996063772
2017-12-21,0.0015350077208544815,0.0015263623950069448
2017-12-22,0.006218863809536575,0.006280560713661247
2017-12-25,0.0007269781590785174,0.0008866509072972049
2017-12-27,0.020219487806390636,0.020378301747331757
2017-12-28,0.0011079653019916947,0.0012446758051224823
2017-12-29,0.0029121089663556657,0.003035971674413347
2018-01-01,0.0,0.0
2018-01-03,0.0,0.0
2018-01-04,0.004722497960561997,0.004722497960561997
2018-01-05,-0.0018281372299092237,-0.0018648926158678222
2018-01-08,0.0,0.0
2018-01-09,0.003749619402238798,0.0037312457777396836
2018-01-10,0.0019931294861028487,0.002050992178286164
2018-01-11,0.0021692348165260064,0.0025591752691546308
2018-01-12,0.004992437045988913,0.004992437045988913
2018-01-15,0.010924291046402782,0.011382305535162356
2018-01-17,0.0018243591463724717,0.0020842063299834263
2018-01-18,0.021299426597495976,0.021299426597495976
2018-01-19,0.004437797368194443,0.004455933152128611
2018-01-22,0.004781384401265506,0.004781384401265506
2018-01-23,-0.005648629640515759,-0.005648629640515759
2018-01-24,0.00141914106761724,0.0013923094528598928
2018-01-25,0.006022106170979976,0.006022106170979976
2018-01-26,0.0037830368340481956,0.0028937042656959357
2018-01-29,0.0027008289899916114,0.0027501444739446027
2018-01-30,0.013643416835088221,0.015156098565136148
2018-01-31,0.012727961085708785,0.012629287666739134
2018-02-01,0.005729294790700071,0.005729294790700071
2018-02-02,0.0002465839031372889,0.00018386643944413416
2018-02-05,-0.022187856145742185,-0.022170734993309245
2018-02-06,0.019120319313261497,0.01908742546800424
2018-02-07,0.030509055615547273,0.030509055615547273
2018-02-08,0.011039049008063455,0.010588443043752113
2018-02-09,0.03129142797222785,0.030871859550525932
2018-02-12,0.0,0.0
2018-02-13,0.020078283076135614,0.020078283076135614
2018-02-14,0.007619931331118878,0.007634019944586001
2018-02-15,0.013936327174396086,0.012931043700141556
2018-02-16,-0.0012917748841079918,-0.0012917748841079918
2018-02-19,0.007134513675467633,0.007196470372989878
2018-02-21,0.0023458436834920683,0.0021576851540950565
2018-02-22,0.0023607884477435856,0.0022450556624081432
2018-02-23,-0.0023398179432351143,-0.0023398179432351143
2018-02-26,0.005458140889643771,0.005458140889643771
2018-02-27,0.0006610861191937683,0.0006610861191937683
2018-02-28,-0.002820745220655515,-0.0027483564169977492
2018-03-01,-0.0022852994169185953,-0.002240286255761058
2018-03-02,-0.0013622903785591189,-0.001104228200742725
2018-03-05,0.010541319576962655,0.010529005956386398
2018-03-06,0.008504946188559114,0.008504946188559114
2018-03-07,-0.0016116180786820318,-0.0016116180786820318
2018-03-08,0.0008110854755517555,0.0008110854755517555
2018-03-09,0.005755963423292147,0.005755963423292147
2018-03-12,0.007466425698807149,0.007466425698807149
2018-03-13,0.00037773658054325354,0.0002808744808990348
2018-03-14,0.0019430692392941858,0.0018821785547308485
2018-03-15,-0.0005799850711567182,-0.0005871887259535048
2018-03-16,0.0020146101556587598,0.0019942607659405257
2018-03-19,-0.0008757317185138819,-0.0008037271476736933
2018-03-20,0.004142142742211948,0.003958582671363079
2018-03-21,0.0,0.0
2018-03-22,0.0005400839821246605,0.0005400839821246609
2018-03-23,0.022904797891461836,0.02257681770886745
2018-03-26,0.00743284129345706,0.007482996749037211
2018-03-27,-0.01281684421903239,-0.013350170874034594
2018-03-28,0.004585793767857555,0.0037275482279161025
2018-03-29,0.0025971985629583737,0.0025496274064599625
2018-03-30,0.006657965795180489,0.006657965795180489
2018-04-03,0.009313258682263716,0.008963722476526936
2018-04-04,0.0006005372316271853,0.0005338136027839423
2018-04-05,0.005954283105352988,0.005878909627392586
2018-04-06,0.003609985329179099,0.003609985329179099
2018-04-09,0.0039212684867212,0.004310318548483426
2018-04-10,0.0018863215546165092,0.00174395567646808
2018-04-11,-0.006689544928632175,-0.006689544928632175
2018-04-12,0.0007678771999527102,0.0008453201686028963
2018-04-13,0.006041256817625903,0.006041256817625903
2018-04-16,-0.0019524919152159514,-0.0019524919152159514
2018-04-17,0.000870191878053744,0.0009330029445906967
2018-04-18,-0.004140481150794859,-0.004079215082482104
2018-04-19,0.008555031639657717,0.008541973814941135
2018-04-20,6.723211273276699e-05,6.351401011506826e-05
2018-04-23,0.0026395632562629177,0.002529947501573587
2018-04-24,-0.0034059501954608476,-0.0034059501954608476
2018-04-25,0.009354265137731138,0.008708149298944722
2018-04-26,-0.0007328892318883134,-0.0005991429384292007
2018-04-27,0.0026188198921354216,0.0026188198921354216
2018-04-30,0.0,0.0
2018-05-01,0.008164105155647413,0.008056676436609312
2018-05-02,0.014690896342195912,0.014480160808501431
2018-05-03,0.0,0.0
2018-05-04,0.0,0.0
2018-05-07,0.007554179499651182,0.007535790739738238
2018-05-08,-0.001516861642605771,-0.001434380827349841
2018-05-09,-0.000955277878206045,-0.0009133125413837962
2018-05-10,0.00609410137108581,0.006127877279775118
2018-05-11,0.008910673705550733,0.009129473618238433
2018-05-14,0.0072583400006841405,0.007282489813886446
2018-05-15,-0.0015700254161934248,-0.0016052728265105475
2018-05-16,0.004966820095385116,0.0052549733353122186
2018-05-17,-0.0028987712680740223,-0.0029086888961809628
2018-05-18,0.006400444891679641,0.006250451210920639
2018-05-21,0.002247790933006125,0.0023494622622713883
2018-05-22,0.005966548638410836,0.006024016675298816
2018-05-23,0.0023626574563991518,0.002472802135672034
2018-05-24,0.0047003988051296155,0.004964172400951425
2018-05-25,0.004142643879564629,0.004293921156820654
2018-05-28,0.0008278590758201364,0.0008068947110234834
2018-05-30,-0.0035057804637945544,-0.0034049424097647
2018-05-31,0.01124059284536581,0.011337018877864155
2018-06-01,-0.006145641556229826,-0.006261762911536759
2018-06-04,-0.003984301464610233,-0.003984301464610233
2018-06-05,0.010990265767562981,0.010953298297998026
2018-06-06,0.001135274517769084,0.001185018805374143
2018-06-07,0.006601256357400268,0.006591431844554691
2018-06-08,0.006248341775663674,0.006404304158295151
2018-06-11,0.004550404434377492,0.004750924541120656
2018-06-12,0.0023543981995282244,0.0023575511398175107
2018-06-13,0.005237679477168907,0.005237679477168907
2018-06-14,0.003699061429141122,0.003703979269458084
2018-06-15,0.0029046208813788992,0.0029101779687904132
2018-06-18,0.00865770783816163,0.008808961259664792
2018-06-19,0.002987217648841715,0.0027373961746915846
2018-06-20,0.006068970121779133,0.006189026884963319
2018-06-21,-0.00042108684334720217,-0.00043413472632603195
2018-06-22,0.005695697882099835,0.005549731723094493
2018-06-25,0.023986917029236297,0.024238363955124846
2018-06-26,0.009796889059833705,0.011107034487286588
2018-06-27,-0.01926039867810194,-0.0182159961733903
2018-06-28,0.00327440023514249,0.004023674934463629
2018-06-29,-0.0014704151248188702,-0.0014442199159202282
2018-07-02,0.0024151918900338714,0.002412142682750943
2018-07-03,0.006490981814126847,0.006570855678178044
2018-07-04,0.002497236686862329,0.0023151112157428653
2018-07-06,0.004759208440410083,0.004668144551569407
2018-07-09,-0.001948955597281229,-0.001948955597281229
2018-07-10,0.02234763770368594,0.02234763770368594
2018-07-11,-0.0055504187702141265,-0.005542938562331439
2018-07-12,0.0029758191046223193,0.002778405840859736
2018-07-13,-0.005036083362925588,-0.005036083362925588
2018-07-16,0.0,0.0
2018-07-17,0.005507351843769355,0.005507351843769355
2018-07-18,0.006487973057229484,0.006488337146269301
2018-07-19,-0.009189813211366405,-0.008721229192922356
2018-07-20,0.0009086728871504106,0.0009116372277813622
2018-07-23,-0.004450631555143958,-0.0037932879314690284
2018-07-24,-0.0059812223725484535,-0.006212534843608124
2018-07-25,-0.0002643269167915468,-0.00021845895523639187
2018-07-26,-0.001852182339605672,-0.0018474871406604356
2018-07-27,0.0032880972657261098,0.0032880972657261098
2018-07-30,-0.00353181485254727,-0.003093828235799564
2018-07-31,0.0013257683113448182,0.0015260003789527748
2018-08-01,-0.007335043335941947,-0.007335043335941947
2018-08-02,0.009108736385691514,0.009075405640971411
2018-08-03,-0.0029543326616131727,-0.0029543326616131727
2018-08-06,0.0009186606930498894,0.0009387295361944789
2018-08-07,0.0002129700583504922,0.00022075571732281586
2018-08-08,-0.013886219680397214,-0.013102817828814874
2018-08-09,-0.0003887142340161569,-0.0003887142340161569
2018-08-10,-0.0022766500622616436,-0.002842701960129675
2018-08-13,-0.008253257199264685,-0.0073614166240926005
2018-08-14,0.003504604097681615,0.003478394118289622
2018-08-15,0.008051097995446684,0.008051097995446684
2018-08-16,0.007151932357312747,0.007087031995615293
2018-08-17,0.006781877541511339,0.007057959194695169
2018-08-20,0.005124314379116313,0.005081558455928304
2018-08-21,-0.00153914606443056,-0.0015291257678998395
2018-08-22,-0.00034079439177229945,-0.0003501569925804198
2018-08-23,0.0,0.0
2018-08-24,4.6763667965837765e-05,5.855008055819519e-05
2018-08-27,-0.00559608726634123,-0.00559608726634123
2018-08-28,0.005560809405691456,0.005560809405691456
2018-08-29,-0.0004189886800939379,-0.00040820329225112813
2018-08-30,0.001962921791048251,0.001966921208549644
2018-08-31,0.009172308333131061,0.009096108438056848
2018-09-03,-0.0011504509582330688,-0.0011495861047197123
2018-09-05,-0.0020615306286596016,-0.0020560133283793265
2018-09-06,-0.0018890293797480778,-0.0018890293797480782
2018-09-07,0.0024629633072399716,0.0025629510622726124
2018-09-10,0.0018154187169214563,0.0018150074409567485
2018-09-11,0.006825467380625866,0.006611836096463524
2018-09-12,0.0003852210511659591,0.00032245074085645534
2018-09-13,-0.002410942658390755,-0.0021740057416110765
2018-09-14,0.005780189915588594,0.005779444123862909
2018-09-17,0.0,0.0
2018-09-18,0.016123208794455238,0.01616971541618948
2018-09-19,-0.005034067704976324,-0.004995399459579702
2018-09-20,-0.002201777550910529,-0.0023108080605791677
2018-09-21,-0.016038020429483296,-0.016038020429483296
2018-09-24,0.0,0.0
2018-09-25,0.0006534616567609574,0.0006041126602883692
2018-09-26,0.011668190401652713,0.011818886878565226
2018-09-27,0.008811356749279372,0.00968331431444361
2018-09-28,0.013651679744505677,0.013651679744505677
2018-10-01,0.00101736380660493,0.0010190487137802906
2018-10-02,0.008840392647730436,0.008838375660272993
2018-10-03,0.003388387210328662,0.002938994715707953
2018-10-04,0.0014576803258931495,0.0014576803258931495
2018-10-05,0.0022658789239243964,0.0022658789239243964
2018-10-08,0.0,0.0
2018-10-09,0.0047076312872487945,0.004685804015139328
2018-10-10,-0.006041479056523924,-0.006079905001512609
2018-10-11,0.017563532990855217,0.017816475257266696
2018-10-12,0.00921162744429466,0.008739416941853852
2018-10-15,0.003865937100335654,0.003865937100335654
2018-10-16,-0.0010499490066190954,-0.001067331874730499
2018-10-17,-0.004642228181200387,-0.004642228181200388
2018-10-18,0.004316602341701687,0.004264261266639925
2018-10-19,0.003606122643207399,0.003606122643207399
2018-10-22,0.009101947328860575,0.009101947328860575
2018-10-23,0.010922663755832406,0.010922663755832406
2018-10-24,0.012527414016118099,0.012548891905237291
2018-10-25,-0.004037880530836087,-0.0042554575021670205
2018-10-26,0.008217765370622881,0.008217765370622881
2018-10-29,0.005088566468968965,0.005345581526309462
2018-10-30,0.0026719225140802005,0.002799783550635743
2018-10-31,-0.006320899451951058,-0.006320899451951056
2018-11-01,-0.006052121002473921,-0.0060813148669558986
2018-11-02,-0.0008664960263627484,-0.0008886766486379256
2018-11-05,0.0014178103200573552,0.001151291515370277
2018-11-06,-0.0001255092523375456,-0.00013546727269373392
2018-11-07,-0.00977664398435492,-0.009402648219984803
2018-11-08,-0.004492441385433377,-0.004492441385433377
2018-11-09,0.001921195620785527,0.001894156366188841
2018-11-12,-0.0008063756385084606,-0.0008063756385084606
2018-11-13,0.0012710593981180448,0.0012710593981180448
2018-11-14,0.0003611610891119222,0.0003611610891119222
2018-11-15,-0.0018603816165918378,-0.0020052798726130556
2018-11-16,0.003686353648139712,0.003686353648139712
2018-11-19,0.00663078313224646,0.006399643838821691
2018-11-20,0.01074152162486043,0.01074152162486043
2018-11-21,0.001833619089173715,0.0018336190891737152
2018-11-22,-0.0044506529545182884,-0.004400577289621096
2018-11-26,0.002611762453044677,0.0026574994205265877
2018-11-27,-0.0018021014021964332,-0.001770460074160346
2018-11-28,0.0009287292962866392,0.0009782481671884765
2018-11-29,0.007233117183966941,0.007233117183966941
2018-11-30,0.0047207519115983025,0.0041313076579317445
2018-12-03,0.0068229090082977326,0.0068229090082977326
2018-12-04,0.029377476194394472,0.029227359723713188
2018-12-05,0.008885985351285566,0.008914176519346166
2018-12-07,0.0020186836886403373,0.0021173742572609547
2018-12-10,0.0024036033228856547,0.0026712798704436654
2018-12-11,0.009543212569230665,0.009543212569230665
2018-12-12,-0.00322899477568187,-0.00322899477568187
2018-12-13,0.006952857233991156,0.006922329296170997
2018-12-14,0.008875994500737606,0.008882114935283514
2018-12-17,-0.006108864663862308,-0.00607497171525511
2018-12-18,0.0010792045614581147,0.0004299276961639636
2018-12-19,-0.001765473591108774,-0.0016040894856329739
2018-12-20,0.005614890968727079,0.005644878827643503
2018-12-21,-0.0025978156643916544,-0.0025978156643916544
2018-12-24,0.0,0.0
2018-12-25,0.02783582366162576,0.027642997747543953
2018-12-27,-0.006183786442728174,-0.006183786442728174
2018-12-28,0.003765918287260077,0.003765918287260077
2018-12-31,0.0,0.0
2019-01-04,0.0011040225528530455,0.0011040225528530455
2019-01-07,0.003535433500239724,0.003535433500239724
2019-01-08,0.006153611223226758,0.00614313035889855
2019-01-09,0.00323060988487963,0.003280860392546768
2019-01-10,6.750580718474096e-05,2.76858109465579e-05
2019-01-11,0.007419119244416058,0.007419119244416058
2019-01-15,-0.0019729096281473194,-0.001970181658667293
2019-01-16,-0.002207106722985042,-0.0021703486244308233
2019-01-17,0.0005753255661998251,0.0005409753157408085
2019-01-18,-0.005646567779898235,-0.005646567779898235
2019-01-21,-0.0016350203107186505,-0.0016240194798862215
2019-01-23,0.0027051230218442866,0.0026814599115294727
2019-01-24,0.003822132128213156,0.003822132128213156
2019-01-25,0.0012402773643697752,0.0012239025371708157
2019-01-28,0.0,0.0
2019-01-29,0.021346504110431402,0.021342143216469697
2019-01-30,-0.0018998315724738173,-0.0018678159426387827
2019-01-31,-0.0022218205281553218,-0.0022218205281553218
2019-02-01,-0.00023698827726293585,-0.00023698827726293607
2019-02-04,0.001596493554552179,0.001596493554552179
2019-02-05,0.003816873392539529,0.003756276824445589
2019-02-06,-0.002169647496141015,-0.0020391666177620076
2019-02-07,-0.002012309131628663,-0.0014345360211049773
2019-02-08,-0.0016578350470177743,-0.0016572351604102753
2019-02-12,-0.005952633099409813,-0.005965117391696127
2019-02-13,-0.0005601011851449996,-0.0005674031716604777
2019-02-14,-0.0019801185034677904,-0.0019834060780636736
