Sharpe_net,AR_net,Vol_net,MDD,n_days,variant
8.719114164418487,1.3914708204499469,0.15958855386116505,-0.06311612378493692,2734,baseline_fixed_0.70
8.70307682700333,1.387910616094433,0.15947355672974367,-0.06334192695911811,2734,adaptive_lambda0.25
8.704094593718553,1.3858336694114748,0.1592162923426388,-0.06351177189112123,2734,adaptive_lambda0.5
8.684805161857337,1.3813319027427509,0.15905157076055101,-0.06369772269613394,2734,adaptive_lambda0.75
