trade_date,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2026-07-01,0.0,0.0,-0.13092412563048605,0.0,0.15108891253880932,-0.0790241759826072,0.0,0.15462695310806154,0.12111480235751593,-0.15828818087323937,0.1896233453673492,0.13354598662826397,-0.2392720431067476,0.0,0.0,-0.14249147440691973,0.0
2026-07-02,0.0,0.0,0.0,0.0,0.0,-0.10286889599561443,0.21016430828250415,0.101112647637565,0.261052549509222,0.1728059437127571,-0.20178977174276544,0.0,-0.3762574000028237,0.2548645508579517,-0.15829898509038878,-0.1607849471684077,0.0
2026-07-03,0.0,-0.10263536624848474,0.1916787014860858,0.3039849143245057,0.0,-0.3545014505990546,0.24097811798225674,0.12052331385428777,0.14283495235286398,0.0,0.0,0.0,-0.3375747659579062,0.0,-0.07217909320814672,-0.1331093239864077,0.0
2026-07-07,-0.10431646324766895,0.0,-0.2281561683479713,0.0,0.0,-0.1336991135334073,0.25002500980941317,0.17576332003371356,0.1934291106492914,0.2125822961891262,0.0,0.16820026331845567,-0.3928041771688379,0.0,0.0,-0.1410240777021145,0.0
2026-07-08,0.20411202286037422,-0.16113767975507143,0.0,0.0,0.12429316931731159,0.0,0.0,-0.15870407588608088,0.0,0.24586858668277412,0.3640761468699784,0.06165007426956153,-0.2926068550080302,0.0,-0.21723467799136978,-0.1703167113594477,0.0
2026-07-09,0.10745801455261324,0.0,0.0,-0.22194741975022478,0.09278311169827501,0.0,-0.2235097902208563,-0.12477754197919548,-0.1911968867324624,-0.23856836131726097,0.23218976435765318,0.13941622270934056,0.0,0.0,0.0,0.428152886682118,0.0
2026-07-10,-0.09851005758481018,-0.11481403989988544,0.15336155811690913,0.22228523650655962,0.0,0.0,0.0,0.0,-0.17816019849487255,-0.4201987191490141,0.0,0.0,0.0,-0.18831698487141782,0.07796023586784956,0.19219781179880585,0.3541951577098759
2026-07-13,0.14809182315499733,0.0,0.0,-0.1006161308370174,-0.1711486866164646,-0.31576432346307043,0.19113187076693766,0.0,0.0,0.3604897291806475,0.0,0.0,-0.2956027558339031,0.1578310509047894,-0.11686810324954451,0.14245552599262815,0.0
2026-07-14,0.199784874050355,0.0,0.3330542978724353,0.1637353275567163,0.0,-0.2156249519025672,0.0,0.0,0.08350818416547567,-0.21972875213394139,0.21991731635501777,0.0,-0.22928302201229403,-0.14988742493888751,-0.18547584901230982,0.0,0.0
2026-07-15,0.0,0.0,-0.18951430656802767,-0.3551798922539308,0.19628505270991514,0.0,0.0,-0.16690157469694503,0.0,0.0,0.14170401838666205,0.35566348156484373,-0.15042961803307517,0.12480444287305432,0.18154300446552482,0.0,-0.13797460844802134
