trade_date,baseline,direction_A,sigma_yy_E,dir_A+sigE,disabled
2015-03-20,0.006500822549709828,0.006674724340762557,0.0071760631837767775,0.007069375055904699,0.00732210371648097
2015-03-23,0.006347904782923793,0.005623390216657141,0.008652683705977545,0.007376508296494332,0.005514792302744553
2015-03-24,0.006218010632876106,0.0055347541148297544,0.006590679226951272,0.005896215140608453,0.006388526711961795
2015-03-25,0.00479884458040439,0.0038176941117527598,0.010252013332456124,0.009604697228505408,0.0038247935967000045
2015-03-26,0.01930008199944249,0.01907186294572492,0.019468512714130463,0.019562175825736727,0.019188330003328768
2015-03-27,0.011331776141398742,-0.012439710316650409,0.01103925358504094,-0.01344226477998443,0.012579387119779002
2015-03-30,1.2751974189733955e-05,-0.002553579508264501,-7.996967350371877e-05,-0.002139798924752359,-2.009746112332199e-05
2015-03-31,-0.0036692923778224567,-0.010029055460917511,-0.005864208723617003,-0.009772960774624372,0.0018525411736449624
2015-04-01,0.009427841904758646,0.010589301321643263,0.009158418626749291,0.010365837422124729,0.010409464157035515
2015-04-02,0.013154032100944055,0.002110802497501374,0.012940811586713351,0.003381485873860538,0.014061428147191283
2015-04-03,0.0044637843901344215,0.004448254768206437,0.004491508630726882,0.004454910362597179,0.004430023118461973
2015-04-07,0.008746148323321164,0.012049829946878863,0.007708789941731219,0.011300994405342426,0.012029849888723063
2015-04-08,0.0013682178515826088,-0.004838186742481372,0.0010357359521015036,-0.005570784520837566,0.0021556034596453724
2015-04-09,0.00486250005518182,0.005626367367885037,0.005599506529233878,0.006444101097038931,0.005999282842700716
2015-04-10,0.0023309569900449877,0.002585443744643209,0.0021833945461655086,0.0025519783336002775,0.002564913434921684
2015-04-13,0.008354316823144577,0.008248155006119489,0.008992432380716297,0.008835824074547874,0.007805138612083115
2015-04-14,0.0018348980428768548,0.00481570154456927,0.0006389988141648239,0.0048320716369943395,0.004888725730895726
2015-04-15,0.006422430615924909,0.00572576625620036,0.00696201382444545,0.006083314192933245,0.0061520415778886575
2015-04-16,0.01816422645317574,0.01733541304591995,0.01939454332692523,0.018418747577803117,0.019130576884474282
2015-04-17,-0.004640343632002105,0.0004496010440090941,-0.004141812719229136,-9.506025802823994e-05,-0.005423673559824172
2015-04-20,0.0159948496315721,0.01621909119311312,0.014979899048643596,0.015301193897429614,0.01637483599142442
2015-04-21,0.0019025452999862419,0.0037659518506210146,0.003782585931974056,0.005804105376390322,0.0017125296038886136
2015-04-22,-0.005541619775773014,-0.007807655331847156,-0.0015134306881175138,-0.005356827356549759,-0.0077687902401071575
2015-04-23,0.005814010901504135,0.006149709081711837,0.005364177066684582,0.0061531989044608295,0.006198406271835462
2015-04-24,0.009809617037997683,0.003754603071108347,0.009882709351059213,0.003942282528018946,0.010118282324825624
2015-04-27,0.0017865816501573743,0.0007919981173198588,0.0009690453090464241,0.0002610613599455026,0.0015243408153033941
2015-04-28,0.013305813878176366,0.01130759539618836,0.014531046780402871,0.012373740718434523,0.01288030656128019
2015-04-30,0.009769451693834284,0.011126919933296847,0.008826384746335302,0.010641299811215886,0.011158423818521827
2015-05-01,-0.00293305080728922,-0.005837170409378661,-0.0021293679347751697,-0.005643445036285033,-0.0028860942788437173
2015-05-07,-0.0018305862076879783,-0.006698106356346198,-0.002900482960501478,-0.007324390731213132,-0.0011702852787134504
2015-05-08,0.02435226551201251,0.018929461866388834,0.023922038271433757,0.020008557126407332,0.024642588580323754
2015-05-11,0.016869480660747466,0.015874739025903643,0.016121584482559216,0.015372680597191343,0.017425000046115587
2015-05-12,-0.006865828043536958,-0.006431671603768572,-0.007264995100987173,-0.007151874171607038,-0.007038397810136417
2015-05-13,-0.00748797224448794,-0.008395056821563546,-0.007235185637463562,-0.0073351097146808816,-0.0055780343030929
2015-05-14,0.011816049679239559,0.00466803939512107,0.011400702329952038,0.0066639081364397845,0.011484259170447094
2015-05-15,0.015260816645773978,0.01419237211984348,0.01511685640293738,0.013654693959402782,0.014992577116483753
2015-05-18,0.01788622010665762,0.0014333253737541995,0.024841021994455984,0.004337011364585249,0.015554913543490874
2015-05-19,0.006570670249284007,-0.005742811847298691,0.0068879872311199564,-0.007521678856175093,0.0068502369437676795
2015-05-20,0.014597692475237001,0.015214510541652489,0.017979869556562975,0.016773401516734072,0.015413814095330785
2015-05-21,0.0013041460899194252,-0.00011618743727661359,0.0005263550597114917,0.00014318253353798435,0.0018974806245645758
2015-05-22,0.010394602938192525,-0.0015950604272246531,0.012155945835329269,-0.0028370961035593806,0.010086414389965749
2015-05-25,0.005949462025365673,0.004385507485145286,0.006701100420184281,0.005270554513177401,0.005507237373481394
2015-05-27,-0.00651795258819872,0.01456702885388644,-0.003920766161565354,0.015592420311803499,-0.008790289097841809
2015-05-28,0.015012439913935171,0.016682484095784326,0.01880362394249629,0.019780971690535845,0.014664685139098067
2015-05-29,0.0013538780042821532,-0.0005824511037623996,0.0015365675600448319,4.067734271736927e-05,-0.0005746854386484512
2015-06-01,-0.0033467608607132284,-0.005293863086555389,-0.003343163755452582,-0.005756478830527149,-0.0035892331477320903
2015-06-02,0.005699268201372643,0.005437194208725692,0.005259872164910298,0.005362247519074251,0.0054395874673466744
2015-06-03,0.0127433947939205,-0.0051279485059487874,0.012916849618511575,-0.004557334177545608,0.011811303302111895
2015-06-04,0.003365288006206207,-0.007173324437306255,0.003979134860526904,-0.007310870944089579,0.0027152065983465506
2015-06-05,-0.004008531087953657,-0.0032638593424611046,-0.003841296048879169,-0.003434380665485102,-0.003338995180772111
2015-06-08,0.00047760186627622114,-0.016488256318359325,-0.0011138181940447088,-0.018812366176210998,0.005012770941093125
2015-06-09,0.008038712268336228,0.0065748300640596944,0.008205570857875039,0.005973651025041192,0.008344639025661637
2015-06-10,0.0021356198378371235,0.0032552132655044473,0.0011367013900161242,0.0022688648421041197,0.00254898944046028
2015-06-11,0.021323811206212077,0.012016842664832512,0.023541315544617983,0.013359601673838067,0.02111479305319548
2015-06-12,0.003728936393280818,-0.0028072931709024673,0.003900887913515656,-0.003384023790891107,0.0034796533002689712
2015-06-15,0.005090044059786613,0.0037800387067309983,0.00570639679991441,0.004188024625021471,0.005518605506755342
2015-06-16,0.007883505384004855,0.007572587566063838,0.008162219416012913,0.007869462270138902,0.008026412026834205
2015-06-17,0.0025683775662300743,0.002808061660803039,0.002585716857391256,0.0028375938820751076,0.00240671527187665
2015-06-18,0.011114788609399719,0.010644034549793157,0.012253887926752513,0.011718726690152665,0.010648058132110817
2015-06-19,0.017715695294597083,-0.017202004542610377,0.01693001815586926,-0.017101935688758802,0.018731588059988306
2015-06-22,0.006760021956702036,0.003698002347875903,0.007222544822654699,0.006151996040683177,0.0038478889941742874
2015-06-23,0.01388768588568239,0.01333670661778977,0.015354007193321199,0.01464550669961735,0.013314275653823496
2015-06-24,0.008526899193322942,0.004915445329648824,0.009346675776952309,0.005658462445439748,0.006734187227639863
2015-06-25,0.005654645784320635,0.00407588907251054,0.006338918862242637,0.0037795130864691157,0.005598716119247355
2015-06-26,0.003009213175457627,0.002728446123309628,0.004941823502854341,0.004657985374805227,0.0027550259357735224
2015-06-29,0.033878036963928895,-0.02932871270470509,0.03479275778052296,-0.030542296913444993,0.03290885201923982
2015-06-30,0.00013233257407693397,0.000409040308150511,-0.0006481583362826517,-0.00020507360644592913,0.0005681623623498781
2015-07-01,0.0031112994597371217,-0.001504864947420687,0.0017944201304578096,-0.001838566324579495,0.0037981944291203785
2015-07-02,0.002230607855448286,0.0010139176285624515,0.0022434932493180584,0.0015374596822108975,0.0009577939166714427
2015-07-03,0.006628902739923769,0.006781407678805389,0.0065669124184516686,0.006734605859213363,0.006546239418863339
2015-07-07,0.02191999976595721,-0.018650066707414457,0.0253500738740643,-0.020843370678780816,0.018456902601157135
2015-07-08,0.020292864791619954,0.010301222911766932,0.02043332275861173,0.010274408288599575,0.017439501356104965
2015-07-09,0.0343056260454115,0.0366737840935333,0.03399322648366993,0.03583489326834813,0.03512341793696297
2015-07-10,-0.005450033140941621,-0.0024332966251175555,-0.00669369996384203,-0.002339065904404234,-0.00246757677834401
2015-07-13,-0.010651304206100842,-0.01623173628317924,-0.010512572680176026,-0.0156678889086067,-0.013124925716377916
2015-07-14,0.020117608674313954,0.01837263247851567,0.01971845010405426,0.02056334213757765,0.018064508274241622
2015-07-15,0.009770146265066547,-0.011077925330070987,0.01113742956443158,-0.012857685134547612,0.00985447306458452
2015-07-16,0.000837999298317203,0.0037636070119062134,0.0005509625504824713,0.0034376444672031036,0.001819793136787598
2015-07-17,0.003234259247374422,0.003550699667913283,0.003779549969888392,0.004131936146876892,0.003309588499201691
2015-07-21,0.014643461964596942,0.008301136856477213,0.01525971187360767,0.008849876385061474,0.014680753045034757
2015-07-22,0.007641786587047799,-0.008912681363655993,0.007734312102337595,-0.007998391479434893,0.0077494215332514285
2015-07-23,0.0047685053185017885,0.007475207549420028,0.005478549500952942,0.008295784139670699,0.004324668468254183
2015-07-24,0.0016355357288508495,0.0018897607225802095,0.0025023385326113975,0.0028692230467885385,0.0014411703936729257
2015-07-27,0.015225234874245196,0.0062126188026135655,0.014600324960771537,0.006008489101928162,0.015244207670089303
2015-07-28,0.015805823256589538,0.015830986408133595,0.014582730014575138,0.014631000191433699,0.015839230849519118
2015-07-29,0.010725134091606537,0.011333947262647763,0.01057365311710262,0.011239905958500695,0.011357500604465649
2015-07-30,0.01699925952837943,0.0169260494260847,0.018285360086494503,0.018231788352405513,0.016324150823928563
2015-07-31,-0.005111808475567031,-0.00267739977583771,-0.008409677878071049,-0.0017422572660603167,-0.0014789622645506309
2015-08-03,0.003093495544264538,-0.005552358733770028,0.0014738418180814644,-0.0047940640933450554,0.005175943258029405
2015-08-04,0.011882862275881133,0.010173627747855442,0.011948989116939836,0.011344046535703131,0.010257367589785455
2015-08-05,-0.0003826193146763113,-0.0010373592497530738,-0.00033769768581696927,-0.0009039813500186186,-0.0029869428351942204
2015-08-06,0.008786073356644006,0.007519851143582853,0.008852557829633931,0.0071606190338123115,0.008545619096513711
2015-08-07,0.01266534212663898,0.0007449529742563866,0.012376735404962643,0.0021112151756083873,0.011840868189638662
2015-08-10,0.006271586454212061,0.008227049649080602,0.006799125972169249,0.00842620611669685,0.006064067855321038
2015-08-11,0.01553092410727344,-0.020910249821843214,0.015767860805942394,-0.021877735559983333,0.015519317476413044
2015-08-12,0.014416173973470654,0.015792841550478172,0.013922509383835114,0.015712396486083784,0.01560477623529106
2015-08-13,0.00876153091934344,-0.004188979860401258,0.00795850779261392,-0.004028656671979965,0.008962203662470008
2015-08-14,-0.00279968594506755,-0.002381498424269076,-0.003007644820961303,-0.002800068721925879,-0.002575266409503308
2015-08-17,0.0040220980096204685,0.005116598931292717,0.004754373792849213,0.005639271695398097,0.005345345117063756
2015-08-18,0.0022552039312867403,0.0007460225386144576,0.0037076426208848337,0.00210088660363967,0.0007661761087842487
2015-08-19,0.010875646544820984,-0.018030035529800533,0.010260094444169759,-0.020190853090459683,0.012050995749477524
2015-08-20,0.01666841271470144,0.01521474365265166,0.01627497809326424,0.013981193344367385,0.013531932132576347
2015-08-21,0.035137567375123906,0.017054002339139226,0.035016826029573615,0.01677244360938492,0.037119062411552835
2015-08-24,0.009650859742160142,-0.032757031838083955,0.005341750997027547,-0.03477068217296355,0.012722176625396956
2015-08-25,0.04142058976803956,0.03779400853899876,0.04257612441599109,0.03866182056275948,0.041127098297050295
2015-08-26,-0.007371658105657888,0.001109598484365622,-0.007580301435453981,-4.981581602984692e-05,-0.007527477727525891
2015-08-27,0.036737515619844945,0.027510960746386034,0.04641240150474531,0.036854653225002,0.027475214180026835
2015-08-28,0.03586557510452637,0.04088443606146545,0.03383245846348993,0.04018111724731409,0.040884518017403254
2015-08-31,-0.013845319657688641,-0.012691428485726429,-0.015569851955004429,-0.01501510586975632,-0.012691428485726429
2015-09-01,0.030488139706961643,-0.03616135248817121,0.03133214748720885,-0.04121564218660233,0.028603531814021275
2015-09-02,0.04328725245086395,0.04491990140635818,0.043537483405759844,0.04423988362062455,0.047601942496488435
2015-09-03,0.009915312518930504,0.007428144177870427,0.01041373019613651,0.008904048891613588,0.0070844312540146856
2015-09-04,0.007255310076081633,-0.002107921258998803,0.006280824152174441,-0.0016460225676063055,0.010084627930612397
2015-09-07,0.03613928366644929,0.038894666632178825,0.0369080453254704,0.03975627885954481,0.035338546789233004
2015-09-09,0.029109437714485573,-0.03436328345149018,0.02662171502948451,-0.03840112741653746,0.032634998590735646
2015-09-10,0.00800141164483967,0.007856027103195783,0.0070288908150940126,0.006817321837373833,0.00782084479877717
2015-09-11,0.0037482178343410826,-0.004409405279274642,0.002967926498563698,-0.006337475731544535,0.0050416514861338375
2015-09-14,0.009252203219416819,-0.00190079926363454,0.008161524172804647,-0.002308573790451578,0.008603456649366157
2015-09-15,0.018044577205670816,0.017083107084679888,0.018972894281563544,0.017828767420902756,0.016585251329312538
2015-09-16,0.023629182252818563,0.01915504129498961,0.02912428816337709,0.022138776773503014,0.01915504732031223
2015-09-17,0.01712667423641917,0.019003446832934912,0.017638343322562547,0.019462103078492037,0.012936670770732092
2015-09-18,0.019429883526953445,-0.03237303491818145,0.018021357321279702,-0.03345072615385974,0.02120191509458941
2015-09-24,0.02424646025236515,0.022537656611608912,0.02542715552241103,0.02366805014361854,0.022386851540830956
2015-09-25,0.011098668317418407,0.008687835559450394,0.01055657938592317,0.008547715466921521,0.008688657302144843
2015-09-28,0.0015875879891812145,-0.004824380228124302,0.00165714470995691,-0.0034452734619568907,0.002382408893084877
2015-09-29,0.03738857010808486,0.036912872350912306,0.03956119290207052,0.03904256890215066,0.03482129541880329
2015-09-30,0.005565905632172459,0.005695152488091406,0.004977036774748796,0.005152110587641908,0.005875037727435045
2015-10-01,0.0018520375358708633,0.003066839321957654,0.0018993022206099965,0.0034340495362865145,0.0012426906852853982
2015-10-02,0.009293493653286798,0.011293231003449528,0.006505006378972367,0.009967068620626646,0.010992128684206272
2015-10-05,0.020011731457875447,0.021911589480505887,0.01919470602835856,0.021253403786827142,0.021918863957336644
2015-10-06,0.01271678644528776,0.01182388209257655,0.01443321639527639,0.01365799638693022,0.011727936379808889
2015-10-07,0.02264686104745178,0.012893959617747749,0.02517324420145296,0.013143415597709011,0.024452563720924407
2015-10-08,0.011271259598027937,0.013965006405850855,0.0105369538724003,0.013261786125938136,0.013287778488572759
2015-10-09,0.002618540708858409,0.00111238779488459,0.0017084028329661385,0.0004618260625716547,0.002602043472535929
2015-10-13,0.009024061058484306,-0.017810524720955158,0.009146811825924236,-0.017671155097885898,0.00954123068788741
2015-10-14,0.006935008325114442,0.006765897153728171,0.006803333166354045,0.006659557312840254,0.007086885105791663
2015-10-15,0.008242207528147727,0.00656747397317795,0.008314386590645753,0.0067558550479294,0.008798448841592659
2015-10-16,0.0035785565925375374,0.005922738171428046,0.0025222113102185825,0.004945433341795587,0.005933554704593728
2015-10-19,0.007342314285709803,-0.00913571543387053,0.007317555263906316,-0.008673322653457547,0.008164878544411107
2015-10-20,0.011665200991349683,0.014675843893526438,0.012636208381775229,0.01673004920123017,0.012959157234024389
2015-10-21,0.00834426361763041,0.01146514881656,0.009302307753992989,0.01292769372715017,0.007394327315665328
2015-10-22,0.005592412038522072,0.004622794073433351,0.005534676187398818,0.0047690688931749685,0.004643512668287993
2015-10-23,0.018305455572885963,0.005732051601813376,0.020177397004645863,0.00927586318943971,0.018126115846500434
2015-10-26,0.014146801610114983,0.017499278840336478,0.01656233827560418,0.021611208495562126,0.01222388028437075
2015-10-27,0.003910028921705097,-0.005703618891559024,0.0031969208772046976,-0.003942751697758261,0.00442983633879564
2015-10-28,0.00864686008632203,0.009509922810270128,0.009444733205975534,0.010338834810632962,0.009661237785829314
2015-10-29,0.010608065113398304,0.01105623943876342,0.010481086274644693,0.01110892608497454,0.011060374446518745
2015-10-30,0.011744732179288779,0.01117231674902496,0.01261964850479708,0.0121250303740574,0.01150667286983062
2015-11-02,0.02253500177644468,0.016062771140560823,0.022462103904520678,0.016642643327494423,0.024455958185263624
2015-11-04,0.00800453096881705,0.009540645176411677,0.007008565425281645,0.008780821511772145,0.009515341703365996
2015-11-05,-0.000851292030315766,-0.0025309810011344804,-3.310532643962063e-05,-0.003475538503356884,-0.0017642635443763138
2015-11-06,0.010840520799970357,0.0006038627346567739,0.011649064239416564,0.0020518781027911983,0.010433458131572055
2015-11-09,0.016362142731010058,0.018030998104176788,0.015737551696360864,0.01848716553324223,0.01687541641297717
2015-11-10,0.0018810452138631189,0.0016218896038814813,0.0020348899478771134,0.0016879478751525433,0.0011709572109252153
2015-11-11,-0.004949326121170378,0.006087684552432948,-0.004729122134431717,0.0068531330935334665,-0.005880948809353664
2015-11-12,0.005363643574390363,-0.005939598261264469,0.005988832607029098,-0.00625945017923229,0.004819383225133662
2015-11-13,0.011019184005555299,-0.02087056801579193,0.010439245897523125,-0.02143662122229695,0.012365452438390746
2015-11-16,0.04034282902060319,0.03716415252422757,0.04361641847220418,0.04203325806960348,0.037432910703959515
2015-11-17,0.011867860575854214,-0.006986045585691905,0.009951125322005587,-0.006360486736994272,0.01516904589374084
2015-11-18,0.02199043754741535,0.021847012082030458,0.025786202238764377,0.025548071620546002,0.02172134499064315
2015-11-19,0.014170733507514237,0.014822711910846921,0.015938771219410907,0.016622004753615905,0.013693786965045574
2015-11-20,1.7329093076596733e-05,-0.0001626766862807198,4.132237739869248e-06,-0.0002402602148718759,-2.2544408055491082e-06
2015-11-24,0.008149939920492366,0.006495359169162826,0.009769180772541786,0.007953152422902902,0.006518736217180989
2015-11-25,0.005967027142572683,0.005886116399131285,0.005059677037684594,0.004952352874990362,0.006623519936606051
2015-11-26,0.011231921804392678,0.013329637257194684,0.012330349149945059,0.014367267242029727,0.013320306773462163
2015-11-30,0.012458027644452007,-0.0023791241352962974,0.012442039428478853,-0.001305257354235113,0.009094888021116274
2015-12-01,0.004985218160373764,0.004940251806191561,0.006044201971035529,0.005841137622250027,0.004985903814809588
2015-12-02,0.0057390855192340495,-0.0086413486934118,0.0068939208946618554,-0.009260101582534666,0.005034261670640958
2015-12-03,-0.0006523396692497626,-0.003521561359139368,0.0019970110153122193,-0.0012760990638574763,-0.0037119130743834524
2015-12-04,0.01053932087673283,-0.010640708858437995,0.010323978727240106,-0.009933529483683416,0.011003699032946812
2015-12-07,0.016751651901766685,-0.017699040585101238,0.017059596370566484,-0.019300391429814927,0.015271804656389158
2015-12-08,0.009521229889007558,0.009601267222196144,0.010123237929526276,0.01021343025328314,0.0095886142527974
2015-12-09,0.005729393304629932,0.009945461322927975,0.006997703350593324,0.010928262363788594,0.0037686599011574505
2015-12-10,0.008226976583393322,0.010982031909566767,0.009205001126376774,0.011038398691146575,0.006521254866511788
2015-12-11,0.012720293359308923,-0.033256467930861774,0.01259251965351445,-0.03801545955157782,0.011468074680686547
2015-12-14,0.009763158319635902,0.01097765704026425,0.010843380704389113,0.011395539593354617,0.011273658559460808
2015-12-15,0.014894604442036025,0.015341883791932161,0.016535829075220852,0.017596931966747005,0.015341822185948574
2015-12-16,0.007353183020193711,-0.006730654361073277,0.010576476105650913,-0.0047999314557466595,0.00994549013186686
2015-12-17,0.023023587589008365,0.01157597833473794,0.02329709545759615,0.014418206953464813,0.023777625020088483
2015-12-18,0.013215447702362609,0.013259254244807934,0.014943451041805177,0.015008717192125699,0.013154271421054346
2015-12-21,0.015434620384027736,0.013204249175271427,0.013880703027345098,0.011548169568591317,0.01366918378639733
2015-12-22,0.010428865897735519,0.013066951003699676,0.008468488449127867,0.011364374719751824,0.013114440014955703
2015-12-24,0.010570824441102652,0.00751528178102164,0.011863086779854813,0.00986570273181069,0.007565185370711924
2015-12-25,0.010368298726379338,0.013244893723465604,0.012379318806118148,0.015302633305775188,0.0073124029989656844
2015-12-29,0.011186327575774486,0.011535020935467781,0.009596837100265165,0.00984266811198508,0.01303429079387514
2015-12-30,0.005501436548275665,-0.016725562753834057,0.002707159326347131,-0.01728760102799105,0.008228050433717165
2016-01-04,0.018827314569957742,0.017753654675925015,0.018760360845161524,0.019218894693944832,0.017744015587808516
2016-01-05,0.016570102697510903,-0.009743736687666635,0.01754598824733018,-0.01043509528338947,0.015543931317192044
2016-01-06,0.002639828459853501,-0.018955867695286586,-2.3951020434372864e-05,-0.016653992088346878,0.005831184519140778
2016-01-07,0.015040522766340202,-0.0040919526561622056,0.01503419576035646,-0.00425928797560534,0.013681696048304456
2016-01-08,0.006492330141926364,0.003541463758635062,0.00661798253871877,0.004409652206045574,0.007583857047338091
2016-01-12,0.02664895672073494,-0.030957944451615618,0.021356366255321665,-0.030005323442568822,0.031243971908726145
2016-01-13,0.019625486302595554,0.019065703702304135,0.02006703448504617,0.01940321127576439,0.01893226929060592
2016-01-14,0.02839176368059946,0.03155009097085744,0.028245066630936046,0.03015846154447627,0.03037267728679477
2016-01-15,0.010602243274174592,-0.03457044602408633,0.004958434216526072,-0.032525295018622793,0.01648977946790125
2016-01-18,0.020127896144041868,0.0225531633903317,0.02060590299095841,0.023332877645036942,0.021594811223871368
2016-01-20,0.0026675504064663774,-0.016565522159817433,0.0034434625059028045,-0.018070428041927832,0.005480117510483586
2016-01-21,0.015498806468415734,0.012435099029160856,0.01656535465654375,0.016893921020120488,0.011515530113966319
2016-01-22,0.028460364521322157,0.03373751004535131,0.02685776941815889,0.032433472615897546,0.03377807706494315
2016-01-25,0.026583852334195034,-0.03338906096023171,0.02718402207427078,-0.035250708023850594,0.02616345647849113
2016-01-26,0.022480788704523174,0.025260070071408836,0.021852740448298526,0.0241519980249626,0.028211211145900496
2016-01-27,0.019545595638513637,0.019758842467047726,0.019902357365171455,0.020334861116722804,0.019726722699511673
2016-01-28,0.009538960317313301,0.008818346037876042,0.009646322081524574,0.008408005684590368,0.008914865625262194
2016-01-29,0.015911506912726577,0.019846125998988114,0.019566754601803557,0.025003610824525298,0.039952803804028755
2016-02-01,0.0170391233483851,-0.005706296566289615,0.02755363675478701,-0.004520563642022017,0.011920262341647047
2016-02-02,0.004506436137158813,-0.026873328117767558,0.003028924195872767,-0.02472312933352578,0.0054847980077641105
2016-02-03,0.011364592840132722,0.008352104842441269,0.019807250412637752,0.01759584195933172,0.005683642333767627
