trade_date,raw_pca,residual_pca,raw_blpx,residual_blpx
2017-02-13,0.3127094926973102,0.1577078338060259,0.2039678643884313,0.3256148091082326
2017-02-14,0.31170580891055993,0.15839130707609286,0.20298979639613485,0.3269130876172124
2017-02-15,0.31187012211386866,0.15847270378937503,0.20285742538688434,0.3267997487098721
2017-02-16,0.30539352414216064,0.16207883556704017,0.20012131066899078,0.3324063296218085
2017-02-17,0.2983583431145405,0.1684552488135213,0.19495430629908828,0.3382321017728499
2017-02-20,0.2997210529889606,0.1682184258855345,0.1950531025000554,0.3370074186254495
2017-02-22,0.2981439251671266,0.16891454678105644,0.1948523589848357,0.3380891690669812
2017-02-23,0.30366111813074553,0.1652634188767056,0.2013597137486427,0.3297157492439062
2017-02-24,0.3028279876122271,0.16613080032131264,0.20385957305702965,0.3271816390094306
2017-02-27,0.30446957020877496,0.16509203753806612,0.20208443407442483,0.3283539581787341
2017-02-28,0.3045852184926908,0.16467137710995491,0.20195903586106134,0.32878436853629284
2017-03-01,0.3031814043897023,0.1656570067280292,0.20507991660690134,0.32608167227536716
2017-03-02,0.3030212508923096,0.1657514050515874,0.20472311401183796,0.3265042300442651
2017-03-03,0.30230107081067936,0.16683671217818688,0.20272152460686924,0.3281406924042645
2017-03-06,0.2964676069624179,0.17262722648352652,0.20234100857588327,0.3285641579781724
2017-03-07,0.2907188404331903,0.17602990756036516,0.1950561926617461,0.33819505934469846
2017-03-08,0.28836899490579876,0.1763773096597312,0.199579144329354,0.335674551105116
2017-03-09,0.2902319899136937,0.17571327889865326,0.19995342558860185,0.33410130559905116
2017-03-10,0.2922754346672596,0.17455968524804835,0.20139899583142556,0.3317658842532664
2017-03-13,0.293863884170846,0.1743149378726429,0.19778240486313303,0.334038773093378
2017-03-14,0.29653267331868527,0.172338615863953,0.19884597627845552,0.3322827345389062
2017-03-15,0.29857585030669664,0.17039276304166798,0.19743319937958143,0.3335981872720539
2017-03-16,0.29413238540299724,0.1726918886170681,0.21515135939930682,0.3180243665806278
2017-03-17,0.2915838998271565,0.17451383992585257,0.21668507986008,0.317217180386911
2017-03-21,0.28560259581575254,0.1810287192309154,0.21587018308556155,0.31749850186777046
2017-03-22,0.2856173414163017,0.18102764492736043,0.21555592534988957,0.3177990883064483
2017-03-23,0.28636709328554955,0.18116957573963546,0.2215951598562993,0.31086817111851567
2017-03-24,0.28664722537290194,0.18120378653861122,0.2224001618012635,0.3097488262872232
2017-03-27,0.28831131196280263,0.17960101156950445,0.22117817074897736,0.31090950571871556
2017-03-28,0.290149385081911,0.17608063240482671,0.2119227791614038,0.3218472033518584
2017-03-29,0.2944711709455371,0.17474998379116932,0.21323152567032397,0.3175473195929696
2017-03-30,0.2918071977449711,0.17804423609916048,0.19093982874526672,0.3392087374106016
2017-03-31,0.2859542233494143,0.18093923335910783,0.21238919618718827,0.3207173471042897
2017-04-03,0.2950360117883392,0.17534311322538942,0.2185253578303215,0.3110955171559498
2017-04-04,0.2968060788247114,0.17519987103476306,0.21283715427807803,0.31515689586244755
2017-04-05,0.29702405990236924,0.17427056777604388,0.21329034633092375,0.3154150259906632
2017-04-06,0.2965225344435717,0.17470451839314802,0.21344548352011294,0.3153274636431674
2017-04-07,0.2933794279135901,0.1779274540500168,0.2050302967190575,0.3236628213173356
2017-04-10,0.30264554765563123,0.17209202865179307,0.21532623335276727,0.3099361903398085
2017-04-11,0.30250156395509153,0.17213755395798294,0.2146871608936805,0.3106737211932451
2017-04-12,0.30066378401886756,0.17282667796167592,0.2165555647594366,0.30995397326001994
2017-04-13,0.30287752054375944,0.17121834013376072,0.2193726248328964,0.3065315144895835
2017-04-14,0.3027898220168682,0.17121522213224544,0.21961297179227265,0.30638198405861367
2017-04-18,0.3069717331172903,0.16707517007943254,0.22142938790846636,0.30452370889481073
2017-04-19,0.311147574284514,0.16325946115895515,0.21943807245687721,0.30615489209965363
2017-04-20,0.31088646055869246,0.16658104919225125,0.21393421250498962,0.3085982777440667
2017-04-21,0.3140794302550238,0.16570033779111143,0.21617876872995617,0.3040414632239087
2017-04-24,0.31164986383966403,0.16629930080093608,0.2125214102054161,0.30952942515398385
2017-04-25,0.3122933505616694,0.16616871860896787,0.21152138068531687,0.31001655014404583
2017-04-26,0.30057730905267654,0.17415799238327884,0.2071080280971387,0.3181566704669059
2017-04-27,0.3021913652070427,0.1740579391311816,0.20439301666220755,0.31935767899956813
2017-04-28,0.3064638652655739,0.17312183095519035,0.20447424622250074,0.3159400575567351
2017-05-01,0.31399781661308634,0.1673478912124862,0.2229615703213216,0.2956927218531059
2017-05-02,0.311127595278945,0.16839649681885202,0.21983035072098298,0.30064555718121994
2017-05-08,0.31245921649236114,0.16784420988371693,0.21607181467274522,0.3036247589511768
2017-05-09,0.3105372071482709,0.16980865428821137,0.21562704923134363,0.30402708933217415
2017-05-10,0.3120682568929886,0.16932182668225043,0.21553578927245276,0.30307412715230825
2017-05-11,0.31334727280206587,0.1687167807998718,0.21582852922593448,0.3021074171721278
2017-05-12,0.3106567664292152,0.17059046794358604,0.21312261230912832,0.30563015331807053
2017-05-15,0.3058758815478775,0.17246963262484472,0.21224397024204628,0.30941051558523147
2017-05-16,0.30545239391347456,0.17234005293357452,0.21662501534687337,0.30558253780607747
2017-05-17,0.3029696066129274,0.1745181143811576,0.2158821372253556,0.3066301417805594
2017-05-18,0.29295897666840215,0.18223090315799617,0.2178553904826383,0.30695472969096343
2017-05-19,0.2928798887492624,0.18157529769813435,0.22659129656835217,0.29895351698425104
2017-05-22,0.2964558770214031,0.17869240886847482,0.22781428792268751,0.29703742618743467
2017-05-23,0.2969918335845584,0.1784500676240993,0.22887629298372186,0.29568180580762043
2017-05-24,0.2986627872779415,0.17789180146365313,0.21903399168713403,0.3044114195712714
2017-05-25,0.3023296109374157,0.17651422432620706,0.22161143769032618,0.29954472704605106
2017-05-26,0.301115356559951,0.17808308418229163,0.2230737905220876,0.2977277687356697
2017-05-29,0.28962375705002574,0.18867368519905514,0.20970715307352655,0.3119954046773926
2017-05-31,0.29135456348231104,0.18682844313608782,0.2127256665687135,0.3090913268128877
2017-06-01,0.2893705485522374,0.18768027801323925,0.21033406258940734,0.31261511084511606
2017-06-02,0.28935966739637625,0.18781655986122403,0.21079064314498627,0.31203312959741347
2017-06-05,0.29202137470355904,0.18577821691301824,0.20892374477806022,0.3132766636053624
2017-06-06,0.28998624997217987,0.18798600876725194,0.2150670009459148,0.3069607403146535
2017-06-07,0.29720915702791034,0.18183879850415613,0.20593464557640465,0.31501739889152885
2017-06-08,0.29266703120065424,0.18503513531522622,0.20221310522466202,0.32008472825945755
2017-06-09,0.2887683139127134,0.1853766702159461,0.20258609283869528,0.32326892303264526
2017-06-12,0.30069905566067223,0.1745185383553772,0.21864160423769022,0.30614080174626035
2017-06-13,0.29999419197524696,0.17423830437030802,0.2193186494457403,0.3064488542087048
2017-06-14,0.3009622576840026,0.17331745130242596,0.21639303484101075,0.3093272561725607
2017-06-15,0.3008213819202829,0.17366878805541272,0.20777205674431365,0.31773777327999075
2017-06-16,0.30039094602459754,0.17355197870950093,0.20816664057538292,0.3178904346905186
2017-06-19,0.30019115469106683,0.17380813410441842,0.21138053644515584,0.31462017475935894
2017-06-20,0.31666821726493466,0.1617303843820514,0.22729267393077582,0.2943087244222381
2017-06-21,0.3171686155566599,0.16209456561225494,0.22507930294672052,0.2956575158843647
2017-06-22,0.31656101008290777,0.16243529492185335,0.22452511486979124,0.29647858012544753
2017-06-23,0.31129978679282444,0.16181938754546174,0.2236096250810781,0.3032712005806358
2017-06-26,0.31388920835470874,0.1578374932035003,0.21592661333041996,0.312346685111371
2017-06-27,0.31121574929538787,0.15892138796885275,0.2245243888213246,0.3053384739144347
2017-06-28,0.3052469312335037,0.1639634770011176,0.23036792121571925,0.3004216705496595
2017-06-29,0.30003769010273956,0.16772726787207176,0.22832481872689084,0.30391022329829787
2017-06-30,0.3005492170384874,0.16752919886161927,0.22546425130293,0.3064573327969633
2017-07-03,0.3012253557782911,0.16778738769387627,0.22465204177773107,0.30633521475010156
2017-07-04,0.3006219183275076,0.16798674719409598,0.22519293739301577,0.3061983970853806
2017-07-06,0.30104105857764646,0.16737632474833666,0.22442188218103096,0.30716073449298587
2017-07-07,0.2991947328299606,0.17105750881305293,0.24209364749085308,0.2876541108661334
2017-07-10,0.296034335226719,0.17425209989312312,0.2481189570907911,0.28159460778936674
2017-07-11,0.29881276457920514,0.17448510103669648,0.25747570019868743,0.269226434185411
2017-07-12,0.305922956863846,0.1691405460064613,0.25093034317296575,0.27400615395672695
2017-07-13,0.3080087004072727,0.1676338990491636,0.2494758337015298,0.2748815668420339
2017-07-14,0.31358878106600907,0.16308670047924592,0.23566697105006543,0.2876575474046795
2017-07-18,0.3143632539279357,0.16315530277820242,0.23571628018952037,0.2867651631043414
2017-07-19,0.3145221508222101,0.16348206732335369,0.23717424258482273,0.2848215392696134
2017-07-20,0.31810152781506834,0.15988401893567328,0.23179699963435185,0.2902174536149065
2017-07-21,0.31655061498600545,0.16197371561512905,0.25644472586593553,0.26503094353292994
2017-07-24,0.3118804783959355,0.16559282232137662,0.25654940973000595,0.2659772895526819
2017-07-25,0.3098749552863451,0.16685562992923209,0.2548567464140292,0.2684126683703936
2017-07-26,0.3097456805843143,0.16696233430015303,0.2554528952636921,0.26783908985184063
2017-07-27,0.31012371352785173,0.1666422459198055,0.25410090113687894,0.26913313941546374
2017-07-28,0.30832570293848893,0.16792937405068956,0.2530963687141844,0.27064855429663714
2017-07-31,0.3061166824414985,0.16706820388102445,0.24743656178734483,0.27937855189013217
2017-08-01,0.3054364269456181,0.16709370208774918,0.2488891642105736,0.27858070675605917
2017-08-02,0.3069731901905644,0.16647148813483167,0.24045669198350236,0.28609862969110156
2017-08-03,0.3079132375542009,0.16577473463784528,0.24075763239764228,0.2855543954103115
2017-08-04,0.30835571002959533,0.16597277898074514,0.2403578552107893,0.28531365577887025
2017-08-07,0.31024939071372765,0.16351740639915052,0.2406290228724772,0.28560418001464466
2017-08-08,0.3112362821176424,0.1634218682070702,0.239535223048027,0.2858066266272604
2017-08-09,0.3063197346758804,0.1668516102119387,0.24467267284292307,0.28215598226925775
2017-08-10,0.3024532826799363,0.16711194453278805,0.24310575552774347,0.28732901725953225
2017-08-11,0.30137789029922607,0.1664469198049619,0.2365087726353617,0.29566641726045023
2017-08-14,0.3030308881632111,0.1654063984468065,0.2377792043862701,0.2937835090037123
2017-08-15,0.29964046126917965,0.16646986352570728,0.23524664654036054,0.2986430286647527
2017-08-16,0.2948819871850633,0.16927385138390372,0.23075993054151112,0.30508423088952197
2017-08-17,0.3080464733542381,0.16165328339050727,0.23279276164851506,0.2975074816067395
2017-08-18,0.30708795501908415,0.16219849519129612,0.2313704085878535,0.2993431412017662
2017-08-21,0.30627511243476047,0.1630294418347271,0.23272444076077048,0.29797100496974194
2017-08-22,0.3148300885350926,0.1571936644349236,0.2296884857659846,0.29828776126399925
2017-08-23,0.31807936278627014,0.15847220006442345,0.22652819630903173,0.2969202408402748
2017-08-24,0.31948855775891843,0.1571614662683082,0.2265152296495977,0.2968347463231756
2017-08-25,0.3289532230799632,0.15117124652210034,0.22199313075529423,0.2978823996426422
2017-08-28,0.3345353338658901,0.1467135376624683,0.22530543463021832,0.29344569384142327
2017-08-29,0.3329479218850845,0.1486384546022416,0.22952608632385027,0.2888875371888236
2017-08-30,0.33080462148812995,0.15048499611929686,0.22720580373263463,0.29150457865993856
2017-08-31,0.3316454515331579,0.14982709714459158,0.22677724461239257,0.291750206709858
2017-09-01,0.33092832229777747,0.14922030996893965,0.22880366123674287,0.29104770649654005
2017-09-04,0.33095901271276296,0.14922443593997645,0.22881830507956316,0.2909982462676975
2017-09-06,0.33796934023575353,0.1455000180075486,0.23421098531670181,0.28231965643999596
2017-09-07,0.34180470895193943,0.1437522811958171,0.23307921081787825,0.28136379903436515
2017-09-08,0.3417277511524352,0.14350794193638639,0.23575334257642186,0.27901096433475653
2017-09-11,0.3394191896803695,0.14404696157764757,0.23109852557629643,0.28543532316568637
2017-09-12,0.3341517657173166,0.1457050193229522,0.22698004190236912,0.293163173057362
2017-09-13,0.33387793349746286,0.1462014383390221,0.2301898430872386,0.2897307850762765
2017-09-14,0.33149294647284844,0.14694022548742833,0.24775044935021398,0.27381637868950925
2017-09-15,0.33232164336864883,0.14808812584174028,0.2513184693723709,0.2682717614172401
2017-09-18,0.3306369714019275,0.14893941666295996,0.24946911714084716,0.27095449479426537
2017-09-19,0.32988783840489605,0.14633778024680694,0.23985541354878614,0.28391896779951087
2017-09-20,0.3303830202733922,0.14633847348509546,0.24004200843785023,0.28323649780366217
2017-09-21,0.3328596196010143,0.14511931962183916,0.24176021718458277,0.28026084359256365
2017-09-22,0.3290630937933659,0.1466019412181364,0.244572570417599,0.27976239457089874
2017-09-25,0.33234480619683465,0.14430224503166467,0.24225994325097278,0.28109300552052796
2017-09-26,0.33181350042597746,0.14419698869265446,0.24104089098244566,0.2829486198989225
2017-09-27,0.3317536815792666,0.14449513674328424,0.24096631745623212,0.282784864221217
2017-09-28,0.33652211144375827,0.1438430563056702,0.24866303096232148,0.27097180128825005
2017-09-29,0.3352270087950694,0.14440101713381975,0.2488375196389796,0.2715344544321313
2017-10-02,0.3342556406163267,0.14463928301882764,0.2532242305787241,0.2678808457861214
2017-10-03,0.33050380481497055,0.1460141704791383,0.25131097593474866,0.2721710487711425
2017-10-04,0.3312464690237945,0.1454738010887285,0.24960927800624044,0.27367045188123645
2017-10-05,0.333278345107813,0.14433351455601975,0.24426747724627942,0.27812066308988787
2017-10-06,0.3313298752358535,0.14533495305531716,0.2501987674569717,0.2731364042518577
2017-10-09,0.3313778881392395,0.1453007782914175,0.24915873210238984,0.2741626014669532
2017-10-10,0.33541080010400554,0.14292817387238058,0.2516770373485464,0.26998398867506745
2017-10-11,0.33380593364235983,0.1437564969002273,0.25291147258459484,0.2695260968728179
2017-10-12,0.33466249098627215,0.14334579766092945,0.2505412431058453,0.2714504682469531
2017-10-13,0.33964943528943864,0.13962173889480298,0.2412686123578349,0.27946021345792343
2017-10-16,0.34106188066055704,0.13916843117315986,0.24022766348880067,0.2795420246774824
2017-10-17,0.34162051370499696,0.1390812106007939,0.23650266387396643,0.28279561182024276
2017-10-18,0.3411127880970926,0.1399356902080793,0.24156827869811934,0.27738324299670875
2017-10-19,0.34325624145873285,0.13813716373559923,0.24334585306477327,0.27526074174089465
2017-10-20,0.3428048052620054,0.13855623117006946,0.24418309809653965,0.2744558654713854
2017-10-23,0.34261985578692555,0.1385340717587151,0.24377682187639552,0.27506925057796366
2017-10-24,0.34429954028853793,0.1377808814916437,0.24656284135489115,0.2713567368649272
2017-10-25,0.34598986011642757,0.13802671453952198,0.24377447632032725,0.27220894902372317
2017-10-26,0.3458843074046549,0.13809622868014715,0.24411186995523312,0.27190759395996483
2017-10-27,0.3441962645037912,0.13804711731349403,0.2466699104879967,0.27108670769471815
2017-10-30,0.34425116473026796,0.1383527231733558,0.24639667885737196,0.27099943323900433
2017-10-31,0.34525931644782565,0.13675241566370586,0.24358230271028894,0.27440596517817956
2017-11-01,0.34467486869385233,0.13687053054737514,0.2429299296363994,0.2755246711223731
2017-11-02,0.34606531587844835,0.13578120462474555,0.24690413877579206,0.27124934072101403
2017-11-03,0.34385517211791633,0.136744713313651,0.2424676839234637,0.276932430644969
2017-11-06,0.34280277420277333,0.1371755483263745,0.23960221893774372,0.28041945853310846
2017-11-07,0.34491622359807067,0.13594026326856457,0.23694372904903346,0.28219978408433133
2017-11-08,0.3444967596761652,0.13581698912753093,0.2379170322683995,0.28176921892790424
2017-11-09,0.3427417745124245,0.13682660922395623,0.24216804349362678,0.2782635727699926
2017-11-10,0.3432111810983649,0.13640357554649366,0.2409180309441275,0.279467212411014
2017-11-13,0.3437276048579277,0.13660094071450132,0.25213816609116213,0.26753328833640877
2017-11-14,0.3443531195427918,0.13615749054200965,0.25688684642969023,0.26260254348550827
2017-11-15,0.3456125703853356,0.13488515578551769,0.2549275649763771,0.26457470885276957
2017-11-16,0.34555327447242573,0.1349671231936891,0.2571977957195423,0.2622818066143428
2017-11-17,0.3441073008285008,0.1357405691375317,0.2544223114708572,0.26572981856311023
2017-11-20,0.34502537561231855,0.13554821642131726,0.2534675622780848,0.26595884568827927
2017-11-21,0.34510175229626633,0.1356217440932276,0.25365436220931886,0.26562214140118723
2017-11-22,0.3521299669222584,0.13087721757864088,0.2521732612315775,0.2648195542675233
2017-11-23,0.3528202924474563,0.13108499710883154,0.25455045140788685,0.2615442590358253
2017-11-27,0.3572153667601927,0.12776465015531938,0.25150155555362563,0.26351842753086224
2017-11-28,0.35722082502447733,0.1271313215071051,0.2546246247311965,0.26102322873722106
2017-11-29,0.35924801396744543,0.12675294163709386,0.26080665015714033,0.2531923942383205
2017-11-30,0.3586202493094818,0.12702726486479093,0.2599645650910585,0.2543879207346688
2017-12-01,0.35972184007912666,0.12634638233290812,0.25930785527063493,0.25462392231733016
2017-12-04,0.3573934003225324,0.12810729617886857,0.25625041775054885,0.2582488857480502
2017-12-05,0.35778694691500657,0.12803740769982522,0.25614253868743303,0.25803310669773527
2017-12-06,0.3600255226682145,0.12843850929062847,0.25626265270098264,0.2552733153401743
2017-12-07,0.3605322183395644,0.12851177482464066,0.25874652414057436,0.25220948269522064
2017-12-08,0.36200792446903857,0.12755424497316675,0.2585676411356152,0.2518701894221795
2017-12-11,0.36301928689155166,0.12787326688530107,0.2649849037865416,0.24412254243660564
2017-12-12,0.3613692363394322,0.1285640658823552,0.2649187165853114,0.24514798119290135
2017-12-13,0.3587145748916473,0.13005343107488235,0.26430434040027734,0.246927653633193
2017-12-14,0.35904299064766415,0.13058998248492779,0.2638633991991443,0.24650362766826378
2017-12-15,0.35942067911769054,0.13020057060018636,0.2580574935580254,0.2523212567240977
2017-12-18,0.3615603336326177,0.12946076305976206,0.25363958418813526,0.25533931911948493
2017-12-19,0.3614695411940521,0.13193569883516845,0.24241761947904658,0.26417714049173285
2017-12-20,0.36286176703548123,0.13089997441120654,0.2366497462239761,0.26958851232933617
2017-12-21,0.36261882413467866,0.13081033474444795,0.23768694697357015,0.2688838941473033
2017-12-22,0.3638423108238781,0.13044501699361902,0.23629467705266974,0.2694179951298331
2017-12-25,0.3625194855652393,0.13049474741863382,0.238254628845863,0.2687311381702639
2017-12-27,0.36177806474859364,0.13002976112928621,0.229827596677785,0.27836457744433524
2017-12-28,0.3616961430765409,0.13001511571272134,0.22963911129412035,0.2786496299166174
2017-12-29,0.3607991145351379,0.1286649489368945,0.23353591236410712,0.2770000241638605
2018-01-01,0.35885972055068116,0.13009036675022964,0.23288798213591214,0.2781619305631771
2018-01-03,0.35872492156718244,0.13076592658984063,0.23003269319199876,0.28047645865097826
2018-01-04,0.35873312661841866,0.13077199277710894,0.22995854845462782,0.2805363321498447
2018-01-05,0.358715405284896,0.13072532730039493,0.23007413085505127,0.2804851365596579
2018-01-08,0.35606094874459276,0.13169111105130343,0.2284736364124488,0.28377430379165497
2018-01-09,0.3560552727310757,0.13176684219830315,0.22852989225367665,0.2836479928169445
2018-01-10,0.3561107316613178,0.13175255076111442,0.22782666121621492,0.28431005636135276
2018-01-11,0.3564003545568331,0.13243200894313328,0.23259369874930078,0.27857393775073286
2018-01-12,0.3588083344045004,0.13358788425174425,0.23792578047612475,0.2696780008676307
2018-01-15,0.358780793880593,0.13441543521490681,0.23814925923434452,0.2686545116701557
2018-01-17,0.3590450676961528,0.13415527121900217,0.23873060232519816,0.2680690587596468
2018-01-18,0.35685355392291396,0.1352147467802575,0.2378037611697262,0.2701279381271024
2018-01-19,0.35734854482954287,0.13503024763802635,0.2343336530160532,0.27328755451637754
2018-01-22,0.3558665140390739,0.1355387067956926,0.2356580905100437,0.2729366886551898
2018-01-23,0.35414698511500176,0.13556746923522497,0.2365483889589671,0.2737371566908062
2018-01-24,0.35144549143280374,0.13834421504058375,0.25549739816259454,0.25471289536401803
2018-01-25,0.3491521137482624,0.13711270651804044,0.2559352283561056,0.25779995137759154
2018-01-26,0.34976200398365803,0.13669699789283504,0.25405516180221915,0.25948583632128774
2018-01-29,0.3499027005174332,0.1368016957516415,0.25661507460271726,0.256680529128208
2018-01-30,0.35058933254232333,0.13684519662078964,0.2560062096365333,0.25655926120035366
2018-01-31,0.35255082416849853,0.13677014020230707,0.2504780997995799,0.2602009358296144
2018-02-01,0.3504055806437647,0.13746563726143662,0.24402166327322392,0.26810711882157473
2018-02-02,0.35088502404416866,0.1375157603995228,0.2439408555168067,0.26765836003950183
2018-02-05,0.34742878649413345,0.13879007758606718,0.24529315766157694,0.2684879782582224
2018-02-06,0.347335359050075,0.13884873376235363,0.23024353613358473,0.28357237105398675
2018-02-07,0.34901112291907027,0.1389807148293516,0.22770402249646313,0.284304139755115
2018-02-08,0.3491029003846421,0.13877787226553126,0.2271836052561305,0.2849356220936961
2018-02-09,0.34906496114872837,0.13871426815286506,0.22760658087379732,0.28461418982460923
2018-02-12,0.3506468559529005,0.138747030928437,0.22966133323941823,0.2809447798792443
2018-02-13,0.35056100246535415,0.1387440926129896,0.22959466621740177,0.28110023870425443
2018-02-14,0.3500690296730576,0.13904368474358889,0.22672630617895387,0.28416097940439977
2018-02-15,0.34988902900466834,0.13907147880771842,0.22806984937952238,0.28296964280809084
2018-02-16,0.3494730216203188,0.13886614854839424,0.22516397944376618,0.2864968503875206
2018-02-19,0.3457305797361383,0.14000948256930107,0.2190255492197761,0.2952343884747846
2018-02-21,0.3468381444052486,0.13967336639519679,0.22059054591212485,0.2928979432874298
2018-02-22,0.34516985614284373,0.13969364247628976,0.22060102126304562,0.29453548011782094
2018-02-23,0.344139027007814,0.14080403790406973,0.21968592654872843,0.29537100853938775
2018-02-26,0.34588933619398793,0.1394915827290526,0.21561456788212768,0.29900451319483173
2018-02-27,0.34714699025521695,0.13874996077655177,0.21597995680494206,0.29812309216328925
2018-02-28,0.34613485752499684,0.14012740132506993,0.21438580720341077,0.29935193394652243
2018-03-01,0.3502564628717517,0.13634234424710803,0.2175516994592035,0.29584949342193684
2018-03-02,0.35092917592149364,0.13507975406770176,0.22008354554124876,0.29390752446955587
2018-03-05,0.3493958349253329,0.13531880435964141,0.22088824353143027,0.29439711718359557
2018-03-06,0.3496468529380251,0.13496093929408753,0.22119535684627517,0.29419685092161213
2018-03-07,0.3482956994036239,0.13615466413102817,0.2177933997417515,0.29775623672359647
2018-03-08,0.34588088203381806,0.1352436756332139,0.2193720358044739,0.2995034065284942
2018-03-09,0.34439334665005944,0.13527769034704765,0.22036378581993019,0.29996517718296273
2018-03-12,0.34593765235745594,0.13481335673091646,0.221990133202669,0.29725885770895866
2018-03-13,0.34650923967450703,0.13465514893556896,0.2200435140521505,0.29879209733777345
2018-03-14,0.34640504332455485,0.1349671893614069,0.21881032780918325,0.29981743950485495
2018-03-15,0.3462991603362974,0.13480577025788507,0.2189943956922609,0.29990067371355666
2018-03-16,0.34325786370530026,0.13678686085874026,0.21714900710030166,0.3028062683356577
2018-03-19,0.34292108829836315,0.13634389506552055,0.21775706073573778,0.30297795590037857
2018-03-20,0.34162075443983814,0.1388072832659111,0.21376630516610254,0.3058056571281482
2018-03-21,0.3421772878090423,0.1377414687817067,0.21551164691280683,0.30456959649644416
2018-03-22,0.341668784214425,0.13807529652886336,0.21514922622243324,0.30510669303427845
2018-03-23,0.3472470997777887,0.13485504995449496,0.22775511345361438,0.2901427368141019
2018-03-26,0.3481442564690539,0.13418903098361923,0.22797159594399385,0.2896951166033331
2018-03-27,0.3498773996483096,0.13399800986480773,0.2276363228019569,0.2884882676849258
2018-03-28,0.3482070077001367,0.13362264960763018,0.2260780176170149,0.29209232507521826
2018-03-29,0.3515782418027972,0.13203396035316672,0.2255646435566078,0.2908231542874282
2018-03-30,0.3558980379023273,0.12952301371465083,0.22315840263234266,0.29142054575067927
2018-04-03,0.35605421944008736,0.1295840717615364,0.2227810212469963,0.29158068755137995
2018-04-04,0.35053018442981054,0.13718847821544597,0.2132387205162487,0.29904261683849476
2018-04-05,0.3449542709940011,0.14264604505500167,0.20767431155429422,0.30472537239670294
2018-04-06,0.34267640743698546,0.1454165442888743,0.20441747677563232,0.307489571498508
2018-04-09,0.3529218141894076,0.13359977635839632,0.21792504762228948,0.29555336182990655
2018-04-10,0.3545857447548497,0.13210633491350357,0.21870838332423084,0.2945995370074158
2018-04-11,0.3497960374733813,0.13472702621990612,0.2174715556813098,0.29800538062540294
2018-04-12,0.3480843193054908,0.13630853453164182,0.21580872600324508,0.29979842015962227
2018-04-13,0.34797373473678067,0.1442471779844182,0.20670151526336358,0.30107757201543756
2018-04-16,0.3479180701161862,0.1443241197463089,0.2068487597495872,0.30090905038791776
2018-04-17,0.3496602811051307,0.14343461996863652,0.20762671572035782,0.2992783832058749
2018-04-18,0.34759141390566084,0.14197805947237147,0.20913584829065818,0.3012946783313095
2018-04-19,0.34734972390906266,0.13889086611924162,0.21280466173951107,0.3009547482321846
2018-04-20,0.34743809007847803,0.13912258245641734,0.2125435324692013,0.3008957949959034
2018-04-23,0.3469506519710968,0.14008828652462693,0.21205840096343517,0.30090266054084114
2018-04-24,0.3458802602019706,0.14047698411586038,0.21182657920191755,0.30181617648025144
2018-04-25,0.3469055698525019,0.13691824601419605,0.21597092194852935,0.30020526218477267
2018-04-26,0.34730642982065285,0.13659549984202082,0.21629616753106762,0.2998019028062588
2018-04-27,0.3441554449249658,0.13749335460157894,0.21627982394235518,0.30207137653110006
2018-04-30,0.34304880087134576,0.13761989727711663,0.2163885119613212,0.3029427898902164
2018-05-01,0.3433660620387562,0.13719196057022195,0.2168144163115951,0.3026275610794267
2018-05-02,0.3401684264454466,0.14126848535936778,0.2114775128799221,0.3070855753152635
2018-05-03,0.3406628576675253,0.1410849228706766,0.21140913233774947,0.3068430871240487
2018-05-04,0.3406556796439649,0.14142419540572085,0.21092281648139738,0.3069973084689169
2018-05-07,0.33801376387064197,0.14434669951716317,0.20814095899583562,0.30949857761635935
2018-05-08,0.33873533666326694,0.1430684635223641,0.20966670082150474,0.30852949899286425
2018-05-09,0.33929069004877044,0.14333960292895134,0.2092948480323888,0.30807485898988946
2018-05-10,0.34236491959377313,0.14148449454807452,0.21164753011650586,0.3045030557416465
2018-05-11,0.3415938469109131,0.1440680529757248,0.2086179310397074,0.3057201690736546
2018-05-14,0.34459628843850404,0.140438891352895,0.21293844140810464,0.30202637880049626
2018-05-15,0.34542981619226554,0.13765310411639814,0.21599464251357312,0.3009224371777632
2018-05-16,0.3438953574631087,0.1391028165597106,0.21447878052903066,0.3025230454481501
2018-05-17,0.3446871801214552,0.13782394441321089,0.2160062131955319,0.301482662269802
2018-05-18,0.33705559565187576,0.14436528386851163,0.2084335458181815,0.3101455746614311
2018-05-21,0.3347951678857233,0.14338722876189466,0.2101582721548433,0.3116593311975387
2018-05-22,0.3411182183369338,0.13672446799225454,0.2351935394745402,0.2869637741962715
2018-05-23,0.3397692112747933,0.13779624158622278,0.23569589088305362,0.2867386562559302
2018-05-24,0.3384555592256021,0.13809775388894396,0.23372868808258676,0.28971799880286714
2018-05-25,0.3435361168505597,0.13606973999111127,0.23916279237812246,0.2812313507802065
2018-05-28,0.3441135473923719,0.13576533718505754,0.23860035034565236,0.2815207650769182
2018-05-30,0.34290963045359174,0.13591633695278013,0.24008892911783286,0.2810851034757953
2018-05-31,0.33825009539103845,0.1353515479550162,0.24254211782323928,0.28385623883070604
2018-06-01,0.33863641996954386,0.13540406755212228,0.24224868094398688,0.283710831534347
2018-06-04,0.34104931466154337,0.13555678392162504,0.24386449890272588,0.27952940251410574
2018-06-05,0.3407886673235739,0.13557353981921647,0.24215936140011468,0.2814784314570949
