trade_date,raw_pca,residual_pca,raw_blpx,residual_blpx
2016-07-27,0.25340550946925994,0.14643913216332102,0.07934293720435535,0.5208124211630637
2016-07-28,0.2592493188107003,0.14207278934055037,0.08000221323222272,0.5186756786165266
2016-07-29,0.26021517726118204,0.1409980094749227,0.07765530717034286,0.5211315060935523
2016-08-01,0.2278521128130831,0.17137649965126805,0.08875495463268937,0.5120164329029594
2016-08-02,0.22839898976561288,0.17118103598141712,0.08910824643370657,0.5113117278192635
2016-08-03,0.2413032048090005,0.15933078474402396,0.08947159823619814,0.5098944122107774
2016-08-04,0.23696992725500277,0.16303260055040042,0.08867181702761846,0.5113256551669784
2016-08-05,0.24808445463178716,0.15539633738858563,0.08598882040828362,0.5105303875713435
2016-08-08,0.24913457070451794,0.15475301498917662,0.09067888695005553,0.5054335273562499
2016-08-09,0.24416106779633845,0.15919339576548844,0.09058160023647781,0.5060639362016953
2016-08-10,0.24412162968327544,0.159175993420549,0.09072527538812739,0.5059771015080482
2016-08-12,0.23574173344735924,0.16461189408457774,0.09709467877317024,0.5025516936948928
2016-08-15,0.23298946056179035,0.16899421873508108,0.09337157969605998,0.5046447410070685
2016-08-16,0.23483001980227788,0.16887783240627544,0.0901301791842359,0.5061619686072109
2016-08-17,0.24746944962157577,0.15612503870876077,0.08481438864669656,0.5115911230229669
2016-08-18,0.23949270757759175,0.15669537717497406,0.08524555581568168,0.5185663594317524
2016-08-19,0.24015980686747945,0.156511080430905,0.08574774758330293,0.5175813651183127
2016-08-22,0.26138324185286377,0.13126256180339854,0.08817563267521383,0.5191785636685239
2016-08-23,0.2615839121030393,0.1312008121833828,0.08810456840131707,0.5191107073122608
2016-08-24,0.2676307180948192,0.12465972541460549,0.091474239343111,0.5162353171474644
2016-08-25,0.267558291420958,0.12471694013404973,0.09145728445880537,0.5162674839861869
2016-08-26,0.32453184344669667,0.0782027872874104,0.11965412384667869,0.47761124541921424
2016-08-29,0.32397959542827903,0.07864274545546196,0.1194643769028517,0.47791328221340723
2016-08-30,0.3209988512839362,0.08102620244091265,0.11873489565746653,0.4792400506176846
2016-08-31,0.33502065043013796,0.07092888843192866,0.12033786578789708,0.4737125953500363
2016-09-01,0.3344228228228581,0.07120631371383855,0.12027278535372442,0.47409807810957894
2016-09-02,0.3269004454001746,0.07533248168638779,0.11946415937173854,0.478302913541699
2016-09-05,0.3346887287737189,0.0745100888631083,0.12032330059744462,0.470477881765728
2016-09-07,0.3444282664229144,0.06568574045650763,0.12738778914185317,0.4624982039787247
2016-09-08,0.34362951189473695,0.0656946105031304,0.12744506234825284,0.46323081525387966
2016-09-09,0.3441144293644784,0.06518545060169473,0.1275228669170093,0.4631772531168177
2016-09-12,0.3519878919635999,0.062445422745303736,0.12552765064300936,0.4600390346480871
2016-09-13,0.35361909668364655,0.06125028420046074,0.1263143839249367,0.45881623519095605
2016-09-14,0.35843288178770827,0.060078755345374775,0.12185548907355395,0.459632873793363
2016-09-15,0.3511587130353972,0.06706924465662183,0.11752316867077475,0.4642488736372063
2016-09-16,0.3396077024776425,0.07319239938385537,0.11913967396129199,0.4680602241772102
2016-09-20,0.33752717065404264,0.07369751407627999,0.11802135875102537,0.47075395651865204
2016-09-21,0.33867890203120393,0.07419289989243762,0.11821414991675125,0.4689140481596073
2016-09-23,0.3385213585121066,0.07436516852564025,0.11708382351194593,0.47002964945030734
2016-09-26,0.34403018254288115,0.07400599796635247,0.11331982664435247,0.46864399284641384
2016-09-27,0.3189388209587066,0.09460814396470257,0.10387254336320183,0.482580491713389
2016-09-28,0.3213505094518598,0.08983583538885521,0.10788408399788192,0.4809295711614031
2016-09-29,0.3208692308117159,0.09036976373099398,0.1077816760653668,0.48097932939192317
2016-09-30,0.3247604005564126,0.08725143509978149,0.10986488744718616,0.4781232768966199
2016-10-03,0.32257175666020327,0.08908989162214191,0.10903265093128944,0.47930570078636536
2016-10-04,0.32249483748708685,0.08996498835226956,0.10917061233804194,0.4783695618226016
2016-10-05,0.322527620800951,0.08983856398269045,0.10926735667125513,0.47836645854510335
2016-10-06,0.3279563169253823,0.08881560342091625,0.11134749336507403,0.47188058628862745
2016-10-07,0.3316431787052762,0.08755874549221399,0.1101268607378421,0.47067121506466764
2016-10-11,0.32872431339998454,0.08925051229641474,0.10584486128399433,0.4761803130196064
2016-10-12,0.32878811084055787,0.08942948622237128,0.11007794410818379,0.47170445882888695
2016-10-13,0.32561418484535226,0.09383985891077788,0.10716897174553384,0.473376984498336
2016-10-14,0.3227462987223419,0.09637081954564376,0.10561999190611508,0.4752628898258992
2016-10-17,0.32317533767785694,0.09697721970187846,0.10346525661701364,0.4763821860032511
2016-10-18,0.3636738959324401,0.065433843791888,0.11757235886395,0.453319901411722
2016-10-19,0.36348806288276675,0.06573676567486894,0.11737743253667418,0.4533977389056901
2016-10-20,0.3619540441549897,0.06387212297784384,0.12243316858696668,0.45174066428019977
2016-10-21,0.36216119680148134,0.06345533140151632,0.12339213890892714,0.4509913328880752
2016-10-24,0.3626488666726239,0.06616617513825628,0.12001539623046721,0.45116956195865254
2016-10-25,0.3639754228210961,0.06667480485359228,0.1198167921164037,0.44953298020890786
2016-10-26,0.3696482865630036,0.06414529948199914,0.11970948679996506,0.44649692715503225
2016-10-27,0.370896972279395,0.06331472299235993,0.11919194450342369,0.4465963602248214
2016-10-28,0.37289851129418516,0.06266976901699672,0.11850756780860017,0.44592415188021806
2016-10-31,0.3748773489658433,0.061871001403019835,0.1184825604351542,0.4447690891959826
2016-11-01,0.3716152145937929,0.0641092553159415,0.11877154943202879,0.4455039806582369
2016-11-02,0.36968639099577394,0.06456698202895358,0.11992071469571108,0.44582591227956136
2016-11-04,0.36842778320043806,0.06416239550174825,0.1211593161247854,0.44625050517302833
2016-11-07,0.3750493728218808,0.0594873351677319,0.12212073715095358,0.44334255485943375
2016-11-08,0.3755306248504326,0.05927701913929542,0.12131504943345567,0.44387730657681623
2016-11-09,0.3942134320262657,0.04987169265523844,0.12107321654541063,0.4348416587730853
2016-11-10,0.394070411742458,0.050380425175737126,0.11997956490574888,0.43556959817605606
2016-11-11,0.39328702170478386,0.051122255527175066,0.1191100980615553,0.43648062470648585
2016-11-14,0.39218542243581384,0.0522503429274759,0.11868851397147005,0.4368757206652403
2016-11-15,0.3863728020897121,0.0554141622378925,0.12031597094099143,0.43789706473140405
2016-11-16,0.3851691271119927,0.05581717811203947,0.11902218531048529,0.43999150946548254
2016-11-17,0.38180721781225546,0.05856876284099677,0.11843640055078056,0.44118761879596724
2016-11-18,0.37670209731892285,0.060454346930013315,0.11482508177567212,0.4480184739753917
2016-11-21,0.37758563265176287,0.06116831617500002,0.11597360789331371,0.4452724432799235
2016-11-22,0.39612349352405657,0.0450028742651415,0.12323789507803201,0.43563573713277
2016-11-24,0.3945262473505338,0.04629643499101713,0.12281525325752041,0.4363620644009285
2016-11-28,0.40344616863862065,0.03714343610232223,0.1272585726757343,0.43215182258332274
2016-11-29,0.4045786923620754,0.036981155757301674,0.12657330664149885,0.43186684523912405
2016-11-30,0.39113572975236716,0.053656213421746354,0.11385925740562404,0.4413487994202624
2016-12-01,0.391883495494724,0.05370661810095625,0.11887865704338392,0.4355312293609359
2016-12-02,0.39136762896193406,0.05222607416593961,0.12113182505881473,0.43527447181331164
2016-12-05,0.393017309193988,0.050550373614754014,0.12266573899072197,0.4337665782005361
2016-12-06,0.3937964704499239,0.050069295982162344,0.1229088450492601,0.4332253885186537
2016-12-07,0.39278523044043906,0.051015819042589415,0.1223176693881764,0.43388128112879515
2016-12-08,0.39164970203289035,0.05210790360619231,0.12151444673863021,0.43472794762228706
2016-12-09,0.3920835163843263,0.05183106000677299,0.12160577387512518,0.43447964973377556
2016-12-12,0.3916334302836282,0.05122325668744953,0.12133284920530232,0.43581046382361993
2016-12-13,0.3889643522128337,0.053294124971999646,0.12071722562826005,0.4370242971869066
2016-12-14,0.3890735004831406,0.05316635110161432,0.12099281712443126,0.4367673312908138
2016-12-15,0.38904929455434434,0.05259647967409435,0.12224686320179885,0.4361073625697624
2016-12-16,0.3811488131668348,0.0597053242290603,0.11850352104589286,0.440642341558212
2016-12-19,0.38061159545881923,0.059732274813453064,0.11839455374665986,0.44126157598106786
2016-12-20,0.38660894106692306,0.05470900734101932,0.1211157179047403,0.4375663336873173
2016-12-21,0.3743252391162859,0.06389489797182939,0.1140844931964479,0.4476953697154369
2016-12-22,0.3717733097444245,0.06574753209205668,0.11348386748842809,0.44899529067509075
2016-12-26,0.38687667953602767,0.055805379852762495,0.117925256292989,0.4393926843182208
2016-12-28,0.38723524243450036,0.055927226401023,0.11769541068333426,0.4391421204811424
2016-12-29,0.38683661113451306,0.0570288378702494,0.1176015393887101,0.43853301160652747
2016-12-30,0.38498372438654943,0.058374863421866624,0.11429717440665248,0.4423442377849315
2017-01-04,0.3862099159354871,0.05393467370055149,0.12164931672497512,0.4382060936389862
2017-01-05,0.3865394122543399,0.05410163462709831,0.12151747545638265,0.4378414776621791
2017-01-06,0.38651119153090974,0.0541140197208483,0.12152192282959365,0.4378528659186484
2017-01-10,0.38625179037326146,0.05482647294973018,0.1214307689786154,0.43749096769839296
2017-01-11,0.38652669475058665,0.053935735770423356,0.1253269687373257,0.4342106007416643
2017-01-12,0.3865839727708654,0.054009272720829046,0.12514088294966025,0.43426587155864527
2017-01-13,0.38473999803498593,0.05513317042768075,0.12562044542930262,0.43450638610803066
2017-01-16,0.38809446900813094,0.0537747211672861,0.12471462584396935,0.4334161839806136
2017-01-18,0.3882740295949639,0.0533002144825419,0.12573566675141412,0.4326900891710801
2017-01-19,0.4016460750595766,0.04004930949395346,0.15106874714571583,0.40723586830075403
2017-01-20,0.4019619599286745,0.03974324664647789,0.15168033738992642,0.40661445603492113
2017-01-23,0.40121839833868084,0.040305261967052176,0.1502571657125067,0.40821917398176033
2017-01-24,0.3999055628229409,0.041170992809579955,0.14818379357937222,0.4107396507881069
2017-01-25,0.389812523977551,0.04748754997978312,0.14230984541846536,0.4203900806242006
2017-01-26,0.3898683693665726,0.04744041432197726,0.1422992730858024,0.42039194322564766
2017-01-27,0.3931845162121268,0.04453177449713664,0.14268886069440595,0.41959484859633056
2017-01-30,0.3934233978952759,0.04433937273660191,0.14303631324219074,0.4192009161259314
2017-01-31,0.38845575329457305,0.047318324998661405,0.1433366826416908,0.4208892390650748
2017-02-01,0.38872204807740923,0.046538584054946076,0.145098253122764,0.41964111474488075
2017-02-02,0.3886995577024137,0.04645730600685826,0.14523446755944117,0.4196086687312868
2017-02-03,0.3891232676184982,0.04563188098241169,0.14596690870013118,0.4192779426989589
2017-02-06,0.3816045591321507,0.05283295912905753,0.14726945081449833,0.41829303092429354
2017-02-07,0.38152612821832516,0.05248030349462597,0.1482522733893396,0.4177412948977091
2017-02-08,0.3942444411040142,0.04289000382207993,0.14979097881141615,0.4130745762624897
2017-02-09,0.3944228197707998,0.042633467993904016,0.14859551255963002,0.4143481996756661
2017-02-10,0.39118104637056544,0.04252978576434787,0.1486067440220445,0.41768242384304227
2017-02-13,0.3903830325468919,0.04339245761132498,0.14695131448513585,0.41927319535664725
2017-02-14,0.3885015208750222,0.04438008318269212,0.1444834398781291,0.4226349560641566
2017-02-15,0.3889339134241059,0.044468719097306784,0.14413787857354327,0.4224594889050441
2017-02-16,0.37342569506468837,0.05409748252909125,0.1388622452726413,0.43361457713357915
2017-02-17,0.35660112163064484,0.07024276723085812,0.1286572841100975,0.44449882702839955
2017-02-20,0.3597386379825967,0.06950103596183235,0.12872747396657017,0.4420328520890007
2017-02-22,0.3557951010511846,0.07181669468577694,0.12881440423313184,0.44357380002990654
2017-02-23,0.36554400813408605,0.06754379037147082,0.14526693020861542,0.42164527128582757
2017-02-24,0.36341119600263266,0.06994948751100931,0.15094566838159834,0.4156936481047597
2017-02-27,0.3673540703474804,0.06706675926343582,0.14676645744005867,0.41881271294902517
2017-02-28,0.36777401653662084,0.06589347957552079,0.14634598044721225,0.41998652344064613
2017-03-01,0.3643560174851287,0.06863719237874799,0.1534083078308232,0.41359848230530005
2017-03-02,0.36397462310393847,0.06889899437143523,0.15267268446189658,0.4144536980627297
2017-03-03,0.3620084207798979,0.07189679118609217,0.1487480125438553,0.4173467754901546
2017-03-06,0.34757929304602864,0.08752164068069505,0.14991886833739226,0.4149801979358841
2017-03-07,0.33454068725926195,0.09642287489157982,0.13592535584018522,0.433111082008973
2017-03-08,0.32957009717553326,0.09732035230315549,0.1454366046012715,0.4276729459200399
2017-03-09,0.3336178361931745,0.0956030912289979,0.14598361229113763,0.4247954602866899
2017-03-10,0.3382032795740189,0.0926016615656076,0.14859908024603388,0.4205959786143395
2017-03-13,0.3415922466203314,0.09196190084663237,0.14096435616444203,0.4254814963685941
2017-03-14,0.34781077624134343,0.08675727774544868,0.1424752348998778,0.42295671111333016
2017-03-15,0.35306694999238686,0.08109147737378099,0.13846515755057112,0.42737641508326096
2017-03-16,0.3426553323471822,0.08769269012066462,0.1768357613752407,0.3928162161569125
2017-03-17,0.33677374440663005,0.09248190314669825,0.18048125892077044,0.3902630935259013
2017-03-21,0.32271089602560005,0.1091405061949308,0.18029694851799266,0.3878516492614765
2017-03-22,0.32274126620316845,0.10913781766142593,0.1796548955195531,0.38846602061585245
2017-03-23,0.3242380533681725,0.10949284784810424,0.19201571123803945,0.3742533875456838
2017-03-24,0.32480154349814644,0.10957837458698884,0.19366529862609602,0.3719547832887687
2017-03-27,0.328609620675174,0.10555081533594175,0.19086151195272763,0.3749780520361566
2017-03-28,0.3333443369497636,0.09655404640951175,0.1709571773712588,0.39914443926946586
2017-03-29,0.3427255491040365,0.09309837306517539,0.17333512027123654,0.3908409575595515
2017-03-30,0.33784201018775106,0.09881218338999419,0.12590739286819,0.4374384135540648
2017-03-31,0.32345049978277407,0.10891649568234381,0.1731652896396692,0.394467714895213
2017-04-03,0.3437178384596106,0.09464250325887018,0.18450273873505546,0.3771369195464637
2017-04-04,0.3474477409487584,0.09427015094266294,0.1726289521839505,0.3856531559246282
2017-04-05,0.34820557249377143,0.09184580698428449,0.1733351488130851,0.386613471708859
2017-04-06,0.3470175030497594,0.0929797580076757,0.1737696751372934,0.38623306380527145
2017-04-07,0.33950044666971274,0.10129990492276555,0.15721849678916844,0.4019811516183533
2017-04-10,0.3607517675047951,0.08610303408812738,0.1770559218540283,0.3760892765530492
2017-04-11,0.3604319431685637,0.08622390327967523,0.17572287094827535,0.37762128260348576
2017-04-12,0.35631977373050694,0.08804900687855158,0.17981564926147073,0.37581557012947064
2017-04-13,0.36156787363310466,0.08377620239797431,0.18537837842587004,0.3692775455430509
2017-04-14,0.3613840082999327,0.08376787386920365,0.18588481883840632,0.3689632989924573
2017-04-18,0.37191153800791976,0.07255246590710772,0.18886288741232887,0.36667310867264374
2017-04-19,0.3825792873342987,0.061930416584796186,0.1837360701443907,0.3717542259365144
2017-04-20,0.3805092973449527,0.07119261728676413,0.172693476661714,0.37560460870656914
2017-04-21,0.387769512803836,0.06875738679596011,0.17728501898416144,0.3661880814160424
2017-04-24,0.3822734548069616,0.07041516455555555,0.16958745332648953,0.3777239273109933
2017-04-25,0.38371403455373254,0.07005432754003173,0.16740480506775976,0.3788268328384759
2017-04-26,0.3556659656862024,0.09155110019683696,0.1603902181395028,0.3923927159774578
2017-04-27,0.35907452699356385,0.09128898841172586,0.1546861465409265,0.3949503380537839
2017-04-28,0.3683741414639643,0.08882812104347053,0.15455715363154507,0.3882405838610201
2017-05-01,0.3868186211889216,0.07330104117408201,0.1921955175421727,0.3476848200948237
2017-05-02,0.3802154165560167,0.07616633108707489,0.1857319156710015,0.3578863366859069
2017-05-08,0.38330299521110156,0.07465977782839213,0.1775890896461445,0.36444813731436176
2017-05-09,0.37834003994564713,0.07999280943471616,0.17712868527458778,0.3645384653450489
2017-05-10,0.381803546462766,0.07867781539683778,0.17681435846083882,0.3627042796795575
2017-05-11,0.38479667519667554,0.07703742066852565,0.1772865201108676,0.3608793840239311
2017-05-12,0.37825338814882553,0.08209554123804215,0.17202601299310172,0.36762505762003056
2017-05-15,0.36739828922795653,0.0871044493453015,0.17067251238218792,0.37482474904455404
2017-05-16,0.36655929248006897,0.08676108738918514,0.17984676903630822,0.3668328510944377
2017-05-17,0.3605308912667364,0.09249307054683036,0.1788067625618856,0.36816927562454765
2017-05-18,0.337391470525169,0.112137287978243,0.18460820268454337,0.3658630388120447
2017-05-19,0.3374171228716508,0.11050592053643783,0.2022778261828958,0.3497991304090156
2017-05-22,0.3456063513294907,0.10324873735481634,0.2043417298444019,0.3468031814712911
2017-05-23,0.346786585748048,0.10263240148512227,0.2064926217069455,0.34408839105988415
2017-05-24,0.35041289299263206,0.10120883474745432,0.18610340358497657,0.3622748686749371
2017-05-25,0.35847251703953564,0.0976734890409897,0.19115418108980706,0.35269981282966756
2017-05-26,0.3554070633343451,0.10169719218299803,0.19447436428496132,0.3484213801976956
2017-05-29,0.32924751410005487,0.12734737039810498,0.16941430614704958,0.3739908093547906
2017-05-31,0.3328872501703323,0.12338479247476133,0.17529078438047208,0.36843717297443423
2017-06-01,0.3287410971044782,0.12536055602647306,0.17066812517881125,0.3752302216902375
2017-06-02,0.32871933479275584,0.12563311972244265,0.17158128628996913,0.37406625919483233
2017-06-05,0.33450836564609326,0.12084482680907943,0.16739234567749817,0.3772544618673292
2017-06-06,0.3299724999443633,0.12597201753449844,0.18013400189182652,0.36392148062931184
2017-06-07,0.3461603398471341,0.11116243727134711,0.16024327220347953,0.3824339506780393
2017-06-08,0.33601249169161856,0.11903729350964193,0.15366637250896928,0.3912838422897703
2017-06-09,0.3280670666341942,0.11986914613480693,0.1545234554671917,0.39754033176380726
2017-06-12,0.35579281657125944,0.09249417820035478,0.18456499400985074,0.3671480112185351
2017-06-13,0.354419686678427,0.09176136852465426,0.18591781594684015,0.36790112885007864
2017-06-14,0.3567701903239095,0.08934364977059239,0.1795905984290675,0.3742955614764306
2017-06-15,0.35634979271515216,0.09026785063151989,0.16163300086814228,0.39174935578518577
2017-06-16,0.35549031160841954,0.08996082185388485,0.16242446372854905,0.39212440280914657
2017-06-19,0.3549819871066721,0.0906338022642288,0.1692218619010403,0.38516234872805877
2017-06-20,0.39531991745620815,0.05759447632270383,0.20050374998153034,0.3465818562395576
2017-06-21,0.39622493683705884,0.05863136027957406,0.19574806518860935,0.34939563769475773
2017-06-22,0.39473042120011714,0.05959909363697328,0.1946073482008877,0.3510631369620218
2017-06-23,0.38357662839108053,0.05784812611262547,0.1924934818197644,0.36608176367652967
2017-06-26,0.39117914414184535,0.046343949681482095,0.17470635195042394,0.38777055422624856
2017-06-27,0.38475505872708965,0.049507416730031714,0.19392019178062161,0.37181733276225704
2017-06-28,0.36949375879363566,0.06391133774979915,0.20753771595111048,0.3590571875054547
2017-06-29,0.35683513203792594,0.07434004883197241,0.20372146778750255,0.36510335134259914
2017-06-30,0.3580003663634334,0.07379792884923596,0.19757841953779182,0.3706232852495389
2017-07-03,0.35934845115291664,0.0745044532278358,0.19589085952881574,0.37025623609043185
2017-07-04,0.357986792091092,0.0750491413192289,0.19708151724318504,0.36988254934649406
2017-07-06,0.3591082242670965,0.07337900622855935,0.1953227834004109,0.37218998610393317
2017-07-07,0.35385383617526295,0.08334637520374341,0.2333090863392442,0.3294907022817495
2017-07-10,0.3461445534617028,0.09179747582820895,0.24607136652115216,0.31598660418893604
2017-07-11,0.3518680988015725,0.09240681192923661,0.26560115213747293,0.29012393713171797
2017-07-12,0.36882703188814403,0.07818703700626635,0.25197682533400495,0.30100910577158463
2017-07-13,0.37389349925743415,0.0740845873921558,0.24888049902076162,0.3031414143296485
2017-07-14,0.38795495626887205,0.06144283262604897,0.218904697513605,0.33169751359147404
2017-07-18,0.3896019206209977,0.061636519472955155,0.21901905050686585,0.3297425093991814
2017-07-19,0.3897880451913246,0.06255781884599083,0.2222128364550952,0.3254412995075894
2017-07-20,0.3994062567757828,0.052296778964196516,0.21006488791110592,0.3382320763489148
2017-07-21,0.3949405715680221,0.05828757218193431,0.26403596722290756,0.28273588902713603
2017-07-24,0.3830910333177111,0.06845908777884463,0.26408631172839825,0.2843635671750459
2017-07-25,0.3782204049414496,0.07194884742558003,0.2604005754814614,0.28943017215150896
2017-07-26,0.3778968071505077,0.07224234099644834,0.26167294249779527,0.2881879093552488
2017-07-27,0.37884731715185915,0.07136128414519691,0.2587883811293042,0.29100301757363983
2017-07-28,0.374444892065518,0.07489246295441136,0.25660647452184326,0.29405617045822735
2017-07-31,0.3700847132960281,0.07253332651205983,0.24451447003946303,0.31286749015244886
2017-08-01,0.368618671314607,0.07260337752988058,0.24762311763852077,0.31115483351699175
2017-08-02,0.37216715980340737,0.07089047457161984,0.229536360319565,0.3274060053054078
2017-08-03,0.374480462569965,0.06896366987691317,0.2301341758297246,0.3264216917233974
2017-08-04,0.37534615401570903,0.06951228111096672,0.2292889887694414,0.3258525761038829
2017-08-07,0.380515068972951,0.06265733088645513,0.22970014780806874,0.32712745233252516
2017-08-08,0.3826968601980321,0.062388246747865715,0.2273231980097714,0.3275916950443307
2017-08-09,0.3706086687233483,0.07193778687805319,0.23859153296856786,0.3188620114300306
2017-08-10,0.36222855582779007,0.07265348734756703,0.23524913864083027,0.32986881818381253
2017-08-11,0.36017848964918686,0.0708226899194933,0.2210684295152537,0.34793039091606615
2017-08-14,0.3641307673635163,0.06794133581931484,0.22369893604468657,0.34422896077248216
2017-08-15,0.3564442406427481,0.07088599258622187,0.2183643248714047,0.3543054418996254
2017-08-16,0.3453235969106591,0.07854799144473576,0.2091365547601144,0.3669918568844906
2017-08-17,0.376560719686501,0.0573746191641739,0.21248246717262298,0.35358219397670204
2017-08-18,0.37423453633753995,0.05892678261112812,0.20945837172706333,0.3573803093242685
2017-08-21,0.372112326599964,0.06128110200453342,0.21251346926292816,0.3540931021325743
2017-08-22,0.3935850993167119,0.04445335938237346,0.20501424023221493,0.3569473010686997
2017-08-23,0.40010149754279767,0.04819934742546789,0.19824932637654719,0.3534498286551873
2017-08-24,0.40392019744478036,0.044358583580878866,0.1979802055783017,0.35374101339603903
2017-08-25,0.4286781391850329,0.02634177452739291,0.18661797345531644,0.3583621128322578
2017-08-28,0.4444495814257777,0.012418760889447843,0.19319714987743022,0.3499345078073442
2017-08-29,0.43945601506754045,0.018486611409609766,0.20323685018542173,0.338820523337428
2017-08-30,0.4333235535201861,0.024227713662818978,0.1982862120703848,0.3441625207466102
2017-08-31,0.4356745849969068,0.022191079645633847,0.197187805467307,0.34494652989015223
2017-09-01,0.4344509673329556,0.020304007472857023,0.201689531207455,0.3435554939867324
2017-09-04,0.4345181403037154,0.020316867198134036,0.201723633672925,0.34344135882522553
2017-09-06,0.4532563178824436,0.008549041044932107,0.21351891489786695,0.32467572617475726
2017-09-07,0.46349751094078656,0.00291437915559737,0.21064966149581746,0.3229384484077986
2017-09-08,0.4635126583475787,0.0021207908795090567,0.21683837049465615,0.3175281802782562
2017-09-11,0.4577220765569023,0.003869552639930111,0.2060916003453695,0.33231677045779806
2017-09-12,0.44428843138878044,0.009205192847224779,0.19685183951518911,0.34965453624880577
2017-09-13,0.4433017345224541,0.010789981662938325,0.20434630381643115,0.3415619799981765
2017-09-14,0.43729517287940856,0.013137803703340709,0.24482985956345268,0.30473716385379807
2017-09-15,0.43840448279038463,0.01676056070695461,0.2530174997729832,0.29181745672967757
2017-09-18,0.43397537579710477,0.019427615218419146,0.24878877676307978,0.29780823222139635
2017-09-19,0.43401381096892244,0.011224230231345167,0.2266329387443139,0.32812902005541855
2017-09-20,0.43515394085325937,0.011226437078124379,0.22706280039684146,0.3265568216717748
2017-09-21,0.44171994925478825,0.0073278900297714545,0.23093485402360067,0.32001730669183975
2017-09-22,0.4319369677522648,0.012064341481395666,0.23751060661132595,0.31848808415501373
2017-09-25,0.44110685047194187,0.004695335542242148,0.2320367800217428,0.32216103396407303
2017-09-26,0.4399480303051179,0.004355045395427458,0.229199458496303,0.3264974658031516
2017-09-27,0.4395991579088036,0.005318257938491794,0.2290495232749467,0.3260330608777579
2017-09-28,0.4511445651431222,0.0032088396825725616,0.24689184589688995,0.2987547492774153
2017-09-29,0.4477233830207184,0.0050144205336000655,0.24730309026533143,0.29995910618035004
2017-10-02,0.4452971198989955,0.005783180492145178,0.2574734811973299,0.29144621841152946
2017-10-03,0.435654048717842,0.010192821889565797,0.2530233103965353,0.30112981899605695
2017-10-04,0.43774107856463523,0.008465056295351247,0.2490971353043558,0.3046967298356579
2017-10-05,0.4432509802138278,0.004796377601365471,0.2366974344912788,0.31525520769352794
2017-10-06,0.43803033587746987,0.008019991121736743,0.2504595397642934,0.30349013323650004
2017-10-09,0.4381651263030881,0.007910376797662527,0.24805478756173058,0.3058697093375187
2017-10-10,0.44923903221328704,0.00023197313455700804,0.25391204973964715,0.2966169449125088
2017-10-11,0.44489280865988823,0.002928058658196204,0.2567707027973632,0.2954084298845524
2017-10-12,0.4471860835073818,0.0015933655642703163,0.25126060085196783,0.29995995007638016
2017-10-13,0.4568520857998579,0.0,0.22694971300375535,0.3161982011963867
2017-10-16,0.45982646869450367,0.0,0.22414091980936762,0.3160326114961287
2017-10-17,0.4610694464702325,0.0,0.21536150113815555,0.3235690523916119
2017-10-18,0.46049763336851135,0.0,0.22791001437025565,0.31159235226123294
2017-10-19,0.4642150894710384,0.0,0.230576223619684,0.3052086869092776
2017-10-20,0.46346056942720454,0.0,0.23288045718131195,0.30365897339148357
2017-10-23,0.46301222670619524,0.0,0.23191225215856956,0.3050755211352352
2017-10-24,0.46639928023413063,0.0,0.23780546180346346,0.2957952579624059
2017-10-25,0.4705286060365533,0.0,0.2314871967290955,0.2979841972343513
2017-10-26,0.4703314943894496,0.0,0.23233369970588177,0.2973348059046686
2017-10-27,0.4663487296757068,0.0,0.23827528539553025,0.2953759849287629
2017-10-30,0.46669628409903735,0.0,0.23788818145897822,0.2954155344419846
2017-10-31,0.4679070004729575,0.0,0.22998281938350218,0.30211018014354024
2017-11-01,0.46662415448660993,0.0,0.2285541881433659,0.3048216573700241
2017-11-02,0.46909720268737654,0.0,0.23695456352579056,0.2939482337868329
2017-11-03,0.4646157685713047,0.0,0.22736822195815476,0.3080160094705405
2017-11-06,0.46246316473188936,0.0,0.2210217086337928,0.31651512663431774
2017-11-07,0.466521307577506,0.0,0.21376963561872614,0.319709056803768
2017-11-08,0.4654508235942022,0.0,0.21594506549245854,0.3186041109133393
2017-11-09,0.46206935403552996,0.0,0.22673502558637365,0.31119562037809656
2017-11-10,0.46286341583746415,0.0,0.22345839113824612,0.3136781930242896
2017-11-13,0.4642139235354686,0.0,0.2498794705698611,0.2859066058946703
2017-11-14,0.46535921775400546,0.0,0.26063116399306313,0.27400961825293146
2017-11-15,0.46739430493186296,0.0,0.2550058184523763,0.27759987661576074
2017-11-16,0.4673142775412209,0.0,0.260389595205326,0.2722961272534532
2017-11-17,0.46448414978518704,0.0,0.25452187568308465,0.28099397453172825
2017-11-20,0.4664953491772136,0.0,0.25212928469268786,0.28137536613009845
2017-11-21,0.46672696249916323,0.0,0.2526268056247563,0.2806462318760804
2017-11-22,0.47980440230637184,0.0,0.2452608423440874,0.2749347553495408
2017-11-23,0.481572277899409,0.0,0.251009345935428,0.267418376165163
2017-11-27,0.48953070727797815,0.0,0.24111551906894904,0.26935377365307295
2017-11-28,0.4890938126939392,0.0,0.24793286683237123,0.26297332047368954
2017-11-29,0.4935909256593625,0.0,0.26215510186656277,0.24425397247407474
2017-11-30,0.4923095221083431,0.0,0.2603997439685277,0.2472907339231292
2017-12-01,0.4944170779494689,0.0,0.2582984811799099,0.24728444087062135
2017-12-04,0.4901921984119404,0.0,0.2525561949228435,0.25725160666521607
2017-12-05,0.4910672839648221,0.0,0.2522453350183436,0.2566873810168342
