Sharpe_net,AR_net,Vol_net,MDD,n_days,variant
8.719114164418487,1.3914708204499469,0.15958855386116505,-0.06311612378493692,2734,baseline_blp_enhanced
8.496310259239339,1.424817345872315,0.16769836580801567,-0.0730455313803482,2734,bayesian_ic_postfix
8.498182369651206,1.4257797713569058,0.1677746733758815,-0.0730175941885256,2734,bayesian_kalman_postfix
6.687932107696683,1.1930343561194363,0.17838613444452506,-0.11583596054947443,2734,bayesian_cs_var_postfix
