date,eta,ic,rolling_ic,cs_var,mode
2022-11-10,0.7671862707587744,0.4264705882352942,0.0934372541517549,0.0,ic
2022-11-11,0.7647550408475051,0.006131209000359298,0.09295100816950103,0.0,ic
2022-11-14,0.7781770763283642,0.286764705882353,0.09563541526567285,0.0,ic
2022-11-15,0.7779850594216633,-0.05392156862745098,0.09559701188433264,0.0,ic
2022-11-16,0.8,0.437347757452256,0.10779114062073633,0.0,ic
2022-11-17,0.8,0.06127450980392158,0.11020321656222407,0.0,ic
2022-11-18,0.8,0.04166666666666667,0.114910655093192,0.0,ic
2022-11-21,0.8,0.07480074980438343,0.10932859416571722,0.0,ic
2022-11-22,0.8,-0.058823529411764705,0.10061399721582616,0.0,ic
2022-11-24,0.8,0.22549019607843138,0.10878393185634905,0.0,ic
2022-11-28,0.7774607824644184,-0.2303921568627451,0.0954921564928837,0.0,ic
2022-11-29,0.7993293249326185,0.5882352941176471,0.09986586498652372,0.0,ic
2022-11-30,0.7773483103045451,-0.03186274509803922,0.09546966206090902,0.0,ic
2022-12-01,0.7634340637303733,-0.05392156862745098,0.09268681274607465,0.0,ic
2022-12-02,0.8,0.34558823529411764,0.10505842805886643,0.0,ic
2022-12-05,0.794168579759007,-0.2058823529411765,0.0988337159518014,0.0,ic
2022-12-06,0.8,0.6151960784313726,0.10754831290169245,0.0,ic
2022-12-07,0.8,0.16911764705882354,0.11077738230723246,0.0,ic
2022-12-08,0.8,0.6299019607843138,0.11343783948433123,0.0,ic
2022-12-09,0.8,0.4389945644257257,0.11577637754399885,0.0,ic
2022-12-12,0.8,0.06617647058823531,0.11519281078396149,0.0,ic
2022-12-13,0.8,-0.14705882352941177,0.11313087489849619,0.0,ic
2022-12-14,0.8,0.26715686274509803,0.11569856864266051,0.0,ic
2022-12-15,0.8,-0.12875538900754524,0.11626143050404092,0.0,ic
2022-12-16,0.8,-0.11274509803921569,0.11326578780251587,0.0,ic
2022-12-19,0.8,-0.148375257808695,0.1146065477937255,0.0,ic
2022-12-20,0.8,0.6715686274509804,0.1252663672770744,0.0,ic
2022-12-21,0.8,0.5098039215686275,0.12367128479963899,0.0,ic
2022-12-22,0.8,-0.21813725490196081,0.12488880749642177,0.0,ic
2022-12-23,0.8,-0.5490196078431373,0.11629092389853815,0.0,ic
2022-12-26,0.8,0.0012262418000718596,0.11965617081164229,0.0,ic
2022-12-28,0.8,0.15441176470588236,0.12506388945465505,0.0,ic
2022-12-29,0.8,0.2034313725490196,0.12899323897223985,0.0,ic
2022-12-30,0.8,-0.2573529411764706,0.1169717637154705,0.0,ic
2023-01-04,0.8,-0.13235294117647062,0.10994649202349188,0.0,ic
2023-01-05,0.8,0.6495098039215687,0.12305729189899763,0.0,ic
2023-01-06,0.8,-0.25980392156862747,0.12033398035215666,0.0,ic
2023-01-10,0.8,-0.09558823529411767,0.1167936753412634,0.0,ic
