date,eta,ic,rolling_ic,cs_var,mode
2009-04-08,0.3,0.0,0.0,0.0,cs_var
2009-04-09,0.3,0.0,0.0,0.0,cs_var
2009-04-10,0.3,-0.3499028622435197,-0.3499028622435197,0.014683522195443771,cs_var
2009-04-14,0.3,0.28936192409361944,-0.030270469074950124,0.08484074348575672,cs_var
2009-04-15,0.3,0.10396986883017494,0.01447631022675823,0.03249723885455501,cs_var
2009-04-16,0.3,0.05459477283232222,0.024505925878149225,0.018053934230525863,cs_var
2009-04-17,0.3,-0.01240790291643687,0.017123160119232005,0.04578213200906451,cs_var
2009-04-20,0.3,-0.1269837430580466,-0.006894657076981096,0.07801773390873759,cs_var
2009-04-21,0.3,0.05636920599226352,0.0021430376471967064,0.01131878338076534,cs_var
2009-04-22,0.3,-0.38603057889646164,-0.04637866442076058,0.049801643804843546,cs_var
2009-04-23,0.3,-0.22095171292100105,-0.06577566980967618,0.05498997758601483,cs_var
2009-04-24,0.3,0.002466138114822808,-0.058951489017226286,0.05109515110758184,cs_var
2009-04-27,0.3,-0.5663474940388878,-0.10507839856465008,0.02507961892626142,cs_var
2009-04-28,0.3,0.06603154639018423,-0.09081923648508056,0.030273074080795558,cs_var
2009-04-30,0.3,0.5658003729895212,-0.04031003575626503,0.03790320925097974,cs_var
2009-05-01,0.3,-0.38964982214200367,-0.06526287764096064,0.01890522232573294,cs_var
2009-05-07,0.3,0.1414500932473803,-0.05148201291507125,0.03173691201613108,cs_var
2009-05-08,0.3,-0.027027108606600087,-0.0499535813957918,0.06095076991167924,cs_var
2009-05-11,0.3,-0.040691278894576334,-0.04940874007219089,0.4567837818510034,cs_var
2009-05-12,0.3,-0.10604393893738073,-0.05255514000914588,0.07438489790612494,cs_var
2009-05-13,0.3,0.2605509965864625,-0.0360758696620086,0.0298800260057139,cs_var
2009-05-14,0.3,0.15492016653081683,-0.026526067852367323,0.05979514534821619,cs_var
2009-05-15,0.6899987013665766,0.3833106007473919,-0.007010036014283551,0.026781732615504133,cs_var
2009-05-18,0.8,0.3234740073148629,0.008011965955223107,0.009622556813204092,cs_var
2009-05-19,0.5134368483812847,-0.15238049166965592,0.0010383808410979322,0.03396921785567485,cs_var
2009-05-20,0.2557006762541308,-0.45968114987012865,-0.018158266271869842,0.06872652689771985,cs_var
2009-05-21,0.3589047552064896,-0.40836358118839794,-0.033766478868530965,0.048631453950567984,cs_var
2009-05-22,0.7987583743201246,-0.34417634378301415,-0.04570531982678032,0.02131901111698996,cs_var
2009-05-25,0.6517046473781892,-0.17783181404465662,-0.05059889368670167,0.025598204960164902,cs_var
2009-05-27,0.8,-0.35449967324023507,-0.06145249295647071,0.011466044252331614,cs_var
2009-05-28,0.529867622040584,0.08757784135354127,-0.056313515911297886,0.030124892386246115,cs_var
2009-05-29,0.4397459760240355,-0.5971216455923269,-0.0743404535673322,0.03590523809591311,cs_var
2009-06-01,0.45287510823692534,-0.5624394109005849,-0.09008558122324357,0.034476387939178725,cs_var
2009-06-02,0.8,0.07265364327891742,-0.08499998045755103,0.014692899731229189,cs_var
2009-06-03,0.24888845511637775,0.19604486607970253,-0.07648346995642212,0.061722054206219915,cs_var
2009-06-04,0.6527544999111788,-0.32864959143190076,-0.08390012058805385,0.023154789278417513,cs_var
2009-06-05,0.7113746030761825,-0.32088621525634403,-0.09067115186429071,0.020891415451023267,cs_var
2009-06-08,0.4619526363503326,0.02632248664483318,-0.0874213285723706,0.03185225900788556,cs_var
2009-06-09,0.8,-0.28977122849167997,-0.09289024478640599,0.01700036587016848,cs_var
2009-06-10,0.7235344262471288,-0.29186722213772,-0.0981264810324932,0.019666342187301063,cs_var
2009-06-11,0.8,0.014742059239963684,-0.095232415897302,0.013515621988762803,cs_var
2009-06-12,0.3264963288167336,-0.11411658115764468,-0.09570452002881058,0.04269384242169783,cs_var
2009-06-15,0.29368043296667,-0.07862431594647298,-0.09528792968533893,0.0474900066712551,cs_var
2009-06-16,0.8,0.16626589908025405,-0.08906045757187243,0.016581738048847036,cs_var
2009-06-17,0.28525955159803834,-0.5030921754238528,-0.09868910217308129,0.04820233068282838,cs_var
2009-06-18,0.3960557189041679,-0.23807686938373915,-0.10185700597332349,0.034523061044929554,cs_var
2009-06-19,0.236851589684615,-0.20962173975993867,-0.10425177783524829,0.05808030301121833,cs_var
2009-06-22,0.1883821093650872,0.3123800079227946,-0.09519456510137778,0.0739983078410481,cs_var
2009-06-23,0.18938828798934995,0.47473158710339053,-0.08306847675659547,0.07455173043151811,cs_var
2009-06-24,0.23332509011706926,-0.03809512291741398,-0.08213153188494586,0.06088327025891611,cs_var
2009-06-25,0.8,0.1850271321841016,-0.07667931425088367,0.015642605279044923,cs_var
2009-06-26,0.8,0.1066830366062518,-0.07301206723374096,0.004221932317287529,cs_var
2009-06-29,0.32458982049345936,-0.12285049366636404,-0.07398929128143945,0.04231724357564616,cs_var
2009-06-30,0.8,-0.5649447089446855,-0.08343074162111727,0.0033096691479374534,cs_var
2009-07-01,0.8,0.05079349722321864,-0.08089820881273357,0.004920817679879997,cs_var
2009-07-02,0.8,-0.20838867070252728,-0.0832591432921742,0.0022817766537731304,cs_var
2009-07-03,,0.2133209469321729,-0.07786677801536789,,cs_var
2009-07-07,,0.0,-0.07647629983652203,,cs_var
2009-07-08,,0.0,-0.07513461036570585,,cs_var
2009-07-09,,0.0,-0.07383918604905575,,cs_var
2009-07-10,,0.0,-0.07258767442110566,,cs_var
2009-07-13,,0.0,-0.07137787984742056,,cs_var
2009-07-14,,0.0,-0.07020775066959399,,cs_var
2009-07-15,,0.0,-0.06907536759427796,4.577768572185118e-05,cs_var
2009-07-16,,0.0,-0.06797893318801958,6.34808047440205e-05,cs_var
2009-07-17,,0.0,-0.0624249195016145,,cs_var
2009-07-21,,0.0,-0.06701796591579894,,cs_var
2009-07-22,,0.0,-0.06866828129405568,5.64233823640904e-05,cs_var
2009-07-23,,0.0,-0.06953486498980684,3.4442277470872586e-05,cs_var
2009-07-24,,0.0,-0.06933791414986339,,cs_var
2009-07-27,,0.0,-0.06732229918068805,4.085322111140584e-05,cs_var
2009-07-28,,0.0,-0.06821704848215254,4.13958525756507e-05,cs_var
2009-07-29,,0.0,-0.062089578975859504,,cs_var
2009-07-30,,0.0,-0.05858240892949442,,cs_var
2009-07-31,,0.0,-0.058621553978936036,,cs_var
2009-08-03,,0.0,-0.04963191121641401,1.7661042853520824e-05,cs_var
2009-08-04,,0.0,-0.050680031000385185,0.00012919793731365397,cs_var
2009-08-05,,0.0,-0.05966098930180617,,cs_var
2009-08-06,,0.0,-0.05347607149002833,,cs_var
2009-08-07,,0.0,-0.05572131106538357,,cs_var
2009-08-10,,0.0,-0.05529230934146928,3.22872841395432e-05,cs_var
2009-08-11,,0.0,-0.054646416025682355,2.6197730147307578e-05,cs_var
2009-08-12,,0.0,-0.05296317889969218,,cs_var
2009-08-13,,0.0,-0.05709890900423921,,cs_var
2009-08-14,,0.0,-0.059557959266633126,,cs_var
2009-08-17,,0.0,-0.06564225451659172,8.982092846673076e-05,cs_var
2009-08-18,,0.0,-0.07077676256920859,,cs_var
2009-08-19,,0.0,-0.06835802460619818,,cs_var
2009-08-20,,0.0,-0.06106149841778345,4.981589307506587e-05,cs_var
2009-08-21,,0.0,-0.054579536811618395,6.114376780635001e-05,cs_var
2009-08-24,,0.0,-0.04911642024363406,5.1711131494454174e-05,cs_var
2009-08-25,,0.0,-0.046293693036576,2.7369272539619133e-05,cs_var
2009-08-26,,0.0,-0.040666714096254816,3.676928135107094e-05,cs_var
2009-08-27,,0.0,-0.04205683856218405,2.4481093602070967e-05,cs_var
2009-08-28,,0.0,-0.03257871720357568,2.012275726103815e-05,cs_var
2009-08-31,,0.0,-0.023651107506740994,,cs_var
2009-09-02,,0.0,-0.024804339939739687,9.415902980153506e-05,cs_var
2009-09-03,,0.0,-0.027916163210846077,,cs_var
2009-09-04,,0.0,-0.02269950302938733,3.895577838078513e-05,cs_var
2009-09-07,,0.0,-0.0176060710411914,3.3115854772716906e-05,cs_var
2009-09-09,,0.0,-0.018023888289522085,,cs_var
2009-09-10,,0.0,-0.01342434498013034,,cs_var
2009-09-11,,0.0,-0.00879153193032526,,cs_var
2009-09-14,,0.0,-0.009025532870642141,,cs_var
2009-09-15,,0.0,-0.007214158566552545,,cs_var
2009-09-16,,0.0,-0.0059661535515291644,2.82828025830199e-05,cs_var
2009-09-17,,0.0,-0.008605294806771293,9.781588571715836e-05,cs_var
2009-09-18,,0.0,-0.00061970472067839,,cs_var
2009-09-24,,0.0,0.0031592932060476265,,cs_var
2009-09-25,,0.0,0.0064866224085863376,0.00017513686779792483,cs_var
2009-09-28,,0.0,0.0015282095844149943,0.0001451780576024109,cs_var
2009-09-29,,0.0,-0.00600721243309914,6.936856966145428e-05,cs_var
2009-09-30,,0.0,-0.005402527942346538,,cs_var
2009-10-01,,0.0,-0.008339466548443388,,cs_var
2009-10-02,,0.0,-0.010032848081875956,4.076859064633517e-05,cs_var
2009-10-05,,0.0,-0.008082840245901923,5.1238339395824114e-05,cs_var
2009-10-06,,0.0,0.0008845360865534008,7.603719998398318e-05,cs_var
2009-10-07,,0.0,7.829009888326383e-05,2.6835246171141766e-05,cs_var
2009-10-08,,0.0,0.003386046776701157,0.00020757354979551664,cs_var
2009-10-09,,0.0,0.0,,cs_var
2009-10-13,,0.0,0.0,7.432461697429712e-05,cs_var
2009-10-14,,0.0,0.0,,cs_var
2009-10-15,,0.0,0.0,,cs_var
2009-10-16,,0.0,0.0,4.713314754172656e-05,cs_var
2009-10-19,,0.0,0.0,7.709142122419086e-05,cs_var
