trade_date,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2026-07-01,0.0,0.0,-0.13075065352905643,0.0,0.1516749666425696,0.0,0.0,0.1538841694752297,0.12008617581606057,-0.158394305986138,0.19150105636541948,0.13285363170072056,-0.23928618987689726,0.0,0.0,-0.14261158036665528,-0.07895727024125303
2026-07-02,0.0,0.0,0.0,0.0,0.0,-0.1003730890763551,0.21147142415127806,0.10004688128097435,0.26269983107442774,0.17203092935152878,-0.20372054866557984,0.0,-0.3821106978102954,0.25375093414179106,-0.15475722824559074,-0.15903843620217892,0.0
2026-07-03,0.0,-0.09836867649573262,0.18862074125232506,0.30816225902102073,0.0,-0.35554520926110295,0.24409404880423755,0.11858035328407686,0.14054259763833976,0.0,0.0,0.0,-0.3413906241069561,0.0,-0.06924414634835303,-0.1354513437878553,0.0
2026-07-07,-0.10276598676974867,0.0,-0.2247773706046339,0.0,0.0,-0.13156552112065448,0.252134724882733,0.17524973331480492,0.19289452076259206,0.21202511605226385,0.0,0.16769590498760614,-0.4021474511671585,0.0,0.0,-0.13874367033780444,0.0
2026-07-08,0.20355366893060506,-0.1606520380734263,0.0,0.0,0.12424838778082925,0.0,0.0,-0.15821785281618098,0.0,0.24504221558892317,0.3659005157366389,0.06125521196300363,-0.29358382249275333,0.0,-0.21771312245182267,-0.1698331641658167,0.0
2026-07-09,0.10638647057760135,0.0,0.0,-0.22396287291947956,0.09179272496372354,0.0,-0.2255218560220195,-0.1229251795825419,-0.19323517004537616,-0.23435492143058292,0.23120580611135555,0.13808502596433697,0.0,0.0,0.0,0.4325299723829827,0.0
2026-07-10,-0.09778765584992404,-0.11396007079675541,0.1528410979904615,0.221905108718583,0.0,0.0,0.0,0.0,-0.17721719069202013,-0.4237136859477472,0.0,0.0,0.0,-0.18732139671355336,0.07686693928544866,0.19193601335657465,0.3564508406489323
2026-07-13,0.1479206538973408,0.0,0.0,-0.09846229199834063,-0.1625941267048291,-0.3309069258977025,0.19092688597588583,0.0,0.0,0.36123473425478764,0.0,0.0,-0.2965141963159753,0.15759703385517765,-0.1115224590831525,0.1423206920168082,0.0
2026-07-14,0.20282170171802807,0.0,0.3299617174518387,0.1665369857993319,0.0,-0.21521140796071075,0.0,0.0,0.08578669146086988,-0.21910884329509064,0.2148929035699315,0.0,-0.2281812869558931,-0.15141935770560788,-0.18607910408269768,0.0,0.0
2026-07-15,0.0,0.0,-0.18782101233090112,-0.36057095117966004,0.19722643815020074,0.0,0.0,-0.1654830545441884,0.0,0.0,0.14063841840426405,0.35753587027184436,-0.1492141359076475,0.12356294692363091,0.18103632625005986,0.0,-0.13691084603760287
2026-07-16,0.1352415822615126,0.0,0.0,0.0,0.25749745610091923,-0.21967293304424265,0.0,0.0,0.0,0.15996760054990236,-0.10425839046291092,0.0,-0.334330058716975,0.16341368609243873,-0.2255826610903331,-0.11615595668553827,0.28387967499522715
2026-07-17,0.24407472563410287,-0.10315221776701923,0.0,0.0,0.0,0.21612068771382606,0.20013592442134046,0.0,0.22803541832582402,-0.15863253264249683,0.0,0.0,-0.23472434942704604,0.11163324390490663,-0.2932054031112917,-0.2102854970521462,0.0
2026-07-21,0.03870258638882292,-0.2097196707543101,0.2979027912802036,-0.08666050214409098,0.0,0.0,0.0,0.0,-0.1718560432009842,-0.31466454846357267,0.0,0.0,-0.21709923543704207,0.28058405478849663,0.061835154120270956,0.0,0.3209754134222058
2026-07-22,0.0,0.0,0.06368762721429774,-0.1762244334783913,0.19563185545097259,0.0,-0.32080239137019617,0.0,-0.24220456909214685,0.0,0.0,0.23909686061260452,-0.12928757533658744,0.0,0.09750642552484404,-0.13148103072267822,0.4040772311972811
2026-07-23,0.0,-0.08282675438389302,0.0,0.0,-0.3214888521883701,-0.21858914283219313,0.09978293016035508,0.0,0.2760806333375265,-0.1827467231362152,0.32086010360282036,0.06907379008947515,-0.19434852745932862,0.234202542809823,0.0,0.0,0.0
