ir,pit_percentile,daily_return,next_return
17.48618486302485,99.60317460317461,0.0038445370100318945,0.006879437878369541
17.50050620201595,99.60317460317461,0.006879437878369541,0.011570729438447983
17.511714445097805,99.60317460317461,0.011570729438447983,0.006650176153470298
17.534198212712425,99.60317460317461,0.006650176153470298,0.020404451506982724
17.538087064883065,99.60317460317461,0.020404451506982724,0.006796794048207748
17.593730536561427,99.60317460317461,0.006796794048207748,0.013295524336256115
17.632124729742888,100.0,0.013295524336256115,0.0031917336038529806
17.64016450583974,100.0,0.0031917336038529806,0.014632376114210815
17.56054440153943,98.4126984126984,0.014632376114210815,0.009009369113539247
17.59364597444935,98.4126984126984,0.009009369113539247,0.012362216650944637
17.544340727130514,97.61904761904762,0.012362216650944637,-0.0022348694610921445
17.75288422480999,100.0,-0.0022348694610921445,0.012018105215346965
17.639379332983594,99.20634920634922,0.012018105215346965,0.019584143298858357
17.623647890189538,98.4126984126984,0.019584143298858357,-0.005420654698565614
17.862686342170633,100.0,-0.005420654698565614,0.016428090865041597
17.6805075442521,99.20634920634922,0.016428090865041597,0.0006989144975603891
17.706116111117563,99.20634920634922,0.0006989144975603891,0.00618961496633377
17.641472163228965,98.4126984126984,0.00618961496633377,0.008756099419269286
17.56666325152823,95.23809523809523,0.008756099419269286,0.008196333794464135
17.537574166418235,93.65079365079364,0.008196333794464135,0.0033772814226998146
17.541949835143257,94.04761904761905,0.0033772814226998146,0.0030839036202724287
17.592884461080715,95.23809523809523,0.0030839036202724287,0.007568464381377815
17.554679177862965,94.04761904761905,0.007568464381377815,0.0016511277011107045
17.608046086862963,96.42857142857143,0.0016511277011107045,0.0032830037426557473
17.528910557045883,91.26984126984127,0.0032830037426557473,0.0026176687198941908
17.441559141748762,88.88888888888889,0.0026176687198941908,0.0014346726449948153
17.37187000693157,86.5079365079365,0.0014346726449948153,0.01703357516159252
17.341956642992088,84.12698412698413,0.01703357516159252,0.030126417215367032
17.39838155233346,86.5079365079365,0.030126417215367032,0.004250458388210584
17.65912822641416,98.4126984126984,0.004250458388210584,0.007315183713788417
17.618337004542816,96.03174603174604,0.007315183713788417,0.012262755753685567
17.58353068412038,93.65079365079364,0.012262755753685567,0.031522147793548415
17.919237742566906,100.0,0.031522147793548415,0.021172849817984635
17.909406494357174,99.60317460317461,0.021172849817984635,0.020628791730451176
18.03292908342602,100.0,0.020628791730451176,0.0032051014987398503
18.079186123242803,100.0,0.0032051014987398503,0.01562118232279259
18.027319808892635,99.20634920634922,0.01562118232279259,0.013159405867670405
18.0427070881934,99.60317460317461,0.013159405867670405,0.01241411610647603
18.049324696745224,99.60317460317461,0.01241411610647603,-0.0019129445393872586
18.107974120743336,100.0,-0.0019129445393872586,0.0023154448750580077
18.011154177673898,97.61904761904762,0.0023154448750580077,0.004644655679171255
17.95575230778035,97.22222222222221,0.004644655679171255,0.00717429721501657
17.87314913423066,96.03174603174604,0.00717429721501657,0.004047705505045489
17.808622776517133,95.23809523809523,0.004047705505045489,0.003219577915668417
17.725988296229747,94.44444444444444,0.003219577915668417,0.0068086073965152386
17.625875708480038,91.26984126984127,0.0068086073965152386,0.0009393399077256752
17.557387390986474,86.90476190476191,0.0009393399077256752,0.008165769087579265
17.484970511809777,82.53968253968253,0.008165769087579265,0.00011467784147969483
17.558428696912674,86.90476190476191,0.00011467784147969483,0.007094596968056874
17.485547846978925,82.14285714285714,0.007094596968056874,0.010128468673241688
17.51024589838724,82.93650793650794,0.010128468673241688,0.012876211227781511
17.621268942353698,90.47619047619048,0.012876211227781511,0.001706955612277885
17.6683565183636,93.25396825396825,0.001706955612277885,0.013544312608123844
17.54839094886755,84.92063492063492,0.013544312608123844,0.005355399403074797
17.543308653396963,84.12698412698413,0.005355399403074797,0.011721010368767562
17.488541672070994,80.55555555555556,0.011721010368767562,0.015620804549809823
17.487126114092373,80.15873015873017,0.015620804549809823,0.00023771220174083818
17.58397500152933,87.3015873015873,0.00023771220174083818,0.020606889251158944
17.496836473834414,80.15873015873017,0.020606889251158944,-0.0069576725297040495
17.568723171733073,86.5079365079365,-0.0069576725297040495,0.052705427946328015
17.392977372291835,73.80952380952381,0.052705427946328015,0.009107776205707217
17.225623615523734,66.66666666666666,0.009107776205707217,0.04731287811664878
17.23891005165108,66.66666666666666,0.04731287811664878,-0.0010256397431707633
17.104496641338592,62.301587301587304,-0.0010256397431707633,0.015555758763253793
17.000856268070674,59.92063492063492,0.015555758763253793,0.005104618088190144
17.063954721653996,61.904761904761905,0.005104618088190144,0.00922278461150407
16.98487671069378,59.12698412698413,0.00922278461150407,0.009739983478540203
16.950850410235798,57.53968253968254,0.009739983478540203,-0.0027137903702563796
16.976114938538323,58.333333333333336,-0.0027137903702563796,0.005151286531098611
16.87121116537819,54.761904761904766,0.005151286531098611,0.0145088135206246
16.833391747359197,54.36507936507936,0.0145088135206246,0.008172199556122898
16.851387530495973,54.36507936507936,0.008172199556122898,0.005057449627373321
16.799896377889073,53.57142857142857,0.005057449627373321,0.0015362747234791338
16.768322581550205,52.77777777777778,0.0015362747234791338,0.01839765956016507
16.792428626556468,53.17460317460318,0.01839765956016507,0.011643376495166348
16.842510338532353,53.96825396825397,0.011643376495166348,0.00999305425385167
16.821049656609148,53.17460317460318,0.00999305425385167,0.012682484784892758
16.91763539251406,56.74603174603175,0.012682484784892758,0.01573433512620579
17.10904908103842,62.301587301587304,0.01573433512620579,0.02389626613512116
17.17244304016259,63.49206349206349,0.02389626613512116,0.013537777350290015
17.24245875437112,67.06349206349206,0.013537777350290015,0.01966301754777279
17.266887982985462,68.65079365079364,0.01966301754777279,0.0104944443921914
17.293012166259395,68.65079365079364,0.0104944443921914,0.005360801300567757
17.25338261218661,67.06349206349206,0.005360801300567757,-0.00013811772914629943
17.20620401652124,63.888888888888886,-0.00013811772914629943,0.0015186879647597273
17.243792458885913,65.87301587301587,0.0015186879647597273,0.0196488710361574
17.182289099263272,61.904761904761905,0.0196488710361574,0.009406055854672626
17.26126431975604,67.46031746031747,0.009406055854672626,0.0014403826046767224
17.242304537747085,64.68253968253968,0.0014403826046767224,-0.00043176432937685224
17.15587682848788,59.12698412698413,-0.00043176432937685224,0.012171052425157196
17.086102411426456,57.14285714285714,0.012171052425157196,-2.6117413492632476e-05
17.121187213702065,58.333333333333336,-2.6117413492632476e-05,0.007668848389098205
17.11944960533149,57.936507936507944,0.007668848389098205,0.0006893554826436119
17.09610407550351,56.34920634920635,0.0006893554826436119,0.029906883106165297
16.981802621892886,52.38095238095239,0.029906883106165297,0.002566293801455501
16.99619631064586,52.77777777777778,0.002566293801455501,0.011127189248074626
16.98215020564731,51.98412698412699,0.011127189248074626,-0.004725191744724409
17.00018900638337,52.77777777777778,-0.004725191744724409,0.0013861147804556048
16.836091119238056,45.23809523809524,0.0013861147804556048,0.015478335308517732
16.76762569745074,42.46031746031746,0.015478335308517732,0.0031097973816001804
16.770487765890216,42.857142857142854,0.0031097973816001804,0.008115831873600534
16.770664131324065,42.857142857142854,0.008115831873600534,-0.0044934946820615026
16.71405452699831,41.269841269841265,-0.0044934946820615026,0.006997596845666277
16.55957025042374,38.88888888888889,0.006997596845666277,0.0058453790821081
16.52403888599008,37.301587301587304,0.0058453790821081,-0.0005901365573497809
16.49098711495429,36.904761904761905,-0.0005901365573497809,0.013180247782176635
16.40011787711991,36.507936507936506,0.013180247782176635,0.01557628713580605
16.412126242380378,36.507936507936506,0.01557628713580605,0.007359641994828919
16.431909191193178,36.507936507936506,0.007359641994828919,0.004011327821040344
16.448586256248998,36.507936507936506,0.004011327821040344,0.0018869117089215218
16.38110330724927,34.92063492063492,0.0018869117089215218,0.01293336430052243
16.28809118203368,34.12698412698413,0.01293336430052243,0.017464807439409584
16.350346658739777,34.523809523809526,0.017464807439409584,0.008258194003594716
