Sharpe_net,AR_net,Vol_net,MDD,n_days,variant,Mean_Rank_IC,ICIR,lambda_pca,lambda_sector,rho
8.719114164418487,1.3914708204499469,0.15958855386116505,-0.06311612378493692,2734,baseline_production,0.009098451433702623,0.5431340555719779,0.1,0.6,0.01
8.709370690254067,1.3885179754213417,0.15942804879979638,-0.06267260726219737,2734,lambda_pca=0.05,0.00852359033856198,0.5091468060381446,0.05,0.6,0.01
8.768139938012949,1.4027623168060506,0.1599840247444713,-0.06434503135415315,2734,lambda_pca=0.2,0.008665889385114202,0.5183902298667125,0.2,0.6,0.01
8.70980762544841,1.409481391919483,0.16182692575221125,-0.06355631140719376,2734,lambda_sector=0.3,0.010067431759951504,0.6019458940850038,0.1,0.3,0.01
8.693288552342219,1.3802904748471188,0.158776562693899,-0.0615237225630213,2734,lambda_sector=1.2,0.00880560266056023,0.5259107859809566,0.1,1.2,0.01
8.722205841979907,1.3916587554839088,0.15955353275267437,-0.06339263728152456,2734,rho=0.005,0.009203403804105772,0.5492573451314703,0.1,0.6,0.005
8.715573513436459,1.3911264632213536,0.15961387521735756,-0.06322013234163493,2734,rho=0.02,0.009018156324274136,0.5383340193455728,0.1,0.6,0.02
8.765024614731919,1.4020089141178282,0.1599549317592771,-0.06426607789194605,2734,best_combo_lp0.2_ls0.6_rho0.005,0.00886846803421062,0.5304830303879258,0.2,0.6,0.005
