trade_date,long_pnl,short_pnl,long_gross,short_gross
2012-09-03,-0.0006560765633415731,0.00021067420622307404,1.0,1.0
2012-09-05,-0.008639273016847304,0.010297452265876559,1.0,1.0
2012-09-06,-0.0019587501021231146,0.004229065752229057,1.0,1.0
2012-09-07,-0.00038512778278633226,-0.007388283182583083,1.0,1.0
2012-09-10,-0.0012239535028252552,0.00044518291014589997,1.0,1.0
2012-09-11,-0.0035028076819067855,0.0002967706777644718,1.0,1.0
2012-09-12,0.008340993888852708,-0.000397250704749741,0.9999999999999999,1.0
2012-09-13,0.003934296183099767,-0.003945829279645483,1.0,1.0
2012-09-14,-0.0009299045599297198,-0.015797533716646744,0.9999999999999999,1.0
2012-09-18,-0.0006506352215557537,-0.004851400160421452,1.0,1.0
2012-09-19,0.013838499429601919,-0.0037653306984752597,1.0,1.0
2012-09-20,-0.009374526187800606,0.00470212266506979,1.0,1.0
2012-09-21,-0.00037858949882979955,-0.001557004148586254,1.0,1.0
2012-09-24,-0.0008535126535538311,0.003648167539150598,1.0,1.0
2012-09-25,0.007977072769762146,-1.3969940804653869e-05,1.0,1.0
2012-09-26,0.00023511600670993903,-0.0034895152574705617,1.0,1.0
2012-09-27,0.0019365332757429953,-0.003665008177278141,1.0,1.0
2012-09-28,0.0,0.01066678477618635,0.9999999999999999,1.0
2012-10-01,-0.00034206212339567017,0.006443964340872146,1.0,1.0
2012-10-02,-0.0009543523489335632,-0.002179234927920478,1.0,1.0
2012-10-03,0.0005196597325295843,0.005291614597675233,1.0,1.0
2012-10-04,-0.00030834686534753823,-0.0033012692886908385,1.0,1.0
2012-10-05,0.0009304877913528723,0.0020250899082762917,1.0,1.0
2012-10-09,-0.0013546440067761076,0.006396611915149647,1.0,1.0
2012-10-10,0.0006723806912452925,-0.0004497512774664546,1.0,1.0
2012-10-11,0.004177907048699193,-0.0040764805741721035,1.0,1.0
2012-10-12,-0.0019329150415154845,-0.0004824762899008396,1.0,1.0
2012-10-15,0.005401615751268324,-0.002656511771071688,1.0,1.0
2012-10-16,0.0004245857647137811,-0.0003687755588831921,1.0,1.0
2012-10-17,0.00729334742340921,0.0009969653572265314,1.0,1.0
2012-10-18,0.01191474440507348,0.0003803828724127964,1.0,0.9999999999999999
2012-10-19,0.005974633929241373,0.0009609070418584777,1.0,1.0
2012-10-22,0.015204322388366902,0.00017533198364675344,1.0,1.0
2012-10-23,-0.003213129176050401,0.006739283375114246,1.0,1.0
2012-10-24,0.006296955099505114,0.006931422997442475,1.0,0.9999999999999999
2012-10-25,0.00035947021998083484,0.0,1.0,1.0
2012-10-26,-0.0020246665916554014,0.00939604402425286,1.0,1.0
2012-10-29,-0.0014448779229627453,0.0014562299799996865,1.0,1.0
2012-11-01,0.00014915079490154188,-0.0015887402431728813,1.0,1.0
2012-11-02,-1.0384476991081508e-05,-0.0039047365029539747,1.0,1.0
2012-11-05,0.000860643619965646,0.0008445574047588683,0.9999999999999999,1.0
2012-11-06,0.0,-0.012993511124795824,1.0,1.0
2012-11-07,0.004391783372711613,0.0007862525036885035,0.9999999999999999,1.0
2012-11-08,-0.0018180312597192868,0.002570067639937107,1.0,1.0
2012-11-09,0.0017663828631244098,-0.0011719764951729243,1.0,1.0
2012-11-12,-0.002568458796272601,0.00536268812913589,1.0,1.0
2012-11-13,-0.0027530453665878434,-0.0028182591934087977,1.0,1.0
2012-11-14,-0.0014136332860825464,-0.003491728172180441,1.0,1.0
2012-11-15,0.008045736413133046,-0.00450734426084593,1.0,1.0
2012-11-16,-0.00011722103799181158,-0.00901007436414867,1.0,1.0
2012-11-19,0.006428019270417153,1.586063344211205e-05,1.0,1.0
2012-11-20,-0.006335908922645365,0.008365782623848267,1.0,1.0
2012-11-21,-0.0007943922599272315,0.007021945266480617,1.0,0.9999999999999999
2012-11-22,-0.0014023259124575896,-0.003078278589319242,0.9999999999999999,1.0
2012-11-27,0.0023564594810573827,-0.0042590206591335,1.0,1.0
2012-11-28,-0.010297337031323923,0.002096632603306909,1.0,1.0
2012-11-29,0.0019757870337531814,-0.0015826901739913648,1.0,1.0
2012-11-30,0.0009357738282869449,0.000716018287271901,1.0,1.0
2012-12-03,-0.008247178951905623,-0.0013290534689627904,1.0,0.9999999999999999
2012-12-04,-0.00015595634190457524,0.0005027735937245927,1.0,1.0
2012-12-05,0.005832143111522728,0.002083622825024383,0.9999999999999999,1.0
2012-12-06,0.0010773614436183265,-0.0012968308919352363,1.0,0.9999999999999999
2012-12-07,0.005817734891257363,-0.0004916711546870599,1.0,1.0
2012-12-10,-0.002847953453803657,0.013229937418742403,1.0,1.0
2012-12-11,0.0021924205000958606,0.0039086461243990804,1.0,1.0
2012-12-12,-0.0012128245139827435,0.000763715509144306,1.0,1.0
2012-12-13,-0.0003687028778580361,-0.0040370200253301335,1.0,1.0
2012-12-14,0.010450614679137223,-0.0003562720186124489,1.0,1.0
2012-12-17,-0.0031452447514134577,-0.022829944368272105,1.0,1.0
2012-12-18,0.006005658273071744,0.008142383950751154,0.9999999999999999,1.0
2012-12-19,0.013007880184361982,-0.011501946703020042,1.0,1.0
2012-12-20,0.008982899367252082,0.000904664189409746,1.0,1.0
2012-12-21,-0.011283220854133299,0.00989988302685391,0.9999999999999998,1.0
2012-12-25,-0.00581051057944689,-0.00028154475838823605,1.0,1.0
2012-12-27,-0.00161129164803646,-0.002279646354806015,1.0,1.0
2012-12-28,-0.006048479819430135,-0.0007552346332466829,1.0,1.0
2013-01-04,0.0166551704673211,-0.004092057177788267,1.0,1.0
2013-01-07,0.0011480627171858346,0.02043081565277785,1.0,1.0
2013-01-08,-0.010881810957092435,0.005199178524278561,1.0,1.0
2013-01-09,0.029218745782768334,-0.0027784459092764203,1.0,1.0
2013-01-10,0.010565036923941486,-0.001648606007079943,1.0,1.0
2013-01-11,0.031148827064077383,0.007958672037171231,1.0,1.0
2013-01-15,2.4325164791377655e-05,0.0038960528884945584,0.9999999999999999,1.0
2013-01-16,-0.010427000390853257,0.011451314016257375,1.0,1.0
2013-01-17,-0.008397141383578716,0.012560937466607084,1.0,1.0
2013-01-18,0.002954877383850583,-0.0010552255347165184,1.0,1.0
2013-01-21,-0.000640131866335831,0.006144892234712269,1.0,1.0
2013-01-23,-0.004650888166357012,0.0029572091844599566,1.0,1.0
2013-01-24,0.018997354753075433,-0.000752422994471668,0.9999999999999999,0.9999999999999999
2013-01-25,-0.002359818613310658,-0.003616755819379816,1.0,1.0
2013-01-28,-0.0020113687998444987,0.009720260167295066,1.0,1.0
2013-01-29,0.010076804830115459,-0.014121716969523739,1.0,1.0
2013-01-30,0.00879080937602253,-0.010234741526671544,1.0,1.0
2013-01-31,0.0046945053599889335,-0.004022127918117202,1.0,1.0
2013-02-01,-0.007316123382663157,0.0004565181412948677,1.0,1.0
2013-02-04,0.0023696252879556825,-0.012013296515172456,0.9999999999999999,1.0
2013-02-05,-0.00647639645157224,0.0017811465411463642,1.0,1.0
2013-02-06,0.014419536055029708,-0.0012628816464667963,1.0,1.0
2013-02-07,0.000265289045289476,-0.000912435977577279,1.0,1.0
2013-02-08,0.010674968649907003,0.010155401608648276,1.0,1.0
2013-02-12,-0.0012753476010897847,-0.004770634781044116,1.0,1.0
2013-02-13,-0.00619771368579512,0.010588378586106369,1.0,0.9999999999999999
2013-02-14,-0.0008511986350682892,0.006085613856702867,1.0,1.0
2013-02-15,-0.012773036315715233,-0.008525982630701118,1.0,1.0
2013-02-18,0.009977685338619958,-0.013501698904970239,1.0,1.0
2013-02-20,-0.0006653945374960404,0.004540034818830458,1.0,1.0
2013-02-21,-0.007255652721603193,0.01023218200419194,1.0,0.9999999999999999
2013-02-22,0.0080238514107128,0.0013319534623399648,1.0,1.0
2013-02-25,0.010597590556633367,1.1495407046711696e-05,1.0,1.0
2013-02-26,0.010593599078049968,-0.009808986746556912,1.0,1.0
2013-02-27,-0.009212075247013422,0.01134227024861131,1.0,1.0
2013-02-28,0.0039083093295901655,-0.003613348028685667,1.0,1.0
2013-03-01,0.011150394801157044,-0.0030013873105473755,1.0,1.0
2013-03-04,0.005882412088194753,-0.008769591391894236,1.0,1.0
2013-03-05,-0.0022673012893659706,0.006519359674428172,1.0,1.0
2013-03-06,0.001117923061795049,0.0027550796181815985,1.0,1.0
2013-03-07,-0.01103385738613577,0.003246440569444263,1.0,1.0
2013-03-08,0.01600486813311324,0.0065891498909887315,1.0,1.0
2013-03-11,0.0005430664077521472,0.0024873541106081574,1.0,1.0
2013-03-12,-0.005819140799896386,0.015149393816938478,1.0,0.9999999999999999
2013-03-13,8.111003444785882e-05,-0.0017003887421694658,1.0,1.0
2013-03-14,0.019590409763989826,0.004450592856648284,1.0,1.0
2013-03-15,0.008123296354047654,-0.008211989990854351,1.0,1.0
2013-03-18,-0.01064564261372028,0.010526109358660976,1.0,1.0
2013-03-19,-0.00276423704669645,-0.0035283257448201215,1.0,1.0
2013-03-21,0.0031415577520971304,-0.005599148086466766,1.0,1.0
2013-03-22,-0.010187713901858481,0.007698051873552631,1.0,1.0
2013-03-25,0.0001857722933732344,0.0010267124017434082,1.0,1.0
2013-03-26,0.004876752262456018,0.0024808560244553813,1.0,1.0
2013-03-27,0.011533361969978877,-0.004272524795003031,1.0,1.0
2013-03-28,-0.0010009209084042665,0.009194676788488766,1.0,1.0
2013-03-29,-0.0013113979006508089,0.006332683590396115,1.0,1.0
2013-04-02,0.004901084961766406,0.014827460549540787,1.0,1.0
2013-04-03,0.012290736461670119,-0.005028497178455075,1.0,1.0
2013-04-04,0.042248306134806096,-0.024006997063412513,1.0,1.0
2013-04-05,0.016946883810022205,-0.0071597422143366285,1.0,1.0
2013-04-08,0.008292680289021902,0.01161448831254582,1.0,1.0
2013-04-09,-0.01597982490711218,0.015032100911457432,1.0,0.9999999999999999
2013-04-10,0.021374323847450638,-0.015285924161323515,1.0,1.0
2013-04-11,0.0013384070563097316,-0.005327298173303889,1.0,0.9999999999999999
2013-04-12,0.01315342254716688,0.015263393792983094,1.0,1.0
2013-04-15,0.002793827943600749,0.0012074503896077663,1.0,1.0
2013-04-16,0.02689603599360878,-0.008012322394681269,1.0,1.0
2013-04-17,0.005037334806902763,-0.001115695356737783,1.0,1.0
2013-04-18,0.0004447308938312413,0.001754452801776427,0.9999999999999999,1.0
2013-04-19,0.0009631498575498002,-0.0011546965689484769,1.0,0.9999999999999999
2013-04-22,-0.0012132453684563895,-0.003189228282187289,1.0,1.0
2013-04-23,0.009888175564442795,0.009699129698252222,1.0,1.0
2013-04-24,0.0081800150890257,0.006675412804254925,0.9999999999999999,1.0
2013-04-25,0.007763671333662142,-0.0012183459349302084,1.0,1.0
2013-04-26,-0.014117661772334079,0.009726921213579721,1.0,1.0
2013-04-30,0.007337152183669952,-0.005634261374220943,1.0,1.0
2013-05-01,-0.000809011505376861,0.008109495410080346,1.0,1.0
2013-05-02,-0.00016766147548789623,0.004676631609698219,1.0,1.0
2013-05-07,0.004397248313089371,0.006585938731992155,1.0,1.0
2013-05-08,-0.0035484375898463395,-0.008447014200153563,1.0,1.0
2013-05-09,-0.014822005890609778,0.012521497373852875,1.0,1.0
2013-05-10,-0.0009240608672924674,0.021403809341996753,1.0,1.0
2013-05-13,0.005268855784261978,-0.015162906655332018,1.0,1.0
2013-05-14,-0.0060493245046716595,-0.0007658764184416151,1.0,1.0
2013-05-15,-8.976747752743592e-05,0.005320166511184979,1.0,1.0
2013-05-16,-0.0015387716686846554,0.007628691982529909,1.0,1.0
2013-05-17,0.01451255447061956,-0.0032913935054518294,1.0,1.0
2013-05-20,-0.010200158223280416,-0.006197635783253262,1.0,1.0
2013-05-21,-0.009393509879120136,0.008856752201936404,1.0,1.0
2013-05-22,0.012049134323006012,0.0076830041497725566,1.0,1.0
2013-05-23,-0.07391476182713241,0.047306647237905536,1.0,1.0
2013-05-24,-0.011263897511862558,0.014294372160609657,1.0,1.0
2013-05-27,0.028331548991176066,0.012617006262727389,1.0,1.0
2013-05-29,0.006323462767491867,-0.017222096584770995,1.0,1.0
2013-05-30,0.008963885770410364,0.020680137784735837,1.0,1.0
2013-05-31,0.002639177680833916,0.011471976769175628,0.9999999999999999,1.0
2013-06-03,-0.020758721953094337,0.007766140882834086,1.0,1.0
2013-06-04,0.02551478341892348,-0.0479414561451877,1.0,1.0
2013-06-05,-0.015618660268880553,0.017701008740196415,1.0,1.0
2013-06-06,0.0037426459964812306,-0.001279679204043426,1.0,0.9999999999999999
2013-06-07,0.026298626514988332,-0.005467024286847997,1.0,1.0
2013-06-10,0.01609264985967806,0.01758203464025122,1.0,0.9999999999999999
2013-06-11,-0.014310546060263706,0.009551983478536119,1.0,1.0
2013-06-12,0.03076661036474534,-0.016130721056814276,1.0,1.0
2013-06-13,0.003640063453873914,0.022473558979718138,0.9999999999999999,1.0
2013-06-14,0.007258998354573155,0.04510656104157826,1.0,1.0
2013-06-17,0.016314508042590957,-0.001651074191466423,1.0,1.0
2013-06-18,0.0023792045999416122,0.0049208224593179075,1.0,1.0
2013-06-19,-0.00026876398320762923,0.007045711113567978,0.9999999999999999,1.0
2013-06-20,-0.005093702272216373,0.001133423886529358,1.0,1.0
2013-06-21,0.04464246212245333,-0.01003798102816238,1.0,1.0
2013-06-24,-0.011941525379732896,0.00599463112976193,1.0,1.0
2013-06-25,-0.004628044148421462,0.021885105603647266,1.0,1.0
2013-06-26,-0.01227404762223173,0.028805925905101976,1.0,1.0
2013-06-27,0.006096614612862021,-0.010961768474514617,1.0,1.0
2013-06-28,0.015120476429903223,-0.009408120508163517,1.0,1.0
2013-07-01,0.006616759053391406,0.0004757708447205777,1.0,1.0
2013-07-02,0.009797501941435962,-0.005028145981420697,1.0,1.0
2013-07-03,-0.0021128655026071697,0.007748596333852071,1.0,1.0
2013-07-04,0.004851506166249622,-0.0031545297530699698,1.0,1.0
2013-07-08,-0.011512214782573848,0.01963474811684189,1.0,1.0
2013-07-09,0.00509563207108863,-0.0030832568744335966,1.0,1.0
2013-07-10,-0.004452555648445858,0.006237551270204255,1.0,1.0
2013-07-11,0.01927577515537828,0.0003539280077356556,1.0,1.0
2013-07-12,0.0032557696853742183,0.0008209968474265847,1.0,1.0
2013-07-16,0.0017412703370509649,0.012807961872272513,1.0,1.0
2013-07-17,0.005587236451437302,-0.0027719067483614615,1.0,0.9999999999999999
2013-07-18,0.0013598346775304186,-0.0003345661207204838,0.9999999999999999,1.0
2013-07-19,-0.00990383293715217,0.014854897697412387,1.0,1.0
2013-07-22,0.0006802082340542644,0.007595464979452772,1.0,1.0
2013-07-23,0.007143073790953141,-0.003069766383243305,1.0,1.0
2013-07-24,-0.0002751623534134012,-0.0006973285125137828,1.0,1.0
2013-07-25,-0.01520492648176774,0.01751080845895185,1.0,1.0
2013-07-26,-0.014980774328693205,0.014064258340129969,1.0,1.0000000000000002
2013-07-29,-0.004743910790260558,0.012136207268808416,1.0,1.0
2013-07-30,0.02167989886497916,-0.0039773005962378755,1.0,1.0
2013-07-31,0.0009347999148262783,0.0038605289390627458,1.0,1.0
2013-08-01,0.024057120802145986,-0.004131069440340865,1.0,1.0
2013-08-02,0.014366897211040511,-0.005424205523469013,1.0,1.0
2013-08-05,-4.332270715095535e-05,0.0018330909304070863,1.0,1.0
2013-08-06,0.005240710430625677,-0.0009660164677576031,1.0,1.0
2013-08-07,-0.0010996147665012295,0.009962745499779602,1.0,1.0
2013-08-08,0.00019572276758687783,0.006963899790816297,1.0,1.0
2013-08-09,-0.006713915354421174,0.0014874975434600196,1.0,1.0
2013-08-12,0.0048848807112424186,-0.001812838845185199,1.0,1.0
2013-08-13,-0.001686735460971403,-0.0013501750007964472,1.0,1.0
2013-08-14,0.00033111767429836565,0.0010506054985188469,1.0,0.9999999999999999
2013-08-15,0.0008059764849450886,0.0009230918649903762,1.0,1.0
2013-08-16,0.00614460466913988,0.002164353942957562,1.0,0.9999999999999999
2013-08-19,0.007897616194458454,-0.0032559361360534854,1.0,1.0
2013-08-20,-0.0025477513429107423,0.0022006350077399426,1.0,1.0
2013-08-21,-0.008868935233290673,0.0025686358325957147,1.0,0.9999999999999999
2013-08-22,0.003268199102006461,0.0008196564647476045,1.0,1.0
2013-08-23,2.0924542370128916e-06,-0.00031203479994990665,1.0,1.0
2013-08-26,-0.004624894587778965,0.007781157346308145,0.9999999999999999,1.0
2013-08-27,0.0010446576804220584,-0.00020702176191244367,1.0,1.0
2013-08-28,0.015801517669005786,0.006217288978079901,1.0,1.0
2013-08-29,-0.0011061256212151274,0.0005760670331358077,1.0,1.0
2013-08-30,-0.0013793298693190088,0.0177290921128777,1.0,1.0
2013-09-02,0.012277082930671155,-0.0018050446276466066,1.0,1.0
2013-09-04,0.01027334285322046,-0.00777520455915651,0.9999999999999999,1.0
2013-09-05,0.0021935761248405962,-0.00104764210699852,1.0,1.0
2013-09-06,-0.0025072098970581116,0.010558450465151758,1.0,1.0
2013-09-09,-0.0020719843322631703,0.05103512611416487,0.9999999999999999,1.0
2013-09-10,0.004563688048843249,-0.007939673229730125,1.0,1.0
2013-09-11,-0.0037301983545901677,0.030276559359451807,1.0,1.0
2013-09-12,0.0025901456793500253,0.004839476712754157,1.0,1.0
2013-09-13,0.003967178566461822,0.0005093842431649125,1.0,1.0
2013-09-17,-0.0021284218447056935,0.002967699178251147,1.0,1.0
2013-09-18,0.0028425805319995104,-0.002513827525356628,0.9999999999999999,1.0
2013-09-19,0.008020575321172506,-0.006603358415823688,1.0,1.0
2013-09-20,0.003239913980742453,0.004236797088341288,1.0,1.0
2013-09-24,0.004104571540377883,0.000582064391891434,1.0,1.0
2013-09-25,-0.00371139939533409,0.004206356731732433,1.0,1.0
2013-09-26,0.02222137278358904,-0.001784922034148659,1.0,1.0
2013-09-27,0.002167783280790295,0.0008106390169032877,0.9999999999999999,1.0
2013-09-30,0.00526423843973353,0.006255224520948546,1.0,1.0
2013-10-01,0.0027982890938375625,0.002659727081156254,1.0,1.0
2013-10-02,-0.006721956262204792,0.018393670552786866,1.0,1.0
2013-10-03,0.0010895190233263371,-0.005620689329589339,1.0,1.0
2013-10-04,-0.0009846141316838656,-0.0006597413058224879,1.0,1.0
2013-10-07,-0.00983266912655177,0.014977289561219003,1.0,1.0
2013-10-08,0.021694749179974205,-0.00817480007155532,1.0,1.0
2013-10-09,0.027903995665133234,-0.0013868649338933158,1.0,1.0
2013-10-10,0.0016308135451943017,-0.0016514599190882151,1.0,1.0
2013-10-11,0.012824542306821875,0.0057780066492591296,1.0,1.0
2013-10-15,-0.0009471279063154466,0.0029925057361014484,1.0,1.0
2013-10-16,0.0020192894875513913,-0.00015209508670708676,1.0,1.0
2013-10-17,-3.483511347357639e-05,0.005243011881278527,1.0,1.0
2013-10-18,0.0011290864767435813,0.00853347286422857,1.0,0.9999999999999999
2013-10-21,0.003251505880181421,0.0027820201112824863,1.0,0.9999999999999999
2013-10-22,0.0017457180762976642,0.0023757081665645974,1.0,1.0
2013-10-23,-0.005452395790941114,0.019564098742971364,1.0,1.0
2013-10-24,0.004358365338857483,0.0023604739559611684,1.0,1.0
2013-10-25,-0.006515815921481923,0.021008059870678584,1.0,1.0
2013-10-28,0.009010727763850286,0.0005325432545386735,1.0,1.0
2013-10-29,0.002021346771160908,0.0001658060485447946,1.0,1.0
2013-10-30,0.0009778417389210508,0.0008350480940134278,0.9999999999999999,1.0000000000000002
2013-10-31,-0.0005241180845524226,-0.0021886925059764525,1.0,0.9999999999999999
2013-11-01,-0.008688355333384646,0.008232623867355177,1.0,1.0
2013-11-05,-0.0027584694820462804,0.007530266392505657,1.0,1.0
2013-11-06,0.005426610679469172,-0.006955858793926138,1.0,1.0
2013-11-07,-0.005540306819560564,0.0007313618999780665,1.0,1.0
2013-11-08,0.0034216393783937007,0.000981981336416691,1.0,0.9999999999999999
2013-11-11,-0.007008186703684265,-0.000518719871559218,1.0,1.0
2013-11-12,0.011567696465084765,-0.0019509765068790462,1.0,0.9999999999999999
2013-11-13,-0.00013372591915786203,2.2837074743129815e-05,1.0,1.0
2013-11-14,0.0098199854253288,-0.0010469506429848458,1.0,1.0
2013-11-15,0.009864633547534016,-0.0035051442295304606,1.0,1.0
2013-11-18,-0.0024675875516633507,0.007861727343884413,1.0,1.0
2013-11-19,7.89514259808236e-05,0.004422122108000306,1.0,1.0
2013-11-20,-0.0033545746559896037,0.0041557967085217645,1.0,1.0
2013-11-21,0.000249443200031942,-0.004190303814693452,1.0,1.0
2013-11-22,-0.0038046853371551453,0.007683858823672323,1.0,1.0
2013-11-25,0.0012863608086338884,-0.0023360965352555866,1.0,1.0
2013-11-26,0.0005749016086574442,0.0006153664994762258,1.0,1.0
2013-11-27,0.0005969730375352228,-0.005167029326817734,1.0,1.0
2013-11-28,-0.0006601851864431554,0.0032778869787804896,1.0,1.0
2013-12-02,0.00512804578072719,-0.0010583570039331483,1.0,1.0
2013-12-03,0.0003216475978886595,0.0014270494782543004,1.0,1.0
2013-12-04,0.004093468039269063,0.007400426566838422,1.0,1.0
2013-12-05,-0.0018999579917666327,0.006886491261034602,1.0,0.9999999999999999
2013-12-06,0.0016717639634413113,-0.0011235680793451872,1.0,1.0
2013-12-09,-0.0038506703344887584,0.005474623471621452,1.0,1.0
2013-12-10,0.000591664007017154,-0.0010803959818952431,1.0,1.0
2013-12-11,0.0029194860606408667,0.0022616233296905578,1.0,1.0
2013-12-12,-0.0023285960297696035,0.0022843527313731625,1.0,1.0
2013-12-13,0.007096632797465124,0.005757417592996757,1.0,1.0
2013-12-16,-1.5374118342023022e-05,0.003156979742842258,1.0,1.0
2013-12-17,0.003817723543937268,0.004046510380497945,1.0,1.0
2013-12-18,0.01392740788434715,-0.0012730603974658535,1.0,1.0
2013-12-19,0.0029786728361533765,-0.00493950682720812,1.0,1.0
2013-12-20,0.0010276101046535918,0.003910111723340615,1.0,1.0
2013-12-24,-0.004068228676795856,-0.01039453299446756,1.0,1.0
2013-12-25,0.0007141650931340634,0.0020129262470973217,1.0,1.0
2013-12-27,0.002588789927052358,0.0017231439074715776,1.0,1.0
2013-12-30,0.0011556292618246158,-0.00032134897571926623,0.9999999999999999,1.0
2014-01-06,-0.003469836772677621,0.00817409869768874,1.0,1.0
2014-01-07,-0.002163334679715809,0.0089289570998719,1.0,1.0
2014-01-08,0.004892474474753264,-0.002170873184843023,1.0,1.0
2014-01-09,-0.00013484109570831613,0.01213532263105746,1.0,1.0
2014-01-10,0.0004975819980694262,-0.0006387525845507468,1.0,1.0
2014-01-14,0.00944259786062289,0.005150333144777542,0.9999999999999999,1.0
2014-01-15,0.0038071431976616733,0.003344041235978752,1.0,1.0
2014-01-16,-0.0046836306765897125,0.0026550764371152235,0.9999999999999999,1.0
2014-01-17,0.005996072805319309,-0.0023638992624263533,1.0,0.9999999999999999
2014-01-20,-0.00017357662121068092,0.0072738413907630205,1.0,1.0
2014-01-22,-0.0030353418023373237,-0.0009040734159124458,1.0,1.0
2014-01-23,-0.006350867260639083,0.008307621304190878,1.0,1.0
2014-01-24,-0.0024576133827707014,0.011056071002730499,1.0,1.0
2014-01-27,-0.0025904895397102327,0.0034332664612865098,1.0,0.9999999999999999
2014-01-28,0.00033675721922532076,0.005458808159813394,1.0,1.0
2014-01-29,0.005810339983057118,0.0007453501864405183,1.0,1.0
2014-01-30,-0.002983588855111346,0.007842675063702061,1.0,1.0
2014-01-31,-0.005254216395487331,0.009649669949353196,0.9999999999999999,1.0
2014-02-03,-0.014743456093112306,0.007181395664226294,1.0,0.9999999999999999
2014-02-04,-0.00810432563290666,0.02853423623657157,1.0,1.0
2014-02-05,0.0001400576325820439,0.008494536788897248,0.9999999999999999,1.0
2014-02-06,-0.004238129630683888,0.002893571590831095,1.0,1.0
2014-02-07,0.002959126998774912,-0.0007447298113654781,1.0,1.0
2014-02-10,0.00016379118133564305,0.008823235808291535,1.0,1.0
2014-02-12,0.004014598106202563,0.003974275472038766,1.0,1.0
2014-02-13,-0.0007189000816339384,0.014929170209527554,0.9999999999999999,1.0
2014-02-14,0.009357486704987938,0.016573395230112663,1.0,1.0
2014-02-17,0.008716919839804823,-0.0020923036898829613,1.0,1.0
2014-02-19,0.0014948906541895368,-0.002256730245346667,1.0,0.9999999999999999
2014-02-20,-0.0069244841603281395,0.02934767556660795,1.0,1.0
2014-02-21,0.0019854441191474452,-0.001888805930674124,1.0,1.0
2014-02-24,-0.004846976253491146,-0.0006765560949701233,1.0,1.0
2014-02-25,0.004818310465013663,0.0005257961084152808,1.0,1.0
2014-02-26,0.0027685863275770132,-0.0006183982436172265,1.0,1.0
2014-02-27,-0.003494920643704121,0.0038939308490503906,1.0,1.0
2014-02-28,-0.0006011150989577788,0.003744522053136557,1.0,1.0
2014-03-03,-0.005814272158197844,0.005910247283170151,1.0,1.0
2014-03-04,0.012272488798840752,-0.0015897630491258745,1.0,0.9999999999999999
2014-03-05,-0.001593796034521941,-0.0029667167625652695,1.0,1.0
2014-03-06,0.010504045924848755,-8.18024932220311e-05,0.9999999999999998,1.0
2014-03-07,-0.00045495894625257726,0.0003383697567466181,1.0,1.0
2014-03-10,-0.0014882532632112316,0.010675346448067268,1.0,1.0
2014-03-11,0.001375023235510431,0.002748619047351778,1.0,1.0
2014-03-12,-0.002160449877987308,0.006894320248129915,1.0,1.0
2014-03-13,-0.000975042920105527,0.0034371451619433675,1.0,1.0
2014-03-14,-0.007802072543397327,0.007229097615629412,1.0,1.0
2014-03-17,-0.002552764378845105,0.008900779000063724,1.0,1.0
2014-03-18,0.0017283768965405527,0.009359909633353224,1.0,1.0
2014-03-19,0.012633681913587791,0.003610787139546472,0.9999999999999999,1.0
2014-03-20,-0.004905431150575741,0.01908337021090281,1.0,1.0
2014-03-24,0.014714037171010726,0.0011964918709973871,1.0,1.0
2014-03-25,0.0072115435198636,-0.002451626477664008,1.0,0.9999999999999999
2014-03-26,-0.0022078713065872787,0.0005548858307883812,1.0,1.0
2014-03-27,0.02053373957047355,0.002954678153742736,1.0,1.0
2014-03-28,0.005347552757773638,0.0,1.0,1.0
2014-03-31,0.0037853068082537443,0.008839200983504263,1.0,1.0
2014-04-01,-0.0011490090900380704,0.0088636957076784,1.0,1.0
2014-04-02,0.004114019824551444,-0.007300041329384451,1.0,1.0
2014-04-03,0.0006417279883669131,0.0028445238997984136,0.9999999999999999,1.0
2014-04-04,0.004432211174231964,-0.0004471644112161724,1.0,0.9999999999999999
2014-04-07,0.003389092913804425,0.006615288508128191,1.0,1.0
2014-04-08,-0.0029760424069408425,0.013102911459444769,1.0,1.0
2014-04-09,-0.001812780458738754,0.005307065920882641,1.0,1.0
2014-04-10,-0.0012063876305046571,0.008774489652751799,1.0,1.0
2014-04-11,0.015718933686289818,-0.0012194900073862521,1.0,1.0
2014-04-14,0.0017232045032251134,-0.0008958884922433844,1.0,1.0
2014-04-15,-0.002746364153355325,0.012184877343041325,1.0,1.0
2014-04-16,0.012225235449708525,-0.001986280255319455,1.0,1.0
2014-04-17,0.001045067142265265,0.0009096179695973331,1.0,1.0
2014-04-18,0.0018305038019121812,0.0013767216881532941,1.0,1.0
2014-04-22,-0.0026058437335812743,0.010894465751200972,1.0,1.0
2014-04-23,-0.0003240975246880457,0.0014858774603786272,1.0,1.0
2014-04-24,0.0036711525850111693,0.0012262310784201729,1.0,1.0
2014-04-25,0.006751291823458679,0.00010761552703468947,1.0,1.0
2014-04-28,-9.429810615421762e-05,0.0002491297942726015,0.9999999999999999,1.0
2014-04-30,-0.0015554716061183965,0.001558491089671748,1.0,1.0
2014-05-01,0.007899295085646577,-0.006339955541351099,0.9999999999999999,1.0
2014-05-02,0.0036044249045139127,-0.004154397295811207,1.0,1.0
2014-05-07,-0.006709041202014689,0.01397191908102382,1.0,1.0
2014-05-08,0.0022573567754499814,-0.001170821653897256,1.0,1.0
