trade_date,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2023-01-04,0.12471336447576352,0.3246528167159035,0.0,0.0,0.1893463918081203,-0.08917344636152233,0.0,0.0,0.0,0.0,-0.3435090762002629,-0.10335500222941153,0.1262987365866449,0.0,-0.23541094735454884,0.23498869041356787,-0.22855152785425434
2023-01-05,-0.0894486755762229,0.0,0.0,-0.31827732198933073,0.0,0.0,0.0,0.0,-0.16274072481874743,-0.2326783031730452,-0.19685497444265376,0.1264199018958345,0.0,0.19208876102690864,0.20309110966138805,0.37486166356773193,0.10353856384813696
2023-01-06,0.0,0.1521990561978564,0.12950468783418378,-0.19175543037643583,-0.14149090511356116,0.0,-0.1300396080645474,0.0,0.0,0.26355854750037966,-0.18325861142477679,0.10617330015750548,0.0,-0.1034554450206788,0.0,0.09856440831007468,0.0
2023-01-10,0.1146945310445321,0.0,-0.16556577306016781,-0.29120593043164605,-0.16997918373505908,0.0,0.0,-0.10553248752921002,-0.267716625243917,0.0,0.16181785981903263,0.0,0.0,0.2893677731583424,0.17087461475000154,0.26324522122809135,0.0
2023-01-11,-0.300280687471643,0.06427392310451145,0.263985869291001,0.0,-0.15603153143655682,0.10299822399926514,0.0,-0.19721284799909222,0.0,0.29471557075605215,0.0,0.0,0.0,-0.15755250006839472,0.0,-0.18892243302431322,0.2740264128491703
2023-01-12,-0.12830508903601703,0.0,0.3739982197624975,-0.234313587188775,-0.08748265226900562,0.11390928513885343,0.0,-0.33881287858344855,0.0,0.0,0.0,0.1047717444429226,0.0,0.17148283638673134,0.0,-0.21108579292275367,0.23583791426899514
2023-01-13,0.0,0.0,0.1783002271837634,0.0,-0.1251941397420321,0.3516561414013481,0.1663902231704546,-0.12487379645997575,0.1309849736742043,0.1726684345702296,-0.3157091316548225,0.0,0.0,-0.06580250726197813,-0.36842042488119153,0.0,0.0
2023-01-16,0.0,0.0,0.3756088092744281,0.0,0.10895469725376371,0.30764594232080616,0.09654577830552202,0.0,0.0,0.0,-0.11735018807144446,-0.08059008225272601,0.11124477284547993,-0.1487340534388706,-0.2887538964844897,-0.3645717797524692,0.0
2023-01-18,0.0,0.0,0.120942173253461,-0.15959529755834803,-0.2757987454170226,0.1699021042367105,-0.07862824445827907,-0.18117601468802297,0.0,0.0,-0.05480169787832748,0.09403402578587937,0.0,0.2348793192465636,0.13024237747738548,0.0,0.0
2023-01-19,-0.2405198810405129,0.1510871925774356,0.0,0.0,0.0,0.4180445900498797,0.15008971697857232,0.0,-0.1445893645260541,0.0,-0.18767168425896896,0.15177686034010315,0.0,-0.34101418858884186,0.0,-0.08620488158562223,0.1290016400540093
