trade_date,daily_return,daily_return_gross,daily_return_renorm,daily_return_renorm_gross,long_ret,short_ret,slippage_cost,gross_exposure,gross_exposure_renorm,net_exposure,net_exposure_renorm,n_long_filled,n_short_filled,n_long_total,n_short_total,n_filled
2015-01-05,-0.0006643781789059929,0.0005816872742558292,0.00042956606552586657,0.0024295660655258666,-2.1414326630987474e-05,0.0006031016008868166,0.001246065453161822,1.246065453161822,2.0,0.7539345468381778,-1.1102230246251565e-16,5,1,5,5,6
2015-01-06,-0.011667828799275425,-0.010667828799275424,-0.011667828799275425,-0.010667828799275424,-0.010667828799275424,0.0,0.001,1.0,1.0,1.0,1.0,5,0,5,5,5
2015-01-07,0.011835689911955558,0.013015797955724733,0.005957206310752134,0.007957206310752134,0.01412703345264502,-0.0011112354969202874,0.001180108043769175,1.1801080437691749,2.0,0.8198919562308251,2.220446049250313e-16,5,2,5,5,7
2015-01-08,0.008680173985809557,0.00991081726429284,0.023866921781284987,0.02586692178128499,0.004783435504879798,0.005127381759413043,0.0012306432784832827,1.2306432784832826,2.0,-0.7693567215167174,0.0,1,5,5,5,6
2015-01-09,0.0058862252045908305,0.007680589267746354,0.005680589267746354,0.007680589267746354,0.0,0.007680589267746354,0.0017943640631555243,1.7943640631555242,2.0,-0.2056359368444759,0.0,2,5,5,5,7
2015-01-13,0.003171508355616637,0.004171508355616637,0.003171508355616637,0.004171508355616637,0.004171508355616637,0.0,0.001,1.0,1.0,1.0,1.0,5,0,5,5,5
2015-01-14,0.008211620051764686,0.010173564874175001,0.008513568113232374,0.010513568113232374,0.0015790876931608365,0.008594477181014163,0.0019619448224103163,1.9619448224103162,1.9999999999999996,0.03805517758968377,-5.551115123125783e-17,5,4,5,5,9
2015-01-15,-0.003612871773947673,-0.002012345062159867,-0.0034226784355509405,-0.0014226784355509405,0.0008864436516225046,-0.002898788713782372,0.001600526711787806,1.600526711787806,2.0,-0.39947328821219397,0.0,3,5,5,5,8
2015-01-16,-0.002645582583551227,-0.0014331140253376667,-0.009056599061286976,-0.007056599061286976,8.404921961590857e-05,-0.0015171632449535752,0.0012124685582135604,1.2124685582135604,2.0,0.7875314417864394,-5.551115123125783e-17,5,1,5,5,6
2015-01-19,-0.0014699498037210705,-1.9087069765228522e-05,-0.0028663859750062432,-0.0008663859750062434,-0.0006956648628979342,0.0006765777931327056,0.0014508627339558419,1.4508627339558418,2.0,-0.549137266044158,5.551115123125783e-17,2,5,5,5,7
2015-01-21,0.0008905511950997552,0.002667701219696697,0.0004775763491146148,0.002477576349114615,-0.0037466345545107763,0.0064143357742074735,0.0017771500245969416,1.7771500245969416,2.0,-0.08236329463641356,0.0,4,4,5,5,8
2015-01-22,-0.0015693798238561225,0.0004306201761438775,-0.0015693798238561225,0.0004306201761438775,-0.0030939608350511617,0.0035245810111950394,0.002,2.0,2.0,0.0,0.0,5,5,5,5,10
2015-01-23,0.0018202253523711678,0.002820225352371168,0.0018202253523711678,0.002820225352371168,0.0,0.002820225352371168,0.001,1.0,1.0,-1.0,-1.0,0,5,5,5,5
2015-01-26,0.006539204233835421,0.007796217593860223,0.0075110271918637835,0.009511027191863784,0.0072030319928373205,0.0005931856010229032,0.0012570133600248023,1.2570133600248021,2.0,0.7429866399751979,5.551115123125783e-17,5,2,5,5,7
2015-01-27,0.005172780756070539,0.006768893239233589,0.010431923962007641,0.012431923962007641,0.008358275920036183,-0.0015893826808025932,0.0015961124831630506,1.5961124831630507,2.0,-0.40388751683694957,0.0,2,5,5,5,7
2015-01-28,-0.0017579901668606653,-0.0007461063379397151,-0.004122355425751393,-0.0021223554257513927,0.001722182332056212,-0.002468288669995927,0.0010118838289209502,1.0118838289209502,2.0,0.07760129538559235,-1.1102230246251565e-16,2,3,5,5,5
2015-01-29,-0.0001553170822759071,0.0011547167856803717,-0.0007517788049077802,0.0012482211950922198,0.0011127009063863346,4.2015879294037196e-05,0.0013100338679562788,1.3100338679562789,2.0,0.6899661320437211,-8.326672684688674e-17,5,3,5,5,8
