trade_date,daily_return,daily_return_gross,daily_return_renorm,daily_return_renorm_gross,long_ret,short_ret,slippage_cost,gross_exposure,gross_exposure_renorm,net_exposure,net_exposure_renorm,n_long_filled,n_short_filled,n_long_total,n_short_total,n_filled
2015-01-05,0.000929377300191288,0.0024034508468011515,0.0030935413395784764,0.0050935413395784765,-2.1414326630987474e-05,0.002424865173432139,0.0014740735466098635,1.4740735466098636,2.0,0.5259264533901362,-1.1102230246251565e-16,5,2,5,5,7
2015-01-06,-0.011840818824689995,-0.010667828799275424,-0.012667828799275424,-0.010667828799275424,-0.010667828799275424,0.0,0.00117299002541457,1.17299002541457,2.0,0.82700997458543,0.0,5,1,5,5,6
2015-01-07,0.013786307691529316,0.015710564591901403,0.013840335391336408,0.015840335391336408,0.01412703345264502,0.0015835311392563842,0.0019242569003720864,1.9242569003720864,2.0,0.07574309962791362,1.3877787807814457e-16,5,4,5,5,9
2015-01-08,0.007999702190930665,0.00943996383631655,0.0129228797822389,0.0149228797822389,0.004312582076903507,0.005127381759413043,0.0014402616453858862,1.440261645385886,2.0,-0.5597383546141139,0.0,2,5,5,5,7
2015-01-09,0.0057068024691610915,0.007634217012713443,0.00563058762031123,0.00763058762031123,-4.637225503291153e-05,0.007680589267746354,0.0019274145435523513,1.9274145435523513,2.0,-0.07258545644764874,-5.551115123125783e-17,4,5,5,5,9
2015-01-13,0.0030110835176115937,0.004171508355616637,0.0021715083556166368,0.004171508355616637,0.004171508355616637,0.0,0.001160424838005043,1.1604248380050428,2.0,0.8395751619949571,0.0,5,1,5,5,6
2015-01-14,0.008184195770313298,0.010146140592723615,0.008485058908949045,0.010485058908949045,0.0015790876931608365,0.008567052899562777,0.0019619448224103163,1.9619448224103162,1.9999999999999996,0.03805517758968377,-5.551115123125783e-17,5,4,5,5,9
2015-01-15,-0.003612871773947673,-0.002012345062159867,-0.0034226784355509405,-0.0014226784355509405,0.0008864436516225046,-0.002898788713782372,0.001600526711787806,1.600526711787806,2.0,-0.39947328821219397,0.0,3,5,5,5,8
2015-01-16,-0.0030735540264682504,-0.0018610854682546897,-0.011070880357848758,-0.009070880357848757,8.404921961590857e-05,-0.0019451346878705982,0.0012124685582135604,1.2124685582135604,2.0,0.7875314417864394,-5.551115123125783e-17,5,1,5,5,6
2015-01-19,-0.0019800544438717533,-0.00025322450646879873,-0.0026026792266369983,-0.0006026792266369983,-0.0009298022996015044,0.0006765777931327056,0.0017268299374029548,1.7268299374029548,2.0,-0.27317006259704524,-2.7755575615628914e-17,3,5,5,5,8
