trade_date,daily_return,daily_return_gross,daily_return_renorm,daily_return_renorm_gross,long_ret,short_ret,slippage_cost,gross_exposure,gross_exposure_renorm,net_exposure,net_exposure_renorm,n_long_filled,n_short_filled,n_long_total,n_short_total,n_filled
2015-01-05,0.001042413946805717,0.0025164874934155805,0.003331978281320456,0.005331978281320456,-2.1414326630987474e-05,0.0025379018200465684,0.0014740735466098635,1.4740735466098636,2.0,0.5259264533901362,-1.1102230246251565e-16,5,2,5,5,7
2015-01-06,-0.011667828799275425,-0.010667828799275424,-0.011667828799275425,-0.010667828799275424,-0.010667828799275424,0.0,0.001,1.0,1.0,1.0,1.0,5,0,5,5,5
2015-01-07,0.012103761312099165,0.013486199728723997,0.010451381384067204,0.012451381384067204,0.01412703345264502,-0.0006408337239210244,0.0013824384166248314,1.3824384166248314,2.0,0.6175615833751688,2.220446049250313e-16,5,3,5,5,8
2015-01-08,0.008326857256462665,0.009557500534945949,0.022335046533628465,0.024335046533628467,0.004430118775532906,0.005127381759413043,0.0012306432784832827,1.2306432784832826,2.0,-0.7693567215167174,0.0,1,5,5,5,6
2015-01-09,0.005813341265580857,0.007660708816238998,0.00565712784124741,0.00765712784124741,-1.9880451507356415e-05,0.007680589267746354,0.0018473675506581408,1.8473675506581406,2.0,-0.1526324493418594,-1.3877787807814457e-17,3,5,5,5,8
2015-01-13,0.003171508355616637,0.004171508355616637,0.003171508355616637,0.004171508355616637,0.004171508355616637,0.0,0.001,1.0,1.0,1.0,1.0,5,0,5,5,5
2015-01-14,0.008184195770313298,0.010146140592723615,0.008485058908949045,0.010485058908949045,0.0015790876931608365,0.008567052899562777,0.0019619448224103163,1.9619448224103162,1.9999999999999996,0.03805517758968377,-5.551115123125783e-17,5,4,5,5,9
2015-01-15,-0.003612871773947673,-0.002012345062159867,-0.0034226784355509405,-0.0014226784355509405,0.0008864436516225046,-0.002898788713782372,0.001600526711787806,1.600526711787806,2.0,-0.39947328821219397,0.0,3,5,5,5,8
2015-01-16,-0.002966400756652475,-0.0017539321984389148,-0.010566555055711248,-0.008566555055711248,8.404921961590857e-05,-0.0018379814180548232,0.0012124685582135604,1.2124685582135604,2.0,0.7875314417864394,-5.551115123125783e-17,5,1,5,5,6
2015-01-19,-0.0016456407267102493,-0.0001947779927544075,-0.0032560631644418785,-0.0012560631644418785,-0.0008713557858871132,0.0006765777931327056,0.0014508627339558419,1.4508627339558418,2.0,-0.549137266044158,5.551115123125783e-17,2,5,5,5,7
2015-01-21,0.0007379445600800192,0.002667701219696697,0.0011523058379699753,0.003152305837969975,-0.0037466345545107763,0.0064143357742074735,0.0019297566596166776,1.9297566596166775,1.9999999999999998,0.07024334038332247,0.0,5,4,5,5,9
2015-01-22,-0.0015693798238561225,0.0004306201761438775,-0.0015693798238561225,0.0004306201761438775,-0.0030939608350511617,0.0035245810111950394,0.002,2.0,2.0,0.0,0.0,5,5,5,5,10
2015-01-23,0.0018202253523711678,0.002820225352371168,0.0018202253523711678,0.002820225352371168,0.0,0.002820225352371168,0.001,1.0,1.0,-1.0,-1.0,0,5,5,5,5
2015-01-26,0.006539204233835421,0.007796217593860223,0.0075110271918637835,0.009511027191863784,0.0072030319928373205,0.0005931856010229032,0.0012570133600248023,1.2570133600248021,2.0,0.7429866399751979,5.551115123125783e-17,5,2,5,5,7
2015-01-27,0.007359652063900679,0.009184940189232872,0.009465843172227368,0.011465843172227368,0.010774322870035467,-0.0015893826808025932,0.0018252881253321923,1.8252881253321922,2.0,-0.17471187466780794,-1.1102230246251565e-16,3,5,5,5,8
2015-01-28,0.004231448908155133,0.006025130240189419,0.004651928732218881,0.006651928732218881,0.008493418910185346,-0.002468288669995927,0.0017936813320342851,1.793681332034285,2.0,0.009750203312511863,-1.1102230246251565e-16,4,4,5,5,8
2015-01-29,-0.00029847970492051274,0.001011554163035766,-0.0012135432682173007,0.0007864567317826994,0.0011127009063863346,-0.00010114674335056856,0.0013100338679562788,1.3100338679562789,2.0,0.6899661320437211,-8.326672684688674e-17,5,3,5,5,8
2015-01-30,-0.0048289543748305155,-0.0029805839121098336,-0.005216431307959209,-0.003216431307959209,-0.0013195711596720296,-0.0016610127524378042,0.001848370462720682,1.848370462720682,2.0,-0.15162953727931794,0.0,3,5,5,5,8
