trade_date,daily_return,daily_return_gross,daily_return_renorm,daily_return_renorm_gross,long_ret,short_ret,slippage_cost,gross_exposure,gross_exposure_renorm,net_exposure,net_exposure_renorm,n_long_filled,n_short_filled,n_long_total,n_short_total,n_filled
2015-01-05,0.0012243257666624894,0.002968455061161791,0.001996529073654788,0.0039965290736547875,-2.1414326630987474e-05,0.002989869387792779,0.0017441292944993015,1.7441292944993014,1.9999999999999998,0.25587070550069846,0.0,5,3,5,5,8
2015-01-06,-0.011667828799275425,-0.010667828799275424,-0.011667828799275425,-0.010667828799275424,-0.010667828799275424,0.0,0.001,1.0,1.0,1.0,1.0,5,0,5,5,5
2015-01-07,0.007097926435012253,0.00902218333538434,0.006603839506020901,0.0086038395060209,0.01412703345264502,-0.005104850117260681,0.0019242569003720864,1.9242569003720864,2.0,0.07574309962791362,1.3877787807814457e-16,5,4,5,5,9
2015-01-08,0.007720772619645098,0.00938424506502196,0.00954341807753167,0.01154341807753167,0.004256863305608917,0.005127381759413043,0.001663472445376861,1.663472445376861,1.9999999999999998,-0.33652755462313916,-1.1102230246251565e-16,3,5,5,5,8
2015-01-09,0.005588360203350703,0.007588360203350703,0.005588360203350703,0.007588360203350703,-9.222906439565092e-05,0.007680589267746354,0.002,2.0,2.0,0.0,0.0,5,5,5,5,10
2015-01-13,0.0026776338106893156,0.0038380586486943587,9.296670914293956e-05,0.0020929667091429396,0.004171508355616637,-0.000333449706922278,0.001160424838005043,1.1604248380050428,2.0,0.8395751619949571,0.0,5,1,5,5,6
2015-01-14,0.008184195770313298,0.010146140592723615,0.008485058908949045,0.010485058908949045,0.0015790876931608365,0.008567052899562777,0.0019619448224103163,1.9619448224103162,1.9999999999999996,0.03805517758968377,-5.551115123125783e-17,5,4,5,5,9
2015-01-15,0.0009385078267236504,0.0029385078267236504,0.0009385078267236508,0.0029385078267236513,0.0058372965405060215,-0.002898788713782372,0.002,2.0,2.0000000000000004,0.0,2.220446049250313e-16,5,5,5,5,10
2015-01-16,-0.005630693372815967,-0.003855666861399221,-0.0069992815090495365,-0.004999281509049536,8.404921961590857e-05,-0.003939716081015129,0.0017750265114167467,1.7750265114167467,2.0,0.22497348858325314,-8.326672684688674e-17,5,3,5,5,8
2015-01-19,-0.0018979353257739093,-0.00017110538837095444,-0.0024896966513852617,-0.0004896966513852618,-0.0008476831815036601,0.0006765777931327056,0.0017268299374029548,1.7268299374029548,2.0,-0.27317006259704524,-2.7755575615628914e-17,3,5,5,5,8
2015-01-21,0.0015163661128037532,0.003516366112803753,0.0015163661128037532,0.003516366112803753,-0.0037466345545107763,0.007263000667314529,0.0019999999999999996,1.9999999999999998,1.9999999999999998,0.0,0.0,5,5,5,5,10
2015-01-22,-0.0015693798238561225,0.0004306201761438775,-0.0015693798238561225,0.0004306201761438775,-0.0030939608350511617,0.0035245810111950394,0.002,2.0,2.0,0.0,0.0,5,5,5,5,10
2015-01-23,0.002869971336056409,0.004304175004173872,0.004237860348953598,0.006237860348953598,0.0014839496518027032,0.002820225352371168,0.0014342036681174626,1.4342036681174626,2.0,-0.5657963318825373,0.0,1,5,5,5,6
