,gross_linear,gross_gp,net_linear,net_gp,kappa
2022-08-30,0.0028315363339360684,0.002738176571528047,0.0008315363339360684,0.0007381765715280468,0.9670285839919828
2022-08-31,-0.004087489752770056,-0.0039532996063008,-0.006087489752770056,-0.0059532996063008,0.9671705240659462
2022-09-01,0.002196695306077718,0.0021266979075881868,0.00019669530607771806,0.00012669790758818673,0.9681351354027727
2022-09-02,0.0024196875951117353,0.002344977911797345,0.00041968759511173525,0.0003449779117973449,0.9691242441936225
2022-09-05,0.0006060653738105113,0.0005873542988910306,-0.0013939346261894886,-0.0014126457011089694,0.9691269692544247
2022-09-07,0.005608766281824053,0.005444298452438599,0.003608766281824053,0.003444298452438599,0.9706766477472177
2022-09-08,0.007888328497878325,0.007633855433679541,0.005888328497878325,0.005633855433679541,0.9677405594522047
2022-09-09,0.009398797065906793,0.009107515574223303,0.0073987970659067925,0.007107515574223303,0.9690086412504759
2022-09-12,0.0030262382683775213,0.002929664672088878,0.0010262382683775212,0.0009296646720888778,0.9680879072550951
2022-09-13,0.004342303723757804,0.004207517910275341,0.002342303723757804,0.002207517910275341,0.9689598374372071
2022-09-14,0.01528286623288223,0.014611326774984397,0.01328286623288223,0.012611326774984397,0.9560593250202659
2022-09-15,0.0007130354741787983,0.0006838751185416813,-0.0012869645258212017,-0.0013161248814583188,0.9591039202212183
2022-09-16,-0.00832922105694656,-0.008000574182058889,-0.01032922105694656,-0.010000574182058889,0.9605429039953767
2022-09-20,-0.0024409595943619316,-0.0023489203916702605,-0.004440959594361932,-0.0043489203916702605,0.9622938442306621
2022-09-21,-0.007289342798690928,-0.007021431062105182,-0.009289342798690928,-0.009021431062105182,0.963246105446727
2022-09-22,0.007372373769564648,0.007097967269417432,0.005372373769564648,0.005097967269417432,0.9627790846307811
2022-09-26,-0.01255815504915751,-0.012108331957330413,-0.01455815504915751,-0.014108331957330413,0.9641807980498479
2022-09-27,-0.001619625729223412,-0.001550706329006363,-0.003619625729223412,-0.0035507063290063628,0.9574473293591754
