trade_date,baseline_static,rolling_corr,blend_50,blend_75,no_sector,pure_blp,ridge_dynamic
2015-02-19,0.002899523713241926,0.0032877324282411316,0.002731848137994326,0.002729485019108709,0.002476049131138528,0.0023518539644971324,0.0027815607959132465
2015-02-20,0.00011628681975771977,-0.0015499261841361983,-7.202674791419454e-05,0.00012552563692252734,-0.001614235012062399,-0.0009539243884211207,-0.0005774729212557565
2015-02-23,0.0027620628860100466,0.0020030044774240934,0.002585019008303332,0.00275700977345246,0.0024027359736339977,0.002360965680794128,0.0025163247055994794
2015-02-24,0.009653270770109985,0.009851709452685984,0.009704656902671187,0.009654603456653577,0.009800059669469771,0.00985961236915469,0.009846910527432669
2015-02-25,0.021749816828749158,0.02387308601996249,0.023919787246177892,0.022141954456992553,0.02373792875939257,0.023848817053442956,0.023494291676391565
2015-02-26,0.005086580775902712,0.0033123610948093073,0.005021428832518585,0.005098302177784784,0.0049426106404107705,0.005006660038446164,0.003141082655216967
2015-02-27,0.007091967778940381,0.0037684178259601376,0.006647095949489174,0.007250110822467858,0.005992366276604478,0.00429142494085954,0.006522796900740122
2015-03-02,0.01123790149687473,0.009685632241170779,0.009716357383783451,0.009812908922977953,0.01089419195711144,0.010885680604145154,0.010701572239780533
2015-03-03,0.009708295599740896,0.01155159877316072,0.009120221529209391,0.009195636464579637,0.01072979849638517,0.010895082908273505,0.01129742796812196
2015-03-04,0.0029622289249211778,0.0007935378194678865,0.0024255076315713798,0.0027239613204006817,0.001858345724808372,0.0017711856145375409,0.00030040938852648373
2015-03-05,0.002904793039994256,0.0021590091098117846,0.0019909372489585278,0.0034917054724620603,0.004090521526156801,0.002031694235068689,0.003701972170564948
2015-03-06,0.0036782822907361476,0.00133938755419319,0.0037214974459715408,0.003719698018607315,0.0036889907814409333,0.003799753470835593,0.0035105866924284206
2015-03-09,0.0020911703185448665,-0.001731990163688982,-0.00010088911933607211,0.0007294707958734404,0.0007805537773096852,0.0007230033082998306,4.168595848816521e-05
2015-03-10,0.006608491831956138,0.006126168246664275,0.0062596550193393516,0.006487938637567814,0.006575625543370101,0.006519087880846905,0.006670253455351487
2015-03-11,-0.0013159452201270032,0.002324414008216673,0.0004280133021448769,-0.0008530312320606855,0.0004197536123067751,0.0007251099722205478,-0.0015773332036111503
2015-03-12,0.006573218792113299,0.005346496469199385,0.005594368498817116,0.00572977570102304,0.00467739202418797,0.004427866377353321,0.005479020078335506
2015-03-13,0.0006346266186150757,-0.007065684417924914,-0.0037066141767383215,-0.002637049625288823,-0.004031195877108641,-0.005477618551688298,-0.004683220966072919
2015-03-16,-0.0071771308173749545,-0.008708025689114614,-0.009506982322811624,-0.009362244836583204,-0.0074004924871128915,-0.007335437849530839,-0.007241995624178386
2015-03-17,0.008557910522718237,0.0013746080040329613,0.003089457902828526,0.006427131089411702,0.0027831523578393967,0.002840777715055951,0.002949804484388635
2015-03-18,-0.0006869194003877247,0.0010267663155050773,7.321285404790923e-05,-0.00059172424817744,0.0004947743759347596,0.0005415852709867077,0.00011104579592870374
2015-03-19,0.010420153794261845,0.011026108003562206,0.010447668728498062,0.010325319868166326,0.011084010640416676,0.011136045222945359,0.011060321444772252
2015-03-20,0.008198680499920168,0.008476047863554605,0.00831609497824643,0.008230824420005098,0.008137793265970021,0.008248153453543811,0.00803147765522796
2015-03-23,0.00579012608019513,0.007159664991116413,0.006408164276931127,0.005903904076512538,0.0067003567034834765,0.006731675240113203,0.006437488720101951
2015-03-24,0.004649820740743464,0.002749488760971303,0.003914187353329337,0.004711269593126715,0.0032213405782858724,0.003135850093342303,0.004100667744745703
2015-03-25,0.007029162178191859,0.0041310153314243914,0.005736213167601513,0.0063065287556592665,0.006020423372639856,0.005916507030309472,0.006145831046822994
2015-03-26,0.011559814380489086,0.005461937384159404,0.007583596113522047,0.010704599792576461,0.012827967073656426,0.010769277420929292,0.01319947664203543
2015-03-27,0.011461135446478974,0.011616986607942865,0.011452216185616992,0.011409807405218375,0.011469729040773091,0.011462711134555239,0.01139712351833725
2015-03-30,1.0036490718492259e-05,-0.0017177947769061602,-0.0015874366327816422,-0.0004160513638257165,-0.0016126527661344122,-0.0016890892701652614,-0.001730732635091242
2015-03-31,0.003112517694560214,0.0028702391218740787,0.0061599327148827735,0.005231210450373933,0.00442651173045314,0.004665993911653642,0.0036676066200912122
2015-04-01,0.008510117069302825,0.006552356840108089,0.00816534276138528,0.008596029800492786,0.007616500699929404,0.007450837468758178,0.008307955489348982
2015-04-02,0.014371850946017143,0.0150675172557577,0.01543776430949891,0.014736020031391408,0.01540586319432549,0.01578562951202181,0.014840997923539148
2015-04-03,0.004596637348556811,0.004260202193548583,0.004301617576986566,0.004477873335851313,0.004407235577307416,0.004346344598808121,0.004465693898404373
2015-04-07,0.012778015134626784,0.009407026103947468,0.011200548647687414,0.012625894791468377,0.011382180706659105,0.011329330094111882,0.012109177128608307
2015-04-08,0.0022730671163569303,0.0029427981769874416,0.0028702703985933322,0.0024137774654913536,0.0023217047714695852,0.0025130498343625797,0.002266639910379383
2015-04-09,0.0047742483159732155,0.0028561448057917976,0.0036464753805261693,0.00428063213280328,0.0029543403477679192,0.0027240723138503425,0.002901091750627909
2015-04-10,0.0025288911129748926,0.0025699994420941815,0.002675849313254656,0.0026169876570411752,0.002515252712137512,0.004632560969211527,0.002312690318891519
2015-04-13,0.007091083877040184,0.0076501793702676135,0.008029689282021645,0.007793594510099689,0.007967182169991755,0.007245346786943275,0.00768178761632869
2015-04-14,0.0051062980027187085,0.002555551381037381,0.00266922420566686,0.005045221276270129,0.003689934090111425,0.0036864984020654975,0.003558704355226287
2015-04-15,0.007487453836317995,0.007285842565387379,0.0074565266368981364,0.0074621231234605475,0.007183877728697857,0.0072000692195863004,0.007104199923514874
2015-04-16,0.013067772427514909,0.007415346746534399,0.011866451772620442,0.012923891120508154,0.012401531913670202,0.013008068304043767,0.010881394696972
2015-04-17,-0.007120371083010879,-0.007598080792547375,-0.007156343749394786,-0.00709586911430251,-0.008732309759855297,-0.0088222482044813,-0.008181935790149362
2015-04-20,0.01719988043021568,0.012852809037926453,0.016195014553230035,0.01690486986571036,0.015239014240012153,0.014965985928834072,0.012554206948218086
2015-04-21,0.0005711909279088917,-0.004599440499645121,-0.0045035697179332266,-0.0009797818233099492,-0.0024970336992163732,-0.002932368145423655,-0.0016432625376101456
2015-04-22,-0.007731379322483441,-0.007091252033316947,-0.006768762405153598,-0.0073295576536668745,-0.005846570000288441,-0.00583546241174801,-0.0067619349483187315
2015-04-23,0.005210456307929589,0.010392169397278429,0.008126278480938876,0.005700013682693281,0.010599054936801583,0.010744651249567236,0.00989377522621836
2015-04-24,0.010081237303186262,0.009190748167919822,0.009581722429481939,0.009789642918058535,0.009289777800692702,0.009332454837428335,0.009072654322234537
2015-04-27,7.46852662047979e-05,-0.00020728993311815657,0.0004160071623219091,0.00029084093258024057,-0.0005017682555137342,-0.0019265845401669915,-0.002973625028812231
2015-04-28,0.013114115050770835,0.014303000315220197,0.013454783534051508,0.01327005468969487,0.014143323104833625,0.014366582247432586,0.015597451049605578
2015-04-30,0.011526743709875898,0.01087731862946159,0.010921499655597633,0.011651471700236943,0.011156568297500254,0.011283760011227864,0.012504823875163206
2015-05-01,0.0008683530465636552,-0.0026248404533235703,0.0004458587076593848,0.0005111837064236929,-0.002409513686621701,-0.002422739695041318,-0.0022432590166363633
2015-05-07,-0.004135025856154391,-0.003312958474760195,-0.0022787479141756894,-0.0029276730030830403,-0.00309166520208224,-0.0029958182310101224,-0.003217558597899541
2015-05-08,0.020687946133469814,0.018652370182285972,0.021868173154529304,0.02044498782400104,0.021539416136271094,0.018560082584135346,0.022952684902964732
2015-05-11,0.017379082994362693,0.015329187691888289,0.017702075688313997,0.01742223654388656,0.01682595404481193,0.017682695036576008,0.01823080614361612
2015-05-12,-0.006814289403587022,-0.00714406075950739,-0.006888548508600949,-0.006826100233483385,-0.007210643267653804,-0.007252156146452016,-0.0071079954617106495
2015-05-13,-0.004202796671558227,-0.005524378115576622,-0.005628981641759364,-0.004247986638515094,-0.003968801445345415,-0.003962742664000875,-0.0038077387256645937
2015-05-14,0.011488699699525711,0.01048928026600378,0.010745176354118233,0.011545975300322895,0.010505885797013784,0.010305444040327134,0.011421617287793631
2015-05-15,0.012951370876346348,0.007836401555893654,0.010642562202936308,0.010674416479880997,0.009854928952919076,0.009971456786567773,0.012551035577798722
2015-05-18,0.016547021517974488,0.016962099218358662,0.016205473585906474,0.01632405336646513,0.01584158395739311,0.0155987850355322,0.016599590963832667
2015-05-19,0.007125246740728719,0.005960897703142083,0.006501822148557102,0.006905828683738751,0.0061551351692848855,0.006502507455117931,0.006315556625324126
2015-05-20,0.01140777343023596,0.008929459791025666,0.009140316983307464,0.01166762545941957,0.009638794352416278,0.009582555239435308,0.008357027376677857
2015-05-21,0.0019840067129371806,0.0018045579642811962,0.0018155998476750577,0.0018425057896095008,0.0018191714550704022,0.0018334731603749136,0.0019069205345764073
2015-05-22,0.00825343239241874,0.006538143067808917,0.0074648217058863086,0.008473679040556022,0.008076900837701514,0.008697537553875449,0.007005065294697374
2015-05-25,0.0049610511306637135,0.005580945453978679,0.005417064622910859,0.0054543560133971675,0.00570375120426179,0.005731470254926718,0.0053972438542780315
2015-05-27,-0.008817485168438834,-0.003430457513014527,-0.005357537455555825,-0.00812848321481253,-0.0035899736611043156,-0.0033676648851262187,-0.00501499857477218
2015-05-28,0.017225022877235166,0.015380135289366622,0.016237610145626833,0.015884916139110146,0.01794046551134197,0.017567853404692545,0.0190386881967393
2015-05-29,-0.0012065995760672606,-0.002811977643813364,-0.0013790338352619317,-0.0012594580308750514,-0.0017412493128459259,-0.0015902431392344144,-0.0015655556428953094
2015-06-01,-0.0013026148942902082,-0.0019687198629322585,-0.001452339850323235,-0.0013180000870905088,-0.0016451119596332922,-0.0016919144047886562,-0.002002762411242065
2015-06-02,0.005327425766535379,0.005175048929421821,0.005210677583505429,0.005283099204100893,0.0053044260423751235,0.005277296361913244,0.0051895488422879586
2015-06-03,0.011046119278158514,0.011162152916762882,0.01121009047048288,0.011118372868667752,0.011174074627388625,0.011598204292804275,0.011219378811502185
2015-06-04,0.001841368417861895,0.0014596526555861718,0.0018724921839632597,0.001872213495493562,0.001808054588324255,0.0017895938353034602,0.0013676149058894206
2015-06-05,-0.002511943203197391,-0.00402368429354097,-0.0024537645566485473,-0.002662965268653638,-0.0033930760022763875,-0.0034756104725918993,-0.004695788337890833
2015-06-08,0.005085832394401968,0.0062146503825948945,0.004693169140460468,0.0048401560543057266,0.007308628415625568,0.007334708567848587,0.0072126163770753985
2015-06-09,0.009205587466148574,0.004843778271835187,0.004695716066409601,0.005371399976021879,0.00447916412045244,0.003927680147364371,0.005684228657507074
2015-06-10,0.0034259747205832173,0.003710800786243914,0.003464804751411741,0.0034205725622373385,0.0037049628019551854,0.003760186281916581,0.0037110914299604584
2015-06-11,0.021097207810982406,0.0205431705921289,0.02063514546020226,0.02090519400951224,0.020941660869083306,0.02089246798475746,0.020354254657982955
2015-06-12,0.004875159514570997,0.0063880343479455716,0.005495477330680115,0.004863076429350125,0.0054384219405507256,0.005672307476042481,0.005513491977143743
2015-06-15,0.005051779383075821,0.0049732740982544954,0.005078599473959961,0.005164942474011698,0.005133216447984494,0.005134444774690945,0.0050630915197456315
2015-06-16,0.009142513902012003,0.009114379156989814,0.00871835689334129,0.009091333894785525,0.009189757288783065,0.009187569661011785,0.009165051680250069
2015-06-17,0.0011806037161271312,0.002211905815562516,0.0017576031806157408,0.0014687465598374964,0.0013175735650974058,0.0014129383479719933,0.0012294152325681338
2015-06-18,0.009373444577092964,0.006764617160949189,0.008951367855256796,0.009264355506366574,0.007321620938692017,0.007085811046493196,0.0075197971347654245
2015-06-19,0.01753650848608242,0.017387135675370986,0.01719849289830265,0.01732771147854978,0.018287853146741105,0.018353009634995882,0.018329660800953825
2015-06-22,0.00872136654482656,0.0064657733640089395,0.007633841861704468,0.008980178316856244,0.008619462071231881,0.008510110187378336,0.008877400573781846
2015-06-23,0.013989007355593355,0.003495931190748652,0.008713484034872631,0.0113263779330834,0.00690652296389726,0.006497669002337048,0.00799213536855639
2015-06-24,0.006517566413875808,0.006860134247563668,0.006619162325754661,0.00653784190241054,0.008070835206310396,0.008203573794504822,0.00781212479097214
2015-06-25,0.004867277474234651,0.0003201691359471521,0.0023122228932377286,0.004856783269837004,0.0019113821515181718,0.0012762659634946091,0.004631372194974526
2015-06-26,0.003767135767848479,0.0014682077997698632,0.0028616514208972214,0.0033718939821532085,0.004338826507605164,0.00524061544461109,0.003863767400092428
2015-06-29,0.03141325870134729,0.03149576040148389,0.0312547736509281,0.03136659295358411,0.03153683040288919,0.03157081019252951,0.031851232856022045
2015-06-30,0.0035907664052265767,-0.0004800964123498569,0.0023192656280079226,0.002886659151888307,0.0008993286323827872,0.000850520171107171,0.0013528572632273376
2015-07-01,0.004456728087958871,0.004038134623877138,0.004164398829988291,0.0043239864711173415,0.004390977150085802,0.004339501664882794,0.003071969109614215
2015-07-02,0.002942627241237129,0.003420605429775843,0.0033252932366061,0.003230365169154566,0.0020714310826210705,0.002019396685306923,0.0020297743722270897
2015-07-03,0.006420778953187205,0.0071696319143968994,0.00673556875834912,0.006411884050442884,0.006503786380856844,0.006507725837210817,0.006625400948517884
2015-07-07,0.014028346857187726,0.012004124965253486,0.012183780883334333,0.01410108276302631,0.012199613706779494,0.012058455469027082,0.014169178604586628
2015-07-08,0.006960253014674471,0.00047689782589754523,0.005058142198670599,0.006377909098418368,0.001475322954379977,0.0005203094218476699,0.0013147769299207486
2015-07-09,0.034765097500248,0.03187391964698314,0.03436062183570676,0.03530125452816179,0.034653631377034214,0.032469154638003865,0.0342646055373728
2015-07-10,-0.003996565059685852,-0.0043476032650537535,-0.003346412036385236,-0.0042747417522660935,-0.006186482464706155,-0.00622903393886951,-0.006293237141475311
2015-07-13,-0.012583484776734828,-0.014068814417871308,-0.013870025106352098,-0.013833817182244567,-0.014177906622726399,-0.014173279456486661,-0.013026996919690169
2015-07-14,0.01740157037824526,0.014132701415980088,0.015749106028321174,0.016722475505980917,0.01538501402836521,0.015152666476406422,0.01636408483508012
2015-07-15,0.010927157247785436,0.010711309874640291,0.010713895700752693,0.010849713538440393,0.01055042746372937,0.010474080938386934,0.010859301636715944
2015-07-16,0.0003201571012252122,0.0002632342443388096,0.002877597287023262,0.0014026851290180674,0.0032757242363752282,0.0026710090033710675,-0.0005443558651232817
2015-07-17,0.000442258389064661,0.003936573149629386,0.0019479556493731498,0.0016084780881106455,0.002592415983882707,0.0032478089720174427,0.0034818638102067046
2015-07-21,0.015558732348189006,0.016044641273990374,0.015432313612241755,0.01599428459297521,0.01431744526610107,0.01393103965188516,0.017462941855941893
2015-07-22,0.010801365249304334,0.010091431031236475,0.00997390273743347,0.01106807804167921,0.009707032122741793,0.009798342175618636,0.009607599912555458
2015-07-23,0.0032293054870957743,-0.0003261162419506646,0.0023569495376202483,0.0028084979956647777,-0.0032932505089726064,-0.0031641185239869975,-0.0005573185480525888
2015-07-24,-0.0011549324580161868,-0.0007295411207211449,-0.0003498152633642181,-0.001105498759270641,-0.0004423997575680777,-0.0004949670659330503,0.00021740991593759487
2015-07-27,0.015059363984971843,0.011570549640039812,0.013270651256002956,0.014598328686191259,0.01171560940563825,0.011523985150226025,0.015142044171242154
2015-07-28,0.012943960611204498,0.009668733573729873,0.012091035130255372,0.012547316066632655,0.014325192643644366,0.01246577771138277,0.015093171173174205
2015-07-29,0.010384011031867231,0.010407946576945654,0.01052582232188052,0.01070207604976527,0.010604085195549453,0.010744856993128795,0.010554132144142525
2015-07-30,0.014143478824374158,0.01067095088527721,0.011963586733512206,0.013850382695300048,0.013680657822669695,0.013649755068011034,0.014486789899730118
2015-07-31,-0.0009302642979549709,-0.0013549700216219146,-0.0010633191252051996,-0.0009503712266783892,-0.0014606810430744521,-0.001775432729330033,-0.0014714279550630265
2015-08-03,0.00045045510539349644,-0.002402816356928573,0.0009519773647381968,0.0008685005774601224,0.002563179318107578,0.0017090902734652334,-0.0019741307186734646
2015-08-04,0.013823342858426622,0.007857994355676747,0.00919793452304072,0.013738367238947693,0.016124297380988528,0.013464862309502777,0.00862714400403232
2015-08-05,0.006353845841091382,0.003032623896122523,0.005747149930688518,0.006193110503957355,0.006891641373651159,0.005901927059333129,0.0037452529224956278
2015-08-06,0.006584568965558016,0.004100668182963605,0.004725286008595992,0.006074955827038573,0.005900514433539158,0.003065591504736025,0.006032416659437928
2015-08-07,0.010086549924280215,0.012885149116478355,0.01535213836555998,0.011950105478734104,0.011117338862857337,0.011401131773515169,0.008053796700793392
2015-08-10,0.008497868053557761,0.008558160068948764,0.008409978877622326,0.008438403877350582,0.008324593576412534,0.0104958535649134,0.009385537769448565
2015-08-11,0.014955515422383391,0.00960752403641988,0.012904194057891448,0.014398123012769192,0.013286247568827247,0.012871992221163218,0.01370227422703681
2015-08-12,0.01414977797394602,0.015665654441905597,0.015123191107140405,0.013966552267183402,0.01525330745985652,0.015322018003250832,0.014944768568827461
2015-08-13,0.009901236159013284,0.00481481290446327,0.007358227591991707,0.009972496256978517,0.0032573663103164004,0.0031637932539895783,0.006181139383049993
2015-08-14,-0.005230503210433169,-0.004888449223563249,-0.005001505503565632,-0.005136555303136062,-0.004582144492493175,-0.00448487035587127,-0.005190531580158534
2015-08-17,0.004112882917286334,0.005799196519758404,0.00514338078580778,0.004381336684719255,0.006396231805741337,0.006546732274645473,0.0053938913291196496
2015-08-18,-0.002498403444924413,-0.004294910358575068,-0.0028478230290110785,-0.003013716316964985,-0.005326071482298869,-0.0055612395004635586,-0.0045453892850302385
2015-08-19,0.010938813203538742,0.008788988740817731,0.009942596408144853,0.010778443188819061,0.009088564154507907,0.008966381286276642,0.010072673880442168
2015-08-20,0.015265389768400875,0.014586322505547113,0.014880304591241319,0.014414792876554238,0.016616821634355457,0.01682204068624019,0.0165092179939613
2015-08-21,0.03663583261580722,0.010090433355442492,0.0209518948621258,0.03335587072897058,0.02405238527919361,0.020359672132472532,0.026605705171564485
2015-08-24,0.0035094436185282717,-0.011179517075737439,-0.012795745423138145,-0.0036021339243515393,0.002604638494972086,0.000929534656667812,0.009918394506912639
2015-08-25,0.03560366032131522,0.029375844586705297,0.031164430418208128,0.03572005121847016,0.03770133423285439,0.03333004135109019,0.03644291823786065
2015-08-26,-0.006320794074506935,-0.00023945564305813839,-0.002374739565422238,-0.005274248347049152,-0.0024657436600375097,-0.0018529936119868599,-0.007259384071693086
2015-08-27,0.027119156286008382,0.025316493650549846,0.02577122096594356,0.02951140020910044,0.02704981388751626,0.02628936254246603,0.03096185692690169
2015-08-28,0.034379152581020984,0.02029798017901876,0.022862922517656724,0.031239744100398946,0.030924982384208675,0.029954721398010378,0.035319182539352866
2015-08-31,-0.013175603608745253,-0.01247177924357117,-0.01304189632917392,-0.013274516166398883,-0.01326897372391591,-0.013699859612286706,-0.011952587830614671
2015-09-01,0.024962326481004868,0.008810256015508779,0.010900221839023469,0.01725533816605142,0.016743335882164367,0.015601793781730508,0.020250599921289324
2015-09-02,0.04291412579045647,0.039798657550602336,0.03998924054586597,0.042621940694126795,0.04365569545584757,0.043685035862957904,0.04383288710848041
2015-09-03,0.009232367785467993,-0.0007079985813896253,0.0004822336154828668,0.00358488333574309,0.002197542708474517,0.0007923841977619289,0.0035411516098461863
2015-09-04,0.012300399269849228,0.01076465486138161,0.010619872485687442,0.012699773058856448,0.011050540712269668,0.011127042374317928,0.011349865146340026
2015-09-07,0.02081537978087779,0.023640580462307333,0.022586301714125723,0.027108725612684282,0.025708057407314126,0.02635696901832366,0.035893125552703395
2015-09-09,0.0343085321317406,0.018861151155149723,0.01761794539392548,0.023250191978136096,0.023240954364138963,0.02266917041112947,0.02695289202090016
2015-09-10,0.008101558048541978,0.005869016640656879,0.005959791745652601,0.009214262036166708,0.005218842650679855,0.005510858384902427,0.0040307548659527
2015-09-11,0.0026637686646536433,0.000650508833621064,-0.00044928212568639864,0.0005157851267441479,0.0025090371906452674,0.001361828279511945,0.005034637604045206
2015-09-14,0.0060081089615673,0.0061684389880390204,0.0062541376247763555,0.003931045739275513,0.00851657695087187,0.009178614695871412,0.008975691518340498
2015-09-15,0.016831322098893507,0.01653913372633503,0.01645557438272484,0.0165222008657664,0.016829319071176064,0.016724308048664465,0.01731151788217892
2015-09-16,0.02008232340453305,0.015066934973715862,0.016521179176581816,0.019143820697566996,0.01851970809533591,0.01646023479841435,0.01862030642809213
2015-09-17,0.0133507189190776,0.0069917164649421675,0.009302427326143127,0.01550312900222002,0.00771480989951493,0.004607202735331837,0.006616984291379629
2015-09-18,0.02408822953138011,0.022999899362580435,0.02307770376918172,0.02334849857325097,0.022760231185369195,0.02269035732603553,0.02290279386685109
2015-09-24,0.02702420548121547,0.016543288799782938,0.020240304404687052,0.021630332503237086,0.01717097030822028,0.016699872707813132,0.02191421438494598
2015-09-25,0.010999427139853461,0.009260518384602994,0.011137398568468413,0.013893213199947189,0.013232115253343698,0.011897417811983056,0.014141626609731926
2015-09-28,-0.0016706143800903509,-0.0032854287803247215,-0.002130243520135614,-0.0017649146081682961,-0.0035262636278097573,-0.003962587151129394,-0.0018615361156345473
2015-09-29,0.029872765303053606,0.025094973118706426,0.029119108756343486,0.029434244505899557,0.028560967663907696,0.027990618719715036,0.03182067125200613
2015-09-30,0.007518021869283756,0.007547781328473361,0.007322825208313852,0.0075109449119253775,0.0074008077143137485,0.007437739508046096,0.009255412181086721
2015-10-01,0.0011822179762762436,0.0015102684026356966,0.0007271818737412661,0.000872894680265965,-7.244807868292619e-05,-9.788745410742837e-05,-0.0008115574349692491
2015-10-02,0.01291649468493335,0.012925387922999864,0.01306095821610961,0.012751729557157152,0.013536282596872081,0.012820966830217771,0.013493308911050224
2015-10-05,0.020327535746860508,0.014680882420394212,0.016305585898307946,0.02018022011636159,0.018660286178508723,0.01813561758251188,0.019435282489274504
2015-10-06,0.015415683905735087,0.011200706962394974,0.011503513716904154,0.01385772179699312,0.012518298343236756,0.012324393560687787,0.011919515909708625
2015-10-07,0.012897785821172061,0.007994789721694498,0.011679128812163306,0.01234882428207383,0.011684082740815822,0.013218166503094653,0.012982943691257257
2015-10-08,0.022589694968577947,0.020947307199304942,0.021340929937927324,0.02143199698129379,0.02154092164724036,0.02144935972097238,0.019451116960128745
2015-10-09,-0.0019510737350036007,7.800606108977477e-05,0.0002519123008290884,-0.0008799538229557209,-0.0003848726334182346,-0.0004214653023157471,-0.00035692475596830553
2015-10-13,0.0069110565724838985,0.0069209677867055185,0.006981567114044683,0.0068486775153392705,0.006850579603321987,0.007045479112709769,0.007076097675963438
2015-10-14,0.009547473364306194,0.007127150199326056,0.007406942040943571,0.007550215213939251,0.007347567897921372,0.007325856012540159,0.007561630731903487
2015-10-15,0.00941242511241553,0.013403021878709292,0.010219920012872637,0.00942666937095462,0.011700329509584316,0.011976792444462323,0.010962941072290481
2015-10-16,0.007945017795453526,-0.0017669807967732815,-0.000613901160650043,0.004299063088621758,0.0038275309899589247,0.0037000924721779863,0.006729704574829156
2015-10-19,0.006408551830425908,0.004982184525191441,0.006351031105668557,0.006309956482028131,0.006427944688296946,0.006490604828994546,0.006395756823088208
2015-10-20,0.01509989449379941,0.01699254340195907,0.014573122466289572,0.014897591498969742,0.01463441247871319,0.014417335838619713,0.017830263845808488
