trade_date,Close-to-Close (Baseline),Open-to-Close (Experiment)
2015-04-07,0.005118865882766016,0.0007753321643136192
2015-04-08,0.0029317911412246747,0.004499805123487263
2015-04-09,0.005774817404060064,0.00741768515360502
2015-04-10,0.00618563396464973,0.006995757792319179
2015-04-13,0.005827933129938483,0.00468884662311957
2015-04-14,0.005440282802076095,0.0063755638938597725
2015-04-15,0.004445596262907693,0.005021725969382893
2015-04-16,0.010832560471056487,0.011642269833833626
2015-04-17,0.0036223879978491504,0.00367552082117214
2015-04-20,0.013377706047381591,0.013709725232272135
2015-04-21,0.003728209570712481,0.0032759819373719993
2015-04-22,-0.0064007830213441775,-0.00693892878343755
2015-04-23,0.005195471500657796,0.006777540505851122
2015-04-24,0.0025960616886558244,0.0027763145190934004
2015-04-27,-0.005671470850741081,-0.004906947380041857
2015-04-28,0.009998219230958267,0.010085071654879086
2015-04-30,0.018519746637064634,0.018023223653473863
2015-05-01,-0.0033276690873338143,0.0024712288484013225
2015-05-07,0.0010809595406849391,0.0010483211157479167
2015-05-08,0.017875909277709493,0.018753738846347248
2015-05-11,0.015945283769284987,0.019338456983585467
2015-05-12,0.0012871052250012604,0.0013409842734430023
2015-05-13,-0.0023529426608109205,-0.0026582877567009958
2015-05-14,0.0008880133126361049,0.0007639401482377605
2015-05-15,0.01230710137148434,0.01282626192246802
2015-05-18,0.017268287630157364,0.01769858508519833
2015-05-19,0.00444759878966177,0.005700453716758094
2015-05-20,0.00848438208840921,0.00833420655811621
2015-05-21,0.0007039685338403775,0.0003254512874308156
2015-05-22,0.0019164928396726677,0.00099686187781498
2015-05-25,0.006338321857333695,0.006483333028531528
2015-05-27,-0.004276488038127824,-0.0045847779383167515
2015-05-28,0.02612498521086777,0.025193100328961698
2015-05-29,0.0016132164406377591,0.002083902542179655
2015-06-01,0.004023983178280282,0.002968952624391629
2015-06-02,0.0039724653351570025,0.004183773421540695
2015-06-03,0.009351270937516896,0.009795625051136096
2015-06-04,0.006043600412765252,0.005810808291143155
2015-06-05,-0.005513417121868713,-0.005463230803241532
2015-06-08,0.007926792525145514,0.012153283789005166
2015-06-09,0.015560796441707773,0.016696069050218563
2015-06-10,0.006816248911696155,0.0061545761149164255
2015-06-11,0.01891617976603443,0.02108202957039211
2015-06-12,0.0005603060096282236,0.001367518354073899
2015-06-15,0.009172164495034003,0.00961252765145009
2015-06-16,0.008834405865611517,0.007470619717204841
2015-06-17,0.002009585778533776,0.0022324225729449046
2015-06-18,0.00945952450932518,0.009810300703368644
2015-06-19,0.019124982284862698,0.019701930511423407
2015-06-22,0.002542622131407069,0.002276464533166076
2015-06-23,0.01215658770820402,0.008697896718656844
2015-06-24,0.007561136334016495,0.007940036582348767
2015-06-25,0.009668087962469351,0.009586043543641946
2015-06-26,0.009196931491815339,0.009369277756878316
2015-06-29,0.03311153614249619,0.03296604570143245
2015-06-30,0.008382770588652236,0.009025073807026917
2015-07-01,0.004398843563692403,0.00492599744827745
2015-07-02,-0.005302551925430261,-0.002029196163747183
2015-07-03,0.006601304589306394,0.004440350972762265
2015-07-07,0.017489401650295472,0.014169411243417012
2015-07-08,0.011959242914065468,0.012685961342577226
2015-07-09,0.03843612766240287,0.039896266348338434
2015-07-10,0.008413652343442542,0.007637969222212349
2015-07-13,-0.007722319406256526,-0.007154515642241573
2015-07-14,0.013854742593768319,0.013663622609668377
2015-07-15,0.017880860676852274,0.014641292424834895
2015-07-16,0.006624817576779028,0.007463670358029319
2015-07-17,0.004791423412301488,0.002770237525041982
2015-07-21,0.01523321672428578,0.01990426540522697
2015-07-22,0.010068830264510671,0.009611635724869363
2015-07-23,0.007166729895469717,0.01343444266558174
2015-07-24,-2.8529939905649416e-05,0.002133298648840618
2015-07-27,0.009826718644752503,0.008544866770951
2015-07-28,0.02200633869143705,0.020286306582266482
2015-07-29,0.014813983833062826,0.012387664734513717
2015-07-30,0.010184965551450216,0.013400615817572618
2015-07-31,-0.0031518844050224745,0.0009379133261168716
2015-08-03,0.00145685263232978,0.00026872464071408847
2015-08-04,0.02120261850524765,0.020962270619560956
2015-08-05,0.0037170376375995503,0.005616614749644339
2015-08-06,0.010016308093343182,0.004544399194399876
2015-08-07,-0.0008159143566311461,0.0007773661377135374
2015-08-10,0.010841477258291043,0.010437559520943017
2015-08-11,0.0094314608528157,0.008758788659875942
2015-08-12,0.016131552989663227,0.012945308771689867
2015-08-13,0.00548646069126036,0.005573778305022282
2015-08-14,0.002514894576637258,0.0018339109953710063
2015-08-17,0.006137566530515087,0.0058481295540563725
2015-08-18,-0.0029862804531460042,-0.003023437345357271
2015-08-19,0.010642302108723894,0.010562992598534876
2015-08-20,0.01255425864421113,0.013962490286757605
2015-08-21,0.03654499951449356,0.03666561296053823
2015-08-24,0.026479415407360138,0.02581593540623088
2015-08-25,0.030207967303813057,0.03888975484021303
2015-08-26,-0.005613460947565121,-0.009669854070063249
2015-08-27,0.027804887801840723,0.02729104676551585
2015-08-28,0.032600751691705177,0.0314459517194229
2015-08-31,0.010968763017070856,0.010870297685908973
2015-09-01,0.024020389044658655,0.024642886859067334
2015-09-02,0.0356042718150979,0.03743005455457904
2015-09-03,0.008333073980941384,0.007659726360247362
2015-09-04,0.01864002342579154,0.019810068394349144
2015-09-07,0.008740285874227127,0.009240406005098867
2015-09-09,0.04126336157423659,0.042239372111750176
2015-09-10,0.005204810189266284,0.006061696265045232
2015-09-11,0.008684408051902797,0.009576691227259449
2015-09-14,0.013261231750903778,0.011548472275983495
2015-09-15,0.016001415229374056,0.015318905999268776
2015-09-16,0.01140200834407508,0.0132745545153687
2015-09-17,0.003718537782159876,0.006065861013199022
2015-09-18,0.019516154616002493,0.01734290896507364
2015-09-24,0.02938230661853934,0.02810509134995148
2015-09-25,0.015188830824357267,0.01269460349070211
2015-09-28,0.004468161433213196,0.0030632487437682668
2015-09-29,0.035942341767123756,0.036095855304773675
2015-09-30,0.009515080388528286,0.008834301715005722
2015-10-01,0.005918297676458602,0.00021166386569894044
2015-10-02,0.011494302950276872,0.01486279840897932
2015-10-05,0.017851452862809127,0.015372298088624697
2015-10-06,0.004330580679761912,0.0042806956875928925
2015-10-07,0.01009483784346292,0.00988554291366685
2015-10-08,0.011081484034750828,0.012320604353077403
2015-10-09,0.0022504430652407273,0.004939102665859698
2015-10-13,0.006271340142319785,0.008554372908951904
2015-10-14,0.008365948174247052,0.006582915016101392
2015-10-15,0.008140516738637128,0.007991711462269548
2015-10-16,0.007794253455206712,0.00828072977812257
2015-10-19,-0.0002680928056412067,0.00019393435425329054
2015-10-20,0.016742128662745714,0.016994792144747743
2015-10-21,0.0005497601431797561,0.0019222782744506874
2015-10-22,0.00607991399214987,0.005857918200499052
2015-10-23,0.013024862530411241,0.012532395465663058
2015-10-26,0.012059192029179216,0.011640967615620796
2015-10-27,0.005094376158515056,0.004931870175921218
2015-10-28,0.009335537106477481,0.008783654887906544
2015-10-29,0.004745862527147942,0.007137079618569892
2015-10-30,0.00792360850917963,0.005138446906627103
2015-11-02,0.027218769116722195,0.023500329004227313
2015-11-04,0.009272701276508144,0.009415742252882595
2015-11-05,2.7158420235718402e-05,-0.0006210046884024118
2015-11-06,0.0044323959798692174,0.004757476171648563
2015-11-09,0.015029344971535073,0.013748454076286267
2015-11-10,0.0007219163812094253,0.0010825311187946168
2015-11-11,-0.01559933112519702,-0.014149238860708156
2015-11-12,0.008748420613360907,0.007391154908353976
2015-11-13,0.01810447297951717,0.0182581020840616
2015-11-16,0.03871263550696449,0.03821232649901664
2015-11-17,0.008652571970527972,0.0077529876357822275
2015-11-18,0.009077049214303719,0.008055324980333843
2015-11-19,0.0166854766027235,0.013786438450988439
2015-11-20,0.003830753827612836,0.005719785069659353
2015-11-24,0.006997798203359708,0.007008197924020618
2015-11-25,0.004262402743680138,0.0014304189373789851
2015-11-26,0.011451146712306133,0.011824419315397882
2015-11-30,0.009735002071031878,0.010360352078754074
2015-12-01,0.002251432212250779,0.0036840205862528935
2015-12-02,0.004633781565556664,0.004933809955469581
2015-12-03,0.010704057566662728,0.01149806737298492
2015-12-04,0.011985283793197818,0.010270767037821513
2015-12-07,0.015089088529399986,0.015391203003448371
2015-12-08,0.01610807850768884,0.011760729870457027
2015-12-09,0.008090742322828904,0.009435320086035513
2015-12-10,-0.0007775673602164806,0.005416036924341474
2015-12-11,0.0093294434307468,0.008726464690268753
2015-12-14,0.01214175654451976,0.014008756803085979
2015-12-15,0.011941089030732264,0.010617471537813348
2015-12-16,0.0071394652921043175,0.007192834471628163
2015-12-17,0.03335964002291195,0.03421397663958154
2015-12-18,0.02237467935855045,0.02422237570605152
2015-12-21,0.01282947067767419,0.011790594616341556
2015-12-22,0.006448764189687706,0.006132038155291224
2015-12-24,-0.0027156385017340187,-0.0006213527452768783
2015-12-25,0.012657869784837673,0.01096719720863299
2015-12-29,0.009158111537985151,0.008772557097006936
2015-12-30,0.009451391589480631,0.009188560126818837
2016-01-04,0.015461920083682908,0.016832142218720043
2016-01-05,0.02032743017487616,0.021080390586229632
2016-01-06,0.01294323720766985,0.013400966998652841
2016-01-07,0.016100855556226513,0.016881936132751896
2016-01-08,0.020100353179845078,0.02163320823629204
2016-01-12,0.02689612870222332,0.02595597049451946
2016-01-13,0.01675067165346757,0.020896913925167997
2016-01-14,0.023151692693127064,0.022858139120718823
2016-01-15,0.020941900450249688,0.021256954251205145
2016-01-18,0.025250710087317038,0.02212542541753411
2016-01-20,0.01775790238901102,0.008611153602993662
2016-01-21,0.02815815585092476,0.025829622932850994
2016-01-22,0.028984747042430623,0.02837090259066324
2016-01-25,0.02713539511546778,0.026108714350422533
2016-01-26,0.01061024175778605,0.011483687638737188
2016-01-27,0.016197472533586433,0.016831493479963763
2016-01-28,0.007994464576144254,0.006506622652013246
2016-01-29,0.004843354880858981,0.013511282755797847
2016-02-01,0.0024221869722787868,-0.0025691713609576738
2016-02-02,0.021963268697166437,0.029883522099781824
2016-02-03,0.009310359699027188,0.009791228199787467
2016-02-04,0.013238488559678862,0.013634926354414902
2016-02-05,0.018385694400543533,0.0149328622508185
2016-02-08,0.035436242550684484,0.0347168883119386
2016-02-09,0.046492083926672284,0.04793169438748689
2016-02-10,0.03603556032771814,0.04006898121191534
2016-02-12,0.03948531032671023,0.039773811578748014
2016-02-15,0.05170501269556979,0.05630558411561316
2016-02-17,0.012177014455688754,0.01760808532721664
2016-02-18,0.011680290565667637,0.01229927673212687
2016-02-19,0.010150476696294432,0.007043230201149567
2016-02-22,0.009977404641626159,0.011137096899173537
2016-02-23,0.013488417170362178,0.01400477714378157
2016-02-24,0.007357176776091803,0.00857954559793181
2016-02-25,0.015441002275596334,0.010538144181073452
2016-02-26,0.01289854770782182,0.01164232220020984
2016-02-29,0.029763515389447978,0.030466357394756588
2016-03-01,0.005425786926794935,0.003994670365287934
2016-03-02,0.02667808929775567,0.02423810025365981
2016-03-03,-0.01535638153160252,-0.013356505365383544
2016-03-04,0.005189269925553665,0.005106960403688861
2016-03-07,0.009746629476248578,0.010726210456608841
2016-03-08,0.014571692755435645,0.010383630371945432
2016-03-09,0.004369102206288358,0.005353274900372015
2016-03-10,0.008311536962217,0.0038235469907649455
2016-03-11,0.003743905624256276,0.00353025367414588
2016-03-14,0.022202915635370867,0.020162987552528627
2016-03-15,0.011231210904024937,0.008666404154560521
2016-03-16,0.00853610999616151,0.005684014294951094
2016-03-17,0.020065969407492622,0.020350792464221397
2016-03-18,0.011708559168054763,0.012667023685028337
2016-03-22,0.006669625595637291,0.0068522451966427644
2016-03-23,0.00723239677716366,0.001950613087684007
2016-03-24,0.011160309911012403,0.010876521348969463
2016-03-25,0.0101025340003342,0.010295601990620505
2016-03-29,0.01427675631501153,0.013686433805211905
2016-03-30,0.005786792373740363,0.0040632486832081075
2016-03-31,0.0029062008232122946,0.0027377608695180345
2016-04-01,0.031054183540479077,0.02955141746671989
2016-04-04,0.016249701071337268,0.016081051540463746
2016-04-05,0.01751957838134717,0.017332336805688905
2016-04-06,0.0053144066662257836,0.005127458130988835
2016-04-07,0.006543546988694065,0.004922828115777334
2016-04-08,0.017799195956648375,0.015274725822050427
2016-04-11,0.012898605166481959,0.012664138598787362
2016-04-12,0.021249524201306717,0.020320565009507505
2016-04-13,0.012246609579816995,0.012235765254413075
2016-04-14,0.0227239087448709,0.02135628828516399
2016-04-15,0.012864165819078108,0.013873270450127574
2016-04-18,0.010523145631428546,0.013668687184012734
2016-04-19,0.0005794271274553358,-0.0031626962091169304
2016-04-20,0.021801711286645337,0.01918704580848464
2016-04-21,0.007358756966656438,0.011013464718056495
2016-04-22,0.00292865348156151,-0.002383307441109374
2016-04-25,0.00668055792077906,0.011679226205566866
2016-04-26,0.00840531148709235,0.006221497499952436
2016-04-27,0.008273410292344989,0.005327037558818637
2016-04-28,0.02380596150388127,0.020358262105616625
2016-05-02,0.028610041570752948,0.015183028744269503
2016-05-06,0.007056800115905383,0.004400353652896016
2016-05-09,0.013933322807887751,0.00933588002876991
2016-05-10,0.008786929919060625,0.010714423656599192
2016-05-11,0.014115344864698249,0.0160459617251116
2016-05-12,0.017949336229335186,0.015490408734615962
2016-05-13,0.012011920052176809,0.011777892178178772
2016-05-16,0.004855875742696069,0.003984995423491701
2016-05-17,0.010600849517422163,0.009507334515658944
2016-05-18,0.02190975220511563,0.027706744886735135
2016-05-19,0.004258168895264575,0.005104606566287815
2016-05-20,0.0064666068374018264,0.0064565514975586215
2016-05-23,0.008696028242520243,0.008228781550398287
2016-05-24,0.0037524486284961256,0.004465327162991845
2016-05-25,0.009994626393712626,0.007058128120866687
2016-05-26,0.004527620493066175,0.004751312858909413
2016-05-27,0.012322695653693198,0.013292411120855515
2016-05-30,0.007407368159285297,0.007412561484961416
2016-06-01,0.010036100305732565,0.0069382252655859535
2016-06-02,0.009356524444184604,0.009259896311769725
2016-06-03,0.0035777798684640517,0.0032259246027810415
2016-06-06,0.009495108652721677,0.004795390432728415
2016-06-07,0.004666746524662171,0.004617762979102084
2016-06-08,0.008752762465075439,0.009365698982833954
2016-06-09,0.0026201479748173264,3.910219209909407e-05
2016-06-10,0.00473566424003807,0.005494497896876957
2016-06-13,0.028690561027421044,0.028563210484260713
2016-06-14,0.014978485687753737,0.013544629727711092
2016-06-15,0.007374007263286552,0.007624824076719271
2016-06-16,-0.003793876359896104,-0.0036318719684065547
2016-06-17,0.013935615742624764,0.015879186912905432
2016-06-20,0.015458444448631571,0.014176872692049498
2016-06-21,0.010548192690143485,0.012144694194882186
2016-06-22,-0.0010082244961227393,-0.004125216559240988
2016-06-23,0.021768454254989623,0.019580879918425394
2016-06-24,0.0701550835560831,0.06936076520249915
2016-06-27,0.021247463894903208,0.007509481176280879
2016-06-28,0.02411972289842515,0.023100535403429816
2016-06-29,0.017081455366412025,0.016073388562224008
2016-06-30,0.011505286120464074,0.011811416728481343
2016-07-01,0.020750243048732794,0.020746328352149554
2016-07-04,0.01208945727656703,0.013204684621873523
2016-07-06,0.017319053695765002,0.024421539539396533
2016-07-07,0.014111685243018597,0.012194539530409129
2016-07-08,0.03186178723728072,0.029243221641650975
2016-07-11,0.018651219682137676,0.009578781258330608
2016-07-12,0.012314869206518848,0.011594289077933556
2016-07-13,0.0036888569941398554,0.00371196445484668
2016-07-14,0.0008580128726490284,-0.0002107137657074089
2016-07-15,0.008167957672110251,0.0009882601292323207
2016-07-19,0.012720594679253489,0.010002231878634662
2016-07-20,-0.005545389605547183,-0.005325413959420096
2016-07-21,0.00494181915294771,0.009996881852088893
2016-07-22,0.009118764177615191,0.00930306158796967
2016-07-25,0.0033692414179381583,0.004397659531488823
2016-07-26,0.013984937185527568,0.013682989928141782
2016-07-27,-0.0012595529322460065,-0.0010731191366411229
2016-07-28,0.004424639207364614,0.007283162245149284
2016-07-29,-0.015519606127120495,-0.016397276775292124
2016-08-01,0.016874120991498327,0.01604862636304795
2016-08-02,0.007516000303753908,0.008337565274216497
2016-08-03,0.028053151534977012,0.02661626768447689
2016-08-04,0.004961091049071673,0.003623312804547086
2016-08-05,0.008239614818588675,0.0092581182993059
2016-08-08,0.012308890303583767,0.014417569253847731
2016-08-09,0.0057067045804317165,0.005302599933985612
2016-08-10,-0.0023612629521279943,-0.004940073653448596
2016-08-12,0.006827805911489965,0.006739449969110755
2016-08-15,0.005053044080412473,0.00534906762483583
2016-08-16,0.01723899141380237,0.01766309694224634
2016-08-17,0.012632514631389728,0.01098728215719061
2016-08-18,0.01721258433236795,0.014979324213794503
2016-08-19,-0.0007153954579207886,0.0005431949702340188
2016-08-22,0.009593565914576644,0.010020049412473822
2016-08-23,0.001790032706644161,0.0003215598907806408
2016-08-24,0.01467368897192907,0.013891731837268634
2016-08-25,0.0008917529581100392,-0.00037095028964719305
2016-08-26,0.011054879764248854,0.010746092674134388
2016-08-29,0.014023321151055491,0.012694358080861954
2016-08-30,0.0003363088974130656,0.0011728468293378544
2016-08-31,0.02274073118821638,0.024272949594559768
2016-09-01,0.006019135358092842,0.006015925480018826
2016-09-02,-0.002344647008578526,0.0003579489518082408
2016-09-05,0.005805837593338316,0.007527252039091105
2016-09-07,0.005666143314892985,0.004919145937061563
2016-09-08,0.0037723821538514267,0.004334764299336429
2016-09-09,0.008781996599732729,0.00446750603249146
2016-09-12,0.006049420577756519,0.010317696264227336
2016-09-13,-0.00016678968727406592,0.002806333895116175
2016-09-14,0.005353841316647059,0.0045718894157614366
2016-09-15,-0.0021417901527820736,-0.00037905052479729625
2016-09-16,0.00013982117264587583,-0.0002457361823287443
2016-09-20,0.011637452824944274,0.007887667095899022
2016-09-21,0.01840157107484328,0.01902355077618128
2016-09-23,0.003637549344993005,0.0015727562695141044
2016-09-26,0.010924102422742471,0.009527185733556397
2016-09-27,0.004037521036949963,0.0020454369544181976
2016-09-28,0.012658209802657812,0.014504939664119407
2016-09-29,0.022588875621741066,0.022337631696098727
2016-09-30,0.017042270891604896,0.017111231534782095
2016-10-03,0.0086772553311723,0.00908364295848594
2016-10-04,0.009519215909189636,0.009331577906677668
2016-10-05,0.0028720275919066323,0.0008359629356358516
2016-10-06,0.0102117808512617,0.008363185964050371
2016-10-07,-0.0019283657967445983,-0.0024510718139994212
2016-10-11,0.00010637621912470367,0.00212444605002212
2016-10-12,0.005990443703601133,0.0056002341038758644
2016-10-13,0.00962087649643322,0.009073515470274133
2016-10-14,-0.0030571068766357744,-0.0031283914637350923
2016-10-17,0.0033581196512261395,0.000677111744946601
2016-10-18,0.0037379956906281667,0.003763424964992886
2016-10-19,-0.00023926833567695558,0.0003027438501872255
2016-10-20,0.005717636653353969,0.004533144254260376
2016-10-21,0.004133667478832207,0.003856185478359532
2016-10-24,0.0028940634933775724,0.0022050779037502384
2016-10-25,0.013204916722417394,0.01314434329418095
2016-10-26,0.005598116609474972,0.006674705974969327
2016-10-27,0.002070897393656574,0.0029267602021945567
2016-10-28,0.008313948630862768,0.00763265613738277
2016-10-31,0.009322049534546975,0.008768563506968786
2016-11-01,0.011290299259672773,0.011732840984534153
2016-11-02,0.019416642052427185,0.019603658861814983
2016-11-04,0.010135356625135176,0.008094426530123355
2016-11-07,0.019179343445345956,0.018258135377365745
2016-11-08,0.003253843547484048,0.0009431502372817774
2016-11-09,0.046327698562740896,0.04729897180366676
2016-11-10,0.013424878652378187,0.010191294913450078
2016-11-11,0.014716834956222747,0.015256466231798651
2016-11-14,0.0009638044295895987,-0.0005842537890389204
2016-11-15,0.005327612677025376,0.005502284942908035
2016-11-16,0.007731838215516594,0.007400045210759304
2016-11-17,-0.0005930754813042983,-0.0025277250503306656
2016-11-18,0.007720021277808009,0.008295738537644705
2016-11-21,-0.002879468790087813,-0.0049428507836262806
2016-11-22,0.006678700407069424,0.006036091347448084
2016-11-24,0.008285265520689686,0.007006161332936067
2016-11-28,0.0137673014677929,0.016934192179513897
2016-11-29,0.002921414896321815,0.0010016242368304105
2016-11-30,0.00805680853632203,0.006742054096690511
2016-12-01,0.010041947236221458,0.005625477066807674
2016-12-02,0.0027419319559745907,0.0014435087972080735
2016-12-05,0.005708996223945646,0.006914106155899968
2016-12-06,0.010981879722747096,0.010651532789852394
2016-12-07,0.021703723068963454,0.02158888154104589
2016-12-08,0.00525347881629083,0.003854991717472069
2016-12-09,0.013403196890676478,0.011084665696638886
2016-12-12,0.011317622349732213,0.009860820339131153
2016-12-13,0.008655114404497032,0.008562944570618245
2016-12-14,0.004118444482544657,0.0036628053624529035
2016-12-15,-0.0006360760508268508,-0.0014591016313354839
2016-12-16,0.0047786063062821675,0.004690144446416771
2016-12-19,0.015746197124338262,0.016497372782726994
2016-12-20,0.0025243467164743835,-0.0037079687849470057
2016-12-21,0.0007737375902550365,0.0007230937250475917
2016-12-22,0.0013894822899870526,0.00045505653296371864
2016-12-26,0.007042500799298562,0.0069159116590367855
2016-12-28,0.008642922914622285,0.010143907623015943
2016-12-29,0.006778210281785977,0.009031787445918935
2016-12-30,-0.003076561540716649,-0.0008769418620543225
2017-01-04,0.020352782464624124,0.020489507029493332
2017-01-05,0.008945730447065935,0.008835403695096567
2017-01-06,0.009012981790968424,0.009167922230384868
2017-01-10,0.0025979562200487004,0.003212578212676722
2017-01-11,0.010029041314724747,0.00954063256040989
2017-01-12,0.013569538130526098,0.013424841117302806
2017-01-13,0.004612453231065494,0.006107154066178833
2017-01-16,0.008310512122925183,0.008345666488401599
2017-01-18,-0.00041772119097489954,-0.00024878214352182584
2017-01-19,0.004509484407764358,0.003094057217704716
2017-01-20,0.007259555434234416,0.005764849827098339
2017-01-23,2.788373775824927e-05,-1.6375777913124005e-05
2017-01-24,0.0007681073272369372,0.0024942073837371168
2017-01-25,0.009730760896802106,0.009786561398189118
2017-01-26,0.008178736035132148,0.003969321970458581
2017-01-27,0.00452181036262523,0.004422289719647655
2017-01-30,0.004553230604805519,0.00600264176008499
2017-01-31,0.009516556525084827,0.010291742885786232
2017-02-01,0.012062954567011189,0.013231493578392511
2017-02-02,0.007291822116108654,0.006451336410411513
2017-02-03,0.00899198194560252,0.007849393278819918
2017-02-06,0.016936171925315713,0.017309042404496686
2017-02-07,-0.0032602673856526546,-0.003068491303093201
2017-02-08,0.01824001826808641,0.017095210585765026
2017-02-09,0.0071159727931795706,0.008049244520680666
2017-02-10,0.017791103747979056,0.017325248259199098
2017-02-13,0.006141055952714009,0.0014593282323953863
2017-02-14,0.005791569013989765,0.004830364237425217
2017-02-15,0.00012963179540973293,0.0005819865601386907
2017-02-16,0.0006141303382217207,0.0009662050894429908
2017-02-17,0.005719722463931681,0.005263784600191907
2017-02-20,0.01134000848363768,0.01095305102786311
2017-02-22,0.010537146156611056,0.009510793574476229
2017-02-23,0.0028604957061976106,0.0018722680154417137
2017-02-24,0.010057470211122285,0.009058870078040994
2017-02-27,0.008842085836820094,0.0044575474382886615
2017-02-28,0.01221915425689493,0.01127210888957097
2017-03-01,0.0037834917087932714,0.003955868373359685
2017-03-02,0.0028183348395059756,0.003741823906550236
2017-03-03,0.007976953069839374,0.006823235432274805
2017-03-06,0.0055257189336607735,0.005507152532406505
2017-03-07,-0.00012038126771378118,-0.0018719311632314564
2017-03-08,0.002095180652848282,0.002943008927002955
2017-03-09,0.005162322874562177,0.0033443866580851597
2017-03-10,0.010191031058965351,0.007418822103366986
2017-03-13,0.003966634866209304,0.003973301227538723
2017-03-14,0.005716781572417719,0.005597455247364741
2017-03-15,-0.0005410741890660435,-0.0004995219160737191
2017-03-16,0.0033571960611462623,0.003995028263038859
2017-03-17,0.009332252968957884,0.008466320246867831
2017-03-21,0.006826034998373276,0.007303052475559936
2017-03-22,0.011456697037162029,0.013999953536838701
2017-03-23,0.00686057762247371,0.007534500937195515
2017-03-24,0.014156242462061883,0.014088644823741215
2017-03-27,0.006927558526064397,0.006845435735467717
2017-03-28,0.007819839344046686,0.0064733928137547785
2017-03-29,0.001116307781450743,0.00038932042864505637
2017-03-30,0.0003758124221977515,0.0014568089066691566
2017-03-31,0.004489697490296874,0.001532073470455811
2017-04-03,0.002771884112827619,0.0022229215028468554
2017-04-04,0.011087763293259924,0.01051809357451329
2017-04-05,0.007244528988007072,0.007147801165253044
2017-04-06,0.012390896065886316,0.010666834034565104
2017-04-07,0.0036618110607603404,0.004267986401429522
2017-04-10,0.012209111457793593,0.013516967392032234
2017-04-11,-0.0016217556702235556,-0.0003112910402276088
2017-04-12,0.006864013162014913,0.006641930001327978
2017-04-13,0.012120314498478333,0.014054031370285996
2017-04-14,0.00048397070881761367,0.0006288047765055343
2017-04-18,0.005674681526517081,0.0050538245012715635
2017-04-19,0.0059962107268975735,0.005976355362648978
2017-04-20,0.002767505083217188,0.0028806325719289063
