,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2021-12-01,-0.24206199477087553,0.13187929981820135,0.0,0.245123749389916,0.0,0.08045993631982924,0.0,-0.11213140595404861,0.0,-0.11363770644804644,0.0,0.204084625449141,-0.16007755694395753,0.08845238902291247,0.0,-0.12209133588307185,0.0
2021-12-02,-0.138274385058309,0.0,0.0,-0.35894507108563234,-0.1324543461312868,0.0,0.17661211481179487,0.0,0.37548491894763336,-0.24744969694482194,0.1209947208286867,0.17905400705673247,0.0,0.0,0.14785423835515263,-0.12287650077995,0.0
2021-12-03,0.163229177745899,0.0,-0.3564828788434999,0.1154220515701136,-0.35756004574120986,-0.07005918810872613,0.0,0.15098359875777867,0.0,0.0,-0.16366090893781507,0.0,0.0,0.0,0.21196677712419765,-0.052236978368748986,0.3583983948020111
2021-12-06,0.0,0.16827228443279,0.0,-0.3597780900324778,-0.06663758733854018,-0.16828664176030025,0.20494962966135946,0.0,0.09117620528818185,-0.2074149303478418,0.37854524196188344,0.0,0.0,0.0,0.1570566386557853,-0.19788275052083992,0.0
2021-12-07,0.27719840761841763,-0.1582126826801398,0.0,0.14152587321261584,-0.24497153495021862,0.0,0.17066845228247476,-0.1985100440083496,-0.18351511425053724,0.0,0.1637039839924594,-0.21479062411075464,0.0,0.0,0.24690328289403232,0.0,0.0
2021-12-08,-0.14662936676498,-0.24622317193436039,0.0,-0.21454465990853144,-0.17837196423158458,0.244922298531984,0.0950260665064904,0.0,0.0,0.0,0.0,0.0,0.16633797239197515,-0.21423083716054359,0.12724061255027738,0.0,0.3664730500192731
2021-12-09,-0.15336725149463346,-0.15981369316959032,0.02638321952525744,0.0,-0.1732705471603822,0.18869763810321846,0.0,0.12774134871585485,-0.17299728133560305,0.0,0.0,-0.09055122683979099,0.0,0.0,0.15515168575981605,0.0,0.25202610789585317
2021-12-10,0.035793474497970476,-0.11535185339599488,-0.15863569669874947,-0.19435890926695393,0.2772705891012313,0.0,0.06813360149419688,-0.1509824852426257,0.0,0.0,0.10076457455196627,0.0,-0.13067105539567603,0.26803776035463506,0.0,0.0,0.0
2021-12-13,0.13324849444045878,-0.18550108224776474,0.0,0.0,-0.17210086767443794,0.09382177654672738,0.0,0.3617893174182057,0.0,0.0,-0.2092900072316132,0.04935109417640246,-0.20230551301249913,0.3617893174182057,0.0,-0.23080252983368502,0.0
2021-12-14,0.21045890637859402,-0.1939635376088938,0.0,0.0,0.0,0.2463642659656245,0.0,0.0,0.054796356362888834,-0.20789069363777823,0.0,-0.08076764905591301,-0.12389909775255503,0.15641906160516694,0.0,-0.14347902194485992,0.08196140968772575
2021-12-15,-0.24692656970169802,0.0,0.0,0.10103757307732411,-0.06934670206036736,-0.11717389118129506,0.0,-0.16818319163619885,0.0,0.0,0.09815933708832307,0.08066888645077219,0.0,0.0,0.17304289879580606,0.2970913045877746,-0.14836964542044062
2021-12-16,0.0,-0.15002555103070034,-0.19036331509372828,-0.08918940531243844,0.1623924438520098,0.0,0.0,0.0,0.13512294000266512,0.41764992805531503,0.1434026232714589,0.14143206481855114,-0.18576084496578293,0.0,0.0,-0.38466088359735,0.0
2021-12-17,0.0,0.0,-0.19838647728995873,-0.16236737939793885,0.2337731291476982,0.0,0.4225546967669908,-0.14257515929767178,0.0,-0.3709160400936832,0.04472678564084039,0.0,0.0,-0.12575494392074746,0.13848441394816896,0.1604609744963015,0.0
2021-12-20,-0.3040990042117898,-0.11346060740962732,0.32924175144334195,0.0,0.0,-0.11149110806914969,0.0,0.0,0.13943570815114903,0.0,-0.15130756929695816,0.05237415693551238,-0.06964171101247493,0.0,0.09060551053185545,0.0,0.1383428729381412
2021-12-21,0.0,0.13050686049321092,0.0,0.0,-0.215851815576818,-0.1459690977572311,0.0,0.0,0.23574887952803547,0.0,0.10480538310889317,0.08921585935593362,-0.15426264345051144,0.18972301751392678,-0.06296151647224062,-0.17095492674319884,0.0
2021-12-22,0.0,0.0,0.15780954393177637,0.2281300347616639,-0.2548264204271585,0.24430338624645975,0.0,0.20054026931266467,-0.08732612080755704,-0.18865722076997882,0.0,0.0,-0.21014594479347118,0.0,-0.2590442932018345,0.16921676574743527,0.0
2021-12-23,0.0,-0.06840328983677622,0.11358666299189915,0.22170707170375661,0.0,0.0,-0.09904638199676055,0.13288089186980986,0.0,0.13388267020611982,0.0,0.0,-0.37309268098171083,0.39794270322841463,-0.0688623038520266,-0.3905953433327257,0.0
2021-12-24,0.0,-0.2989203397386891,0.0,-0.10278434456447536,-0.12190833535621882,0.09260299415872593,0.13811593257515656,-0.25753045692230175,-0.21885652341831494,0.2629290781295915,0.0,0.0,0.0,0.21680568311763052,0.0,0.28954631201889547,0.0
2021-12-28,0.0,-0.06568767316574581,-0.09044576258936635,0.11317644236443264,0.0,-0.2594657263511383,0.0,0.0,-0.2558667555728446,0.1055376987481929,0.0,0.0773276627024199,0.18210264687087707,0.0,0.0,-0.07853408232090488,0.2718555493140775
