,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2020-03-05,0.24987076769762137,-0.2499022455884178,0.0,0.0,0.2498707676976215,-0.17251321400476785,0.0,0.2498707676976215,0.0,-0.18604826308756547,-0.2499022455884178,0.0,-0.14163403173083103,0.0,0.0005169292095141625,0.0,0.24987076769762148
2020-03-06,-0.24988310105081912,0.0,-0.049888922061647765,-0.00015074251023127597,-0.24988310105081912,0.24984428343694384,0.24984428343694384,0.0,8.411085914084995e-05,0.00016023311143963567,-0.24988310105081912,-0.20031103227566366,0.2498442834369438,0.0,0.24984428343694384,0.00037852228164422536,0.0
2020-03-09,-0.2499024397234641,0.2498663685727552,0.0,0.0,-0.00039024110614400135,0.0,0.24986636857275507,0.2498663685727552,0.2498663685727552,0.0,0.0,-0.24990243972346393,-0.2499024397234641,-0.2499024397234641,0.0005345257089794433,0.0,0.0
2020-03-10,-0.24986408387130757,0.24985283295747002,-0.24986408387130757,-0.24986408387130757,0.0,0.24985283295747002,0.24985283295747002,-0.00011546923967286893,0.0,-0.00017892166173570282,0.00042682700067425125,0.0,-0.00029530995195662215,-0.24981804753271214,0.000161841169445652,0.24985283295747002,0.0
2020-03-11,-0.24988765507289373,0.24986614522532807,0.0,0.0,0.0,0.24986614522532807,0.0005354190986875803,0.24986614522532807,0.0,0.0,0.0,-0.0001406163841085053,-0.24988765507289373,-0.24988765507289373,-0.24988765507289373,-0.0003087633243165951,0.24986614522532807
2020-03-12,0.24988931599429803,-0.2498772867337057,0.0,0.0,0.0,0.0,0.24988931599429792,-0.24987728673370568,0.2498893159942978,0.0,-0.2498772867337057,0.24988931599429798,0.0,0.0004427360228081144,-0.0004908530651771414,0.0,-0.2498772867337057
2020-03-13,-0.00021151955579562113,0.24986217167440378,-0.24987594892368242,0.0,0.0,0.24986217167440417,0.2498621716744042,0.0005513133023839611,-0.2497952241955931,-0.24987594892368253,-0.00013557018439516906,-0.00022983929316855372,0.24986217167440405,-0.24987594892368253,0.0,0.0,0.0
2020-03-16,-0.24950490028747377,0.2498725286168268,-0.00037802595986329344,0.0,0.0,0.24987252861682657,0.000366032259340539,0.0,0.0,-0.2498585426732935,0.2498725286168264,-0.24985854267329344,-0.0005414457327828594,-0.24985854267329327,0.00014385327335343344,0.2498725286168263,0.0
2020-03-17,-0.0002430360676165841,0.24987658121847225,-0.2498755052741783,0.0,0.0,0.24987658121847225,0.24987658121847225,0.0,0.0,-0.2498755052741783,0.0,-0.2498755052741783,-0.00025494283567014395,-0.2498755052741783,0.24987658121847225,0.0,0.0004936751261107814
2020-03-18,0.0,-0.2498702538493928,0.0,0.24985453637138302,0.0,-0.2498702538493928,0.00011525677903825071,0.0,0.0,0.00046659773542954145,-0.0001406165394577459,0.24985453637138302,0.24985453637138302,0.24985453637138302,-0.0013910319455310185,-0.2498702538493928,-0.24885758996683288
2020-03-19,-0.2498265606612221,0.24986161136777674,-0.2499034415898069,0.0,0.0005535545288927245,0.0,0.24986161136777676,0.0,-0.2499034415898069,-0.2499034415898069,0.0,0.24986161136777685,-0.0003362257659137283,0.0,0.24986161136777685,0.0,-0.00012688880344332914
2020-03-23,0.24989384384866686,-0.0005214103091086347,0.0,0.00012068344541601606,0.24989384384866686,-0.24986964742272277,0.0,0.2498938438486667,-0.24986964742272288,0.24989384384866697,0.0,0.0,0.0,0.0003039411599164136,-0.2498696474227229,-0.24986964742272272,0.0
2020-03-24,0.00013888136259007202,-0.24983044555534675,0.24983339449675532,0.0,-0.00044594584389128595,0.00010225088341116347,-0.00012330471691633085,0.00014880397949694078,-0.00010896721780530999,0.24983339449675498,-0.24983044555534675,0.0001467547137583731,-0.2498304455553467,0.24983339449675532,0.0001297310737226498,0.2498333944967552,-0.24983044555534675
2020-03-25,0.0,0.24984509440544403,-0.24987254768394748,-0.24987254768394754,0.0,0.00016858605604447413,0.0,-0.24987254768394754,0.24984509440544403,-0.24987254768394748,0.249845094405444,0.0003441928647799294,0.0,0.24984509440544403,-0.00019436448767497095,0.00010684345739946437,-0.00031544477653490225
2020-03-26,0.0,0.24987227101659434,0.0,-0.00015452524394807553,-0.0002497171331409033,0.24987227101659434,-0.24985692323662864,0.0,-0.24985692323662864,-0.24985692323662864,0.0,0.24987227101659434,0.24987227101659434,-0.24985692323662864,-0.0001680646763963702,0.0,0.0005109159336225777
2020-03-27,0.00015887289193224126,-0.24989349029396088,0.0,-0.24989349029396088,0.0,0.2498541152394004,0.24985411523940046,-0.00029544774043562975,0.0,-0.24989349029396088,0.0,-0.24989349029396088,0.0004246661504657302,0.24985411523940046,0.24985411523940046,-0.00013059108372079166,0.0
2020-03-30,-0.24988793745453763,0.2498749817934399,0.0,0.0005000728262395712,-0.2498879374545374,-0.24988793745453752,0.0,-0.24988793745453708,0.24987498179344003,0.0,0.24987498179344023,0.0,0.24987498179344023,0.0,-0.0004482501818502707,0.0,0.0
2020-03-31,0.0,0.2498540218098818,-0.16323322063665766,0.0,-0.0003152853730572183,0.24985402180988175,0.24985402180988173,0.2498540218098818,-0.08678528572888733,0.0005839127604729392,-0.24988873608713263,0.0,-0.24988873608713263,0.0,-0.24988873608713263,0.0,0.0
2020-04-01,0.24985071205633586,0.0005971517746566347,-0.2498821805690912,0.249850712056336,0.0,-0.00012306468104639006,-0.24988218056909137,0.24985071205633566,-0.24988218056909137,-0.24988218056909137,0.0,0.249850712056336,-0.00012261966824693159,-0.00022559337434140855,0.0,0.0,0.0
2020-04-02,0.0005307597627343758,-0.24988265347360894,0.24986731005931648,-0.00017717110164438491,0.0,-0.24988265347360894,0.0,-0.00015641818431477963,0.24986731005931662,0.24986731005931628,-0.24988265347360894,0.0,-0.24988265347360822,0.0,-0.00013579681960578183,0.24986731005931623,0.0
2020-04-03,0.0,0.24985876607284838,9.195568719837164e-05,0.24985876607284838,-0.00023338480894883194,-0.24988627594686652,-0.24988627594686652,-0.00022151140358523855,0.0,0.24985876607284838,0.0,0.00047298002140817955,0.0,0.24985876607284838,-0.24988627594686652,-0.24988627594686652,0.0
2020-04-06,0.24985954634953977,-0.24985812426435272,0.00015442894119731918,0.0,0.0,-0.00045309467020107587,-0.24985812426435272,-0.24985812426435267,0.0,0.24985954634953977,-0.00011440827238812436,0.0,-0.2498581242643526,0.24985954634953977,0.24985954634953977,0.0002581730786742951,0.00014921258196921795
2020-04-07,0.0,0.00048717315191947275,-0.24985929776139446,0.24985090531996712,0.0,-0.24985929776139446,-0.24985929776139446,0.24985090531996712,-0.24985929776139446,-0.0002965406020468063,0.0,0.249850905319967,0.24985090531996712,0.00010920556821216484,-0.00014409251896477585,-0.0001221758334106751,0.0
2020-04-08,-0.00015963328071200188,-0.2498867387253141,0.0,-0.2498867387253146,0.0,0.0006008646143226929,0.0,0.24984978384641904,0.24984978384641923,0.24984978384641954,-0.00013250264275099305,0.0,-0.24988673872531467,-0.00016090917528111345,0.0,0.24984978384641934,-0.2498867387253124
2020-04-09,0.00017581218533537608,0.2498337183277162,0.0002569526339880357,0.2498337183277162,-0.20914760077833527,-0.2498334858132979,0.0,0.00012319128146601725,-0.0004944710135286966,-0.040731021818137016,0.2498337183277162,-0.00012644895010540365,-0.24983348581329795,-0.2498334858132979,0.0,0.00010917058834597152,0.2498337183277162
2020-04-10,0.0,0.24986099447024604,0.24986099447024604,-0.2498567050548329,0.0,-0.249856705054833,0.24986099447024587,-0.10657966826289048,0.1256669687992387,-0.00014188175764297126,0.0,-0.24985670505483296,-0.14343678532058138,-0.00013655030517734703,0.12475004779002316,0.0,-0.00013499918920871246
2020-04-14,-0.00031716631076850687,-0.24992070842230782,0.0,0.15104065579030637,0.0,0.24985858543573466,-0.24992070842230782,0.0,0.24985858543573483,0.24985858543573472,-0.24992070842230793,0.0,0.0,0.0993835879024892,0.0,0.0,-0.24992070842230787
2020-04-15,-0.00018967419985879997,-0.2498811912893631,-0.00013731261631152295,0.0,-0.00014824802638755625,-0.24988119128936126,0.2498575100476363,0.0005699598094527414,-0.24988119128935715,0.24985751004763848,-0.24988119128936048,0.2498575100476331,0.0,0.2498575100476393,0.0,0.0,0.0
2020-04-16,-0.24989261971710808,0.0005460569529749453,0.24986348576175632,-0.24989261971710808,-0.00013501314658651608,0.24986348576175632,-0.24989261971710808,0.0,0.0,0.0,-0.028909635231342472,-0.22127749247074688,0.0,0.0,0.24986348576175632,0.24986348576175632,0.0
2020-04-17,0.0,-0.2485939789896373,-0.24985795123232163,0.0,0.0,0.24990486463756215,-0.00011554425608461057,0.24990486463756215,0.0,-0.24985795123232163,-0.24985795123232163,0.0,0.00038054144975149795,0.24990486463756215,-0.001716623057313117,0.0,0.24990486463756215
2020-04-20,0.0,-0.24986838439297335,-0.09041404432474716,0.0,0.0,0.24987821686630357,0.0,0.0,0.24987821686630346,0.24987821686630368,0.24987821686630368,-0.000138783412409421,-0.24986838439297335,0.0,-0.15984201908392345,-0.24986838439297335,0.0004871325347855727
2020-04-21,0.0,0.0,0.0,0.0,0.0,-0.24987748590113376,-0.0004900563954656594,0.24986840079643874,0.0,0.00015779499880756452,0.0003686018154419575,-0.2498774859011337,-0.24987748590113254,0.24986840079642872,-0.24987748590113454,0.24986840079644143,0.2498684007964417
2020-04-22,-0.00027818739944880086,0.12529688797866367,0.24988393222958155,-0.24986993856991008,0.0,0.1250513153325913,0.0,-0.24986993856991033,0.24988393222958166,0.0,0.0,0.0,-0.24986993856991033,0.0,0.24988393222958166,-0.24986993856991033,-0.0002420583209100118
2020-04-23,0.0,0.24987185613668958,0.00036112347179460477,0.00015145198144718,0.0,-0.24987667279474704,-0.24987667279474704,0.24987185613668958,0.0,-0.24987667279474704,-0.0004933088210120096,0.24987185613668958,-0.24987667279474704,0.24987185613668958,0.0,0.0,0.0
2020-04-24,0.0,-0.24987400524380907,0.00030010726395096745,0.13418665240884037,-0.249874005243809,0.24987200648248156,0.0,-0.249874005243809,-0.0005039790247638786,0.24987200648248167,0.24987200648248167,0.1158972208797638,0.0,0.0,0.0,-0.24987400524380907,0.0
2020-04-27,0.0,-0.2498694806910339,0.24988327318794298,0.00034726255190965544,-0.24082007614706896,-0.24986948069103385,0.0,0.2498832731879426,0.24988327318794298,0.24988327318794304,0.0,-0.009571481779829558,0.0,-0.2498694806910337,0.0,0.0,0.00011964469631867452
2020-04-28,-0.00036550472516430404,0.0,-0.2498532514585462,-0.24985325145854587,-0.00022148944065121062,0.0,0.24986476352317882,0.09709048866905395,0.0,0.03243937237150082,0.12087584838990882,0.0,0.0,-0.2498532514585462,0.24986476352317877,-0.2498532514585462,0.24986476352317877
2020-04-30,0.0004058315418366788,0.0,0.0,0.24989854211454085,0.0,0.0,-0.0005200183231878429,-0.24986999541920296,-0.24986999541920313,-0.24986999541920304,0.24989854211454074,0.24989854211454085,0.0,0.0,-0.24986999541920302,0.0,0.24989854211454085
2020-05-01,-0.24988621632512148,0.0,0.0,0.24987185518100824,0.0,0.0,-0.2498862163251218,0.0,0.24987185518100843,0.2498718551810084,-0.24988621632512187,-0.24988621632512187,0.00036658841589742744,0.00014599086006918837,0.0,0.24987185518100843,-0.00045513469951294187
2020-05-07,0.24984991544657217,-0.2498622869093377,0.0,0.18815056278925818,-0.000550852362649276,-0.2498622869093377,0.00011796267203792594,0.0,0.00012748152162668408,0.0001929858711925613,-0.2498622869093377,0.24984991544657176,0.0,0.06186126080616873,0.0,0.24984991544657215,-0.2498622869093377
