trade_date,V2,Convex_V2_Prior,Convex_Conv_Prior
2020-04-24,0.026417876952172056,0.027486551736849874,0.029810180817535493
2020-04-27,0.024806631732923592,0.017752914197873174,0.017785742248834373
2020-04-28,0.003334968643688891,0.002644620419666543,0.00260474304948397
2020-04-30,0.008376909301991947,0.006697842747276012,0.006681016905120701
2020-05-01,0.02721768046589372,0.028675464325649005,0.02867550048253288
2020-05-07,0.02153960564484645,0.01660398822018639,0.016858398647180556
2020-05-08,0.033392242104371445,0.03250284286175927,0.03251448325664053
2020-05-11,0.016455132811315696,0.01936924285561445,0.019369397715987436
2020-05-12,-0.003378172771399005,-0.016000722576807912,-0.016070428353216256
2020-05-13,0.0031219095741924245,0.008811083707737873,0.008811185526298594
2020-05-14,-0.011381132124198938,-0.015345755015938092,-0.01534364862262271
2020-05-15,0.00011419608701050948,-0.00405617015806337,-0.004143923893659098
2020-05-18,-0.0004188041244673941,0.0018412300440788793,0.0018426686435829317
2020-05-19,0.042362230162203814,0.03314034307673284,0.03314132606732744
2020-05-20,0.00021370907016979562,0.007743162051972762,0.007741776376566756
2020-05-21,0.02034476309104527,0.020032149291707515,0.0
2020-05-22,0.0034487185167226975,0.0023743800533288597,0.0026325230518500367
2020-05-25,0.009802340453413652,0.014732156689970386,0.014845287031897587
2020-05-27,0.02026460983570682,0.01657905284159275,0.01658418952060606
2020-05-28,-0.002411802721162773,-0.005356240890933653,-0.005356342805642435
2020-05-29,0.016315681544938204,0.02016353908413605,0.02036164241817849
2020-06-01,0.02842743873513091,0.029665328941224967,0.0
2020-06-02,0.014828827170768718,0.002122769594201771,0.0023801936801148057
2020-06-03,0.014554982734508684,0.00950867551834,0.009510027985553492
2020-06-04,0.009674479360255454,0.01414998382267444,0.014159938072924724
2020-06-05,0.04186565929751394,0.02620480415381653,0.026261068231831348
2020-06-08,0.03771075933226057,0.021235464596667048,0.021235244725503116
2020-06-09,0.007084245398295679,0.015073450769951624,0.015071009005823425
2020-06-10,0.007057606032126067,0.012786745876338556,0.00931904308756252
2020-06-11,0.06346077789397743,0.05094192553053433,0.0509808061332949
2020-06-12,0.004396934810110838,0.010212762939326624,0.011667681054729855
2020-06-15,0.0050072767487837734,0.01035264002611859,0.0
2020-06-16,0.003612697964703359,-0.006186735520901458,-0.005873796276523176
2020-06-17,0.0017911027494241839,0.002526717357202242,-0.0011062837064289475
2020-06-18,0.012183279506510762,0.01115883763014018,0.011320185169960847
2020-06-19,0.007521691247283503,0.011247133576970415,0.01124363268810762
2020-06-22,0.002958527042811014,0.004050502796339706,0.0007241455432311144
2020-06-23,0.023570743196649677,0.022644935940495235,0.022668118382680305
2020-06-24,-0.003899848788045555,-0.00366520805329274,-0.002478162931451556
2020-06-25,0.0011572406662730815,0.0,-0.006208145537685143
2020-06-26,0.0047272037789746835,0.00461316832210582,0.004475919087120174
2020-06-29,0.016155724040246417,0.0,0.0
2020-06-30,0.021140983358291607,0.01793579580783326,0.0
2020-07-01,0.02058348472710652,0.020089015625307675,0.020400620124027154
2020-07-02,0.0013806680762444134,0.0009408743767791946,0.000858090222787163
2020-07-03,0.007629846657832436,0.01192700128852277,0.016246859247125576
2020-07-07,0.01767255959970608,0.016913362824544805,0.0
2020-07-08,0.013508623791295651,0.01048024762797376,0.008423111295693439
2020-07-09,0.010691713727320926,0.0,0.005395187371287175
2020-07-10,0.01494664683216161,0.018524544117750216,0.01577178791760137
2020-07-13,-0.01151556637182761,-0.030417150350241787,-0.030449401580937164
2020-07-14,-0.012064469666880264,-0.0011501726219901632,-0.0011499156529293023
2020-07-15,-0.007173149062147121,0.0009997978987630384,0.0010015757128771323
2020-07-16,0.021242281306758523,0.016042857646023718,0.01684714438862884
2020-07-17,0.00941331800646209,0.0,0.0
2020-07-20,0.020093592801467913,0.018717206151873556,0.018724953953299556
2020-07-21,-0.00838498194779639,-0.014588432836569376,-0.015256823057382459
2020-07-22,0.005877618857693503,0.004786183894401257,0.00487503337542885
2020-07-27,0.008298452950879167,0.008741243553833555,0.010378319404945472
2020-07-28,-0.008457264050231544,-0.016391141838157423,-0.017113262057028247
2020-07-29,0.008717121896439207,0.007954751376351153,0.007925264371318257
2020-07-30,0.02213615658376455,0.01376089616556117,0.013760911925199487
2020-07-31,0.029090677684618222,0.02002148928564656,0.02007821779077769
2020-08-03,0.01399556241240075,0.0,0.01283371675602297
2020-08-04,0.010558333532386287,0.008269921405034925,0.008151182074464561
2020-08-05,0.011210012676542489,0.002301853203783801,0.002301899600411702
2020-08-06,0.027398476290899972,0.024483145127410136,0.02448308396534231
2020-08-07,-0.0008945453178513295,-0.0062274925676724935,-0.005636281013369722
2020-08-11,-0.0182397944071992,-0.012847861348248087,-0.010310577149388631
2020-08-12,0.046789079482100315,0.04701709695519263,0.04704010200571423
2020-08-13,0.03190960894638672,0.014913478098889588,0.013340982495137266
2020-08-14,0.015988953660533895,0.017920061303202242,0.01893043457842785
2020-08-17,0.014008680228241907,0.011359363041474942,0.011794646690724726
2020-08-18,0.011918254868731028,0.011873884959907915,0.0
2020-08-19,0.0031123113216635434,0.0021255157012832603,0.0
2020-08-20,0.0023084895223732453,0.0,0.01041983354327206
2020-08-21,0.004169620457057468,0.008098979222325596,0.00839629651765026
2020-08-24,0.0190848754759635,0.014052713222157353,0.012956765655938498
2020-08-25,-0.0014728030402830856,-0.00211093596590923,-0.0021531631602945563
2020-08-26,-0.0013227990367641297,-0.006697473486852793,-0.006870252320014281
2020-08-27,0.014480346982808139,0.014713091631601923,0.015387061569051032
2020-08-28,0.018028053539539683,0.008756669264778761,0.008777126547117275
2020-08-31,0.0005307361122993334,-0.004397385226676875,-0.004397084745353925
2020-09-01,0.01071411893033173,0.00794884656448758,0.007735023779784295
2020-09-02,0.010947364644936208,0.005720469431379385,0.006424493123619892
2020-09-03,0.0038320834699753846,0.0021145410154887983,0.0004280352729366542
2020-09-04,-0.005340705509794282,-0.0053657634464131685,-0.006887425046234751
2020-09-07,0.0012535383241887624,0.005720575881010312,0.0
2020-09-09,0.009995902733003938,0.009517047305380442,0.010212215862238756
2020-09-10,0.0013222199020949364,0.0,0.0
2020-09-11,0.004368091562873722,0.0022490109417802255,0.003543714740262799
2020-09-14,0.012670097674775954,0.010116459614892503,0.005258961656710371
2020-09-15,0.022055490974012222,0.015350477985534534,0.015272332866823569
2020-09-16,-0.0073548320385163415,-1.1772759437169138e-05,0.0006350874326868068
2020-09-17,0.022288042799365446,0.02020122510159215,0.02023251538356849
2020-09-18,0.00998346340020375,0.0,0.007330965681557441
2020-09-23,0.009301548104152332,0.0035522692530132647,0.003192151786790522
2020-09-24,0.009959163084054964,0.012951073910169135,0.012950837508019038
2020-09-25,0.009543795070079727,0.009613382804199289,0.00879144586769454
2020-09-28,0.0003035660472481723,-0.003047331767378951,-0.0030171057900325437
2020-09-29,0.0012939425469468916,-0.0004694997737164548,-0.0004694914036325632
2020-09-30,0.010832993720731416,0.010047816908931624,0.009652002768045993
2020-10-02,0.014733887217844696,0.014250776267395546,0.014269074414425686
2020-10-05,0.012428689199428546,0.012655550746390427,0.012568062138122883
2020-10-06,-0.0001434593027655126,-0.004344871012675347,0.0
2020-10-07,0.0032771996437944506,0.0038363865658127463,0.0038085309923286256
2020-10-08,0.01071350554987515,0.0,0.0
2020-10-09,-0.0035804445485378283,0.0011446881109042277,0.0011501455065903734
2020-10-12,0.002582724239561211,0.003105990239249539,0.004573749707600539
2020-10-13,-0.005369043313050768,-0.0029520439420171215,-0.0032871280163590073
2020-10-14,-0.008886508870877982,0.0,0.0
2020-10-15,0.0014715534216937017,-0.00021296169064262643,-0.002100052784668613
2020-10-16,0.0023916052514908843,0.003114496955542777,0.003147794601143689
2020-10-19,0.009915740147211125,0.0068885831742519854,0.007099104478238677
2020-10-20,0.006100438209618852,0.007821622249269545,0.005526634024634349
2020-10-21,0.0014573794895738766,0.0,0.0
2020-10-22,-0.004116932261520434,-0.012061756934216891,-0.010943131096698432
2020-10-23,0.03137073990874236,0.028205827098469048,0.028191696976817063
2020-10-26,0.011665657604320114,0.012621440929983834,0.012851260034962779
2020-10-27,-0.014311348375876644,-0.013886382325476333,-0.013849548345489841
2020-10-28,0.0348712589649611,0.0,0.0
2020-10-29,0.008693938083297584,0.0109569361347108,0.01162903887320825
2020-10-30,0.019067752271133942,0.017945259631498064,0.01690354576918824
2020-11-02,0.014261629878574062,0.01658099395230408,0.016533986666523785
2020-11-04,-0.012793509561735403,-0.018065394683470067,-0.015996346863145026
2020-11-05,0.012877684046018923,0.014186946635519813,0.014231085317412562
2020-11-06,0.0035816059989029455,0.0,0.00848532802664453
2020-11-09,0.008552953020996476,0.002554320958978781,0.0007519941996961001
2020-11-10,0.029889763236623876,0.02526362388597906,0.025282437130277228
2020-11-11,0.007378232498547752,-0.001627300366483577,-0.002668956927390365
2020-11-12,0.0005673715609368752,0.005395255179704464,0.004241811157272115
2020-11-13,0.025024548334586637,0.019391303213022782,0.020346500021944575
2020-11-16,0.003685960589949683,0.0004521296818688241,0.00189797549073095
2020-11-17,0.002357244297604167,0.0047467607944679715,0.0
2020-11-18,0.020705367538663925,0.021188987578938168,0.021215425403405815
2020-11-19,0.018147480901785994,0.010614745053825819,0.010620639902261201
2020-11-20,0.020816323988734734,0.018960151648207524,0.018960137509057527
2020-11-24,0.013655758839798209,0.01416859557770521,0.01532655761533136
2020-11-25,-0.006144575398530567,-0.005015249916866172,-0.005154200898695187
2020-11-26,-0.00660791786298583,-0.005056866711820501,-0.006040551683719406
2020-11-30,0.016044270905599886,0.018303948163254563,0.024090514621098076
2020-12-01,0.02045270673406222,0.02367387577320217,0.02371974285358052
2020-12-02,0.009166625655771527,0.005644229039258684,0.004387305246678073
2020-12-03,-0.003403129712076242,-0.0065041325723869635,-0.006551799448153796
2020-12-04,0.005319741598368814,0.009100676140723803,0.009454741320779477
2020-12-07,0.0056695051134113845,0.007556349527076787,0.0
2020-12-08,0.015727384039611426,0.01676113101272025,0.0
2020-12-09,0.007229166509526775,0.004803508635771702,0.004850963592693257
2020-12-10,-0.007476689700399166,-0.002241219372307028,-0.00224231441870617
2020-12-11,0.006954594827467268,0.002838907094250437,0.0028369503668909213
2020-12-14,0.01948510475234177,0.020275315537238756,0.020812008123426987
2020-12-15,0.0065278591135384135,0.0075572695934494625,0.007529107097807582
2020-12-16,-0.004630728653275814,-0.009360015851674054,-0.009363882994855301
2020-12-17,0.007637556483877585,0.002016127243876287,0.0036630746819775357
2020-12-18,0.013911454385241075,0.015019707550606151,0.006709701087819694
2020-12-21,0.0028275702445592884,0.0025144207808442025,0.0024733416695126497
2020-12-22,-0.0094328594257561,-0.0032691442517381415,-0.0033712515729062073
2020-12-23,0.0064943603869215515,0.007317229469725297,0.006389305334326847
2020-12-24,0.0103507362740598,0.00861741177764322,0.008997718964608931
2020-12-25,0.013999456684916825,0.0,0.008276723025278411
2020-12-29,0.007606385354330873,0.004929915420747749,0.004026236304417284
2020-12-30,0.009306056007600795,0.012853496930264448,0.012850732771432154
2021-01-04,0.01883096757010957,0.01725435603085782,0.0
2021-01-05,0.009513579407999755,0.018619515855117445,0.018606195778777056
2021-01-06,-0.0011178749432557106,-0.019139916594765438,-0.018171980548379343
2021-01-07,0.028371782799624292,0.012730457366072543,0.013061832392273782
2021-01-08,0.005709202002192505,0.0,-0.003598518695319133
2021-01-12,0.014172710485663752,0.013696453085910292,0.011185560457219832
2021-01-13,0.003563549562435061,0.007407344772304378,0.0073912685915870305
2021-01-14,-0.011292958365003459,-0.006977747628457807,-0.006787097681093564
2021-01-15,0.01384094348409893,0.010990048981005588,0.013788523476824514
2021-01-18,0.023393223022461176,0.0,0.0
2021-01-20,0.01188845336682753,0.01527999341495229,0.014958848013024623
2021-01-21,-0.000760088303707451,0.003034756522852607,0.003398208104454773
2021-01-22,0.00014555390462262776,3.557045764017398e-05,0.0
2021-01-25,0.014394277422243975,0.007889369028293075,0.0032238015103484272
2021-01-26,0.013868318679145787,0.0198007741282478,0.019893461575579707
2021-01-27,0.004649869650029198,0.002835280869333998,0.0
2021-01-28,0.00137642491852641,0.0033181377247709066,0.0036442982898730572
2021-01-29,0.0011854979281304026,-0.006744455457325129,-0.006754051506599431
2021-02-01,0.006081211046716981,0.004993832708131146,-0.00039432756392279635
2021-02-02,0.009310346109895385,0.008837307924430937,0.008873488045268321
2021-02-03,-0.006460420139394283,0.0,0.0
2021-02-04,0.00502079527106228,0.005321053498579434,0.007877314181104298
2021-02-05,-0.003503178057604699,-0.011689316612289294,-0.012344951949104812
2021-02-08,-0.00469195687453026,-0.01106876396485856,-0.01027979428144126
2021-02-09,-0.0025733658283305094,-0.002197162723633475,-0.0020678506332032784
2021-02-10,0.007453795202847043,0.00591555215829076,0.005551418442984174
2021-02-12,0.009272141514817395,0.014284646281270815,0.01485950994146903
2021-02-15,-0.002293314429275125,9.84275645357982e-06,-1.001995274922153e-05
2021-02-17,-0.02035561610777085,-0.01623666327215396,-0.01247124271816769
2021-02-18,0.014435131260621178,0.015439203241900642,0.013483882418095195
2021-02-19,0.007747451492737261,0.00469150195102464,0.004725354487847936
2021-02-22,0.011503196592469704,-0.00518205832498371,-0.001964393551721885
2021-02-24,9.612057182924768e-05,0.015076372865583583,0.015082442122756591
2021-02-25,0.001523987751641459,0.004085408993158665,0.0034244801211485015
2021-02-26,0.004196072970197562,-0.03253268882266897,-0.03352185393017782
2021-03-01,0.032294119685703934,0.03236203433035709,0.03237271231074411
2021-03-02,-0.0011286893765626643,-0.00535164599867544,0.0
2021-03-03,0.025756262304734285,0.024230053032066674,0.024193627978682075
2021-03-04,0.006229399873704643,-0.00019473780050441813,-0.0001955994113540891
2021-03-05,0.01959990806859336,0.017722360575810118,0.01765238706529262
2021-03-08,-0.004101489035223369,-0.006496065541134888,-0.0064943025898740354
2021-03-09,-0.001396525590215193,-0.011134287705718504,-0.009142958892164233
2021-03-10,0.006956809917318427,0.0026738377395674508,0.002914221606005416
2021-03-11,0.005938891837649477,-7.484469075084489e-05,-0.0009195397340066378
2021-03-12,0.04400073347108536,0.03980937181062334,0.039845522845256
2021-03-15,-0.003508970783034283,-0.0035560474890052626,-0.0034522395486066126
2021-03-16,-0.0013116789770624673,-0.0002400868394702453,0.0023608768748530073
2021-03-17,0.004650088332066572,0.006260520368116241,0.006232648955680651
2021-03-18,-0.004251931420028761,-0.019376701074978065,-0.019649331322843105
2021-03-19,-0.0037957316229485297,-0.004484393325051361,-0.006959026681200277
2021-03-22,0.026493184576768566,0.027944778816674974,0.022501026710561242
2021-03-23,0.008537923532874492,0.0,0.006432966919570914
2021-03-24,0.0033238070546071203,-0.008137512597677135,-0.00737027676939501
2021-03-25,0.018490784147762986,0.014358160048213553,0.014535791918931385
2021-03-26,0.003983313187244229,-0.0047924373881940005,-0.0006307575740060974
2021-03-29,-0.015212778686934086,-0.010877032291359497,-0.009979812119934438
2021-03-30,0.007090691376470471,0.006451098058618105,0.007539545933659918
2021-03-31,0.007079107561626311,0.010848005595827466,0.008459205408340782
2021-04-01,-0.0023447042117543046,-0.00969313330698937,-0.008948197117591518
2021-04-02,-0.007211165089847464,0.007395040362866829,0.007402257379109221
2021-04-06,0.005273424834638212,0.001574010496656203,0.0
2021-04-07,0.01160238343866133,0.007125626458140076,0.014222261368777783
2021-04-08,-0.0016976532915221943,0.003190399143629785,0.003190614480825215
2021-04-09,0.008229203609314693,0.011741726235594522,0.014836609827622171
2021-04-12,0.011131818514951729,0.012686906923169622,0.0071331202306897466
2021-04-13,0.022211626461547875,0.0,0.016009214921040828
2021-04-14,-0.003963268981852879,-0.0025667517939342577,-0.0031663351682436423
2021-04-15,0.0012126001453862216,0.001703940758545358,0.0015329380752279183
2021-04-16,0.001487610946424021,0.0015675708171431352,0.003229913853129742
2021-04-19,0.014866928777721678,0.025863095381459277,0.027301129960755566
2021-04-20,0.031204774899419616,0.014748506920807418,0.014682781647862532
2021-04-21,-0.0007616275065630963,0.0002524640806739768,0.0
2021-04-22,0.004116232694449434,0.003514257298548408,0.0037407714362716537
2021-04-23,0.0033212286675762485,0.002316894040804683,0.0032061136348623593
2021-04-26,-0.004310341197652721,0.0,-0.0025474321350894245
2021-04-27,0.00808126882036597,0.010429675629103467,0.0
2021-04-28,0.0015865169223143565,0.0022852830719293825,0.0002578859487168386
2021-04-30,-0.0002622838266180274,0.0022093202843180993,0.0031343904272502043
2021-05-06,0.002943856029852327,-0.001541998841916238,0.0030832990355692067
2021-05-07,0.02843682974274207,0.01585195771573011,0.015867077170161753
2021-05-10,0.009657944843113782,0.007472690259106561,0.007472775207382853
2021-05-11,0.03188213349300523,0.016252234888600083,0.019118227742845252
2021-05-12,-0.008811229986830982,-0.02263560202580337,-0.02266856947355495
2021-05-13,0.0312742367675718,0.0250593918291044,0.024155743721860547
2021-05-14,0.02763913600023559,0.01944045482766345,0.01925661802058684
2021-05-17,0.018057199352581363,0.012808727194129779,0.013302006307192972
2021-05-18,0.00037284809766550075,0.0,-0.007367679977294339
2021-05-19,-0.0029084054946107102,-0.006164819892478459,-0.0061907425825887446
2021-05-20,0.008587324799952317,-0.0043096001022679565,-0.005309850863776053
2021-05-21,0.018374922210642443,0.015715454202699836,0.014769628343021217
2021-05-24,0.00552540184759733,0.009014789398978186,0.008798322323099943
2021-05-25,0.017081157426349376,0.015757376890898313,0.015788618770215798
2021-05-26,0.0013711369849133596,0.005512551750471382,0.0035245586617683082
2021-05-27,0.0026251972570693763,0.0022728810963627173,0.001602592739758637
2021-05-28,0.0013837104956045702,-0.003786789266858252,-0.004224516185703915
2021-05-31,0.0031737490666005203,-0.0003210057331838015,0.0001329033361795178
2021-06-02,0.01694231423580066,0.015219905785127575,0.015234440506828368
2021-06-03,-0.005529349697125215,-0.004030500694551626,-0.004031383226689256
2021-06-04,0.00770715544359423,0.005867167336023979,0.005868864643680605
2021-06-07,-0.013617713533709136,0.0,-0.017529467915669283
2021-06-08,-0.026394229611855186,-0.017264204557226315,-0.020813660102502015
2021-06-09,-0.016139497778861565,-0.01590719096677906,-0.015862212688416293
2021-06-10,-0.0013793562384257568,-0.0016037695704094784,-0.0008770689523184454
2021-06-11,0.011580882492113472,0.011395561962179366,0.011560339000790301
2021-06-14,0.007718023804024084,0.006866777758238676,0.008587181545691693
2021-06-15,-0.001528422918366492,0.0010054164413502373,-0.0006738447594258862
2021-06-16,-0.0068091757309569345,-0.012741000682187288,-0.014936446811618266
2021-06-17,0.017276829486093537,0.010746459490415156,0.010802137625470323
2021-06-18,-0.010606853298246975,-0.008600579111609061,-0.008591529301497619
2021-06-21,0.026175307543722118,0.01408608382449261,0.019611355324437155
2021-06-22,0.020400488302419105,0.0188118263470227,0.018788292170113248
2021-06-23,0.001166722810695871,0.0026355237710122227,0.003511903757191988
2021-06-24,0.0058973227993836886,0.002321179745591287,0.0022947152651523034
2021-06-25,0.006580048151067707,0.003321443233497373,0.0
2021-06-28,-3.524945221119601e-05,0.0006214611757968365,0.0018035216979345567
2021-06-29,-0.0020935843694005977,-0.0010454708503852116,-0.0014934069059474085
2021-06-30,0.002229712213456849,0.007252935167536964,0.007984645293973719
2021-07-01,0.0034455393241199063,0.002616150754632611,0.002362604517024078
2021-07-02,0.0047572711611412145,-0.003108163419722312,-0.003105008288731579
2021-07-05,-0.00164744175710639,-0.007667835978379705,-0.002240350074169369
2021-07-07,0.007283165729642458,0.002970559337190965,0.0
2021-07-08,-0.00744496503528201,0.0,0.0
2021-07-09,0.007934688550466643,0.007484837030072892,0.007485557429299435
2021-07-12,6.581836989467244e-05,-0.0007903478764330486,0.000795872694660231
2021-07-13,-0.010813059119495792,-0.01726495067375644,-0.01729026566826737
2021-07-14,-0.004645349177483311,-0.009648453303022875,-0.009647733159147086
2021-07-15,0.007809613275798296,0.005929773298979102,0.0
2021-07-16,-0.0030047212459573093,-0.013629988872497542,-0.01359207202033361
2021-07-19,0.007974050697693807,0.010065670838803414,0.0
2021-07-20,0.009271974323354939,-0.0074833078291614155,-0.007407552517063619
2021-07-21,0.014796996893473033,0.01938245680349921,0.01903189138979951
2021-07-26,0.005378098107649847,0.012013536525899465,0.01205053375007232
2021-07-27,-0.008313754761654312,0.0,-0.012631075007866248
2021-07-28,0.007624512820466215,0.009435522764841185,0.007239147118436995
2021-07-29,0.007123257966038603,0.0,0.0
2021-07-30,0.0095462304440223,0.007059528752122705,0.00705498268882227
2021-08-02,0.005092947009233748,-0.0020442337367849485,-0.0022781712375826184
2021-08-03,-0.01086338882453446,0.0076585568462497755,0.007060361259641549
2021-08-04,0.000305003736599,0.0012248792591098528,0.0005281435211765021
2021-08-05,-0.00565317563784513,-0.007570911158333677,-0.007817933351118661
2021-08-06,-0.00036156734859654456,0.0018552012272604083,0.0024144658664392404
2021-08-10,-0.00011384777835437621,0.0,-0.00708314643500608
2021-08-11,-0.0018767294264230385,-0.002750617825553472,-0.0024193562649482536
2021-08-12,1.7819390983576325e-05,-0.00023224994200337148,-0.00018659078051562472
2021-08-13,-0.008354683546263644,-0.008403900497429404,-0.00849964008650926
2021-08-16,0.004676871600819924,0.0,0.002398035999866816
2021-08-17,0.010069922522537349,0.008504272435901763,0.008953933349795046
2021-08-18,-0.004041359214760665,-0.00461283224178924,0.0
2021-08-19,-0.021856892350322576,-0.031006247943133256,-0.026609692013042557
2021-08-20,0.001235664082233016,0.0034476582582785484,0.004650523244271738
2021-08-23,0.02589721821991669,0.0,0.021864191985445005
2021-08-24,0.005111346459373491,-0.0032479238725340305,-0.0038576910027791882
2021-08-25,0.003921832398237196,0.00647556095850144,0.006329575314301259
2021-08-26,-0.0005343713779490827,-0.001961617835122221,-0.002928830214984692
2021-08-27,0.0006241573487149417,0.00039484577217332615,-0.00010967463753711179
2021-08-30,-0.0020391177616336975,0.00044088068766091133,0.0005843244967288555
2021-08-31,0.01339194067073369,0.0054309932262182285,0.005427924858443372
2021-09-01,0.006518095201597044,0.0,0.0
2021-09-02,-0.003007453766581956,-0.002453753018967522,-0.003672298135450937
2021-09-03,6.306521895466468e-05,0.0,-0.0019432967686048791
2021-09-06,0.022052426596469308,0.0203026594544813,0.020353150366585908
2021-09-08,-0.003929042353017443,0.0,-0.005182001381275151
2021-09-09,0.01662486343638636,0.0032573713637563183,0.0017866280624255478
2021-09-10,0.027016144916103,0.031249154979306797,0.0313747183859612
2021-09-13,0.005571043661164571,0.009245150747724154,0.008857517390991545
2021-09-14,-0.004056842270068734,-0.0036683159263659667,-0.00422095710923659
2021-09-15,0.002449635033830178,0.0018586706970583052,0.0018808256226296803
2021-09-16,-0.01050199988107102,-0.0030825104078932423,-0.003083226623203322
2021-09-17,-0.0003817359411289378,-0.001804340204265207,-0.0031146144978570958
