trade_date,daily_return
2016-07-26,0.013984937185527568
2016-07-27,-0.0012595529322460065
2016-07-28,0.004424639207364614
2016-07-29,-0.015519606127120495
2016-08-01,0.016874120991498327
2016-08-02,0.007516000303753908
2016-08-03,0.028053151534977012
2016-08-04,0.004961091049071673
2016-08-05,0.008239614818588675
2016-08-08,0.012308890303583767
2016-08-09,0.0057067045804317165
2016-08-10,-0.0023612629521279943
2016-08-12,0.006827805911489965
2016-08-15,0.005053044080412473
2016-08-16,0.01723899141380237
2016-08-17,0.012632514631389728
2016-08-18,0.01721258433236795
2016-08-19,-0.0007153954579207886
2016-08-22,0.009593565914576644
2016-08-23,0.001790032706644161
2016-08-24,0.01467368897192907
2016-08-25,0.0008917529581100392
2016-08-26,0.011054879764248854
2016-08-29,0.014023321151055491
2016-08-30,0.0003363088974130656
2016-08-31,0.02274073118821638
2016-09-01,0.006019135358092842
2016-09-02,-0.002344647008578526
2016-09-05,0.005805837593338316
2016-09-07,0.005666143314892985
2016-09-08,0.0037723821538514267
2016-09-09,0.008781996599732729
2016-09-12,0.006049420577756519
2016-09-13,-0.00016678968727406592
2016-09-14,0.005353841316647059
2016-09-15,-0.0021417901527820736
2016-09-16,0.00013982117264587583
2016-09-20,0.011637452824944274
2016-09-21,0.01840157107484328
2016-09-23,0.003637549344993005
2016-09-26,0.010924102422742471
2016-09-27,0.004037521036949963
2016-09-28,0.012658209802657812
2016-09-29,0.022588875621741066
2016-09-30,0.017042270891604896
2016-10-03,0.0086772553311723
2016-10-04,0.009519215909189636
2016-10-05,0.0028720275919066323
2016-10-06,0.0102117808512617
2016-10-07,-0.0019283657967445983
2016-10-11,0.00010637621912470367
2016-10-12,0.005990443703601133
2016-10-13,0.00962087649643322
2016-10-14,-0.0030571068766357744
2016-10-17,0.0033581196512261395
2016-10-18,0.0037379956906281667
2016-10-19,-0.00023926833567695558
2016-10-20,0.005717636653353969
2016-10-21,0.004133667478832207
2016-10-24,0.0028940634933775724
2016-10-25,0.013204916722417394
2016-10-26,0.005598116609474972
2016-10-27,0.002070897393656574
2016-10-28,0.008313948630862768
2016-10-31,0.009322049534546975
2016-11-01,0.011290299259672773
2016-11-02,0.019416642052427185
2016-11-04,0.010135356625135176
2016-11-07,0.019179343445345956
2016-11-08,0.003253843547484048
2016-11-09,0.046327698562740896
2016-11-10,0.013424878652378187
2016-11-11,0.014716834956222747
2016-11-14,0.0009638044295895987
2016-11-15,0.005327612677025376
2016-11-16,0.007731838215516594
2016-11-17,-0.0005930754813042983
2016-11-18,0.007720021277808009
2016-11-21,-0.002879468790087813
2016-11-22,0.006678700407069424
2016-11-24,0.008285265520689686
2016-11-28,0.0137673014677929
2016-11-29,0.002921414896321815
2016-11-30,0.00805680853632203
2016-12-01,0.010041947236221458
2016-12-02,0.0027419319559745907
2016-12-05,0.005708996223945646
2016-12-06,0.010981879722747096
2016-12-07,0.021703723068963454
2016-12-08,0.00525347881629083
2016-12-09,0.013403196890676478
2016-12-12,0.011317622349732213
2016-12-13,0.008655114404497032
2016-12-14,0.004118444482544657
2016-12-15,-0.0006360760508268508
2016-12-16,0.0047786063062821675
2016-12-19,0.015746197124338262
2016-12-20,0.0025243467164743835
2016-12-21,0.0007737375902550365
2016-12-22,0.0013894822899870526
2016-12-26,0.007042500799298562
2016-12-28,0.008642922914622285
2016-12-29,0.006778210281785977
2016-12-30,-0.003076561540716649
2017-01-04,0.020352782464624124
2017-01-05,0.008945730447065935
2017-01-06,0.009012981790968424
2017-01-10,0.0025979562200487004
2017-01-11,0.010029041314724747
2017-01-12,0.013569538130526098
2017-01-13,0.004612453231065494
2017-01-16,0.008310512122925183
2017-01-18,-0.00041772119097489954
2017-01-19,0.004509484407764358
2017-01-20,0.007259555434234416
2017-01-23,2.788373775824927e-05
2017-01-24,0.0007681073272369372
2017-01-25,0.009730760896802106
2017-01-26,0.008178736035132148
2017-01-27,0.00452181036262523
2017-01-30,0.004553230604805519
2017-01-31,0.009516556525084827
2017-02-01,0.012062954567011189
2017-02-02,0.007291822116108654
2017-02-03,0.00899198194560252
2017-02-06,0.016936171925315713
2017-02-07,-0.0032602673856526546
2017-02-08,0.01824001826808641
2017-02-09,0.0071159727931795706
2017-02-10,0.017791103747979056
2017-02-13,0.006141055952714009
2017-02-14,0.005791569013989765
2017-02-15,0.00012963179540973293
2017-02-16,0.0006141303382217207
2017-02-17,0.005719722463931681
2017-02-20,0.01134000848363768
2017-02-22,0.010537146156611056
2017-02-23,0.0028604957061976106
2017-02-24,0.010057470211122285
2017-02-27,0.008842085836820094
2017-02-28,0.01221915425689493
2017-03-01,0.0037834917087932714
2017-03-02,0.0028183348395059756
2017-03-03,0.007976953069839374
2017-03-06,0.0055257189336607735
2017-03-07,-0.00012038126771378118
2017-03-08,0.002095180652848282
2017-03-09,0.005162322874562177
2017-03-10,0.010191031058965351
2017-03-13,0.003966634866209304
2017-03-14,0.005716781572417719
2017-03-15,-0.0005410741890660435
2017-03-16,0.0033571960611462623
2017-03-17,0.009332252968957884
2017-03-21,0.006826034998373276
2017-03-22,0.011456697037162029
2017-03-23,0.00686057762247371
2017-03-24,0.014156242462061883
2017-03-27,0.006927558526064397
2017-03-28,0.007819839344046686
2017-03-29,0.001116307781450743
2017-03-30,0.0003758124221977515
2017-03-31,0.004489697490296874
2017-04-03,0.002771884112827619
2017-04-04,0.011087763293259924
2017-04-05,0.007244528988007072
2017-04-06,0.012390896065886316
2017-04-07,0.0036618110607603404
2017-04-10,0.012209111457793593
2017-04-11,-0.0016217556702235556
2017-04-12,0.006864013162014913
2017-04-13,0.012120314498478333
2017-04-14,0.00048397070881761367
2017-04-18,0.005674681526517081
2017-04-19,0.0059962107268975735
2017-04-20,0.002767505083217188
2017-04-21,-0.003208218557019731
2017-04-24,0.0006650968173268836
2017-04-25,-0.0016671979494652844
2017-04-26,0.0025052215696660367
2017-04-27,0.0038047837318761725
2017-04-28,-0.0025081997288892285
2017-05-01,0.004131728639518523
2017-05-02,-0.004227195044724859
2017-05-08,0.004947115452787527
2017-05-09,0.005138775043748987
2017-05-10,0.001763593582002109
2017-05-11,0.0027180566372397665
2017-05-12,0.010698336334382618
2017-05-15,0.002690800726400953
2017-05-16,0.0036607361075379416
2017-05-17,-0.004908682091257504
2017-05-18,0.0096212723532866
2017-05-19,0.005536210240515838
2017-05-22,0.0005857300791209471
2017-05-23,0.0011664877842199593
2017-05-24,0.005828084172211074
2017-05-25,-0.0024563516526144935
2017-05-26,0.005432451612007867
2017-05-29,0.0016593430033532653
2017-05-31,-0.0011622991802830182
2017-06-01,0.011550236367568873
2017-06-02,-0.0004867119602698642
2017-06-05,0.005272648477228492
2017-06-06,0.004930663684023768
2017-06-07,-0.00021395598935060735
2017-06-08,-0.0037411203839144004
2017-06-09,0.010481997044540678
2017-06-12,0.017683250261078653
2017-06-13,0.0022883474652053686
2017-06-14,-0.0008561284682075953
2017-06-15,0.009949715413190252
2017-06-16,0.0003040783682090099
2017-06-19,0.007489839517915614
2017-06-20,0.004868340797176155
2017-06-21,0.004434914308803629
2017-06-22,-0.0017901418946199136
2017-06-23,-0.0010201046900240114
2017-06-26,0.0075889711848044815
2017-06-27,0.002280729769219952
2017-06-28,0.0028344036274570864
2017-06-29,0.005167977517721018
2017-06-30,0.006600507556009969
2017-07-03,0.004876881774538734
2017-07-04,0.007960393415975752
2017-07-06,-0.0008078156849737688
2017-07-07,0.002436891515338642
2017-07-10,0.007390453859110118
2017-07-11,-0.0006719080939431975
2017-07-12,-0.003690144588082775
2017-07-13,-0.0033909928125684034
2017-07-14,0.00023421369975652263
2017-07-18,-0.0035573432877052005
2017-07-19,0.0006562751758719383
2017-07-20,0.009210735493609408
2017-07-21,0.003643353635470568
2017-07-24,0.006083095916078403
2017-07-25,0.006726638321210923
2017-07-26,0.01029017816316124
2017-07-27,-0.000159631782167731
2017-07-28,0.0007057735718048862
2017-07-31,0.0032049894632282037
2017-08-01,0.00013873049073446836
2017-08-02,0.0019207124376113258
2017-08-03,-0.0007631049617307507
2017-08-04,0.0020350402885720197
2017-08-07,0.0025240855913836843
2017-08-08,-0.0013228957981766742
2017-08-09,-0.00874862847370588
2017-08-10,0.002295402061526884
2017-08-11,0.0
2017-08-14,0.0007481199319730432
2017-08-15,0.0008808048802293029
2017-08-16,-0.005359659851728494
2017-08-17,0.005479161368724009
2017-08-18,0.006236451426208741
2017-08-21,-0.005549977873783942
2017-08-22,-0.001849849831862698
2017-08-23,0.01009945277960456
2017-08-24,0.0010280970957046007
2017-08-25,-0.0033151578479856236
2017-08-28,0.002623000465603908
2017-08-29,0.0006894617011682171
2017-08-30,0.0020580510589888745
2017-08-31,0.001860650335629686
2017-09-01,0.004774668946958597
2017-09-04,0.005141882994456658
2017-09-06,0.00419441829085796
2017-09-07,-0.0024010361620983318
2017-09-08,0.0023445809729650676
2017-09-11,-0.001951260313233044
2017-09-12,0.0001610311603123631
2017-09-13,0.000360001786133288
2017-09-14,0.0022247177818309287
2017-09-15,-0.0016966131550651747
2017-09-18,0.0
2017-09-19,0.021803184995539106
2017-09-20,0.005420299491417494
2017-09-21,-0.00015475734164126665
2017-09-22,0.0005490837916242428
2017-09-25,0.009848280528582904
2017-09-26,0.00404225201016127
2017-09-27,0.00515415340933479
2017-09-28,0.006123454086574724
2017-09-29,0.006279008652432154
2017-10-02,0.001992296819517494
2017-10-03,0.008875886877110589
2017-10-04,-8.766422425653727e-05
2017-10-05,0.003942986744673469
2017-10-06,0.0038615291917914545
2017-10-09,0.0
2017-10-10,0.0024123014194458677
2017-10-11,0.006680887762524213
2017-10-12,-0.005979710310820428
2017-10-13,0.009760468493590458
2017-10-16,0.008497279692224354
2017-10-17,0.005549398404270224
2017-10-18,0.0038516024369724335
2017-10-19,0.0037400690568142546
2017-10-20,0.004484340844955624
2017-10-23,0.006459025527320397
2017-10-24,0.00838652525046419
2017-10-25,0.01120642063625513
2017-10-26,-0.006118896700565079
2017-10-27,0.006395114575451489
2017-10-30,0.0010369997996218555
2017-10-31,0.006566477070468261
2017-11-01,0.006958768343931974
2017-11-02,0.00043550425717496185
2017-11-03,0.0
2017-11-06,0.012507776877724072
2017-11-07,0.008763951070831152
2017-11-08,0.007155154842638874
2017-11-09,0.019542562056131862
2017-11-10,0.0031264312849464066
2017-11-13,0.005197681385465099
2017-11-14,-0.0009400768500089904
2017-11-15,0.015584416432062629
2017-11-16,0.004645586865019078
2017-11-17,0.011271485995903198
2017-11-20,0.016801570558063254
2017-11-21,-0.0006323815203897248
2017-11-22,0.020651168477404093
2017-11-23,0.0
2017-11-27,0.04977766734946869
2017-11-28,-0.0019444009173441715
2017-11-29,0.0015181911739209214
2017-11-30,0.005296853582778626
2017-12-01,0.005117915005881542
2017-12-04,0.009588308588492406
2017-12-05,-0.004279616996384676
2017-12-06,0.006941545205406439
2017-12-07,0.005282331550507892
2017-12-08,0.001020615431106302
2017-12-11,0.00703363470130132
2017-12-12,0.011980860123819648
2017-12-13,-0.0012546927749372359
2017-12-14,0.004104948598688242
2017-12-15,0.0014979394913641362
2017-12-18,-0.0024206592473119265
2017-12-19,0.001667802037625715
2017-12-20,0.00602399698392643
2017-12-21,0.0012729861321219892
2017-12-22,0.006608482122136631
2017-12-25,0.0008542923676465065
2017-12-27,0.021419468907040655
2017-12-28,-1.7110444701667503e-05
2017-12-29,0.0027832898991899495
2018-01-01,0.0
2018-01-03,0.0
2018-01-04,0.005552874746487225
2018-01-05,-0.0019046623913995628
2018-01-08,0.0
2018-01-09,0.003757767650256889
2018-01-10,0.0019169849432829913
2018-01-11,0.0020541257622109627
2018-01-12,0.005266770929459036
2018-01-15,0.0111670147453895
2018-01-17,0.0020542609068487793
2018-01-18,0.02153414994844063
2018-01-19,0.004487418832147656
2018-01-22,0.004468133548118041
2018-01-23,-0.005756736850315144
2018-01-24,0.00223840228363355
2018-01-25,0.006949772357429326
2018-01-26,0.0010173425839238265
2018-01-29,0.002727997205249172
2018-01-30,0.013064867780696935
2018-01-31,0.014003817912482112
2018-02-01,0.005006888879026173
2018-02-02,4.0732544160877846e-05
2018-02-05,-0.022368949159656402
2018-02-06,0.01861126348841846
2018-02-07,0.03126805867271774
2018-02-08,0.011505642183865138
2018-02-09,0.033148355834473855
2018-02-12,0.0
2018-02-13,0.020226317712832072
2018-02-14,0.007733284621429229
2018-02-15,0.013812999281570388
2018-02-16,-0.001325279664500161
2018-02-19,0.007098965849670473
2018-02-21,0.0021684075445410757
2018-02-22,0.0024185722866824945
2018-02-23,-0.0024660321580902266
2018-02-26,0.005276465337692723
2018-02-27,-6.988951579364587e-05
2018-02-28,-0.0028468858046498177
2018-03-01,-0.0023921072153587825
2018-03-02,-0.002468464647304861
2018-03-05,0.010529940042663784
2018-03-06,0.008630083237863063
2018-03-07,-0.0013939264309147604
2018-03-08,0.0009682977921692273
2018-03-09,0.005905465821034558
2018-03-12,0.008285078603099499
2018-03-13,0.0007661538633657384
2018-03-14,0.0018516509973038873
2018-03-15,-0.0007677174431722064
2018-03-16,0.002117204132220252
2018-03-19,-0.0013833332392677443
2018-03-20,0.004079106525896989
2018-03-21,0.0
2018-03-22,0.00040588881156439997
2018-03-23,0.022394852634853035
2018-03-26,0.007765366893249449
2018-03-27,-0.012972971937248398
2018-03-28,0.0054602931621097915
2018-03-29,0.0023077494562930836
2018-03-30,0.006861775913820724
2018-04-03,0.009430790541817852
2018-04-04,0.0005157764230746198
2018-04-05,0.005873118415298139
2018-04-06,0.003968016308770677
2018-04-09,0.006445871875116899
2018-04-10,0.0021654104719647247
2018-04-11,-0.00652304182369822
2018-04-12,0.0008633130997596521
2018-04-13,0.006220844310340483
2018-04-16,-0.001908797120939638
2018-04-17,0.0008352619901704941
2018-04-18,-0.003369934313956654
2018-04-19,0.008350056885138155
2018-04-20,0.000379926781539045
2018-04-23,0.002670851218759453
2018-04-24,-0.003535027551646931
2018-04-25,0.008752471601997032
2018-04-26,-0.000876433618864947
2018-04-27,0.002618414748452911
2018-04-30,0.0
2018-05-01,0.006888003379260669
2018-05-02,0.01408233909935578
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.007197370244198553
2018-05-08,-0.002093694882701146
2018-05-09,-0.0007505533862552009
2018-05-10,0.006275010635321675
2018-05-11,0.008967833937928878
2018-05-14,0.006828091534593779
2018-05-15,-0.0017048104254976403
2018-05-16,0.005264308765483214
2018-05-17,-0.00295424086817967
2018-05-18,0.006152155527606172
2018-05-21,0.0025493451572397236
2018-05-22,0.005921258420526987
2018-05-23,0.002394445740753294
2018-05-24,0.004563822199327756
2018-05-25,0.004230443238710342
2018-05-28,0.0008287503719802437
2018-05-30,-0.0036411088803762455
2018-05-31,0.011238534283523987
2018-06-01,-0.0062154001700298386
2018-06-04,-0.0038001532321489864
2018-06-05,0.010451913496815854
2018-06-06,0.0006798602755614366
2018-06-07,0.006784961643558494
2018-06-08,0.005265445183411236
2018-06-11,0.004500286452555422
2018-06-12,0.0021477132800898947
2018-06-13,0.005309098391713309
2018-06-14,0.0036546042117805455
2018-06-15,0.003145943894352905
2018-06-18,0.008625977945934846
2018-06-19,0.002182241699976285
2018-06-20,0.0055626374171886366
2018-06-21,-0.00041087335401956103
2018-06-22,0.006067681314882326
2018-06-25,0.024115488181579017
2018-06-26,0.009146198827267017
2018-06-27,-0.019110071534781097
2018-06-28,0.002591092574843578
2018-06-29,-0.00153192447226538
2018-07-02,0.0021680952104671464
2018-07-03,0.0065081495392598785
2018-07-04,0.0026862476218489084
2018-07-06,0.004835434153590688
2018-07-09,-0.0019844481284139463
2018-07-10,0.02238889688396949
2018-07-11,-0.00541448871085
2018-07-12,0.0029643716743916805
2018-07-13,-0.005050044802561413
2018-07-16,0.0
2018-07-17,0.006240935343665346
2018-07-18,0.006417754451891945
2018-07-19,-0.00931732820184196
2018-07-20,0.0004875886489245514
