trade_date,0
2026-01-05,-0.009860612806305258
2026-01-06,0.0027583739191765254
2026-01-07,0.02132396021115769
2026-01-08,0.0008546132442720596
2026-01-09,0.002067546763658536
2026-01-13,0.01865670023186212
2026-01-14,0.00893086486970061
2026-01-15,0.0006636942616506237
2026-01-16,-0.00044137746087451147
2026-01-19,0.01160187613596479
2026-01-21,-0.003407157540055946
2026-01-22,0.010503458521323185
2026-01-23,0.012715566559105135
2026-01-26,0.000348071107704915
2026-01-27,0.009780433516320351
2026-01-28,0.0044977497678022876
2026-01-29,0.022810985870094325
2026-01-30,0.012288934568937272
2026-02-02,0.018590973238133753
2026-02-03,0.004719902625333422
2026-02-04,0.022023741203448095
2026-02-05,0.026078351296464373
2026-02-06,0.011818859561227945
2026-02-09,0.02728703542835514
2026-02-10,0.0026920510857740164
2026-02-12,0.014666007339653057
2026-02-13,0.023776374630860856
2026-02-16,0.004378250209649755
2026-02-18,0.0032984133006347003
2026-02-19,0.0023575318786031862
2026-02-20,-0.0005788009603638568
2026-02-24,0.004356729939387341
2026-02-25,-0.002505324817261583
2026-02-26,0.021475195378682154
2026-02-27,0.005900434884327071
2026-03-02,0.012898598527473309
2026-03-03,-0.004794000758277363
2026-03-04,-0.0031753062468421675
2026-03-05,0.006549707928000758
2026-03-06,-0.017620010872918423
2026-03-09,-0.0004410682824479452
2026-03-10,0.013969469330969077
2026-03-11,0.004272858966253106
2026-03-12,0.01780637214463654
2026-03-13,0.03128696136940727
2026-03-16,7.135177644941181e-05
2026-03-17,0.011735333661587305
2026-03-18,-0.011032149972818841
2026-03-19,-0.004844975598927253
2026-03-23,0.005454519874270635
2026-03-24,0.008289482236590939
2026-03-25,0.022385952127138436
2026-03-26,-0.017840022171601227
2026-03-27,-0.004168885093249742
2026-03-30,0.0029072594967397103
2026-03-31,0.0332717223692143
2026-04-01,-0.013224705529296207
2026-04-02,-0.019448665634567156
2026-04-03,0.017365663394488553
2026-04-07,0.010527923099414811
2026-04-08,-0.007144884399893281
2026-04-09,0.004875493030905686
2026-04-10,0.02076469333010501
2026-04-13,0.017157292119903043
2026-04-14,0.015114314693296318
2026-04-15,0.031686801136468316
2026-04-16,0.00274132063636972
2026-04-17,-0.0008131549391035527
2026-04-20,0.022852073431222104
2026-04-21,0.007035932135090948
2026-04-22,0.0031322408282457356
2026-04-23,0.04436119041651179
2026-04-24,0.010770322878580528
2026-04-27,0.013179199334876613
2026-04-28,-6.787034414207881e-06
2026-04-30,0.02274240013753155
2026-05-01,0.008286698451253903
2026-05-07,0.002695728619220109
2026-05-08,0.03468715560623123
2026-05-11,0.005506712871642963
2026-05-12,0.030029112634229638
2026-05-13,-0.0031371753656238306
2026-05-14,0.001357365722042021
2026-05-15,0.005772958106099397
2026-05-18,-0.010858020376335459
2026-05-19,0.048788383477854115
2026-05-20,0.024789074705255165
2026-05-21,0.014059449563928149
2026-05-22,-0.0015826084399912412
2026-05-25,-0.027953572528683777
2026-05-27,-0.024255653467077178
2026-05-28,0.01683527394483087
2026-05-29,0.006812592174188482
2026-06-01,-0.008077904474355302
2026-06-02,0.009500813156981279
2026-06-03,0.01549578266884348
2026-06-04,-0.0017530273208413983
2026-06-05,0.011711326511868528
2026-06-08,0.022901609963081826
2026-06-09,0.009533038477561444
2026-06-10,-0.0061403495813521225
2026-06-11,0.02472441918554717
2026-06-12,0.0008318764883468183
2026-06-15,-0.00703813281649218
2026-06-16,-0.005417434321322626
2026-06-17,0.02379911642198454
2026-06-18,0.005845838157680219
2026-06-19,-0.020018362053735392
2026-06-23,0.05182935692502822
2026-06-24,0.02279718917892411
2026-06-25,0.020197617158970817
2026-06-26,-0.0012834089915364226
2026-06-29,0.01891731493980785
2026-06-30,-0.006291837658697643
2026-07-01,0.006407845312104438
2026-07-02,-0.008055313746983187
2026-07-03,0.020488885896512914
2026-07-07,-0.019285723354941532
2026-07-08,0.014940440248320025
2026-07-09,-0.00713907747145946
2026-07-10,0.023427790717425595
2026-07-13,0.006524850296873463
